action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,2,,,,,,,,,47,,47,2,2,,43,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.775,"[{'action_type': 'outbound_click', 'value': '0.775'}]",0.775,,,,0.032979,0.032979,0.775,,0.036047,0.775,13.135593,13.596491,1.694915,2025-12-03,2025-12-03,1.035088,male,118,1.694915,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.694915'}]",114,1.55,6,4,6,36,18,9
,,,,,,,,,,,,,3,,3,,,,3,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.016667,0.016667,,,0.016667,,7.142857,7.142857,0,2025-12-03,2025-12-03,1,unknown,7,,,,,7,0.05,,3,,3,,
,41,1,,15,2,2,41,,,,,,411,,411,3,3,,393,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,15,,0.88,"[{'action_type': 'outbound_click', 'value': '0.88'}]",0.88,6.6,0.321951,,0.032117,0.032117,4.4,,0.033588,0.88,11.722913,12.076853,1.332149,2025-12-03,2025-12-03,1.030192,female,1126,1.332149,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.332149'}]",1093,13.2,63,4,63,344,207,137
1,14,,,3,2,2,14,1,1,,,1,67,,67,1,1,1,63,1,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,"[{'action_type': 'subscribe_mobile_app', 'value': '2.4'}, {'action_type': 'subscribe_total', 'value': '2.4'}]",0.8,"[{'action_type': 'outbound_click', 'value': '0.8'}]",0.8,1.2,0.171429,2.4,0.035821,0.035821,2.4,2.4,0.038095,0.8,12.565445,13.186813,1.570681,2025-12-03,2025-12-03,1.049451,male,191,1.570681,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.570681'}]",182,2.4,12,6,12,55,28,19
,,,,,,,,,,,,,6,,6,,,,6,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.015,0.015,,,0.015,,8.181818,8.181818,0,2025-12-03,2025-12-03,1,unknown,11,,,,,11,0.09,2,5,2,6,3,3
,8,,,5,1,1,8,,,,,,104,,104,2,2,,97,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,5,,0.7,"[{'action_type': 'outbound_click', 'value': '0.7'}]",0.7,3.5,0.4375,,0.033654,0.033654,1.75,,0.036082,0.7,13.671875,14,1.953125,2025-12-03,2025-12-03,1.024,female,256,1.953125,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.953125'}]",250,3.5,16,4,14,90,45,35
,2,,,,1,1,2,,,,,,11,,11,,,,11,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.53,0.265,,0.048182,0.048182,,,0.048182,,11.521739,11.521739,0,2025-12-03,2025-12-03,1,male,46,,,,,46,0.53,4,3,4,10,6,5
,,,,,,,,,,,,,1,,1,,,,1,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,7.5,10,0,2025-12-03,2025-12-03,1.333333,unknown,4,,,,,3,0.03,,1,,,,
,5,,,,,,5,,,,,,24,,24,,,,24,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.27,,0.05625,0.05625,,,0.05625,,15.517241,16.071429,0,2025-12-03,2025-12-03,1.035714,female,87,,,,,84,1.35,2,2,2,19,6,5
,4,,,,,,4,,,,,,11,,11,,,,11,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.165,,0.06,0.06,,,0.06,,14.042553,15,0,2025-12-03,2025-12-03,1.068182,male,47,,,,,44,0.66,2,4,2,10,7,5
,108,,,21,10,10,108,,,,,,460,,460,,,,439,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,22,,0.805238,"[{'action_type': 'outbound_click', 'value': '0.805238'}]",0.805238,1.691,0.156574,,0.036761,0.036761,,,0.038519,0.768636,13.378165,14.794401,1.740506,2025-12-03,2025-12-03,1.105862,female,1264,1.661392,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '1.661392'}]",1143,16.91,43,4,39,388,225,145
,,,,,,,,,,,,,34,,34,,,,34,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.035588,0.035588,,,0.035588,,12.604167,14.235294,0,2025-12-03,2025-12-03,1.129412,male,96,,,,,85,1.21,1,3,1,29,17,9
,,,,,,,,,,,,,6,,6,,,,6,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,16.363636,18,0,2025-12-03,2025-12-03,1.1,unknown,11,,,,,10,0.18,1,4,1,4,3,2
,1,,,,,,1,,,,,,15,,15,,,,15,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.53,,0.035333,0.035333,,,0.035333,,12.619048,13.947368,0,2025-12-03,2025-12-03,1.105263,female,42,,,,,38,0.53,,4,,13,8,2
,,,,,,,,,,,,,3,,3,,,,3,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.023333,0.023333,,,0.023333,,7.777778,8.75,0,2025-12-03,2025-12-03,1.125,male,9,,,,,8,0.07,,5,,2,3,3
,,,,,,,,,,,,,,,,,,,,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0,,2,,,,
,21,,,5,3,3,21,,,,,,110,,110,,,,105,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.952,"[{'action_type': 'outbound_click', 'value': '0.952'}]",0.952,1.586667,0.226667,,0.043273,0.043273,,,0.045333,1.19,13.296089,13.757225,1.117318,2025-12-03,2025-12-03,1.034682,female,358,1.396648,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.396648'}]",346,4.76,16,5,15,88,49,27
,13,,,2,2,2,13,,,,,,19,,19,,,,17,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.67,"[{'action_type': 'outbound_click', 'value': '0.67'}]",0.67,0.67,0.103077,,0.070526,0.070526,,,0.078824,0.67,18.356164,20.30303,2.739726,2025-12-03,2025-12-03,1.106061,male,73,2.739726,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.739726'}]",66,1.34,2,3,2,15,7,4
,,,,,,,,,,,,,1,,1,,,,1,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-12-03,2025-12-03,1,unknown,4,,,,,4,0.04,,2,,1,1,
,3,,,2,,,3,,,,,,43,,43,,,,41,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.635,"[{'action_type': 'outbound_click', 'value': '0.635'}]",0.635,,0.423333,,0.029535,0.029535,,,0.030976,0.635,13.956044,14.941176,2.197802,2025-12-03,2025-12-03,1.070588,female,91,2.197802,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.197802'}]",85,1.27,5,5,4,38,20,12
,,,,,,,,,,,,,5,,5,1,1,,4,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.062,0.062,0.31,,0.0775,,19.375,19.375,0,2025-12-03,2025-12-03,1,male,16,,,,,16,0.31,2,4,2,4,2,2
,,,,,,,,,,,,,,,,,,,,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,unknown,2,,,,,2,0.02,,1,,,,
,8,,,11,,,8,,,,,,288,,288,2,2,,275,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,10,,0.658182,"[{'action_type': 'outbound_click', 'value': '0.658182'}]",0.658182,,0.905,,0.025139,0.025139,3.62,,0.026327,0.724,12.525952,13.115942,1.730104,2025-12-03,2025-12-03,1.047101,female,578,1.903114,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.903114'}]",552,7.24,26,5,24,246,151,90
,,,,,,,,,,,,,60,,60,,,,60,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,,,,,,,0.031,0.031,,,0.031,1.86,10.877193,10.941176,0.584795,2025-12-03,2025-12-03,1.005882,male,171,,,,,170,1.86,2,3,2,51,19,10
,,,,,,,,,,,,,1,,1,,,,1,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,10,15,0,2025-12-03,2025-12-03,1.5,unknown,3,,,,,2,0.03,,3,,1,1,
,5,,,4,2,2,5,,,,,,50,1,50,2,1,,44,,6920220511984,01_black4_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,,0.4,"[{'action_type': 'outbound_click', 'value': '0.4'}]",0.4,0.8,0.32,,0.032,0.032,0.8,,0.036364,0.266667,11.678832,12.698413,4.379562,2025-12-03,2025-12-03,1.087302,female,137,2.919708,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.919708'}]",126,1.6,8,4,8,41,27,17
,7,,,4,1,1,7,,,,,,107,,107,2,2,,101,,6920220511984,01_black4_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.9925,"[{'action_type': 'outbound_click', 'value': '0.9925'}]",0.9925,3.97,0.567143,,0.037103,0.037103,1.985,,0.039307,0.9925,9.254079,10.205656,0.932401,2025-12-03,2025-12-03,1.102828,male,429,0.932401,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.932401'}]",389,3.97,4,3,3,92,52,24
,,,,,1,1,,,,,,,1,,1,,,,1,,6920220511984,01_black4_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.05,,,0.05,0.05,,,0.05,,12.5,12.5,0,2025-12-03,2025-12-03,1,unknown,4,,,,,4,0.05,,3,,1,1,
,194,2,,66,28,28,194,,,,,,1497,3,1497,25,22,,1406,,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,70,,0.45197,"[{'action_type': 'outbound_click', 'value': '0.45197'}]",0.45197,1.065357,0.153763,,0.019927,0.019927,1.1932,,0.021216,0.426143,10.201778,10.581767,2.393981,2025-12-03,2025-12-03,1.037247,female,2924,2.257182,66,"[{'action_type': 'outbound_click', 'value': '66'}]","[{'action_type': 'outbound_click', 'value': '2.257182'}]",2819,29.83,136,5,131,1262,795,536
,14,,,6,2,2,14,,,,,,225,,225,1,1,,218,,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,8,,0.893333,"[{'action_type': 'outbound_click', 'value': '0.893333'}]",0.893333,2.68,0.382857,,0.023822,0.023822,5.36,,0.024587,0.67,10.592885,10.634921,1.581028,2025-12-03,2025-12-03,1.003968,male,506,1.185771,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.185771'}]",504,5.36,14,6,13,196,110,63
,,,,,,,,,,,,,6,,6,,,,6,,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.016667,0.016667,,,0.016667,,7.692308,7.692308,0,2025-12-03,2025-12-03,1,unknown,13,,,,,13,0.1,,4,,5,3,2
,,,,,,,,,,,,,1,,1,,,,1,,6920222631184,03_blackbodysuit_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6920222631184,03_blackbodysuit_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,male,2,,,,,2,0.02,,2,,,,
,229,2,,96,28,28,229,,,1,1,,1936,6,1936,32,25,,1808,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,94,,0.469688,"[{'action_type': 'outbound_click', 'value': '0.469688'}]",0.469688,1.610357,0.1969,,0.02329,0.02329,1.409063,,0.024939,0.479681,10.761337,11.354822,2.243437,2025-12-03,2025-12-03,1.05515,female,4190,2.291169,96,"[{'action_type': 'outbound_click', 'value': '96'}]","[{'action_type': 'outbound_click', 'value': '2.291169'}]",3971,45.09,199,4,188,1629,835,627
,28,,,14,2,2,28,,,,,,345,1,345,8,7,,323,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,13,,0.604286,"[{'action_type': 'outbound_click', 'value': '0.604286'}]",0.604286,4.23,0.302143,,0.024522,0.024522,1.0575,,0.026192,0.650769,10.987013,11.54161,1.688312,2025-12-03,2025-12-03,1.050477,male,770,1.818182,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",733,8.46,37,4,34,289,146,113
,3,,,,,,3,,,,,,12,,12,,,,12,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.116667,,0.029167,0.029167,,,0.029167,,10.606061,10.606061,0,2025-12-03,2025-12-03,1,unknown,33,,,,,33,0.35,2,4,2,10,4,3
,,,,,,,,,,,,,1,,1,,,,1,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,female,2,,,,,2,0.03,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0.02,,9,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920223939184,06_green hair_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-03,2025-12-03,1,male,3,,,,,3,0.03,,3,,1,1,
,,,,1,,,,,,,,,5,,5,,,,4,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,,,,0.078,0.078,,,0.0975,0.39,21.666667,22.941176,5.555556,2025-12-03,2025-12-03,1.058824,female,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",17,0.39,,2,,4,1,
,,,,3,1,1,,,,,,,27,,27,,,,24,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.44,"[{'action_type': 'outbound_click', 'value': '0.44'}]",0.44,1.32,,,0.048889,0.048889,,,0.055,0.44,15.172414,16.923077,3.448276,2025-12-03,2025-12-03,1.115385,male,87,3.448276,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.448276'}]",78,1.32,1,3,1,19,14,6
,,,,,,,,,,,,,,,,,,,,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0.01,,1,,,,
,5,,,4,,,5,,,,,,28,,28,1,1,,23,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.1775,"[{'action_type': 'outbound_click', 'value': '0.1775'}]",0.1775,,0.142,,0.025357,0.025357,0.71,,0.03087,0.236667,10.441176,10.597015,4.411765,2025-12-03,2025-12-03,1.014925,female,68,5.882353,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",67,0.71,3,4,2,20,12,9
,7,,,,2,2,7,,,,,,17,,17,,,,17,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.325,0.092857,,0.038235,0.038235,,,0.038235,,13,13.541667,0,2025-12-03,2025-12-03,1.041667,male,50,,,,,48,0.65,4,5,3,14,9,7
,,,,,,,,,,,,,7,,7,,,,7,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.034286,0.034286,,,0.034286,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,female,18,,,,,18,0.24,,3,,5,3,1
,,,,1,,,,,,,,,16,,16,,,,15,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.52,"[{'action_type': 'outbound_click', 'value': '0.52'}]",0.52,,,,0.0325,0.0325,,,0.034667,0.52,11.818182,12.380952,2.272727,2025-12-03,2025-12-03,1.047619,male,44,2.272727,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.272727'}]",42,0.52,1,3,1,12,5,3
,,,,1,,,,,,,,,18,,18,,,,17,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,,,,0.021667,0.021667,,,0.022941,0.39,11.142857,11.142857,2.857143,2025-12-03,2025-12-03,1,female,35,2.857143,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.857143'}]",35,0.39,2,5,1,14,10,4
,,,,,,,,,,,,,,,,,,,,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,male,3,,,,,3,0.03,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.05,0.05,,,0.05,,15,15,0,2025-12-03,2025-12-03,1,female,10,,,,,10,0.15,,3,,3,2,1
,,,,1,,,,,,,,,4,,4,,,,3,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.1,"[{'action_type': 'outbound_click', 'value': '0.1'}]",0.1,,,,0.025,0.025,,,0.033333,0.1,11.111111,11.111111,11.111111,2025-12-03,2025-12-03,1,male,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",9,0.1,1,4,1,3,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0.01,,5,,1,,
,,,,,,,,,,,,,3,,3,,,,3,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.016667,0.016667,,,0.016667,,10,10,0,2025-12-03,2025-12-03,1,male,5,,,,,5,0.05,,7,,3,3,1
,572,1,,160,68,68,572,,,2,2,,3863,4,3863,54,48,,3649,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,160,,0.53,"[{'action_type': 'outbound_click', 'value': '0.53'}]",0.53,1.247059,0.148252,,0.021952,0.021952,1.57037,,0.023239,0.53,11.600547,11.827057,2.188782,2025-12-03,2025-12-03,1.019526,female,7310,2.188782,160,"[{'action_type': 'outbound_click', 'value': '160'}]","[{'action_type': 'outbound_click', 'value': '2.188782'}]",7170,84.8,497,5,470,3303,1998,1347
,2,,,3,,,2,,,,,,103,,103,2,2,,98,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.91,"[{'action_type': 'outbound_click', 'value': '0.91'}]",0.91,,1.365,,0.026505,0.026505,1.365,,0.027857,0.91,10.664063,11.008065,1.171875,2025-12-03,2025-12-03,1.032258,male,256,1.171875,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.171875'}]",248,2.73,12,4,12,89,48,26
,,,,,,,,,,,,,11,,11,,,,11,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.024545,0.024545,,,0.024545,,11.25,11.25,0,2025-12-03,2025-12-03,1,unknown,24,,,,,24,0.27,1,5,1,8,4,3
,,,,,,,,,,,,,,,,,,,,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.06,0.06,,,0.06,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,male,9,,,,,9,0.06,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,12.857143,12.857143,0,2025-12-03,2025-12-03,1,female,7,,,,,7,0.09,1,5,1,3,2,2
,,,,,,,,,,,,,3,,3,,,,3,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.06,0.06,,,0.06,,12.857143,12.857143,0,2025-12-03,2025-12-03,1,male,14,,,,,14,0.18,,3,,3,2,
,,,,,,,,,,,,,,,,,,,,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,female,3,,,,,3,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,male,3,,,,,3,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,40,0,2025-12-03,2025-12-03,1.5,male,3,,,,,2,0.08,,5,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,7.5,7.5,0,2025-12-03,2025-12-03,1,female,4,,,,,4,0.03,,1,,,,
