action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,1,,,,,,,,,,11,,11,,,,10,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.75,"[{'action_type': 'outbound_click', 'value': '0.75'}]",0.75,,,,0.068182,0.068182,,,0.075,0.75,24.193548,27.777778,3.225806,2025-12-07,2025-12-07,1.148148,31,3.225806,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.225806'}]",27,0.75,,3,,10,4,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.293333,0.293333,,,0.293333,,88,110,0,2025-12-07,2025-12-07,1.25,10,,,,,8,0.88,1,6,1,3,2,2
,,,,,,,,,,,,,,1,,1,,,,1,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-07,2025-12-07,1,3,,,,,3,0.05,,7,,1,1,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.043333,0.043333,,,0.043333,,10.833333,13,0,2025-12-07,2025-12-07,1.2,12,,,,,10,0.13,1,6,1,3,2,2
,,,,,,,,,,,,,,2,,2,,,,2,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11,0.11,,,0.11,,20,20,0,2025-12-07,2025-12-07,1,11,,,,,11,0.22,,3,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,13.846154,13.846154,0,2025-12-07,2025-12-07,1,13,,,,,13,0.18,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1,0.1,,,0.1,,25,25,0,2025-12-07,2025-12-07,1,4,,,,,4,0.1,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-07,2025-12-07,1,2,,,,,2,0.01,,2,,1,,
,2,,,,1,1,2,,,,,,,,,,,,,,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0,0,,,,,,,,,,,2025-12-07,2025-12-07,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,4,,4,,,,4,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0375,0.0375,,,0.0375,,15,15,0,2025-12-07,2025-12-07,1,10,,,,,10,0.15,,3,,4,1,
,,,,,,,,,,,,,,10,,10,,,,10,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.051,0.051,,,0.051,,19.615385,19.615385,0,2025-12-07,2025-12-07,1,26,,,,,26,0.51,1,4,1,7,3,1
,2,,,1,,,2,,,,,,,7,,7,,,,6,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.43,"[{'action_type': 'outbound_click', 'value': '0.43'}]",0.43,,0.215,,0.061429,0.061429,,,0.071667,0.43,33.076923,33.076923,7.692308,2025-12-07,2025-12-07,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",13,0.43,1,4,1,5,3,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.096667,0.096667,,,0.096667,,32.222222,32.222222,0,2025-12-07,2025-12-07,1,9,,,,,9,0.29,1,4,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,70,70,0,2025-12-07,2025-12-07,1,1,,,,,1,0.07,,0,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-07,2025-12-07,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,7,,7,,,,7,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.147143,0.147143,,,0.147143,,29.428571,31.212121,0,2025-12-07,2025-12-07,1.060606,35,,,,,33,1.03,1,3,1,7,2,2
,3,,,1,,,3,,,,,,,13,,13,,,,12,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.41,"[{'action_type': 'outbound_click', 'value': '1.41'}]",1.41,,0.47,,0.108462,0.108462,,,0.1175,1.41,28.77551,33.571429,2.040816,2025-12-07,2025-12-07,1.166667,49,2.040816,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.040816'}]",42,1.41,2,2,1,8,2,2
,,,,,,,,,,,,,,9,,9,1,1,,8,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.212222,0.212222,1.91,,0.23875,,38.979592,44.418605,0,2025-12-07,2025-12-07,1.139535,49,,,,,43,1.91,,2,,6,4,2
,3,,,,,,3,,,,,,,7,,7,,,,7,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.25,,0.107143,0.107143,,,0.107143,,26.785714,28.846154,0,2025-12-07,2025-12-07,1.076923,28,,,,,26,0.75,2,4,2,7,5,3
,,,,,,,,,,,,,,5,,5,,,,5,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.082,0.082,,,0.082,,51.25,58.571429,0,2025-12-07,2025-12-07,1.142857,8,,,,,7,0.41,1,6,1,3,2,1
,,,,,,,,,,,,,,,,,,,,,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-07,2025-12-07,1,1,,,,,1,0.06,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-07,2025-12-07,1,2,,,,,2,0.02,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-07,2025-12-07,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,140,140,0,2025-12-07,2025-12-07,1,1,,,,,1,0.14,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,50,50,0,2025-12-07,2025-12-07,1,1,,,,,1,0.05,,2,,,,
,,,,,,,,,,,,,,10,,10,,,,10,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.116,0.116,,,0.116,,27.619048,29.74359,0,2025-12-07,2025-12-07,1.076923,42,,,,,39,1.16,1,2,1,8,5,3
,20,,,7,3,3,20,,,,,,,77,,77,,,,70,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,8,,1.142857,"[{'action_type': 'outbound_click', 'value': '1.142857'}]",1.142857,2.666667,0.4,,0.103896,0.103896,,,0.114286,1,24.844721,28.070175,2.484472,2025-12-07,2025-12-07,1.129825,322,2.173913,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.173913'}]",285,8,11,3,12,61,30,19
,32,,,11,1,1,32,,,,,,,149,,149,,,,138,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,12,,1.359091,"[{'action_type': 'outbound_click', 'value': '1.359091'}]",1.359091,14.95,0.467188,,0.100336,0.100336,,,0.108333,1.245833,25.731497,28.530534,2.065404,2025-12-07,2025-12-07,1.108779,581,1.893287,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.893287'}]",524,14.95,24,3,24,116,63,43
,41,,1,6,6,6,41,,,,,,,112,1,112,2,,,104,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,7,,1.946667,"[{'action_type': 'outbound_click', 'value': '1.946667'}]",1.946667,1.946667,0.284878,,0.104286,0.104286,5.84,,0.112308,1.668571,28.98263,30.736842,1.736973,2025-12-07,2025-12-07,1.060526,403,1.488834,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.488834'}]",380,11.68,19,3,18,87,44,32
,,,,,,,,,,,,,,17,,17,1,1,,16,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.120588,0.120588,2.05,,0.128125,,31.538462,33.064516,0,2025-12-07,2025-12-07,1.048387,65,,,,,62,2.05,1,3,1,13,9,4
,1,,,1,,,1,,,,,,,11,,11,,,,10,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.57,"[{'action_type': 'outbound_click', 'value': '0.57'}]",0.57,,0.57,,0.051818,0.051818,,,0.057,0.57,21.923077,27.142857,3.846154,2025-12-07,2025-12-07,1.238095,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",21,0.57,3,6,3,10,6,3
,4,,,1,,,4,,,1,1,,,8,,8,2,1,,5,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.15,"[{'action_type': 'outbound_click', 'value': '1.15'}]",1.15,,0.2875,,0.14375,0.14375,0.575,,0.23,1.15,23,26.744186,2,2025-12-07,2025-12-07,1.162791,50,2,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2'}]",43,1.15,,2,,5,2,1
,9,,,,1,1,9,,,,,,,20,,20,,,,20,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,3,0.333333,,0.15,0.15,,,0.15,,18.987342,21.126761,0,2025-12-07,2025-12-07,1.112676,158,,,,,142,3,3,2,3,20,7,4
,,,,1,,,,,,,,,,45,,45,1,1,,43,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,4.52,"[{'action_type': 'outbound_click', 'value': '4.52'}]",4.52,,,,0.100444,0.100444,4.52,,0.105116,4.52,20.452489,23.179487,0.452489,2025-12-07,2025-12-07,1.133333,221,0.452489,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.452489'}]",195,4.52,2,2,2,36,12,7
,23,,,3,1,1,23,,,,,,,32,,32,1,1,,28,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,0.936667,"[{'action_type': 'outbound_click', 'value': '0.936667'}]",0.936667,2.81,0.122174,,0.087813,0.087813,2.81,,0.100357,0.7025,22.48,25.315315,3.2,2025-12-07,2025-12-07,1.126126,125,2.4,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.4'}]",111,2.81,3,2,3,22,10,4
,4,,,,,,4,,,,,,,8,,8,,,,8,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.345,,0.1725,0.1725,,,0.1725,,46,49.285714,0,2025-12-07,2025-12-07,1.071429,30,,,,,28,1.38,2,3,2,8,4,2
,,,,,,,,,,,,,,1,,1,,,,1,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.2,0.2,,,0.2,,20,25,0,2025-12-07,2025-12-07,1.25,10,,,,,8,0.2,1,3,1,1,1,1
,1,,,,,,1,,,,,,,1,,1,,,,1,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.04,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-07,2025-12-07,1,3,,,,,3,0.04,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,18.461538,21.818182,0,2025-12-07,2025-12-07,1.181818,13,,,,,11,0.24,,1,,,,
,3,,,,,,3,,,,,,,10,,10,,,,10,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.31,,0.093,0.093,,,0.093,,25.135135,25.833333,0,2025-12-07,2025-12-07,1.027778,37,,,,,36,0.93,1,3,1,9,4,2
,5,,,1,,,5,,,,,,,12,,12,,,,11,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.32,"[{'action_type': 'outbound_click', 'value': '2.32'}]",2.32,,0.464,,0.193333,0.193333,,,0.210909,2.32,42.181818,44.615385,1.818182,2025-12-07,2025-12-07,1.057692,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",52,2.32,1,2,1,9,4,1
,,,,,,,,,,,,,,6,,6,,,,6,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.15,0.15,,,0.15,,45,50,0,2025-12-07,2025-12-07,1.111111,20,,,,,18,0.9,,3,,4,2,1
,,,,,,,,,,,,,,2,,2,,,,2,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.055,0.055,,,0.055,,27.5,27.5,0,2025-12-07,2025-12-07,1,4,,,,,4,0.11,,4,,2,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.075,0.075,,,0.075,,13.636364,13.636364,0,2025-12-07,2025-12-07,1,11,,,,,11,0.15,1,5,1,2,1,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-07,2025-12-07,1,9,,,,,9,0.18,,3,,3,1,1
,,,,,,,,,,,,,,5,,5,,,,5,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.062,0.062,,,0.062,,28.181818,31,0,2025-12-07,2025-12-07,1.1,11,,,,,10,0.31,,4,,4,2,
,,,,,,,,,,,,,,3,,3,,,,3,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.096667,0.096667,,,0.096667,,58,58,0,2025-12-07,2025-12-07,1,5,,,,,5,0.29,,5,,3,1,1
,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-07,2025-12-07,1,1,,,,,1,0.03,,,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922618733184,08_Neymar_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,6,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922618733184,08_Neymar_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,5,5,0,2025-12-07,2025-12-07,1,2,,,,,2,0.01,,4,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,10,10,0,2025-12-07,2025-12-07,1,6,,,,,6,0.06,1,5,1,1,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11,0.11,,,0.11,,13.75,18.333333,0,2025-12-07,2025-12-07,1.333333,8,,,,,6,0.11,,8,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25,25,0,2025-12-07,2025-12-07,1,2,,,,,2,0.05,,,,,,
,3,,,1,1,1,3,,,,,,,2,,2,,,,1,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,0.05,0.016667,,0.025,0.025,,,0.05,0.05,12.5,16.666667,25,2025-12-07,2025-12-07,1.333333,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",3,0.05,,5,,1,1,
,,,,,,,,,,,,,,10,,10,,,,10,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.074,0.074,,,0.074,,25.517241,32.173913,0,2025-12-07,2025-12-07,1.26087,29,,,,,23,0.74,2,3,2,4,4,4
,,,,,,,,,,,,,,17,,17,1,1,,16,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.146471,0.146471,2.49,,0.155625,,49.8,52.978723,0,2025-12-07,2025-12-07,1.06383,50,,,,,47,2.49,2,3,2,12,8,4
,2,,,,,,2,,,,,,,18,,18,2,2,,16,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,1.24,,0.137778,0.137778,1.24,,0.155,,48.627451,52.765957,0,2025-12-07,2025-12-07,1.085106,51,,,,,47,2.48,,2,,9,4,1
,,,,,,,,,,1,1,,,10,,10,1,,,9,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.196,0.196,1.96,,0.217778,,57.647059,59.393939,0,2025-12-07,2025-12-07,1.030303,34,,,,,33,1.96,1,3,1,6,4,1
,2,,,,,,2,,,,,,,3,,3,,,,3,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.07,,0.046667,0.046667,,,0.046667,,23.333333,23.333333,0,2025-12-07,2025-12-07,1,6,,,,,6,0.14,1,6,1,2,2,1
,2,,,,,,2,,,,,,,2,,2,,,,2,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.07,,0.07,0.07,,,0.07,,17.5,23.333333,0,2025-12-07,2025-12-07,1.333333,8,,,,,6,0.14,,3,,2,,
,3,,,1,,,3,,,,,,,8,,8,,,,7,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.78,"[{'action_type': 'outbound_click', 'value': '0.78'}]",0.78,,0.26,,0.0975,0.0975,,,0.111429,0.78,19.5,20.526316,2.5,2025-12-07,2025-12-07,1.052632,40,2.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.5'}]",38,0.78,2,3,2,7,4,2
,1,,,1,,,1,,,,,,,14,,14,,,,13,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.72,"[{'action_type': 'outbound_click', 'value': '1.72'}]",1.72,,1.72,,0.122857,0.122857,,,0.132308,0.86,25.294118,27.741935,2.941176,2025-12-07,2025-12-07,1.096774,68,1.470588,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.470588'}]",62,1.72,1,2,1,11,3,2
,,,,,,,,,,,,,,24,,24,,,,24,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.138333,0.138333,,,0.138333,,30.740741,31.320755,0,2025-12-07,2025-12-07,1.018868,108,,,,,106,3.32,1,2,1,22,8,4
,10,,,2,3,3,10,,,,,,,24,,24,,,,22,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.685,"[{'action_type': 'outbound_click', 'value': '1.685'}]",1.685,1.123333,0.337,,0.140417,0.140417,,,0.153182,1.685,40.119048,42.658228,2.380952,2025-12-07,2025-12-07,1.063291,84,2.380952,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",79,3.37,4,3,4,21,9,6
,,,,1,1,1,,,,,,,,12,,12,,,,11,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.64,"[{'action_type': 'outbound_click', 'value': '1.64'}]",1.64,1.64,,,0.136667,0.136667,,,0.149091,1.64,60.740741,65.6,3.703704,2025-12-07,2025-12-07,1.08,27,3.703704,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.703704'}]",25,1.64,2,4,2,10,3,2
,6,,,,,,6,,,,,,,6,,6,,,,6,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.08,,0.08,0.08,,,0.08,,24,24,0,2025-12-07,2025-12-07,1,20,,,,,20,0.48,1,3,1,6,3,2
,7,,,4,,,7,,,,,,,67,,67,1,1,,62,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.3925,"[{'action_type': 'outbound_click', 'value': '1.3925'}]",1.3925,,0.795714,,0.083134,0.083134,5.57,,0.089839,1.3925,23.016529,24.429825,1.652893,2025-12-07,2025-12-07,1.061404,242,1.652893,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.652893'}]",228,5.57,13,3,13,55,30,21
,18,,,3,2,2,18,,,,,,,138,,138,,,,135,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,4.05,"[{'action_type': 'outbound_click', 'value': '4.05'}]",4.05,6.075,0.675,,0.088043,0.088043,,,0.09,6.075,28.190255,29.85258,0.464037,2025-12-07,2025-12-07,1.058968,431,0.696056,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.696056'}]",407,12.15,26,4,25,113,63,40
,11,,,7,1,1,11,,,,,,,181,,181,2,2,,172,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,6,,1.724286,"[{'action_type': 'outbound_click', 'value': '1.724286'}]",1.724286,12.07,1.097273,,0.066685,0.066685,6.035,,0.070174,2.011667,32.359249,34.289773,1.608579,2025-12-07,2025-12-07,1.059659,373,1.876676,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.876676'}]",352,12.07,39,11,36,150,75,56
