action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,2,,2,,,,2,,6924668036384,02 snoop_loseYourself - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.055,0.055,,,0.055,,13.75,13.75,0,2025-12-09,2025-12-09,1,male,8,,,,,8,0.11,,2,,2,,
,,,,,,,,,,,,,,,8,,8,,,,8,,6924668036584,02 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0375,0.0375,,,0.0375,,18.75,20,0,2025-12-09,2025-12-09,1.066667,female,16,,,,,15,0.3,1,6,1,7,4,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668036584,02 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-09,2025-12-09,1,male,1,,,,,1,0.01,,5,,1,,
,48,,,10,7,7,48,,,5,,,,,359,,359,5,5,,344,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,12,"[{'action_type': 'start_trial_mobile_app', 'value': '11.715'}, {'action_type': 'start_trial_total', 'value': '11.715'}]",2.343,"[{'action_type': 'outbound_click', 'value': '2.343'}]",2.343,3.347143,0.488125,,0.065265,0.065265,4.686,,0.06811,1.9525,22.880859,23.738602,1.171875,2025-12-09,2025-12-09,1.037487,female,1024,0.976563,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '0.976563'}]",987,23.43,41,4,41,312,160,93
,2,,,,1,1,2,,,2,,,,,39,,39,2,2,,37,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,,,,2.11,1.055,,0.054103,0.054103,1.055,,0.057027,2.11,17.731092,17.731092,0.840336,2025-12-09,2025-12-09,1,male,119,,,,,119,2.11,4,3,4,29,13,8
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668037384,12 Prerna - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.39,0.39,,,0.39,,97.5,97.5,0,2025-12-09,2025-12-09,1,unknown,4,,,,,4,0.39,,3,,1,1,
,,,,,,,,,,1,,,,,11,,11,1,1,,10,,6924668037584,06 fbg og - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.056364,0.056364,0.62,,0.062,,29.52381,29.52381,0,2025-12-09,2025-12-09,1,female,21,,,,,21,0.62,1,5,1,7,4,3
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668037584,06 fbg og - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,10,10,0,2025-12-09,2025-12-09,1,male,6,,,,,6,0.06,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924668037984,04 will_rapGod - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,female,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668037984,04 will_rapGod - Copy,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-09,2025-12-09,1,male,1,,,,,1,0.03,,0,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924668039584,13 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,2.5,2.5,0,2025-12-09,2025-12-09,1,female,4,,,,,4,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668039584,13 blonde - Copy 2,6924668035984,FB_iOS_Rap_StartTrial_female_281125,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,14,14,0,2025-12-09,2025-12-09,1,male,5,,,,,5,0.07,,1,,,,
,,,,2,,,,,,1,,,,,31,,31,1,1,,28,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,1.04,"[{'action_type': 'outbound_click', 'value': '1.04'}]",1.04,,,,0.067097,0.067097,2.08,,0.074286,1.04,27.012987,27.012987,2.597403,2025-12-09,2025-12-09,1,female,77,2.597403,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.597403'}]",77,2.08,3,4,3,27,15,7
,,,,2,,,,,,,,,,,86,,86,,,,84,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,2.19,"[{'action_type': 'outbound_click', 'value': '2.19'}]",2.19,,,,0.05093,0.05093,,,0.052143,1.46,16.717557,17.244094,1.145038,2025-12-09,2025-12-09,1.031496,male,262,0.763359,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.763359'}]",254,4.38,2,3,2,70,32,15
,,,,,,,,,,,,,,,,,,,,,,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,unknown,1,,,,,1,0.02,,3,,,,
,339,,2,40,18,18,339,,,9,,,,,913,1,913,12,9,,861,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,42,"[{'action_type': 'subscribe_mobile_app', 'value': '7.747143'}, {'action_type': 'subscribe_total', 'value': '7.747143'}, {'action_type': 'start_trial_mobile_app', 'value': '7.747143'}, {'action_type': 'start_trial_total', 'value': '7.747143'}]",1.35575,"[{'action_type': 'outbound_click', 'value': '1.35575'}]",1.35575,3.012778,0.159971,,0.059398,0.059398,4.519167,,0.062985,1.29119,17.51615,18.327138,1.356589,2025-12-09,2025-12-09,1.046299,female,3096,1.29199,40,"[{'action_type': 'outbound_click', 'value': '40'}]","[{'action_type': 'outbound_click', 'value': '1.29199'}]",2959,54.23,77,3,75,762,355,217
,18,,,3,2,2,18,,,,,,,,122,,122,,,,119,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,"[{'action_type': 'subscribe_mobile_app', 'value': '8.39'}, {'action_type': 'subscribe_total', 'value': '8.39'}, {'action_type': 'start_trial_mobile_app', 'value': '8.39'}, {'action_type': 'start_trial_total', 'value': '8.39'}]",2.796667,"[{'action_type': 'outbound_click', 'value': '2.796667'}]",2.796667,4.195,0.466111,,0.06877,0.06877,,,0.070504,2.796667,17.442827,18.480176,0.623701,2025-12-09,2025-12-09,1.059471,male,481,0.623701,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.623701'}]",454,8.39,7,3,7,107,48,28
,,,,,,,,,,,,,,,5,,5,,,,5,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.078,0.078,,,0.078,,22.941176,24.375,0,2025-12-09,2025-12-09,1.0625,unknown,17,,,,,16,0.39,1,3,1,4,2,1
,,,,,,,,,,1,,,,,34,,34,1,1,,33,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.071765,0.071765,2.44,,0.073939,,23.018868,23.018868,0,2025-12-09,2025-12-09,1,female,106,,,,,106,2.44,3,3,3,27,7,4
,41,,,10,7,7,41,,,4,,,,,214,,214,4,4,,200,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,11,,1.255,"[{'action_type': 'outbound_click', 'value': '1.255'}]",1.255,1.792857,0.306098,,0.058645,0.058645,3.1375,,0.06275,1.140909,14.132883,14.69555,1.238739,2025-12-09,2025-12-09,1.039813,male,888,1.126126,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.126126'}]",854,12.55,13,2,12,171,63,31
,,,,,,,,,,,,,,,,,,,,,,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,5.555556,6.25,0,2025-12-09,2025-12-09,1.125,unknown,9,,,,,8,0.05,,1,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.176667,0.176667,,,0.176667,,33.125,33.125,0,2025-12-09,2025-12-09,1,female,16,,,,,16,0.53,,1,,2,,
,,,,1,,,,,,1,,,,,18,,18,1,1,,16,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.44,"[{'action_type': 'outbound_click', 'value': '1.44'}]",1.44,,,,0.08,0.08,1.44,,0.09,1.44,15.652174,16.941176,1.086957,2025-12-09,2025-12-09,1.082353,male,92,1.086957,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.086957'}]",85,1.44,3,2,3,12,8,5
,,,,,,,,,,,,,,,2,,2,,,,2,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.04,0.04,,,0.04,,26.666667,26.666667,0,2025-12-09,2025-12-09,1,unknown,3,,,,,3,0.08,,5,,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.04,0.04,,,0.04,,8.888889,8.888889,0,2025-12-09,2025-12-09,1,female,9,,,,,9,0.08,,2,,1,,
,,,,,,,,,,,,,,,17,,17,,,,17,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.126471,0.126471,,,0.126471,,27.21519,28.289474,0,2025-12-09,2025-12-09,1.039474,male,79,,,,,76,2.15,3,2,3,16,8,4
,1,,,1,,,1,,,,,,,,46,,46,,,,45,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,3.29,"[{'action_type': 'outbound_click', 'value': '3.29'}]",3.29,,3.29,,0.071522,0.071522,,,0.073111,3.29,19.583333,20.060976,0.595238,2025-12-09,2025-12-09,1.02439,female,168,0.595238,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.595238'}]",164,3.29,1,2,1,39,13,5
,41,,,12,7,7,41,,,3,,,,,456,,456,3,3,,441,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,14,"[{'action_type': 'subscribe_mobile_app', 'value': '25.03'}, {'action_type': 'subscribe_total', 'value': '25.03'}, {'action_type': 'start_trial_mobile_app', 'value': '25.03'}, {'action_type': 'start_trial_total', 'value': '25.03'}]",2.085833,"[{'action_type': 'outbound_click', 'value': '2.085833'}]",2.085833,3.575714,0.610488,,0.05489,0.05489,8.343333,,0.056757,1.787857,17.639183,18.665175,0.98661,2025-12-09,2025-12-09,1.058166,male,1419,0.845666,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '0.845666'}]",1341,25.03,34,4,33,393,167,93
,,,,,,,,,,,,,,,1,,1,,,,1,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.21,0.21,,,0.21,,21,21,0,2025-12-09,2025-12-09,1,unknown,10,,,,,10,0.21,,1,,1,,
,,,,,,,,,,,,,,,5,,5,,,,5,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.04,0.04,,,0.04,,18.181818,18.181818,0,2025-12-09,2025-12-09,1,female,11,,,,,11,0.2,1,4,1,5,2,1
,,,,1,,,,,,,,,,,25,,25,,,,24,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,3.13,"[{'action_type': 'outbound_click', 'value': '3.13'}]",3.13,,,,0.1252,0.1252,,,0.130417,3.13,43.472222,44.084507,1.388889,2025-12-09,2025-12-09,1.014085,male,72,1.388889,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.388889'}]",71,3.13,2,3,2,19,8,7
,,,,,,,,,,2,,,,,13,,13,2,2,,11,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.047692,0.047692,0.31,,0.056364,,22.962963,24.8,0,2025-12-09,2025-12-09,1.08,female,27,,,,,25,0.62,2,4,2,8,3,2
,16,,,5,1,1,16,,,,,,,,113,,113,,,,108,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,1.728,"[{'action_type': 'outbound_click', 'value': '1.728'}]",1.728,8.64,0.54,,0.07646,0.07646,,,0.08,1.728,19.591837,19.907834,1.133787,2025-12-09,2025-12-09,1.016129,male,441,1.133787,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.133787'}]",434,8.64,4,3,4,93,42,27
,,,,,,,,,,,,,,,2,,2,,,,2,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,12,12,0,2025-12-09,2025-12-09,1,unknown,5,,,,,5,0.06,,2,,1,,
,7,,,1,1,1,7,,,,,,,,18,,18,,,,17,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.16,"[{'action_type': 'outbound_click', 'value': '1.16'}]",1.16,1.16,0.165714,,0.064444,0.064444,,,0.068235,1.16,21.090909,21.090909,1.818182,2025-12-09,2025-12-09,1,female,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",55,1.16,2,3,1,16,8,8
,4,,,3,,,4,,,,,,,,92,,92,,,,89,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,2.393333,"[{'action_type': 'outbound_click', 'value': '2.393333'}]",2.393333,,1.795,,0.078043,0.078043,,,0.080674,2.393333,17.384988,17.860697,0.726392,2025-12-09,2025-12-09,1.027363,male,413,0.726392,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.726392'}]",402,7.18,9,3,8,75,38,24
,,,,,,,,,,,,,,,1,,1,,,,1,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-09,2025-12-09,1,unknown,2,,,,,2,0.05,,5,,1,1,
,1,,,1,,,1,,,,,,,,37,,37,,,,36,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,2.27,"[{'action_type': 'outbound_click', 'value': '2.27'}]",2.27,,2.27,,0.061351,0.061351,,,0.063056,2.27,23.163265,23.645833,1.020408,2025-12-09,2025-12-09,1.020833,female,98,1.020408,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.020408'}]",96,2.27,4,4,4,34,16,9
,9,,,6,2,2,9,,,2,,,,,168,,168,2,2,,160,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,,1.871667,"[{'action_type': 'outbound_click', 'value': '1.871667'}]",1.871667,5.615,1.247778,,0.066845,0.066845,5.615,,0.070188,1.604286,19.229452,20.567766,1.19863,2025-12-09,2025-12-09,1.069597,male,584,1.027397,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.027397'}]",546,11.23,17,3,18,136,70,43
,,,,,,,,,,,,,,,1,,1,,,,1,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,12,12,0,2025-12-09,2025-12-09,1,unknown,5,,,,,5,0.06,,2,,,,
,27,,,6,4,4,27,,,3,,,,,143,,143,3,3,,134,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,"[{'action_type': 'subscribe_mobile_app', 'value': '10.24'}, {'action_type': 'subscribe_total', 'value': '10.24'}, {'action_type': 'start_trial_mobile_app', 'value': '10.24'}, {'action_type': 'start_trial_total', 'value': '10.24'}]",1.706667,"[{'action_type': 'outbound_click', 'value': '1.706667'}]",1.706667,2.56,0.379259,,0.071608,0.071608,3.413333,,0.076418,1.706667,22.654867,23.59447,1.327434,2025-12-09,2025-12-09,1.041475,female,452,1.327434,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.327434'}]",434,10.24,20,4,19,112,59,35
,4,,,1,,,4,,,,,,,,24,,24,,,,23,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.4,"[{'action_type': 'outbound_click', 'value': '1.4'}]",1.4,,0.35,,0.058333,0.058333,,,0.06087,1.4,17.283951,17.5,1.234568,2025-12-09,2025-12-09,1.0125,male,81,1.234568,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.234568'}]",80,1.4,2,3,2,21,4,4
,,,,,,,,,,,,,,,,,,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,unknown,3,,,,,3,0.03,,2,,,,
,16,,,11,2,2,16,,,6,,,,,234,1,234,7,6,,216,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,12,,1.187273,"[{'action_type': 'outbound_click', 'value': '1.187273'}]",1.187273,6.53,0.81625,,0.055812,0.055812,1.865714,,0.060463,1.088333,20.697306,20.697306,1.901743,2025-12-09,2025-12-09,1,female,631,1.743265,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.743265'}]",631,13.06,23,4,23,185,82,49
,131,1,1,47,10,10,131,,,23,1,1,2,,1140,2,1140,29,25,,1064,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,50,"[{'action_type': 'subscribe_mobile_app', 'value': '15.385'}, {'action_type': 'subscribe_total', 'value': '15.385'}, {'action_type': 'start_trial_mobile_app', 'value': '15.385'}, {'action_type': 'start_trial_total', 'value': '15.385'}]",1.309362,"[{'action_type': 'outbound_click', 'value': '1.309362'}]",1.309362,6.154,0.469771,,0.053982,0.053982,2.122069,,0.057838,1.2308,15.976116,16.52968,1.298027,2025-12-09,2025-12-09,1.034649,male,3852,1.220145,47,"[{'action_type': 'outbound_click', 'value': '47'}]","[{'action_type': 'outbound_click', 'value': '1.220145'}]",3723,61.54,113,3,113,929,459,274
,,,,,,,,,,,,,,,7,,7,,,,7,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.042857,0.042857,,,0.042857,,12.5,13.636364,0,2025-12-09,2025-12-09,1.090909,unknown,24,,,,,22,0.3,,3,,4,2,1
,17,,,9,2,2,17,,,2,,,,,193,,193,2,2,,182,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,"[{'action_type': 'subscribe_mobile_app', 'value': '13.71'}, {'action_type': 'subscribe_total', 'value': '13.71'}, {'action_type': 'start_trial_mobile_app', 'value': '13.71'}, {'action_type': 'start_trial_total', 'value': '13.71'}]",1.523333,"[{'action_type': 'outbound_click', 'value': '1.523333'}]",1.523333,6.855,0.806471,,0.071036,0.071036,6.855,,0.07533,1.523333,22.774086,24.010508,1.495017,2025-12-09,2025-12-09,1.054291,female,602,1.495017,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.495017'}]",571,13.71,27,4,25,156,80,52
,,,,,,,,,,,,,,,22,,22,,,,22,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.105909,0.105909,,,0.105909,,23.77551,24.020619,0,2025-12-09,2025-12-09,1.010309,male,98,,,,,97,2.33,4,4,4,22,12,8
,,,,,,,,,,,,,,,2,,2,,,,2,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.105,0.105,,,0.105,,23.333333,23.333333,0,2025-12-09,2025-12-09,1,unknown,9,,,,,9,0.21,,2,,2,,
,12,,,1,1,1,12,,,1,,,,,86,,86,1,1,,84,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,"[{'action_type': 'subscribe_mobile_app', 'value': '5'}, {'action_type': 'subscribe_total', 'value': '5'}, {'action_type': 'start_trial_mobile_app', 'value': '5'}, {'action_type': 'start_trial_total', 'value': '5'}]",5,"[{'action_type': 'outbound_click', 'value': '5'}]",5,5,0.416667,,0.05814,0.05814,5,,0.059524,5,21.367521,21.73913,0.42735,2025-12-09,2025-12-09,1.017391,female,234,0.42735,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.42735'}]",230,5,10,3,10,71,40,24
,103,1,,14,10,10,103,,,3,,,,,479,2,479,5,3,,460,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,14,"[{'action_type': 'subscribe_mobile_app', 'value': '14.23'}, {'action_type': 'subscribe_total', 'value': '14.23'}, {'action_type': 'start_trial_mobile_app', 'value': '14.23'}, {'action_type': 'start_trial_total', 'value': '14.23'}]",2.032857,"[{'action_type': 'outbound_click', 'value': '2.032857'}]",2.032857,2.846,0.276311,,0.059415,0.059415,5.692,,0.06187,2.032857,18.385013,18.396897,0.904393,2025-12-09,2025-12-09,1.000646,male,1548,0.904393,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '0.904393'}]",1547,28.46,47,3,44,396,194,121
,,,,,,,,,,,,,,,4,,4,,,,4,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-09,2025-12-09,1,unknown,8,,,,,8,0.08,,4,,4,2,1
