action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,2,,,7,,,2,,,1,,,,,152,,152,1,1,,144,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,,1.318571,"[{'action_type': 'outbound_click', 'value': '1.318571'}]",1.318571,,4.615,,0.060724,0.060724,9.23,,0.064097,1.318571,14.512579,15.180921,1.100629,2025-12-10,2025-12-10,1.046053,636,1.100629,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.100629'}]",facebook,608,9.23,13,2,12,127,54,33
,,,,,,,,,,,,,,,27,,27,,,,27,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,,,,,,,0.092593,0.092593,,,0.092593,2.5,19.84127,19.84127,0.793651,2025-12-10,2025-12-10,1,126,,,,,instagram,126,2.5,1,2,1,23,10,7
,,,,1,,,,,,,,,,,33,,33,,,,32,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.16,"[{'action_type': 'outbound_click', 'value': '1.16'}]",1.16,,,,0.035152,0.035152,,,0.03625,1.16,17.058824,17.058824,1.470588,2025-12-10,2025-12-10,1,68,1.470588,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.470588'}]",threads,68,1.16,2,4,3,25,16,8
,,1,,2,1,1,,,,1,,,,,27,,27,1,1,,24,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,1.02,"[{'action_type': 'outbound_click', 'value': '1.02'}]",1.02,2.04,,,0.075556,0.075556,2.04,,0.085,1.02,18.545455,19.428571,1.818182,2025-12-10,2025-12-10,1.047619,110,1.818182,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",facebook,105,2.04,5,4,5,17,11,6
,,,,,,,,,,,,,,,11,,11,,,,11,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.079091,0.079091,,,0.079091,,19.772727,20.232558,0,2025-12-10,2025-12-10,1.023256,44,,,,,instagram,43,0.87,2,4,2,9,4,3
,,,,,,,,,,,,,,,35,,35,,,,35,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.025714,0.025714,,,0.025714,,13.846154,13.846154,0,2025-12-10,2025-12-10,1,65,,,,,threads,65,0.9,3,5,3,32,12,7
,,,,,1,1,,,,1,,,,,10,,10,1,1,,9,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,1.13,,,0.113,0.113,1.13,,0.125556,,25.681818,26.904762,0,2025-12-10,2025-12-10,1.047619,44,,,,,facebook,42,1.13,,2,,9,3,1
,,,,1,,,,,,,,,,,7,,7,,,,6,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.56,"[{'action_type': 'outbound_click', 'value': '0.56'}]",0.56,,,,0.08,0.08,,,0.093333,0.56,20.740741,20.740741,3.703704,2025-12-10,2025-12-10,1,27,3.703704,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.703704'}]",instagram,27,0.56,1,4,1,5,1,1
,,,,,,,,,,,,,,,12,,12,,,,12,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.034167,0.034167,,,0.034167,,16.4,16.4,0,2025-12-10,2025-12-10,1,25,,,,,threads,25,0.41,1,5,1,11,6,5
,353,3,,72,26,26,353,,,16,1,1,,,1220,1,1220,18,16,,1130,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,68,"[{'action_type': 'subscribe_mobile_app', 'value': '9.934576'}, {'action_type': 'subscribe_total', 'value': '9.934576'}, {'action_type': 'start_trial_mobile_app', 'value': '7.726893'}, {'action_type': 'start_trial_total', 'value': '7.726893'}]",0.965862,"[{'action_type': 'outbound_click', 'value': '0.965862'}]",0.965862,2.674694,0.197003,,0.057002,0.057002,3.863446,,0.061542,1.022677,16.648799,17.641307,1.627963,2025-12-10,2025-12-10,1.059614,4177,1.723725,72,"[{'action_type': 'outbound_click', 'value': '72'}]","[{'action_type': 'outbound_click', 'value': '1.723725'}]",facebook,3942,69.542033,131,3,122,997,523,309
,131,,,28,13,13,131,,,14,,,,,754,2,754,16,14,,710,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,38,"[{'action_type': 'subscribe_mobile_app', 'value': '9.779192'}, {'action_type': 'subscribe_total', 'value': '9.779192'}, {'action_type': 'start_trial_mobile_app', 'value': '9.779192'}, {'action_type': 'start_trial_total', 'value': '9.779192'}]",1.397027,"[{'action_type': 'outbound_click', 'value': '1.397027'}]",1.397027,3.008982,0.298601,,0.051879,0.051879,2.444798,,0.055094,1.029389,15.798372,16.184017,1.534733,2025-12-10,2025-12-10,1.02441,2476,1.130856,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '1.130856'}]",instagram,2417,39.116768,72,3,72,625,285,179
,,,,4,,,,,,1,,,,,284,,284,1,1,,279,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.7328,"[{'action_type': 'outbound_click', 'value': '1.7328'}]",1.7328,,,,0.024406,0.024406,6.931199,,0.024843,1.7328,12.579309,12.579309,0.725953,2025-12-10,2025-12-10,1,551,0.725953,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.725953'}]",threads,551,6.931199,54,7,54,261,153,85
,13,,,,,,13,,,2,,,,,52,,52,2,2,,50,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.316923,,0.079231,0.079231,2.06,,0.0824,,22.032086,22.637363,0,2025-12-10,2025-12-10,1.027473,187,,,,,facebook,182,4.12,9,3,9,45,16,13
,14,,,,,,14,,,,,,,,49,,49,,,,49,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.287143,,0.082041,0.082041,,,0.082041,,26.8,27.162162,0,2025-12-10,2025-12-10,1.013514,150,,,,,instagram,148,4.02,7,4,7,44,20,13
,,,,,,,,,,,1,1,,,31,,31,1,,,30,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.043871,0.043871,1.36,,0.045333,,20,20,0,2025-12-10,2025-12-10,1,68,,,,,threads,68,1.36,6,6,6,29,14,7
,1,,,,,,1,,,,,,,,14,,14,,,,14,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.77,,0.055,0.055,,,0.055,,15.714286,15.714286,0,2025-12-10,2025-12-10,1,49,,,,,facebook,49,0.77,2,3,2,11,4,2
,,,,1,,,,,,,,,,,25,,25,,,,24,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.21,"[{'action_type': 'outbound_click', 'value': '1.21'}]",1.21,,,,0.0484,0.0484,,,0.050417,1.21,21.22807,21.22807,1.754386,2025-12-10,2025-12-10,1,57,1.754386,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",instagram,57,1.21,2,4,2,22,12,7
,1,,,,,,1,,,,,,,,37,,37,,,,37,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.83,,0.022432,0.022432,,,0.022432,,13.174603,13.174603,0,2025-12-10,2025-12-10,1,63,,,,,threads,63,0.83,6,7,7,34,18,14
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,10,,,,,facebook,10,0.1,,0,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09,0.09,,,0.09,,22.5,22.5,0,2025-12-10,2025-12-10,1,4,,,,,instagram,4,0.09,,4,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-10,2025-12-10,1,5,,,,,messenger,5,0.1,,,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.026667,0.026667,,,0.026667,,20,20,0,2025-12-10,2025-12-10,1,4,,,,,threads,4,0.08,,6,,3,1,
,436,5,,78,32,32,436,,,36,,,,,1903,5,1903,41,36,,1784,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,76,"[{'action_type': 'subscribe_mobile_app', 'value': '11.91'}, {'action_type': 'subscribe_total', 'value': '11.91'}, {'action_type': 'start_trial_mobile_app', 'value': '6.413077'}, {'action_type': 'start_trial_total', 'value': '6.413077'}]",1.068846,"[{'action_type': 'outbound_click', 'value': '1.068846'}]",1.068846,2.605313,0.191216,,0.04381,0.04381,2.033415,,0.046732,1.096974,15.801744,17.445072,1.440485,2025-12-10,2025-12-10,1.103997,5276,1.478393,78,"[{'action_type': 'outbound_click', 'value': '78'}]","[{'action_type': 'outbound_click', 'value': '1.478393'}]",facebook,4779,83.37,146,4,138,1551,753,424
,103,,,10,5,5,103,,,7,,,,,318,1,318,8,7,,300,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,15,"[{'action_type': 'subscribe_mobile_app', 'value': '9.58'}, {'action_type': 'subscribe_total', 'value': '9.58'}, {'action_type': 'start_trial_mobile_app', 'value': '6.386667'}, {'action_type': 'start_trial_total', 'value': '6.386667'}]",1.916,"[{'action_type': 'outbound_click', 'value': '1.916'}]",1.916,3.832,0.186019,,0.060252,0.060252,2.395,,0.063867,1.277333,18.370086,18.529981,1.438159,2025-12-10,2025-12-10,1.008704,1043,0.958773,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '0.958773'}]",instagram,1034,19.16,29,3,29,261,118,63
,3,,,1,,,3,,,,,,,,103,,103,,,,102,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,3.12,"[{'action_type': 'outbound_click', 'value': '3.12'}]",3.12,,1.04,,0.030291,0.030291,,,0.030588,3.12,14.054054,14.054054,0.45045,2025-12-10,2025-12-10,1,222,0.45045,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.45045'}]",threads,222,3.12,22,7,22,96,61,36
,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,55,55,0,2025-12-10,2025-12-10,1,6,,,,,facebook,6,0.33,,1,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.046667,0.046667,,,0.046667,,17.5,17.5,0,2025-12-10,2025-12-10,1,8,,,,,instagram,8,0.14,1,6,1,3,2,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.13,0.13,,,0.13,,32.5,32.5,0,2025-12-10,2025-12-10,1,4,,,,,threads,4,0.13,1,14,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.15,0.15,,,0.15,,15,15,0,2025-12-10,2025-12-10,1,10,,,,,facebook,10,0.15,,1,,1,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.083333,0.083333,,,0.083333,,19.230769,19.230769,0,2025-12-10,2025-12-10,1,13,,,,,instagram,13,0.25,,3,,2,2,1
,,,,,,,,,,,,,,,12,,12,,,,12,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.021667,0.021667,,,0.021667,,13,13,0,2025-12-10,2025-12-10,1,20,,,,,threads,20,0.26,3,7,3,11,5,4
,97,1,,24,7,7,97,,,6,,,,,613,3,613,9,6,,580,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,24,"[{'action_type': 'subscribe_mobile_app', 'value': '19.598609'}, {'action_type': 'subscribe_total', 'value': '19.598609'}, {'action_type': 'start_trial_mobile_app', 'value': '13.065739'}, {'action_type': 'start_trial_total', 'value': '13.065739'}]",1.633217,"[{'action_type': 'outbound_click', 'value': '1.633217'}]",1.633217,5.599603,0.404095,,0.063943,0.063943,4.355246,,0.067581,1.633217,18.674234,19.414174,1.143402,2025-12-10,2025-12-10,1.039624,2099,1.143402,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '1.143402'}]",facebook,2019,39.197218,57,3,51,501,216,122
,316,,1,36,28,28,316,,,17,1,1,1,,911,2,911,22,18,,853,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,51,"[{'action_type': 'subscribe_mobile_app', 'value': '6.329165'}, {'action_type': 'subscribe_total', 'value': '6.329165'}, {'action_type': 'start_trial_mobile_app', 'value': '5.274305'}, {'action_type': 'start_trial_total', 'value': '5.274305'}]",1.758102,"[{'action_type': 'outbound_click', 'value': '1.758102'}]",1.758102,2.260416,0.20029,,0.069475,0.069475,2.876893,,0.074199,1.241013,19.349329,20.324873,1.559156,2025-12-10,2025-12-10,1.050417,3271,1.100581,36,"[{'action_type': 'outbound_click', 'value': '36'}]","[{'action_type': 'outbound_click', 'value': '1.100581'}]",instagram,3114,63.291655,87,3,87,761,324,206
,,,,3,,,,,,,,,,,210,,210,,,,207,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,2.040376,"[{'action_type': 'outbound_click', 'value': '2.040376'}]",2.040376,,,,0.029148,0.029148,,,0.029571,2.040376,15.457392,15.457392,0.757576,2025-12-10,2025-12-10,1,396,0.757576,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.757576'}]",threads,396,6.121127,25,6,25,182,106,53
,,,,,,,,,,,,,,,,,,,,,,,6924716404584,03 Prerna_up,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,facebook,1,0,,,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716404584,03 Prerna_up,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,7.5,7.5,0,2025-12-10,2025-12-10,1,4,,,,,instagram,4,0.03,,3,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.11,0.11,,,0.11,,18.333333,18.333333,0,2025-12-10,2025-12-10,1,6,,,,,facebook,6,0.11,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.13,0.13,,,0.13,,16.25,16.25,0,2025-12-10,2025-12-10,1,8,,,,,instagram,8,0.13,1,17,1,1,1,1
,,,,,,,,,,,,,,,24,,24,,,,24,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.025,0.025,,,0.025,,15.384615,15.384615,0,2025-12-10,2025-12-10,1,39,,,,,threads,39,0.6,3,6,3,24,12,7
,,,,,,,,,,,,,,,,,,,,,,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,12.857143,12.857143,0,2025-12-10,2025-12-10,1,7,,,,,facebook,7,0.09,,1,,,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.055714,0.055714,,,0.055714,,18.571429,18.571429,0,2025-12-10,2025-12-10,1,21,,,,,instagram,21,0.39,,3,,7,3,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,20,20,0,2025-12-10,2025-12-10,1,3,,,,,threads,3,0.06,1,10,1,2,2,2
,,,,4,,,,,,,,,,,28,,28,,,,24,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,0.3775,"[{'action_type': 'outbound_click', 'value': '0.3775'}]",0.3775,,,,0.053929,0.053929,,,0.062917,0.3775,16.236559,17.55814,4.301075,2025-12-10,2025-12-10,1.081395,93,4.301075,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '4.301075'}]",facebook,86,1.51,4,11,3,22,13,10
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.18,0.18,,,0.18,,22.5,25.714286,0,2025-12-10,2025-12-10,1.142857,8,,,,,instagram,7,0.18,,2,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.07,0.07,,,0.07,,28,28,0,2025-12-10,2025-12-10,1,5,,,,,threads,5,0.14,,4,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924717494384,03 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,facebook,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924717494384,03 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-10,2025-12-10,1,1,,,,,instagram,1,0.03,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,facebook,1,0.02,,1,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.113333,0.113333,,,0.113333,,30.909091,30.909091,0,2025-12-10,2025-12-10,1,11,,,,,instagram,11,0.34,2,20,2,3,2,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,threads,1,0.02,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,audience_network,1,0.02,,0,,,,
,64,1,,25,8,8,64,,,4,,,,,573,2,573,6,4,,542,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,25,"[{'action_type': 'subscribe_mobile_app', 'value': '30.25'}, {'action_type': 'subscribe_total', 'value': '30.25'}, {'action_type': 'start_trial_mobile_app', 'value': '15.125'}, {'action_type': 'start_trial_total', 'value': '15.125'}]",1.21,"[{'action_type': 'outbound_click', 'value': '1.21'}]",1.21,3.78125,0.472656,,0.052792,0.052792,5.041667,,0.055812,1.21,14.828431,15.755208,1.22549,2025-12-10,2025-12-10,1.0625,2040,1.22549,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '1.22549'}]",facebook,1920,30.25,73,3,68,469,235,151
,9,,,5,1,1,9,,,1,,,,,81,,81,1,1,,75,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,1.14,"[{'action_type': 'outbound_click', 'value': '1.14'}]",1.14,5.7,0.633333,,0.07037,0.07037,5.7,,0.076,1.14,19.723183,19.93007,1.730104,2025-12-10,2025-12-10,1.01049,289,1.730104,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.730104'}]",instagram,286,5.7,5,3,5,64,27,9
,,,,,,,,,,,,,,,27,,27,,,,27,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.027037,0.027037,,,0.027037,,18.25,18.25,0,2025-12-10,2025-12-10,1,40,,,,,threads,40,0.73,5,8,5,27,18,10
,114,,,10,5,5,114,,,6,1,1,,,302,1,302,8,6,,284,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,"[{'action_type': 'subscribe_mobile_app', 'value': '21.643069'}, {'action_type': 'subscribe_total', 'value': '21.643069'}, {'action_type': 'start_trial_mobile_app', 'value': '10.821535'}, {'action_type': 'start_trial_total', 'value': '10.821535'}]",2.164307,"[{'action_type': 'outbound_click', 'value': '2.164307'}]",2.164307,4.328614,0.189851,,0.071666,0.071666,2.705384,,0.076208,2.404785,22.758222,23.731435,0.946372,2025-12-10,2025-12-10,1.042763,951,1.051525,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.051525'}]",facebook,912,21.643069,43,3,40,246,133,80
