action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,1,,1,,,,1,,6920994404584,02_blackNew_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,30,30,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.03,,1,,,,
,,,,1,,,,,,,,,,19,,19,,,,18,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,UNKNOWN,,1.39,"[{'action_type': 'outbound_click', 'value': '1.39'}]",1.39,,,,0.073158,0.073158,,,0.077222,0.695,23.559322,25.272727,3.389831,2025-12-04,2025-12-04,UNKNOWN,1.072727,59,1.694915,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.694915'}]",UNKNOWN,55,1.39,1,4,1,17,8,4
,,,,,,,,,,,,,,,,,,,,,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,1,,,,
,289,3,,154,29,29,289,,,,,,,2059,3,2059,21,18,,1884,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,154,ABOVE_AVERAGE,,0.579545,"[{'action_type': 'outbound_click', 'value': '0.579545'}]",0.579545,3.077586,0.308824,,0.043346,0.043346,4.25,,0.047373,0.579545,20.256468,22.279081,3.495234,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.09985,4406,3.495234,154,"[{'action_type': 'outbound_click', 'value': '154'}]","[{'action_type': 'outbound_click', 'value': '3.495234'}]",BELOW_AVERAGE_35,4006,89.25,245,5,234,1686,935,593
,,,,,,,,,,,,,,2,,2,,,,2,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.035,0.035,,,0.035,,11.666667,11.666667,0,2025-12-04,2025-12-04,UNKNOWN,1,6,,,,,UNKNOWN,6,0.07,,3,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.23,0.23,,,0.23,,32.857143,32.857143,0,2025-12-04,2025-12-04,UNKNOWN,1,7,,,,,UNKNOWN,7,0.23,,1,,1,,
,,,,,,,,,,,,,,4,,4,,,,4,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.2575,0.2575,,,0.2575,,68.666667,73.571429,0,2025-12-04,2025-12-04,UNKNOWN,1.071429,15,,,,,UNKNOWN,14,1.03,1,3,,3,2,1
,,,,,,,,,,,,,,2,,2,,,,2,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.195,0.195,,,0.195,,22.941176,22.941176,0,2025-12-04,2025-12-04,UNKNOWN,1,17,,,,,UNKNOWN,17,0.39,,2,,2,1,
,,,,1,,,,,,,,,,9,,9,,,,8,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,0.8,"[{'action_type': 'outbound_click', 'value': '0.8'}]",0.8,,,,0.088889,0.088889,,,0.1,0.8,28.571429,30.769231,3.571429,2025-12-04,2025-12-04,UNKNOWN,1.076923,28,3.571429,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.571429'}]",UNKNOWN,26,0.8,2,4,2,8,4,3
,,,,,,,,,,,,,,1,,1,,,,1,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.21,0.21,,,0.21,,17.5,19.090909,0,2025-12-04,2025-12-04,UNKNOWN,1.090909,12,,,,,UNKNOWN,11,0.21,,2,,1,1,
,,,,2,,,,,,,,,,18,,18,1,1,,15,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,UNKNOWN,,0.445,"[{'action_type': 'outbound_click', 'value': '0.445'}]",0.445,,,,0.049444,0.049444,0.89,,0.059333,0.445,22.25,22.820513,5,2025-12-04,2025-12-04,UNKNOWN,1.025641,40,5,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5'}]",UNKNOWN,39,0.89,4,5,4,14,7,7
,,,,,,,,,,,,,,,,,,,,,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,1,,,,
1,204,3,,74,22,22,204,1,1,2,2,4,1,1570,2,1570,23,19,1,1473,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,77,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '95.29'}, {'action_type': 'subscribe_total', 'value': '95.29'}]",1.287703,"[{'action_type': 'outbound_click', 'value': '1.287703'}]",1.287703,4.331364,0.467108,95.29,0.060694,0.060694,4.143043,95.29,0.064691,1.237532,28.042966,30.327817,2.266039,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.081477,3398,2.177752,74,"[{'action_type': 'outbound_click', 'value': '74'}]","[{'action_type': 'outbound_click', 'value': '2.177752'}]",BELOW_AVERAGE_35,3142,95.29,201,5,194,1307,752,527
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.41,0.41,,,0.41,,68.333333,68.333333,0,2025-12-04,2025-12-04,UNKNOWN,1,6,,,,,UNKNOWN,6,0.41,,2,,1,,
,,,,,,,,,,,,,,2,,2,,,,2,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.13,0.13,,,0.13,,26,32.5,0,2025-12-04,2025-12-04,UNKNOWN,1.25,10,,,,,UNKNOWN,8,0.26,1,6,1,2,2,1
,,,,,,,,,,,,,,4,,4,,,,4,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.1825,0.1825,,,0.1825,,45.625,56.153846,0,2025-12-04,2025-12-04,UNKNOWN,1.230769,16,,,,,UNKNOWN,13,0.73,1,4,1,4,4,2
,,,,2,,,,,,,,,,17,,17,,,,15,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,UNKNOWN,,0.605,"[{'action_type': 'outbound_click', 'value': '0.605'}]",0.605,,,,0.071176,0.071176,,,0.080667,0.605,24.2,26.304348,4,2025-12-04,2025-12-04,UNKNOWN,1.086957,50,4,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4'}]",UNKNOWN,46,1.21,2,3,2,15,10,7
,,,,1,,,,,,,,,,6,,6,,,,5,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,0.33,"[{'action_type': 'outbound_click', 'value': '0.33'}]",0.33,,,,0.055,0.055,,,0.066,0.33,19.411765,22,5.882353,2025-12-04,2025-12-04,UNKNOWN,1.133333,17,5.882353,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",UNKNOWN,15,0.33,1,4,1,4,2,2
,,,,,,,,,,,,,,14,,14,,,,14,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.08,0.08,,,0.08,,22.4,22.4,0,2025-12-04,2025-12-04,UNKNOWN,1,50,,,,,UNKNOWN,50,1.12,,4,,14,10,5
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.13,0.13,,,0.13,,21.666667,21.666667,0,2025-12-04,2025-12-04,UNKNOWN,1,6,,,,,UNKNOWN,6,0.13,,2,,1,,
,,,,,,,,,,,,,,4,,4,1,1,,3,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.085,0.085,0.34,,0.113333,,22.666667,26.153846,0,2025-12-04,2025-12-04,UNKNOWN,1.153846,15,,,,,UNKNOWN,13,0.34,1,4,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,0,,,,
1,139,1,1,44,11,11,139,1,1,2,2,,1,1285,1,1285,22,18,1,1219,1,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,43,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '70.53'}, {'action_type': 'subscribe_total', 'value': '70.53'}]",1.602955,"[{'action_type': 'outbound_click', 'value': '1.602955'}]",1.602955,6.411818,0.50741,70.53,0.054887,0.054887,3.205909,70.53,0.057859,1.640233,26.675492,28.811275,1.626324,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.080065,2644,1.664145,44,"[{'action_type': 'outbound_click', 'value': '44'}]","[{'action_type': 'outbound_click', 'value': '1.664145'}]",BELOW_AVERAGE_35,2448,70.53,132,5,126,1101,679,444
,,,,,,,,,,,,,,5,,5,,,,5,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.11,0.11,,,0.11,,26.190476,27.5,0,2025-12-04,2025-12-04,UNKNOWN,1.05,21,,,,,UNKNOWN,20,0.55,,2,,5,2,2
,,,,,,,,,,,,,,2,,2,,,,2,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.065,0.065,,,0.065,,18.571429,21.666667,0,2025-12-04,2025-12-04,UNKNOWN,1.166667,7,,,,,UNKNOWN,6,0.13,,3,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,13.333333,20,0,2025-12-04,2025-12-04,UNKNOWN,1.5,3,,,,,UNKNOWN,2,0.04,,2,,1,,
1,67,2,,38,15,15,67,1,1,,,,1,678,1,678,10,9,1,630,1,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,39,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '38.15'}, {'action_type': 'subscribe_total', 'value': '38.15'}]",1.003947,"[{'action_type': 'outbound_click', 'value': '1.003947'}]",1.003947,2.543333,0.569403,38.15,0.056268,0.056268,3.815,38.15,0.060556,0.978205,26.094391,27.969208,2.667579,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.071848,1462,2.599179,38,"[{'action_type': 'outbound_click', 'value': '38'}]","[{'action_type': 'outbound_click', 'value': '2.599179'}]",BELOW_AVERAGE_35,1364,38.15,97,5,87,564,348,272
,15,,,7,2,2,15,,,,,,,200,,200,,,,193,,6921773422584,01_Eddie_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,7,ABOVE_AVERAGE,,1.135714,"[{'action_type': 'outbound_click', 'value': '1.135714'}]",1.135714,3.975,0.53,,0.03975,0.03975,,,0.041192,1.135714,13.474576,14.402174,1.186441,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.068841,590,1.186441,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.186441'}]",BELOW_AVERAGE_35,552,7.95,17,4,18,159,79,43
,,,,,,,,,,,,,,1,,1,,,,1,,6921773422784,05_morganF_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0.06,0.06,,,0.06,,7.5,7.5,0,2025-12-04,2025-12-04,UNKNOWN,1,8,,,,,UNKNOWN,8,0.06,,1,,1,,
,3,,,2,,,3,,,,,,,33,,33,,,,31,,6921774416784,02_Jesus_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,UNKNOWN,,0.51,"[{'action_type': 'outbound_click', 'value': '0.51'}]",0.51,,0.34,,0.030909,0.030909,,,0.032903,1.02,13.076923,13.421053,1.282051,2025-12-04,2025-12-04,UNKNOWN,1.026316,78,2.564103,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.564103'}]",UNKNOWN,76,1.02,2,4,2,26,11,5
,,,,,,,,,,,,,,2,,2,,,,2,,6921774668584,03_kendrick_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0.095,0.095,,,0.095,,9.5,9.5,0,2025-12-04,2025-12-04,UNKNOWN,1,20,,,,,UNKNOWN,20,0.19,,1,,2,1,1
,25,,,23,3,3,25,,,,,,,561,,561,7,7,,531,,6921774934184,04_Lebron_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,24,ABOVE_AVERAGE,,0.757727,"[{'action_type': 'outbound_click', 'value': '0.724783'}]",0.724783,5.556667,0.6668,,0.029715,0.029715,2.381429,,0.031394,0.694583,9.725788,10.859935,1.400233,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.116612,1714,1.283547,22,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.34189'}]",BELOW_AVERAGE_35,1535,16.67,43,3,41,450,202,101
,37,,,16,4,4,37,,,,,,,309,,309,2,2,,291,,6921776137384,06_Snoop_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,16,ABOVE_AVERAGE,,0.5975,"[{'action_type': 'outbound_click', 'value': '0.5975'}]",0.5975,2.39,0.258378,,0.030939,0.030939,4.78,,0.032852,0.5975,11.155193,11.846344,1.866978,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.061958,857,1.866978,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.866978'}]",BELOW_AVERAGE_35,807,9.56,14,3,12,252,112,53
,,,,,,,,,,,,,,4,,4,,,,4,,6921779270384,07_Rock_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0.045,0.045,,,0.045,,9.473684,10.588235,0,2025-12-04,2025-12-04,UNKNOWN,1.117647,19,,,,,UNKNOWN,17,0.18,,2,,4,,
,3,,,5,,,3,,,,,,,47,,47,,,,42,,6921780167184,08_Timmy_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,6,UNKNOWN,,0.53,"[{'action_type': 'outbound_click', 'value': '0.53'}]",0.53,,0.883333,,0.056383,0.056383,,,0.063095,0.441667,13.589744,14.480874,3.076923,2025-12-04,2025-12-04,UNKNOWN,1.065574,195,2.564103,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.564103'}]",UNKNOWN,183,2.65,3,3,3,35,12,5
,,,,,,,,,,,,,,1,,1,,,,1,,6921781298384,09_TomC_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0.15,0.15,,,0.15,,7.5,7.5,0,2025-12-04,2025-12-04,UNKNOWN,1,20,,,,,UNKNOWN,20,0.15,,1,,1,,
,62,,,22,2,2,62,,,,,,,407,,407,2,2,,383,,6921782632984,11_WillFerrell_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,23,ABOVE_AVERAGE,,0.656364,"[{'action_type': 'outbound_click', 'value': '0.656364'}]",0.656364,7.22,0.232903,,0.035479,0.035479,7.22,,0.037702,0.627826,12.373608,13.545966,1.970865,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.094747,1167,1.885176,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.885176'}]",AVERAGE,1066,14.44,24,3,23,322,124,57
,1,,,1,,,1,,,,,,,30,,30,,,,29,,6921786330784,12_WillS_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,UNKNOWN,,1.66,"[{'action_type': 'outbound_click', 'value': '1.66'}]",1.66,,1.66,,0.055333,0.055333,,,0.057241,1.66,14.954955,16.27451,0.900901,2025-12-04,2025-12-04,UNKNOWN,1.088235,111,0.900901,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.900901'}]",UNKNOWN,102,1.66,3,3,2,24,11,6
