action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,1,,,,,,,,,2,,2,,,,1,,6920208797384,07_nose ring_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.01,"[{'action_type': 'outbound_click', 'value': '0.01'}]",0.01,,,,0.005,0.005,,,0.01,0.01,3.333333,3.333333,33.333333,2025-12-03,2025-12-03,UNKNOWN,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",UNKNOWN,3,0.01,,3,,1,,
,,,,,,,,,,,,,8,,8,,,,8,,6920210745384,09_red lipstick_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.07875,0.07875,,,0.07875,,20.322581,21.724138,0,2025-12-03,2025-12-03,UNKNOWN,1.068966,31,,,,,UNKNOWN,29,0.63,,2,,4,,
,,,,,,,,,,,,,1,,1,,,,1,,6920210890384,10_Red pants_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.05,,3,,1,1,1
,,,,,,,,,,,,,18,,18,,,,18,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.043889,0.043889,,,0.043889,,11.126761,11.285714,0,2025-12-03,2025-12-03,UNKNOWN,1.014286,71,,,,,UNKNOWN,70,0.79,,2,,14,8,4
,4,,,1,1,1,4,,,,,,63,,63,,,,62,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,2.77,"[{'action_type': 'outbound_click', 'value': '2.77'}]",2.77,2.77,0.6925,,0.043968,0.043968,,,0.044677,2.77,20.218978,21.472868,0.729927,2025-12-03,2025-12-03,UNKNOWN,1.062016,137,0.729927,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.729927'}]",UNKNOWN,129,2.77,14,5,13,53,36,21
,53,1,,39,5,5,53,,,,,,844,,844,11,11,,794,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,36,ABOVE_AVERAGE,,0.744359,"[{'action_type': 'outbound_click', 'value': '0.744359'}]",0.744359,5.806,0.547736,,0.034396,0.034396,2.639091,,0.036562,0.806389,13.909919,14.522261,1.724964,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.044022,2087,1.868711,39,"[{'action_type': 'outbound_click', 'value': '39'}]","[{'action_type': 'outbound_click', 'value': '1.868711'}]",AVERAGE,1999,29.03,129,4,122,707,374,265
1,55,1,,18,4,4,55,1,1,,,1,484,,484,4,4,1,462,1,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,18,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '15.69'}, {'action_type': 'subscribe_total', 'value': '15.69'}]",0.871667,"[{'action_type': 'outbound_click', 'value': '0.871667'}]",0.871667,3.9225,0.285273,15.69,0.032417,0.032417,3.9225,15.69,0.033961,0.871667,11.814759,12.143963,1.355422,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.027864,1328,1.355422,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.355422'}]",AVERAGE,1292,15.69,77,4,77,405,238,159
,10,,,5,2,2,10,,,,,,116,,116,2,2,,109,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,5,UNKNOWN,,0.812,"[{'action_type': 'outbound_click', 'value': '0.812'}]",0.812,2.03,0.406,,0.035,0.035,2.03,,0.037248,0.812,13.267974,13.533333,1.633987,2025-12-03,2025-12-03,UNKNOWN,1.02,306,1.633987,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.633987'}]",UNKNOWN,300,4.06,20,4,18,100,51,40
,9,,,,,,9,,,,,,35,,35,,,,35,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,0.223333,,0.057429,0.057429,,,0.057429,,15,15.703125,0,2025-12-03,2025-12-03,UNKNOWN,1.046875,134,,,,,UNKNOWN,128,2.01,4,3,4,29,13,10
,108,,,21,10,10,108,,,,,,500,,500,,,,479,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,22,ABOVE_AVERAGE,,0.871429,"[{'action_type': 'outbound_click', 'value': '0.871429'}]",0.871429,1.83,0.169444,,0.0366,0.0366,,,0.038205,0.831818,13.347921,14.628297,1.604668,2025-12-03,2025-12-03,AVERAGE,1.095923,1371,1.531729,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '1.531729'}]",AVERAGE,1251,18.3,45,4,41,421,245,156
,1,,,,,,1,,,,,,18,,18,,,,18,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,0.6,,0.033333,0.033333,,,0.033333,,11.538462,12.765957,0,2025-12-03,2025-12-03,UNKNOWN,1.106383,52,,,,,UNKNOWN,47,0.6,,4,,15,11,5
,34,,,7,5,5,34,,,,,,130,,130,,,,123,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,UNKNOWN,,0.877143,"[{'action_type': 'outbound_click', 'value': '0.877143'}]",0.877143,1.228,0.180588,,0.047231,0.047231,,,0.049919,1.023333,14.114943,14.866828,1.37931,2025-12-03,2025-12-03,UNKNOWN,1.053269,435,1.609195,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.609195'}]",UNKNOWN,413,6.14,18,4,17,104,57,31
,3,,,2,,,3,,,,,,48,,48,1,1,,45,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,UNKNOWN,,0.8,"[{'action_type': 'outbound_click', 'value': '0.8'}]",0.8,,0.533333,,0.033333,0.033333,1.6,,0.035556,0.8,14.678899,15.533981,1.834862,2025-12-03,2025-12-03,UNKNOWN,1.058252,109,1.834862,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.834862'}]",UNKNOWN,103,1.6,7,5,6,42,22,14
,8,,,11,,,8,,,,,,349,,349,2,2,,336,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,11,ABOVE_AVERAGE,,0.83,"[{'action_type': 'outbound_click', 'value': '0.83'}]",0.83,,1.14125,,0.02616,0.02616,4.565,,0.027173,0.83,12.140957,12.575758,1.462766,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.035813,752,1.462766,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.462766'}]",AVERAGE,726,9.13,28,4,26,298,171,100
,12,,,8,4,4,12,,,,,,158,1,158,4,3,,146,,6920220511984,01_black4_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,10,ABOVE_AVERAGE,,0.7025,"[{'action_type': 'outbound_click', 'value': '0.7025'}]",0.7025,1.405,0.468333,,0.03557,0.03557,1.405,,0.038493,0.562,9.859649,10.766284,1.754386,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.091954,570,1.403509,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.403509'}]",BELOW_AVERAGE_35,522,5.62,12,3,11,134,80,41
,208,2,,72,30,30,208,,,,,,1728,3,1728,26,23,,1630,,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,78,ABOVE_AVERAGE,,0.490139,"[{'action_type': 'outbound_click', 'value': '0.490139'}]",0.490139,1.176333,0.169663,,0.020422,0.020422,1.357308,,0.02165,0.452436,10.249782,10.603966,2.265466,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.034555,3443,2.0912,72,"[{'action_type': 'outbound_click', 'value': '72'}]","[{'action_type': 'outbound_click', 'value': '2.0912'}]",AVERAGE,3328,35.29,150,5,144,1463,908,601
,,,,,,,,,,,,,1,,1,,,,1,,6920222631184,03_blackbodysuit_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.03,,2,,,,
,260,2,,110,30,30,260,,,1,1,,2293,7,2293,40,32,,2143,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,107,ABOVE_AVERAGE,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,1.796667,0.207308,,0.023506,0.023506,1.3475,,0.025152,0.503738,10.795113,11.402581,2.143,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.056272,4993,2.203084,110,"[{'action_type': 'outbound_click', 'value': '110'}]","[{'action_type': 'outbound_click', 'value': '2.203084'}]",AVERAGE,4727,53.9,238,4,224,1928,985,743
,,,,,,,,,,,,,2,,2,,,,2,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.025,0.025,,,0.025,,16.666667,16.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.05,,5,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920223939184,06_green hair_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.03,,3,,1,1,
,,,,4,1,1,,,,,,,32,,32,,,,28,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,UNKNOWN,,0.43,"[{'action_type': 'outbound_click', 'value': '0.43'}]",0.43,1.72,,,0.05375,0.05375,,,0.061429,0.43,16.226415,17.916667,3.773585,2025-12-03,2025-12-03,UNKNOWN,1.104167,106,3.773585,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.773585'}]",UNKNOWN,96,1.72,1,3,1,23,15,6
,12,,,4,2,2,12,,,,,,45,,45,1,1,,40,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,UNKNOWN,,0.34,"[{'action_type': 'outbound_click', 'value': '0.34'}]",0.34,0.68,0.113333,,0.030222,0.030222,1.36,,0.034,0.453333,11.525424,11.826087,2.542373,2025-12-03,2025-12-03,UNKNOWN,1.026087,118,3.389831,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.389831'}]",UNKNOWN,115,1.36,7,4,5,34,21,16
,,,,1,,,,,,,,,23,,23,,,,22,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.76,"[{'action_type': 'outbound_click', 'value': '0.76'}]",0.76,,,,0.033043,0.033043,,,0.034545,0.76,12.258065,12.666667,1.612903,2025-12-03,2025-12-03,UNKNOWN,1.033333,62,1.612903,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.612903'}]",UNKNOWN,60,0.76,1,3,1,17,8,4
,,,,1,,,,,,,,,18,,18,,,,17,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.42,"[{'action_type': 'outbound_click', 'value': '0.42'}]",0.42,,,,0.023333,0.023333,,,0.024706,0.42,11.052632,11.052632,2.631579,2025-12-03,2025-12-03,UNKNOWN,1,38,2.631579,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",UNKNOWN,38,0.42,2,5,1,14,10,4
,,,,1,,,,,,,,,7,,7,,,,6,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,,,,0.035714,0.035714,,,0.041667,0.25,13.157895,13.157895,5.263158,2025-12-03,2025-12-03,UNKNOWN,1,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",UNKNOWN,19,0.25,1,4,1,6,4,2
,,,,,,,,,,,,,4,,4,,,,4,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-12-03,2025-12-03,UNKNOWN,1,6,,,,,UNKNOWN,6,0.06,,7,,4,3,1
,574,1,,163,68,68,574,,,2,2,,3977,4,3977,56,50,,3758,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,163,ABOVE_AVERAGE,,0.53865,"[{'action_type': 'outbound_click', 'value': '0.53865'}]",0.53865,1.291176,0.152962,,0.022077,0.022077,1.567857,,0.023363,0.53865,11.567852,11.756829,2.147563,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.016336,7590,2.147563,163,"[{'action_type': 'outbound_click', 'value': '163'}]","[{'action_type': 'outbound_click', 'value': '2.147563'}]",AVERAGE,7468,87.8,510,5,483,3400,2050,1376
,,,,,,,,,,,,,1,,1,,,,1,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.08,0.08,,,0.08,,8,8,0,2025-12-03,2025-12-03,UNKNOWN,1,10,,,,,UNKNOWN,10,0.08,,1,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.045,0.045,,,0.045,,12.857143,12.857143,0,2025-12-03,2025-12-03,UNKNOWN,1,21,,,,,UNKNOWN,21,0.27,1,3,1,6,4,2
,,,,,,,,,,,,,1,,1,,,,1,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,5,5,0,2025-12-03,2025-12-03,UNKNOWN,1,4,,,,,UNKNOWN,4,0.02,,4,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.09,0.09,,,0.09,,22.5,30,0,2025-12-03,2025-12-03,UNKNOWN,1.333333,4,,,,,UNKNOWN,3,0.09,,4,,1,1,1
,,,,1,,,,,,,,,3,,3,,,,2,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.16,"[{'action_type': 'outbound_click', 'value': '0.16'}]",0.16,,,,0.053333,0.053333,,,0.08,0.16,11.428571,11.428571,7.142857,2025-12-03,2025-12-03,UNKNOWN,1,14,7.142857,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.142857'}]",UNKNOWN,14,0.16,,2,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.05,,6,,1,1,
,,,,1,,,,,,,,,6,,6,,,,5,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.14,"[{'action_type': 'outbound_click', 'value': '0.14'}]",0.14,,,,0.023333,0.023333,,,0.028,0.14,10.769231,10.769231,7.692308,2025-12-03,2025-12-03,UNKNOWN,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",UNKNOWN,13,0.14,2,5,2,5,5,3
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,7,7,0,2025-12-03,2025-12-03,UNKNOWN,1,10,,,,,UNKNOWN,10,0.07,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,5,5,0,2025-12-03,2025-12-03,UNKNOWN,1,2,,,,,UNKNOWN,2,0.01,,0,,,,
1,780,6,1,275,79,79,780,1,1,1,1,1,4651,26,4651,104,76,1,4272,1,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,264,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '43.71'}, {'action_type': 'subscribe_total', 'value': '43.71'}]",0.317891,"[{'action_type': 'outbound_click', 'value': '0.317891'}]",0.317891,1.106582,0.112077,87.42,0.018796,0.018796,0.840577,87.42,0.020463,0.331136,9.27238,9.696096,2.80017,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.045697,9428,2.916843,275,"[{'action_type': 'outbound_click', 'value': '275'}]","[{'action_type': 'outbound_click', 'value': '2.916843'}]",AVERAGE,9016,87.42,444,5,414,3782,2055,1173
,,,,,,,,,,,,,2,1,2,1,,,1,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.005,0.005,0.01,,0.01,,3.333333,3.333333,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.01,1,10,1,1,1,1
,9,,,4,1,1,9,,,,,,100,,100,1,1,,95,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,UNKNOWN,,0.64,"[{'action_type': 'outbound_click', 'value': '0.64'}]",0.64,2.56,0.284444,,0.0256,0.0256,2.56,,0.026947,0.426667,10.15873,10.578512,2.380952,2025-12-03,2025-12-03,UNKNOWN,1.041322,252,1.587302,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.587302'}]",UNKNOWN,242,2.56,10,4,10,86,37,23
,219,2,,146,24,24,219,,,3,3,,2054,6,2054,19,10,,1889,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,138,ABOVE_AVERAGE,,0.330411,"[{'action_type': 'outbound_click', 'value': '0.330411'}]",0.330411,2.01,0.220274,,0.023486,0.023486,2.538947,,0.025537,0.349565,11.252624,12.237443,3.219034,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.087519,4287,3.405645,146,"[{'action_type': 'outbound_click', 'value': '146'}]","[{'action_type': 'outbound_click', 'value': '3.405645'}]",AVERAGE,3942,48.24,248,6,239,1670,891,598
,,,,,,,,,,,,,30,,30,1,1,,29,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0.041,0.041,1.23,,0.042414,,13.369565,14.470588,0,2025-12-03,2025-12-03,UNKNOWN,1.082353,92,,,,,UNKNOWN,85,1.23,4,4,3,26,10,5
,34,,,24,6,6,34,,,2,2,,304,2,304,10,6,,270,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,23,ABOVE_AVERAGE,,0.329583,"[{'action_type': 'outbound_click', 'value': '0.329583'}]",0.329583,1.318333,0.232647,,0.02602,0.02602,0.791,,0.029296,0.343913,10.546667,11.581259,3.066667,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.098097,750,3.2,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '3.2'}]",BELOW_AVERAGE_35,683,7.91,33,4,32,244,141,100
,1,,,3,,,1,,,,,,48,,48,2,2,,43,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,3,UNKNOWN,,0.54,"[{'action_type': 'outbound_click', 'value': '0.54'}]",0.54,,1.62,,0.03375,0.03375,0.81,,0.037674,0.54,11.25,11.824818,2.083333,2025-12-03,2025-12-03,UNKNOWN,1.051095,144,2.083333,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.083333'}]",UNKNOWN,137,1.62,7,4,6,40,21,14
,,,,,,,,,,,,,,,,,,,,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,2,,,,
,15,,,11,1,1,15,,,,,,185,,185,1,1,,173,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,10,UNKNOWN,,0.503636,"[{'action_type': 'outbound_click', 'value': '0.503636'}]",0.503636,5.54,0.369333,,0.029946,0.029946,5.54,,0.032023,0.554,11.663158,12.794457,2.105263,2025-12-03,2025-12-03,UNKNOWN,1.096998,475,2.315789,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '2.315789'}]",UNKNOWN,433,5.54,21,4,17,152,67,46
,93,1,,23,10,10,93,,,,,,362,2,362,4,2,,335,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,22,UNKNOWN,,0.37,"[{'action_type': 'outbound_click', 'value': '0.37'}]",0.37,0.851,0.091505,,0.023508,0.023508,2.1275,,0.025403,0.386818,11.594005,12.496329,2.997275,2025-12-03,2025-12-03,UNKNOWN,1.077827,734,3.133515,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '3.133515'}]",UNKNOWN,681,8.51,33,5,29,299,161,100
,,,,1,,,,,,,,,3,,3,,,,2,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,UNKNOWN,,0.07,"[{'action_type': 'outbound_click', 'value': '0.07'}]",0.07,,,,0.023333,0.023333,,,0.035,0.07,17.5,17.5,25,2025-12-03,2025-12-03,UNKNOWN,1,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",UNKNOWN,4,0.07,,3,,2,,
,17,,,6,1,1,17,,,,,,69,,69,,,,63,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,6,UNKNOWN,,0.293333,"[{'action_type': 'outbound_click', 'value': '0.293333'}]",0.293333,1.76,0.103529,,0.025507,0.025507,,,0.027937,0.293333,12.054795,12.661871,4.109589,2025-12-03,2025-12-03,UNKNOWN,1.05036,146,4.109589,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '4.109589'}]",UNKNOWN,139,1.76,8,5,8,58,29,20
,,,,,,,,,,,,,1,,1,,,,1,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-12-03,2025-12-03,UNKNOWN,1,4,,,,,UNKNOWN,4,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6920992822384,04 Will_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,UNKNOWN,1,1,,,,,UNKNOWN,1,0.02,,1,,,,
