action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_conversion.post_unsave,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,2,,,5,1,1,2,,,1,,,,,,166,,166,1,1,,160,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,5,"[{'action_type': 'subscribe_mobile_app', 'value': '7.68'}, {'action_type': 'subscribe_total', 'value': '7.68'}]",1.536,"[{'action_type': 'outbound_click', 'value': '1.536'}]",1.536,7.68,3.84,,0.046265,0.046265,7.68,,0.048,1.536,20.371353,21.512605,1.32626,2025-12-14,2025-12-14,1.056022,377,1.32626,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.32626'}]",357,7.68,12,4,12,148,88,65
,100,1,,22,9,9,100,,,6,,,,,,574,,574,6,6,,546,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,23,"[{'action_type': 'subscribe_mobile_app', 'value': '14.825'}, {'action_type': 'subscribe_total', 'value': '14.825'}, {'action_type': 'start_trial_mobile_app', 'value': '14.825'}, {'action_type': 'start_trial_total', 'value': '14.825'}]",1.347727,"[{'action_type': 'outbound_click', 'value': '1.347727'}]",1.347727,3.294444,0.2965,,0.051655,0.051655,4.941667,,0.054304,1.28913,24.343186,26.332149,1.888342,2025-12-14,2025-12-14,1.081705,1218,1.80624,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.80624'}]",1126,29.65,67,5,64,490,323,206
,43,,,16,7,7,43,,,4,,,,,,392,,392,4,4,,372,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,17,"[{'action_type': 'subscribe_mobile_app', 'value': '20.79'}, {'action_type': 'subscribe_total', 'value': '20.79'}, {'action_type': 'start_trial_mobile_app', 'value': '20.79'}, {'action_type': 'start_trial_total', 'value': '20.79'}]",1.299375,"[{'action_type': 'outbound_click', 'value': '1.299375'}]",1.299375,2.97,0.483488,,0.053036,0.053036,5.1975,,0.055887,1.222941,25.730198,27.609562,2.10396,2025-12-14,2025-12-14,1.073041,808,1.980198,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.980198'}]",753,20.79,76,6,71,338,219,151
,21,,,1,,,21,,,1,,,,,,134,,134,1,1,,132,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,2,"[{'action_type': 'subscribe_mobile_app', 'value': '6.57'}, {'action_type': 'subscribe_total', 'value': '6.57'}, {'action_type': 'start_trial_mobile_app', 'value': '3.285'}, {'action_type': 'start_trial_total', 'value': '3.285'}]",6.57,"[{'action_type': 'outbound_click', 'value': '6.57'}]",6.57,,0.312857,,0.04903,0.04903,6.57,,0.049773,3.285,26.071429,27.605042,0.793651,2025-12-14,2025-12-14,1.058824,252,0.396825,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.396825'}]",238,6.57,26,5,23,119,81,62
,,,,,,,,,,,,,,,,27,,27,,,,27,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.065185,0.065185,,,0.065185,,37.446809,39.111111,0,2025-12-14,2025-12-14,1.044444,47,,,,,45,1.76,6,5,6,23,16,11
,,,,,,,,,,,,,,,,,,,,,,,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,,15,,15,,,,15,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,17.647059,18.75,0,2025-12-14,2025-12-14,1.0625,34,,,,,32,0.6,1,4,1,13,7,6
,17,,,3,2,2,17,,,,,,,,,114,,114,,,,111,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,3,,1.943333,"[{'action_type': 'outbound_click', 'value': '1.943333'}]",1.943333,2.915,0.342941,,0.05114,0.05114,,,0.052523,1.943333,21.046931,21.592593,1.083032,2025-12-14,2025-12-14,1.025926,277,1.083032,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.083032'}]",270,5.83,11,4,9,97,56,41
,27,,,11,2,2,27,,,1,,,,,,254,,254,1,1,,242,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,11,,1.047273,"[{'action_type': 'outbound_click', 'value': '1.047273'}]",1.047273,5.76,0.426667,,0.045354,0.045354,11.52,,0.047603,1.047273,19.759863,20.461812,1.886792,2025-12-14,2025-12-14,1.035524,583,1.886792,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.886792'}]",563,11.52,16,4,16,225,121,91
,56,2,,9,6,6,56,,,3,,,,,,209,,209,3,3,,197,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,9,"[{'action_type': 'subscribe_mobile_app', 'value': '11.18'}, {'action_type': 'subscribe_total', 'value': '11.18'}, {'action_type': 'start_trial_mobile_app', 'value': '11.18'}, {'action_type': 'start_trial_total', 'value': '11.18'}]",1.242222,"[{'action_type': 'outbound_click', 'value': '1.242222'}]",1.242222,1.863333,0.199643,,0.053493,0.053493,3.726667,,0.056751,1.242222,25.067265,25.642202,2.017937,2025-12-14,2025-12-14,1.022936,446,2.017937,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '2.017937'}]",436,11.18,18,5,16,179,96,71
,11,,,4,3,3,11,,,3,,,,,,85,,85,3,3,,78,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,4,,0.9825,"[{'action_type': 'outbound_click', 'value': '0.9825'}]",0.9825,1.31,0.357273,,0.046235,0.046235,1.31,,0.050385,0.9825,29.111111,30.465116,2.962963,2025-12-14,2025-12-14,1.046512,135,2.962963,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.962963'}]",129,3.93,10,6,10,71,40,31
,10,,,1,,,10,,,1,,,,,,15,,15,1,1,,13,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.86,"[{'action_type': 'outbound_click', 'value': '0.86'}]",0.86,,0.086,,0.057333,0.057333,0.86,,0.066154,0.86,31.851852,33.076923,3.703704,2025-12-14,2025-12-14,1.038462,27,3.703704,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.703704'}]",26,0.86,2,5,2,12,8,6
,1,,,,,,1,,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-14,2025-12-14,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-14,2025-12-14,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924668031984,01 Morgan_Gasstation_gthang,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-14,2025-12-14,1,1,,,,,1,0,,0,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-14,2025-12-14,1,1,,,,,1,0.03,,3,,,,
,,,,,,,,,,,,,,,,67,,67,,,,67,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,4,,,,,,,,0.057463,0.057463,,,0.057463,0.9625,13.050847,13.60424,1.355932,2025-12-14,2025-12-14,1.042403,295,,,,,283,3.85,6,3,6,58,29,15
,71,,,10,3,3,71,,,14,,,,,,545,,545,14,14,,521,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,20,"[{'action_type': 'subscribe_mobile_app', 'value': '9.62'}, {'action_type': 'subscribe_total', 'value': '9.62'}, {'action_type': 'start_trial_mobile_app', 'value': '9.62'}, {'action_type': 'start_trial_total', 'value': '9.62'}]",1.924,"[{'action_type': 'outbound_click', 'value': '1.924'}]",1.924,6.413333,0.270986,,0.035303,0.035303,1.374286,,0.036929,0.962,11.876543,11.883879,1.234568,2025-12-14,2025-12-14,1.000618,1620,0.617284,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '0.617284'}]",1619,19.24,32,4,32,482,197,101
,91,,,26,15,15,91,,,17,3,4,,1,,1268,,1268,21,17,,1221,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,32,"[{'action_type': 'subscribe_mobile_app', 'value': '12.08'}, {'action_type': 'subscribe_total', 'value': '12.08'}, {'action_type': 'start_trial_mobile_app', 'value': '12.08'}, {'action_type': 'start_trial_total', 'value': '12.08'}]",1.858462,"[{'action_type': 'outbound_click', 'value': '1.858462'}]",1.858462,3.221333,0.530989,,0.038107,0.038107,2.300952,,0.039574,1.51,14.207586,14.458408,0.9409,2025-12-14,2025-12-14,1.017654,3401,0.764481,26,"[{'action_type': 'outbound_click', 'value': '26'}]","[{'action_type': 'outbound_click', 'value': '0.764481'}]",3342,48.32,92,4,91,1083,503,293
,136,,,31,21,21,136,,,6,3,3,,,,811,,811,9,6,,771,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,34,"[{'action_type': 'subscribe_mobile_app', 'value': '7.955'}, {'action_type': 'subscribe_total', 'value': '7.955'}, {'action_type': 'start_trial_mobile_app', 'value': '6.364'}, {'action_type': 'start_trial_total', 'value': '6.364'}]",1.026452,"[{'action_type': 'outbound_click', 'value': '1.026452'}]",1.026452,1.515238,0.233971,,0.039236,0.039236,3.535556,,0.041271,0.935882,18.371824,19.157134,1.963049,2025-12-14,2025-12-14,1.042745,1732,1.789838,31,"[{'action_type': 'outbound_click', 'value': '31'}]","[{'action_type': 'outbound_click', 'value': '1.789838'}]",1661,31.82,54,5,53,703,355,224
,31,,,4,4,4,31,,,2,,,,,,74,,74,2,2,,68,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,7,,0.8175,"[{'action_type': 'outbound_click', 'value': '0.8175'}]",0.8175,0.8175,0.105484,,0.044189,0.044189,1.635,,0.048088,0.467143,24.586466,25.153846,5.263158,2025-12-14,2025-12-14,1.023077,133,3.007519,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.007519'}]",130,3.27,6,5,6,63,35,21
,,,,,,,,,,,,,,,,21,,21,,,,21,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.041429,0.041429,,,0.041429,,17.755102,18.125,0,2025-12-14,2025-12-14,1.020833,49,,,,,48,0.87,1,9,1,17,6,2
,6,,,1,2,2,6,,,,,,,,,14,,14,,,,13,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,"[{'action_type': 'subscribe_mobile_app', 'value': '1.08'}, {'action_type': 'subscribe_total', 'value': '1.08'}, {'action_type': 'start_trial_mobile_app', 'value': '1.08'}, {'action_type': 'start_trial_total', 'value': '1.08'}]",1.08,"[{'action_type': 'outbound_click', 'value': '1.08'}]",1.08,0.54,0.18,,0.077143,0.077143,,,0.083077,1.08,14.794521,15.428571,1.369863,2025-12-14,2025-12-14,1.042857,73,1.369863,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.369863'}]",70,1.08,1,3,1,12,8,4
,65,,,5,4,4,65,,,0,,,1,,,109,,109,1,1,,103,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,10,"[{'action_type': 'subscribe_mobile_app', 'value': '3.465'}, {'action_type': 'subscribe_total', 'value': '3.465'}, {'action_type': 'start_trial_mobile_app', 'value': '2.31'}, {'action_type': 'start_trial_total', 'value': '2.31'}]",1.386,"[{'action_type': 'outbound_click', 'value': '1.386'}]",1.386,1.7325,0.106615,,0.063578,0.063578,6.93,,0.067282,0.693,15.098039,15.967742,2.178649,2025-12-14,2025-12-14,1.057604,459,1.089325,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.089325'}]",434,6.93,6,2,6,87,32,17
,15,,,3,,,15,,,1,,,,,,103,,103,1,1,,99,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,1.833333,"[{'action_type': 'outbound_click', 'value': '1.833333'}]",1.833333,,0.366667,,0.053398,0.053398,5.5,,0.055556,1.833333,15.363128,16.034985,0.837989,2025-12-14,2025-12-14,1.043732,358,0.837989,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.837989'}]",343,5.5,7,3,7,82,36,17
,,,,,,,,,,1,,,1,,,35,,35,2,2,,33,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.062286,0.062286,1.09,,0.066061,,15.460993,16.641221,0,2025-12-14,2025-12-14,1.076336,141,,,,,131,2.18,6,4,5,30,11,8
,,,,,,,,,,,,,,,,9,,9,,,,9,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.076667,0.076667,,,0.076667,,26.538462,27.6,0,2025-12-14,2025-12-14,1.04,26,,,,,25,0.69,1,3,1,8,1,1
,,,,,,,,,,,,,,,,5,,5,,,,5,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,16.666667,16.666667,0,2025-12-14,2025-12-14,1,9,,,,,9,0.15,,3,,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-14,2025-12-14,1,3,,,,,3,0.04,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-14,2025-12-14,1,2,,,,,2,0.03,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.04,0.04,,,0.04,,6.666667,6.666667,0,2025-12-14,2025-12-14,1,6,,,,,6,0.04,,2,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,11.428571,11.428571,0,2025-12-14,2025-12-14,1,7,,,,,7,0.08,,1,,,,
,2,,,1,1,1,2,,,,,,,,,1,,1,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,"[{'action_type': 'start_trial_mobile_app', 'value': '0.09'}, {'action_type': 'start_trial_total', 'value': '0.09'}]",0.09,"[{'action_type': 'outbound_click', 'value': '0.09'}]",0.09,0.09,0.045,,0.09,0.09,,,,0.09,18,18,20,2025-12-14,2025-12-14,1,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",5,0.09,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,3,,,,,3,0.03,,1,,,,
,7,,,,1,1,7,,,1,,,,,,16,1,16,2,1,,14,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,"[{'action_type': 'start_trial_mobile_app', 'value': '1.4'}, {'action_type': 'start_trial_total', 'value': '1.4'}]",,,,1.4,0.2,,0.0875,0.0875,0.7,,0.1,,25,25.925926,0,2025-12-14,2025-12-14,1.037037,56,,,,,54,1.4,,2,,14,5,1
,8,,,4,2,2,8,,,,1,1,,,,140,,140,1,,,135,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.7,"[{'action_type': 'outbound_click', 'value': '1.7'}]",1.7,3.4,0.85,,0.048571,0.048571,6.8,,0.05037,1.7,13.654618,14.137214,0.803213,2025-12-14,2025-12-14,1.035343,498,0.803213,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.803213'}]",481,6.8,8,2,8,116,42,18
,8,,,5,,,8,,,,,,,,,138,,138,,,,133,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,1.292,"[{'action_type': 'outbound_click', 'value': '1.292'}]",1.292,,0.8075,,0.046812,0.046812,,,0.048571,1.292,13.892473,14.387528,1.075269,2025-12-14,2025-12-14,1.035635,465,1.075269,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.075269'}]",449,6.46,9,3,9,113,42,17
,8,,,,,,8,,,,,,,,,53,,53,,,,53,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.3375,,0.050943,0.050943,,,0.050943,,20,20.454545,0,2025-12-14,2025-12-14,1.022727,135,,,,,132,2.7,10,4,10,50,26,14
,,,,,,,,,,,,,,,,7,,7,,,,7,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.057143,0.057143,,,0.057143,,25,25,0,2025-12-14,2025-12-14,1,16,,,,,16,0.4,1,4,1,6,2,2
,,,,,,,,,,,,,,,,,,,,,,,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,4,5,0,2025-12-14,2025-12-14,1.25,5,,,,,4,0.02,,1,,,,
,,,,,,,,,,,,,,,,10,,10,,,,10,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.059,0.059,,,0.059,,14.390244,14.75,0,2025-12-14,2025-12-14,1.025,41,,,,,40,0.59,,2,,9,3,2
,76,,,5,1,1,76,,,,,,,,,86,,86,,,,81,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,"[{'action_type': 'start_trial_mobile_app', 'value': '1.33'}, {'action_type': 'start_trial_total', 'value': '1.33'}]",0.798,"[{'action_type': 'outbound_click', 'value': '0.798'}]",0.798,3.99,0.0525,,0.046395,0.046395,,,0.049259,0.665,14.09894,14.301075,2.120141,2025-12-14,2025-12-14,1.014337,283,1.766784,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.766784'}]",279,3.99,4,3,4,76,41,26
,,,,1,,,,,,,,,,,,48,,48,,,,47,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,2.23,"[{'action_type': 'outbound_click', 'value': '2.23'}]",2.23,,,,0.046458,0.046458,,,0.047447,2.23,12.458101,12.742857,0.558659,2025-12-14,2025-12-14,1.022857,179,0.558659,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.558659'}]",175,2.23,3,2,3,42,15,8
,,,,,,,,,,1,,,,,,15,,15,1,1,,14,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.052667,0.052667,0.79,,0.056429,,19.268293,20.25641,0,2025-12-14,2025-12-14,1.051282,41,,,,,39,0.79,1,3,1,13,5,2
,,,,,,,,,,,,,,,,2,,2,,,,2,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09,0.09,,,0.09,,22.5,22.5,0,2025-12-14,2025-12-14,1,8,,,,,8,0.18,,3,,2,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-14,2025-12-14,1,2,,,,,2,0.02,,5,,1,,
,49,,,1,1,1,49,,,,,,,,,45,,45,,,,44,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,"[{'action_type': 'start_trial_mobile_app', 'value': '0.983333'}, {'action_type': 'start_trial_total', 'value': '0.983333'}]",2.95,"[{'action_type': 'outbound_click', 'value': '2.95'}]",2.95,2.95,0.060204,,0.065556,0.065556,,,0.067045,2.95,14.89899,15.284974,0.505051,2025-12-14,2025-12-14,1.025907,198,0.505051,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.505051'}]",193,2.95,1,2,1,43,19,7
,15,,,6,1,1,15,,,,,,,,,196,,196,,,,190,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,,2.27,"[{'action_type': 'outbound_click', 'value': '2.27'}]",2.27,13.62,0.908,,0.06949,0.06949,,,0.071684,2.27,17.757497,19.183099,0.782269,2025-12-14,2025-12-14,1.080282,767,0.782269,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.782269'}]",710,13.62,22,3,22,162,78,51
