action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,17,3,,20,1,1,17,,,,,,,294,1,294,4,3,,270,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,20,,0.299,"[{'action_type': 'outbound_click', 'value': '0.299'}]",0.299,5.98,0.351765,,0.02034,0.02034,1.495,,0.022148,0.299,8.458274,9.707792,2.828854,2025-12-04,2025-12-04,1.147727,707,2.828854,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '2.828854'}]",616,5.98,30,4,31,244,122,87
,129,2,,49,11,11,129,,,2,2,,,711,4,711,12,6,,650,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,49,,0.288163,"[{'action_type': 'outbound_click', 'value': '0.288163'}]",0.288163,1.283636,0.109457,,0.019859,0.019859,1.176667,,0.021723,0.288163,8.748451,9.943662,3.035936,2025-12-04,2025-12-04,1.13662,1614,3.035936,49,"[{'action_type': 'outbound_click', 'value': '49'}]","[{'action_type': 'outbound_click', 'value': '3.035936'}]",1420,14.12,82,5,79,585,318,198
,78,2,,83,8,8,78,,,,,,,1027,2,1027,9,7,,935,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,81,,0.240843,"[{'action_type': 'outbound_click', 'value': '0.240843'}]",0.240843,2.49875,0.256282,,0.019464,0.019464,2.221111,,0.02138,0.24679,9.823096,10.852334,3.980344,2025-12-04,2025-12-04,1.104777,2035,4.078624,83,"[{'action_type': 'outbound_click', 'value': '83'}]","[{'action_type': 'outbound_click', 'value': '4.078624'}]",1842,19.99,130,5,121,838,443,297
,63,2,,52,9,9,63,,,1,1,,,836,2,836,12,9,,772,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,48,,0.354615,"[{'action_type': 'outbound_click', 'value': '0.354615'}]",0.354615,2.048889,0.292698,,0.022057,0.022057,1.536667,,0.023886,0.384167,11.670886,12.841226,3.037975,2025-12-04,2025-12-04,1.100279,1580,3.291139,52,"[{'action_type': 'outbound_click', 'value': '52'}]","[{'action_type': 'outbound_click', 'value': '3.291139'}]",1436,18.44,135,5,127,698,407,297
,1,2,,18,1,1,1,,,,,,,248,,248,1,1,,229,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,17,,0.335,"[{'action_type': 'outbound_click', 'value': '0.335'}]",0.335,6.03,6.03,,0.024315,0.024315,6.03,,0.026332,0.354706,12.99569,14.53012,3.663793,2025-12-04,2025-12-04,1.118072,464,3.87931,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '3.87931'}]",415,6.03,48,6,45,213,130,98
,,,,,,,,,,,,,,,,,,,,,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,4,,1,,
,,,,,,,,,,,,,,10,,10,1,1,,9,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.024,0.024,0.24,,0.026667,,12,12.631579,0,2025-12-04,2025-12-04,1.052632,20,,,,,19,0.24,,3,,8,2,1
,15,,,3,1,1,15,,,,,,,78,,78,,,,75,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,3,,0.586667,"[{'action_type': 'outbound_click', 'value': '0.586667'}]",0.586667,1.76,0.117333,,0.022564,0.022564,,,0.023467,0.586667,8.341232,9.072165,1.421801,2025-12-04,2025-12-04,1.087629,211,1.421801,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.421801'}]",194,1.76,5,4,5,62,29,18
,55,1,,11,6,6,55,,,,,,,205,,205,,,,194,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,11,,0.424545,"[{'action_type': 'outbound_click', 'value': '0.424545'}]",0.424545,0.778333,0.084909,,0.02278,0.02278,,,0.024072,0.424545,8.929254,9.396378,2.10325,2025-12-04,2025-12-04,1.052314,523,2.10325,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '2.10325'}]",497,4.67,22,5,19,173,104,77
,30,,,7,4,4,30,,,,,1,,185,3,185,7,4,,171,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,7,,0.65,"[{'action_type': 'outbound_click', 'value': '0.65'}]",0.65,1.1375,0.151667,,0.024595,0.024595,0.65,,0.026608,0.65,10.388128,11.636829,1.598174,2025-12-04,2025-12-04,1.120205,438,1.598174,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.598174'}]",391,4.55,11,4,12,151,98,65
,8,,,6,1,1,8,,,,,,,74,,74,,,,68,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,6,,0.273333,"[{'action_type': 'outbound_click', 'value': '0.273333'}]",0.273333,1.64,0.205,,0.022162,0.022162,,,0.024118,0.273333,11.006711,11.549296,4.026846,2025-12-04,2025-12-04,1.049296,149,4.026846,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '4.026846'}]",142,1.64,10,5,9,65,33,28
,,,,1,,,,,,,,,,17,,17,,,,16,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.41,"[{'action_type': 'outbound_click', 'value': '0.41'}]",0.41,,,,0.024118,0.024118,,,0.025625,0.41,11.388889,12.058824,2.777778,2025-12-04,2025-12-04,1.058824,36,2.777778,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",34,0.41,3,6,3,16,14,8
,,,,1,,,,,,,,,,2,,2,,,,1,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.01,"[{'action_type': 'outbound_click', 'value': '0.01'}]",0.01,,,,0.005,0.005,,,0.01,0.01,10,10,100,2025-12-04,2025-12-04,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.01,,7,,1,1,
,,,,,,,,,,,,,,3,,3,,,,3,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.01,0.01,,,0.01,,7.5,7.5,0,2025-12-04,2025-12-04,1,4,,,,,4,0.03,,6,,3,1,
,,,,,,,,,,,,,,,,,,,,,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,2,,,,,2,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,2,,2,1,1,,1,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.01,0.01,0.02,,0.02,,10,10,0,2025-12-04,2025-12-04,1,2,,,,,2,0.02,,5,,1,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.03,0.03,,,0.03,,10,12,0,2025-12-04,2025-12-04,1.2,6,,,,,5,0.06,,2,,2,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.01,0.01,,,0.01,,3.333333,3.333333,0,2025-12-04,2025-12-04,1,3,,,,,3,0.01,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-04,2025-12-04,1,3,,,,,3,0.03,,3,,1,,
,1,,,1,,,1,,,,,,,6,,6,,,,5,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.16,"[{'action_type': 'outbound_click', 'value': '0.16'}]",0.16,,0.16,,0.026667,0.026667,,,0.032,0.16,17.777778,20,11.111111,2025-12-04,2025-12-04,1.125,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",8,0.16,,5,,4,1,1
,4,,,1,,,4,,,,,,,17,1,17,2,1,,14,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.48,"[{'action_type': 'outbound_click', 'value': '0.48'}]",0.48,,0.12,,0.028235,0.028235,0.24,,0.034286,0.48,11.428571,12.631579,2.380952,2025-12-04,2025-12-04,1.105263,42,2.380952,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",38,0.48,3,4,2,13,6,5
,3,,,1,,,3,,,,,,,25,,25,,,,24,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,,0.13,,0.0156,0.0156,,,0.01625,0.39,7.8,8.478261,2,2025-12-04,2025-12-04,1.086957,50,2,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2'}]",46,0.39,2,4,2,20,10,7
,5,,,,,,5,,,,,,,23,,23,1,1,,22,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,0.114,,0.024783,0.024783,0.57,,0.025909,,8.769231,9.5,0,2025-12-04,2025-12-04,1.083333,65,,,,,60,0.57,4,4,4,20,15,11
,3,,,2,1,1,3,,,,,,,22,1,22,1,,,19,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.24,"[{'action_type': 'outbound_click', 'value': '0.24'}]",0.24,0.48,0.16,,0.021818,0.021818,0.48,,0.025263,0.24,11.428571,11.707317,4.761905,2025-12-04,2025-12-04,1.02439,42,4.761905,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",41,0.48,4,6,4,16,12,8
,7,,,2,1,1,7,,,,,,,9,,9,,,,7,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.145,"[{'action_type': 'outbound_click', 'value': '0.145'}]",0.145,0.29,0.041429,,0.032222,0.032222,,,0.041429,0.145,15.263158,16.111111,10.526316,2025-12-04,2025-12-04,1.055556,19,10.526316,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '10.526316'}]",18,0.29,1,5,1,6,3,2
,,,,,,,,,,,,,,,,,,,,,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,1,,,,
,2,,,1,,,2,,,,,,,3,,3,,,,2,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.08,"[{'action_type': 'outbound_click', 'value': '0.08'}]",0.08,,0.04,,0.026667,0.026667,,,0.04,0.08,16,16,20,2025-12-04,2025-12-04,1,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",5,0.08,1,7,1,2,2,1
,8,,,2,1,1,8,,,,,,,17,,17,,,,15,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.205,"[{'action_type': 'outbound_click', 'value': '0.205'}]",0.205,0.41,0.05125,,0.024118,0.024118,,,0.027333,0.205,8.541667,8.913043,4.166667,2025-12-04,2025-12-04,1.043478,48,4.166667,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.166667'}]",46,0.41,3,3,3,13,7,5
,10,,,4,,,10,,,,,,,36,,36,,,,32,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,4,,0.2225,"[{'action_type': 'outbound_click', 'value': '0.2225'}]",0.2225,,0.089,,0.024722,0.024722,,,0.027813,0.2225,9.081633,10,4.081633,2025-12-04,2025-12-04,1.101124,98,4.081633,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '4.081633'}]",89,0.89,6,5,6,28,18,15
,2,,,1,,,2,,,,,,,36,,36,1,1,,34,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,1.02,"[{'action_type': 'outbound_click', 'value': '1.02'}]",1.02,,0.51,,0.028333,0.028333,1.02,,0.03,1.02,11.086957,11.460674,1.086957,2025-12-04,2025-12-04,1.033708,92,1.086957,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.086957'}]",89,1.02,6,5,6,28,15,11
,,,,,,,,,,,,,,11,,11,,,,11,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.045455,0.045455,,,0.045455,,11.111111,11.363636,0,2025-12-04,2025-12-04,1.022727,45,,,,,44,0.5,,3,,9,5,1
,,,,,,,,,,,,,,5,,5,,,,5,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.032,0.032,,,0.032,,10,13.333333,0,2025-12-04,2025-12-04,1.333333,16,,,,,12,0.16,1,6,1,5,5,5
,,,,,,,,,,,,,,,,,,,,,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,1,0.02,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,2.5,2.5,0,2025-12-04,2025-12-04,1,4,,,,,4,0.01,,0,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-04,2025-12-04,1,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992821984,02 snoop_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-04,2025-12-04,1,1,,,,,1,0.03,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992821984,02 snoop_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,5,5,0,2025-12-04,2025-12-04,1,4,,,,,4,0.02,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992821984,02 snoop_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.22,0.22,,,0.22,,110,110,0,2025-12-04,2025-12-04,1,2,,,,,2,0.22,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992821984,02 snoop_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,13.333333,0,2025-12-04,2025-12-04,1.333333,4,,,,,3,0.04,,0,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822184,03 will_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,5,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992822184,03 will_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992822184,03 will_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-04,2025-12-04,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822384,04 Will_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,13,,13,,,,13,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.045385,0.045385,,,0.045385,,15.128205,15.128205,0,2025-12-04,2025-12-04,1,39,,,,,39,0.59,,2,,10,3,1
,2,,,9,1,1,2,,,1,1,,,144,,144,5,4,,130,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),25-34,6920965699384,FB_iOS_Purchase_Rap_251203,12,,0.707778,"[{'action_type': 'outbound_click', 'value': '0.707778'}]",0.707778,6.37,3.185,,0.044236,0.044236,1.274,,0.049,0.530833,16.126582,17.169811,3.037975,2025-12-04,2025-12-04,1.06469,395,2.278481,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '2.278481'}]",371,6.37,13,5,13,115,54,35
,60,2,,43,8,8,60,,,,,1,,711,,711,6,6,,662,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),35-44,6920965699384,FB_iOS_Purchase_Rap_251203,47,,0.8,"[{'action_type': 'outbound_click', 'value': '0.8'}]",0.8,4.3,0.573333,,0.048383,0.048383,5.733333,,0.051964,0.731915,18.010471,19.282511,2.460733,2025-12-04,2025-12-04,1.070628,1910,2.251309,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '2.251309'}]",1784,34.4,61,4,60,574,301,181
2,150,,,65,10,10,150,2,2,4,4,,2,1387,5,1387,33,24,2,1289,2,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),45-54,6920965699384,FB_iOS_Purchase_Rap_251203,68,"[{'action_type': 'subscribe_mobile_app', 'value': '32.985'}, {'action_type': 'subscribe_total', 'value': '32.985'}]",1.014923,"[{'action_type': 'outbound_click', 'value': '1.014923'}]",1.014923,6.597,0.4398,32.985,0.047563,0.047563,1.999091,32.985,0.051179,0.970147,23.034218,24.551544,2.374302,2025-12-04,2025-12-04,1.065873,2864,2.269553,65,"[{'action_type': 'outbound_click', 'value': '65'}]","[{'action_type': 'outbound_click', 'value': '2.269553'}]",2687,65.97,145,5,140,1163,626,371
,76,,,23,9,9,76,,,1,1,1,,419,,419,8,7,,388,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),55-64,6920965699384,FB_iOS_Purchase_Rap_251203,25,,0.982609,"[{'action_type': 'outbound_click', 'value': '0.982609'}]",0.982609,2.511111,0.297368,,0.053938,0.053938,2.825,,0.058247,0.904,29.503916,31.875882,3.263708,2025-12-04,2025-12-04,1.080395,766,3.002611,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '3.002611'}]",709,22.6,72,6,68,362,221,155
,1,,,3,,,1,,,,,,,72,,72,,,,69,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),65+,6920965699384,FB_iOS_Purchase_Rap_251203,3,,1.306667,"[{'action_type': 'outbound_click', 'value': '1.306667'}]",1.306667,,3.92,,0.054444,0.054444,,,0.056812,1.306667,26.133333,28,2,2025-12-04,2025-12-04,1.071429,150,2,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2'}]",140,3.92,14,5,13,64,39,26
,,,,,,,,,,,,,,,,,,,,,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,8,8,0,2025-12-04,2025-12-04,1,5,,,,,5,0.04,,2,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,20,20,0,2025-12-04,2025-12-04,1,4,,,,,4,0.08,,2,,1,,
,,,,,,,,,,,,,,3,,3,,,,3,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.033333,0.033333,,,0.033333,,12.5,12.5,0,2025-12-04,2025-12-04,1,8,,,,,8,0.1,1,4,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,20,0,2025-12-04,2025-12-04,2,2,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,3,,,,,3,0.03,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,4,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,3,,,,
