action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,39,1,,6,4,4,39,,,6,,,,,236,,236,6,6,,224,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,6,,2.433333,"[{'action_type': 'outbound_click', 'value': '2.433333'}]",2.433333,3.65,0.374359,,0.061864,0.061864,2.433333,,0.065179,2.433333,28.853755,30.997877,1.185771,2025-12-08,2025-12-08,1.07431,506,1.185771,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.185771'}]",471,14.6,29,5,28,208,109,79
1,26,,,6,2,2,26,1,1,1,,,,1,79,,79,1,1,1,72,1,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,6,"[{'action_type': 'subscribe_mobile_app', 'value': '5.66'}, {'action_type': 'subscribe_total', 'value': '5.66'}]",0.943333,"[{'action_type': 'outbound_click', 'value': '0.943333'}]",0.943333,2.83,0.217692,5.66,0.071646,0.071646,5.66,5.66,0.078611,0.943333,47.166667,49.217391,5,2025-12-08,2025-12-08,1.043478,120,5,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '5'}]",115,5.66,14,6,14,66,39,31
,,,,,,,,,,,,,,,8,,8,,,,8,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0775,0.0775,,,0.0775,,36.470588,38.75,0,2025-12-08,2025-12-08,1.0625,17,,,,,16,0.62,2,5,2,7,4,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11,0.11,,,0.11,,22,22,0,2025-12-08,2025-12-08,1,5,,,,,5,0.11,1,16,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-08,2025-12-08,1,3,,,,,3,0.06,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,23.333333,23.333333,0,2025-12-08,2025-12-08,1,3,,,,,3,0.07,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-08,2025-12-08,1,2,,,,,2,0.03,,13,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,2,,,,
,2,,,,,,2,,,,,,,,,,,,,,,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.06,,,,,,,,40,40,0,2025-12-08,2025-12-08,1,3,,,,,3,0.12,,1,,,,
,1,,,,,,1,,,,,,,,1,,1,,,,1,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.14,,0.14,0.14,,,0.14,,20,23.333333,0,2025-12-08,2025-12-08,1.166667,7,,,,,6,0.14,,2,,1,1,
,2,,,,,,2,,,,,,,,,,,,,,,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.11,,,,,,,,55,73.333333,0,2025-12-08,2025-12-08,1.333333,4,,,,,3,0.22,,2,,,,
,2,,,,,,2,,,,,,,,,,,,,,,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.005,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,110,110,0,2025-12-08,2025-12-08,1,1,,,,,1,0.11,,3,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-08,2025-12-08,1,2,,,,,2,0.08,,5,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.181667,0.181667,,,0.181667,,68.125,68.125,0,2025-12-08,2025-12-08,1,16,,,,,16,1.09,,3,,5,2,1
,26,,,8,2,2,26,,,,,,,,46,,46,,,,38,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,8,,0.485,"[{'action_type': 'outbound_click', 'value': '0.485'}]",0.485,1.94,0.149231,,0.084348,0.084348,,,0.102105,0.485,27.132867,28.115942,5.594406,2025-12-08,2025-12-08,1.036232,143,5.594406,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '5.594406'}]",138,3.88,9,4,8,35,21,13
,20,,,3,2,2,20,,,0,,,1,,82,1,82,2,1,,77,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,3.156667,"[{'action_type': 'outbound_click', 'value': '3.156667'}]",3.156667,4.735,0.4735,,0.115488,0.115488,4.735,,0.122987,3.156667,30.548387,32.655172,0.967742,2025-12-08,2025-12-08,1.068966,310,0.967742,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.967742'}]",290,9.47,8,3,8,63,31,19
,42,,,5,4,4,42,,,1,,,,,75,,75,1,1,,69,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,6,,1.398,"[{'action_type': 'outbound_click', 'value': '1.398'}]",1.398,1.7475,0.166429,,0.0932,0.0932,6.99,,0.101304,1.165,30.524017,32.06422,2.620087,2025-12-08,2025-12-08,1.050459,229,2.183406,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.183406'}]",218,6.99,13,3,13,55,24,19
,,,,1,,,,,,,,,,,18,,18,,,,17,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.01,"[{'action_type': 'outbound_click', 'value': '2.01'}]",2.01,,,,0.111667,0.111667,,,0.118235,2.01,35.892857,37.222222,1.785714,2025-12-08,2025-12-08,1.037037,56,1.785714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",54,2.01,2,3,2,12,4,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.34,0.34,,,0.34,,42.5,42.5,0,2025-12-08,2025-12-08,1,8,,,,,8,0.34,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,2,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-08,2025-12-08,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,26.666667,26.666667,0,2025-12-08,2025-12-08,1,3,,,,,3,0.08,,5,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,160,160,0,2025-12-08,2025-12-08,1,1,,,,,1,0.16,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-08,2025-12-08,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-08,2025-12-08,1,3,,,,,3,0.04,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-08,2025-12-08,1,2,,,,,2,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,12.5,12.5,0,2025-12-08,2025-12-08,1,4,,,,,4,0.05,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.29,0.29,,,0.29,,72.5,72.5,0,2025-12-08,2025-12-08,1,4,,,,,4,0.29,1,7,1,1,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-08,2025-12-08,1,3,,,,,3,0.15,,7,,3,1,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,13.333333,13.333333,0,2025-12-08,2025-12-08,1,3,,,,,3,0.04,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,23.333333,23.333333,0,2025-12-08,2025-12-08,1,6,,,,,6,0.14,,1,,,,
,2,,,1,,,2,,,1,,,,,52,1,52,2,1,,49,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,3.39,"[{'action_type': 'outbound_click', 'value': '3.39'}]",3.39,,1.695,,0.065192,0.065192,1.695,,0.069184,3.39,22.302632,23.541667,0.657895,2025-12-08,2025-12-08,1.055556,152,0.657895,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.657895'}]",144,3.39,4,3,4,38,16,10
,1,,,6,,,1,,,,,,,,152,,152,,,,146,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,6,,1.478333,"[{'action_type': 'outbound_click', 'value': '1.478333'}]",1.478333,,8.87,,0.058355,0.058355,,,0.060753,1.478333,21.740196,23.098958,1.470588,2025-12-08,2025-12-08,1.0625,408,1.470588,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.470588'}]",384,8.87,28,3,28,127,64,39
,,,,3,1,1,,,,1,,,,,171,1,171,2,1,,166,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,3.42,"[{'action_type': 'outbound_click', 'value': '3.42'}]",3.42,10.26,,,0.06,0.06,5.13,,0.061807,3.42,30.718563,32.365931,0.898204,2025-12-08,2025-12-08,1.053628,334,0.898204,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.898204'}]",317,10.26,46,8,46,152,97,69
,1,,,1,,,1,,,,,,,,82,,82,,,,81,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,6.02,"[{'action_type': 'outbound_click', 'value': '6.02'}]",6.02,,6.02,,0.073415,0.073415,,,0.074321,6.02,39.605263,42.394366,0.657895,2025-12-08,2025-12-08,1.070423,152,0.657895,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.657895'}]",142,6.02,20,5,20,73,48,30
,,,,,,,,,,,,,,,27,,27,,,,27,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.052963,0.052963,,,0.052963,,30.425532,33.255814,0,2025-12-08,2025-12-08,1.093023,47,,,,,43,1.43,8,5,8,24,16,9
,,,,,,,,,,,,,,,,,,,,,,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,12,15,0,2025-12-08,2025-12-08,1.25,5,,,,,4,0.06,,2,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,,,0.07,,17.5,17.5,0,2025-12-08,2025-12-08,1,8,,,,,8,0.14,,2,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,3,,,,,3,0.09,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-08,2025-12-08,1,2,,,,,2,0.03,,9,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.23,0.23,,,0.23,,20.909091,20.909091,0,2025-12-08,2025-12-08,1,11,,,,,11,0.23,,1,,1,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.2,0.2,,,0.2,,30,30,0,2025-12-08,2025-12-08,1,20,,,,,20,0.6,,1,,2,,
,,,,,,,,,,,,,,,9,,9,,,,9,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.133333,0.133333,,,0.133333,,27.906977,28.571429,0,2025-12-08,2025-12-08,1.02381,43,,,,,42,1.2,1,3,1,8,3,2
,,,,,,,,,,,,,,,4,,4,,,,4,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.175,0.175,,,0.175,,25.925926,28,0,2025-12-08,2025-12-08,1.08,27,,,,,25,0.7,,1,,2,,
,,,,,,,,,,,,,,,5,,5,,,,5,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.128,0.128,,,0.128,,49.230769,53.333333,0,2025-12-08,2025-12-08,1.083333,13,,,,,12,0.64,2,10,2,4,3,3
,,,,,,,,,,,,,,,,,,,,,,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,30,0,2025-12-08,2025-12-08,2,2,,,,,1,0.03,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,30,0,2025-12-08,2025-12-08,1.5,3,,,,,2,0.06,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-08,2025-12-08,1,2,,,,,2,0.02,1,32,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-08,2025-12-08,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,1,0.03,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-08,2025-12-08,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,36.666667,36.666667,0,2025-12-08,2025-12-08,1,3,,,,,3,0.11,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-08,2025-12-08,1,1,,,,,1,0.04,1,14,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,,,0.07,,70,70,0,2025-12-08,2025-12-08,1,1,,,,,1,0.07,,12,,1,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,50,50,0,2025-12-08,2025-12-08,1,2,,,,,2,0.1,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.22,0.22,,,0.22,,44,55,0,2025-12-08,2025-12-08,1.25,5,,,,,4,0.22,,3,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,26.25,26.25,0,2025-12-08,2025-12-08,1,8,,,,,8,0.21,,1,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.063333,0.063333,,,0.063333,,19,23.75,0,2025-12-08,2025-12-08,1.25,10,,,,,8,0.19,,3,,2,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.34,0.34,,,0.34,,48.571429,48.571429,0,2025-12-08,2025-12-08,1,7,,,,,7,0.34,,1,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,5,5,0,2025-12-08,2025-12-08,1,2,,,,,2,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-08,2025-12-08,1,1,,,,,1,0.06,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-08,2025-12-08,1,2,,,,,2,0.04,1,8,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,35,35,0,2025-12-08,2025-12-08,1,2,,,,,2,0.07,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.025,0.025,,,0.025,,25,25,0,2025-12-08,2025-12-08,1,2,,,,,2,0.05,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-08,2025-12-08,1,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-08,2025-12-08,1,2,,,,,2,0.05,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-08,2025-12-08,1,1,,,,,1,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,1,,,,
