action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,103,1,,28,11,11,103,,,,,1,,542,3,542,8,5,,506,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,28,,0.448195,"[{'action_type': 'outbound_click', 'value': '0.448195'}]",0.448195,1.14086,0.121839,,0.023154,0.023154,1.568682,,0.024801,0.448195,9.565135,10.492857,2.134146,2025-12-04,2025-12-04,1.09699,1312,2.134146,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '2.134146'}]",facebook,1196,12.549457,45,4,41,452,265,189
,5,,,,1,1,5,,,,,,,12,,12,,,,12,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,0.430324,0.086065,,0.03586,0.03586,,,0.03586,,11.630386,11.630386,0,2025-12-04,2025-12-04,1,37,,,,,instagram,37,0.430324,1,3,1,11,5,1
,,,,,,,,,,,,,,15,,15,,,,15,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.019348,0.019348,,,0.019348,,10.364954,10.364954,0,2025-12-04,2025-12-04,1,28,,,,,threads,28,0.290219,5,26,6,12,10,7
,,,,1,,,,,,,,,,5,,5,,,,4,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,,,,0.01,0.01,,,0.0125,0.05,8.333333,8.333333,16.666667,2025-12-04,2025-12-04,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",facebook,6,0.05,,5,,4,2,
,,,,,,,,,,,,,,,,,,,,,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,facebook,1,0,,,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,2,,,,,instagram,2,0,,2,,,,
,,,,,,,,,,,,,,5,,5,1,1,,4,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.022,0.022,0.11,,0.0275,,8.461538,9.166667,0,2025-12-04,2025-12-04,1.083333,13,,,,,facebook,12,0.11,,2,,4,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0.01,,7,,1,,
,19,,,7,2,2,19,,,,,,,93,2,93,4,2,,82,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,7,,0.298571,"[{'action_type': 'outbound_click', 'value': '0.298571'}]",0.298571,1.045,0.11,,0.022473,0.022473,0.5225,,0.025488,0.298571,10.048077,10.885417,3.365385,2025-12-04,2025-12-04,1.083333,208,3.365385,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.365385'}]",facebook,192,2.09,14,4,13,70,43,31
,4,,,,,,4,,,,,,,9,,9,,,,9,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,0.07,,0.031111,0.031111,,,0.031111,,14.736842,14.736842,0,2025-12-04,2025-12-04,1,19,,,,,instagram,19,0.28,,5,,9,4,3
,,,,,,,,,,,,,,,,,,,,,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,facebook,1,0,,1,,,,
,18,,,7,1,1,18,,,,,,,101,,101,1,1,,93,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,7,,0.414286,"[{'action_type': 'outbound_click', 'value': '0.414286'}]",0.414286,2.9,0.161111,,0.028713,0.028713,2.9,,0.031183,0.414286,10.034602,10.943396,2.422145,2025-12-04,2025-12-04,1.090566,289,2.422145,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.422145'}]",facebook,265,2.9,15,4,15,81,49,35
,4,,,1,,,4,,,,,,,7,,7,,,,6,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.16,"[{'action_type': 'outbound_click', 'value': '0.16'}]",0.16,,0.04,,0.022857,0.022857,,,0.026667,0.16,10.666667,10.666667,6.666667,2025-12-04,2025-12-04,1,15,6.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",instagram,15,0.16,2,5,2,4,3,3
,,,,,,,,,,,,,,1,,1,,,,1,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-04,2025-12-04,1,2,,,,,facebook,2,0.04,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-04,2025-12-04,1,3,,,,,instagram,3,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,2,,,,,messenger,2,0,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0.02,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992821984,02 snoop_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,11,12.222222,0,2025-12-04,2025-12-04,1.111111,10,,,,,facebook,9,0.11,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992821984,02 snoop_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.2,0.2,,,0.2,,200,200,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.2,,3,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822184,03 will_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-04,2025-12-04,1,3,,,,,facebook,3,0.06,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822384,04 Will_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,facebook,1,0,,3,,,,
,71,2,,100,9,9,71,,,1,1,,,1164,4,1164,17,12,,1047,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,96,,0.518639,"[{'action_type': 'outbound_click', 'value': '0.518639'}]",0.518639,5.762653,0.730477,,0.044557,0.044557,3.050816,,0.049536,0.540249,20.071159,21.819047,3.71517,2025-12-04,2025-12-04,1.087085,2584,3.869969,100,"[{'action_type': 'outbound_click', 'value': '100'}]","[{'action_type': 'outbound_click', 'value': '3.869969'}]",facebook,2377,51.863875,180,5,169,952,601,401
2,218,,,43,19,19,218,2,2,5,5,2,2,1548,1,1548,35,29,2,1470,2,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,59,"[{'action_type': 'subscribe_mobile_app', 'value': '40.333013'}, {'action_type': 'subscribe_total', 'value': '40.333013'}]",1.875954,"[{'action_type': 'outbound_click', 'value': '1.875954'}]",1.875954,4.24558,0.370028,40.333013,0.05211,0.05211,2.304744,40.333013,0.054875,1.367221,23.253395,23.648791,1.700778,2025-12-04,2025-12-04,1.017004,3469,1.23955,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '1.23955'}]",instagram,3411,80.666027,122,4,122,1308,628,360
,,,,,,,,,,,,,,34,,34,,,,34,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.038826,0.038826,,,0.038826,,18.592938,18.592938,0,2025-12-04,2025-12-04,1,71,,,,,threads,71,1.320099,3,6,3,28,15,8
,,,,,,,,,,,,,,4,,4,,,,4,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.035,0.035,,,0.035,,11.666667,12.727273,0,2025-12-04,2025-12-04,1.090909,12,,,,,facebook,11,0.14,,3,,4,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.13,0.13,,,0.13,,14.444444,14.444444,0,2025-12-04,2025-12-04,1,9,,,,,instagram,9,0.13,1,2,1,1,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-04,2025-12-04,1,6,,,,,facebook,6,0.06,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.02,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992823184,03 Snoop_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,40,0,2025-12-04,2025-12-04,1.5,3,,,,,facebook,2,0.08,,3,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992823384,02 Timothy_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.17,0.17,,,0.17,,34,34,0,2025-12-04,2025-12-04,1,5,,,,,instagram,5,0.17,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920992823384,02 Timothy_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0.04,,,,,,
,27,,,7,2,2,27,,,,,,,108,,108,,,,101,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,7,,0.487143,"[{'action_type': 'outbound_click', 'value': '0.487143'}]",0.487143,1.705,0.126296,,0.031574,0.031574,,,0.033762,0.487143,15.787037,16.238095,3.240741,2025-12-04,2025-12-04,1.028571,216,3.240741,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.240741'}]",facebook,210,3.41,8,5,8,95,59,28
,21,,,3,,,21,,,,,,,128,,128,1,1,,124,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,4,,2.293333,"[{'action_type': 'outbound_click', 'value': '2.293333'}]",2.293333,,0.327619,,0.05375,0.05375,6.88,,0.055484,1.72,21.980831,23.010033,1.277955,2025-12-04,2025-12-04,1.046823,313,0.958466,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.958466'}]",instagram,299,6.88,9,4,9,113,54,29
,,,,,,,,,,,,,,18,,18,,,,18,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.021667,0.021667,,,0.021667,,16.25,16.25,0,2025-12-04,2025-12-04,1,24,,,,,threads,24,0.39,1,6,1,16,9,3
,,,,,,,,,,,,,,3,,3,1,1,,2,,6920992823784,02 Mike_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.013333,0.013333,0.04,,0.02,,20,20,0,2025-12-04,2025-12-04,1,2,,,,,facebook,2,0.04,,3,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992823984,01 Santa_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-04,2025-12-04,1,2,,,,,facebook,2,0.05,1,11,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6920992823984,01 Santa_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.01,,,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.29,0.29,,,0.29,,20.714286,25.217391,0,2025-12-04,2025-12-04,1.217391,28,,,,,facebook,23,0.58,,2,,2,2,
,4,,,1,1,1,4,,,,,,,10,,10,,,,9,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,0.25,0.0625,,0.025,0.025,,,0.027778,0.25,16.666667,16.666667,6.666667,2025-12-04,2025-12-04,1,15,6.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",instagram,15,0.25,3,13,3,9,5,4
,,,,,,,,,,,,,,,,,,,,,,6920992824584,01 Jesus_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,60,0,2025-12-04,2025-12-04,2,2,,,,,facebook,1,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992824784,01 Bob_snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,facebook,1,0,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992824784,01 Bob_snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-04,2025-12-04,1,2,,,,,facebook,2,0.06,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.01,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,50,50,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0.05,,,,,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.32,"[{'action_type': 'outbound_click', 'value': '0.32'}]",0.32,,,,0.106667,0.106667,,,0.16,0.32,106.666667,106.666667,33.333333,2025-12-04,2025-12-04,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",facebook,3,0.32,,4,,1,,
,,,,,,,,,,,,,,2,,2,,,,2,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1,0.1,,,0.1,,66.666667,66.666667,0,2025-12-04,2025-12-04,1,3,,,,,instagram,3,0.2,,3,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0.05,,7,,1,1,
,2,,,2,1,1,2,,,,,,,54,,54,2,2,,50,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,2.055,"[{'action_type': 'outbound_click', 'value': '2.055'}]",2.055,4.11,2.055,,0.076111,0.076111,2.055,,0.0822,2.055,29.782609,31.615385,1.449275,2025-12-04,2025-12-04,1.061538,138,1.449275,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.449275'}]",facebook,130,4.11,10,4,9,44,24,18
,26,,,9,4,4,26,,,,,,,225,1,225,8,7,,208,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,10,,1.715556,"[{'action_type': 'outbound_click', 'value': '1.715556'}]",1.715556,3.86,0.593846,,0.068622,0.068622,1.93,,0.074231,1.544,24.391785,25.436573,1.579779,2025-12-04,2025-12-04,1.042834,633,1.421801,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.421801'}]",instagram,607,15.44,18,3,18,188,74,43
,,,,,,,,,,,,,,10,,10,,,,10,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.023,0.023,,,0.023,,15.333333,15.333333,0,2025-12-04,2025-12-04,1,15,,,,,threads,15,0.23,1,5,2,7,4,3
,,,,,,,,,,,,,,,,,,,,,,6920994403184,01_black4_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920994403384,10_Red pants_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.02,,1,,,,
,363,2,,84,37,37,363,,,,,1,,1565,3,1565,20,17,,1461,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,80,,0.899762,"[{'action_type': 'outbound_click', 'value': '0.899762'}]",0.899762,2.042703,0.208209,,0.048294,0.048294,3.779,,0.051732,0.94475,24.507134,26.687853,2.594034,2025-12-04,2025-12-04,1.088983,3084,2.723735,84,"[{'action_type': 'outbound_click', 'value': '84'}]","[{'action_type': 'outbound_click', 'value': '2.723735'}]",facebook,2832,75.58,260,5,249,1340,804,596
,,,,4,1,1,,,,1,1,,,73,,73,3,2,,66,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,5,,1.4425,"[{'action_type': 'outbound_click', 'value': '1.4425'}]",1.4425,5.77,,,0.079041,0.079041,1.923333,,0.087424,1.154,31.021505,32.055556,2.688172,2025-12-04,2025-12-04,1.033333,186,2.150538,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.150538'}]",instagram,180,5.77,6,4,6,57,31,23
,,,,,,,,,,,,,,4,,4,,,,4,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0275,0.0275,,,0.0275,,27.5,27.5,0,2025-12-04,2025-12-04,1,4,,,,,threads,4,0.11,1,10,1,4,2,2
,,,,,,,,,,,,,,,,,,,,,,6920994403784,11_yellow dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,facebook,1,0,,,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920994403784,11_yellow dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.02,,4,,1,,
,,,,1,,,,,,,,,,5,,5,,,,4,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,,,0.036,0.036,,,0.045,0.18,13.846154,16.363636,7.692308,2025-12-04,2025-12-04,1.181818,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",facebook,11,0.18,1,6,1,4,3,4
,,,,,,,,,,,,,,1,,1,,,,1,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-04,2025-12-04,1,3,,,,,instagram,3,0.08,1,6,1,1,1,1
,,,,,,,,,,,,,,4,,4,,,,4,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,11.428571,11.428571,0,2025-12-04,2025-12-04,1,7,,,,,threads,7,0.08,1,6,1,4,2,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.2,0.2,,,0.2,,22.222222,28.571429,0,2025-12-04,2025-12-04,1.285714,9,,,,,facebook,7,0.2,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920994404584,02_blackNew_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.01,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.03,,1,,,,
,,,,1,,,,,,,,,,9,,9,,,,8,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.71,"[{'action_type': 'outbound_click', 'value': '0.71'}]",0.71,,,,0.078889,0.078889,,,0.08875,0.71,27.307692,29.583333,3.846154,2025-12-04,2025-12-04,1.083333,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",facebook,24,0.71,,4,,8,3,1
,,,,,,,,,,,,,,8,,8,,,,8,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,,,,0.0775,0.0775,,,0.0775,0.62,22.962963,24.8,3.703704,2025-12-04,2025-12-04,1.08,27,,,,,instagram,25,0.62,1,4,1,7,5,3
