action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,15,15,0,2025-11-28,2025-11-28,1,unknown,2,,,,,2,0.03,,0,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-11-28,2025-11-28,1,female,4,,,,,4,0.02,,3,,2,,
,,,,,,,,,,,,,12,,12,,,,12,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,17.142857,17.142857,0,2025-11-28,2025-11-28,1,male,35,,,,,35,0.6,,2,,9,,
,7,,1,6,3,3,7,,,,,,223,1,223,6,4,,211,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,6,"[{'action_type': 'subscribe_mobile_app', 'value': '6.72'}, {'action_type': 'subscribe_total', 'value': '6.72'}, {'action_type': 'start_trial_mobile_app', 'value': '6.72'}, {'action_type': 'start_trial_total', 'value': '6.72'}]",1.12,"[{'action_type': 'outbound_click', 'value': '1.12'}]",1.12,2.24,0.96,,0.030135,0.030135,1.12,,0.031848,1.12,14.267516,14.267516,1.273885,2025-11-28,2025-11-28,1,female,471,1.273885,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.273885'}]",471,6.72,27,6,23,196,109,61
,371,1,,80,43,43,371,,,,,,1610,4,1610,32,28,,1498,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,76,"[{'action_type': 'start_trial_mobile_app', 'value': '19.35'}, {'action_type': 'start_trial_total', 'value': '19.35'}]",0.48375,"[{'action_type': 'outbound_click', 'value': '0.48375'}]",0.48375,0.9,0.104313,,0.024037,0.024037,1.209375,,0.025834,0.509211,11.044521,11.325724,2.16895,2025-11-28,2025-11-28,1.025461,male,3504,2.283105,80,"[{'action_type': 'outbound_click', 'value': '80'}]","[{'action_type': 'outbound_click', 'value': '2.283105'}]",3417,38.7,180,4,158,1390,801,479
,,,,,,,,,,,,,8,,8,,,,8,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.03125,0.03125,,,0.03125,,11.363636,11.904762,0,2025-11-28,2025-11-28,1.047619,unknown,22,,,,,21,0.25,,3,,7,2,1
,,,,,,,,,,,,,2,,2,,,,2,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-11-28,2025-11-28,1,male,6,,,,,6,0.14,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,6916865142184,04 Will_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,15,15,0,2025-11-28,2025-11-28,1,male,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461954384,04 Will_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-28,2025-11-28,1,male,1,,,,,1,0.03,,9,,1,1,
,,,,,,,,,,,,,4,,4,,,,4,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.0575,0.0575,,,0.0575,,25.555556,25.555556,0,2025-11-28,2025-11-28,1,female,9,,,,,9,0.23,1,4,1,4,2,1
,,,,,,,,,,,,,24,,24,1,1,,23,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.082917,0.082917,1.99,,0.086522,,26.533333,28.428571,0,2025-11-28,2025-11-28,1.071429,male,75,,,,,70,1.99,1,3,1,21,8,3
,,,,,,,,,,,,,2,,2,,,,2,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.035,0.035,,,0.035,,35,35,0,2025-11-28,2025-11-28,1,female,2,,,,,2,0.07,,6,,2,1,
,,,,,,,,,,,,,3,,3,,,,3,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.023333,0.023333,,,0.023333,,8.75,8.75,0,2025-11-28,2025-11-28,1,male,8,,,,,8,0.07,,3,,2,1,
,11,,,2,1,1,11,,,,,,136,,136,3,3,,131,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,"[{'action_type': 'subscribe_mobile_app', 'value': '9.615967'}, {'action_type': 'subscribe_total', 'value': '9.615967'}, {'action_type': 'start_trial_mobile_app', 'value': '9.615967'}, {'action_type': 'start_trial_total', 'value': '9.615967'}]",4.807984,"[{'action_type': 'outbound_click', 'value': '4.807984'}]",4.807984,9.615967,0.874179,,0.070706,0.070706,3.205322,,0.073404,3.205322,26.711021,28.199318,0.833333,2025-11-28,2025-11-28,1.055718,female,360,0.555556,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.555556'}]",341,9.615967,13,4,11,115,52,30
,134,1,,31,5,5,134,,,,,,669,1,669,13,12,,625,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,32,"[{'action_type': 'start_trial_mobile_app', 'value': '14.677706'}, {'action_type': 'start_trial_total', 'value': '14.677706'}]",1.420423,"[{'action_type': 'outbound_click', 'value': '1.420423'}]",1.420423,8.806624,0.328605,,0.065819,0.065819,3.387163,,0.070453,1.376035,24.327689,27.014183,1.767956,2025-11-28,2025-11-28,1.110429,male,1810,1.712707,31,"[{'action_type': 'outbound_click', 'value': '31'}]","[{'action_type': 'outbound_click', 'value': '1.712707'}]",1630,44.033118,63,4,59,561,296,167
,,,,1,1,1,,,,,,,11,,11,,,,10,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.520865,"[{'action_type': 'outbound_click', 'value': '0.520865'}]",0.520865,0.520865,,,0.047351,0.047351,,,0.052086,0.520865,30.639112,32.554057,5.882353,2025-11-28,2025-11-28,1.0625,unknown,17,5.882353,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",16,0.520865,2,6,2,9,7,5
,,,,,,,,,,1,1,,9,,9,1,,,8,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.083333,0.083333,0.75,,0.09375,,23.4375,25.862069,0,2025-11-28,2025-11-28,1.103448,male,32,,,,,29,0.75,2,3,2,8,5,4
,,,,,,,,,,,,,11,,11,,,,11,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.073636,0.073636,,,0.073636,,18,18.409091,0,2025-11-28,2025-11-28,1.022727,female,45,,,,,44,0.81,,3,,11,8,4
,6,,,2,,,6,,,,,,51,,51,,,,49,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,1.42,"[{'action_type': 'outbound_click', 'value': '1.42'}]",1.42,,0.473333,,0.055686,0.055686,,,0.057959,1.42,18.205128,18.562092,1.282051,2025-11-28,2025-11-28,1.019608,male,156,1.282051,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.282051'}]",153,2.84,4,3,4,43,28,20
,,,,,,,,,,,,,1,,1,,,,1,,6917461955584,03 Snoop_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0,0,,,0,,0,0,0,2025-11-28,2025-11-28,1,male,1,,,,,1,0,,7,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-11-28,2025-11-28,1,female,3,,,,,3,0.03,,2,,1,,
,,,,,,,,,,,,,8,,8,,,,8,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04125,0.04125,,,0.04125,,16.5,17.368421,0,2025-11-28,2025-11-28,1.052632,male,20,,,,,19,0.33,2,5,2,8,3,3
,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.08,0.08,,,0.08,,80,80,0,2025-11-28,2025-11-28,1,unknown,1,,,,,1,0.08,,8,,1,1,
,,,,,,,,,,,,,,,,,,,,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,1,female,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,5,,5,1,1,,4,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.098,0.098,0.49,,0.1225,,28.823529,30.625,0,2025-11-28,2025-11-28,1.0625,male,17,,,,,16,0.49,,3,,4,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.13,0.13,,,0.13,,26,26,0,2025-11-28,2025-11-28,1,female,5,,,,,5,0.13,,2,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.365,0.365,,,0.365,,48.666667,48.666667,0,2025-11-28,2025-11-28,1,male,15,,,,,15,0.73,,2,,2,2,
,,,,,,,,,,,,,,,,,,,,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,1,female,1,,,,,1,0,,1,,,,
,,,,1,,,,,,,,,4,,4,,,,3,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.32,"[{'action_type': 'outbound_click', 'value': '0.32'}]",0.32,,,,0.08,0.08,,,0.106667,0.32,106.666667,106.666667,33.333333,2025-11-28,2025-11-28,1,male,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",3,0.32,1,14,1,3,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6917461956584,01 Santa_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.09,0.09,,,0.09,,30,30,0,2025-11-28,2025-11-28,1,female,6,,,,,6,0.18,1,4,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6917461956584,01 Santa_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-11-28,2025-11-28,1,male,1,,,,,1,0.02,,1,,,,
,6,,,1,1,1,6,,,,,,61,,61,1,1,,59,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,"[{'action_type': 'start_trial_mobile_app', 'value': '5.36'}, {'action_type': 'start_trial_total', 'value': '5.36'}]",5.36,"[{'action_type': 'outbound_click', 'value': '5.36'}]",5.36,5.36,0.893333,,0.087869,0.087869,5.36,,0.090847,5.36,28.510638,29.777778,0.531915,2025-11-28,2025-11-28,1.044444,female,188,0.531915,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.531915'}]",180,5.36,5,3,5,54,23,13
,15,,,11,3,3,15,,,,,,329,1,329,4,3,,314,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,12,,1.704545,"[{'action_type': 'outbound_click', 'value': '1.704545'}]",1.704545,6.25,1.25,,0.056991,0.056991,4.6875,,0.059713,1.5625,22.163121,23.525721,1.41844,2025-11-28,2025-11-28,1.061481,male,846,1.300236,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.300236'}]",797,18.75,21,4,20,280,160,98
,,,,,,,,,,,,,3,,3,1,1,,2,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.033333,0.033333,0.1,,0.05,,11.111111,11.111111,0,2025-11-28,2025-11-28,1,unknown,9,,,,,9,0.1,,3,,2,1,1
,,,,,,,,,,,,,,,,,,,,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,160,160,0,2025-11-28,2025-11-28,1,female,2,,,,,2,0.32,,0,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.128,0.128,,,0.128,,37.647059,40,0,2025-11-28,2025-11-28,1.0625,male,17,,,,,16,0.64,1,3,1,5,1,1
,,,,,,,,,,,,,,,,,,,,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,1,female,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-11-28,2025-11-28,1,male,3,,,,,3,0.05,,3,,,1,
,,,,,,,,,,,,,,,,,,,,,6917504276384,03 will_loseYourself - Copy,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,5,5,0,2025-11-28,2025-11-28,1,male,2,,,,,2,0.01,,2,,,,
,53,,,16,6,6,53,,,,,,420,,420,3,3,,401,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,15,"[{'action_type': 'subscribe_mobile_app', 'value': '27.65'}, {'action_type': 'subscribe_total', 'value': '27.65'}, {'action_type': 'start_trial_mobile_app', 'value': '13.825'}, {'action_type': 'start_trial_total', 'value': '13.825'}]",1.728125,"[{'action_type': 'outbound_click', 'value': '1.728125'}]",1.728125,4.608333,0.521698,,0.065833,0.065833,9.216667,,0.068953,1.843333,23.960139,25.182149,1.299827,2025-11-28,2025-11-28,1.051002,female,1154,1.386482,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.386482'}]",1098,27.65,51,4,50,358,185,143
,15,,,3,2,2,15,,,,,,35,,35,,,,32,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,4,"[{'action_type': 'subscribe_mobile_app', 'value': '2.32'}, {'action_type': 'subscribe_total', 'value': '2.32'}, {'action_type': 'start_trial_mobile_app', 'value': '2.32'}, {'action_type': 'start_trial_total', 'value': '2.32'}]",0.773333,"[{'action_type': 'outbound_click', 'value': '0.773333'}]",0.773333,1.16,0.154667,,0.066286,0.066286,,,0.0725,0.58,26.067416,26.363636,4.494382,2025-11-28,2025-11-28,1.011364,male,89,3.370787,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.370787'}]",88,2.32,6,21,5,29,18,11
,,,,,,,,,,,,,3,,3,,,,3,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.25,0.25,,,0.25,,150,150,0,2025-11-28,2025-11-28,1,unknown,5,,,,,5,0.75,,4,,3,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-11-28,2025-11-28,1,female,3,,,,,3,0.05,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,1,male,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505480184,04 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-28,2025-11-28,1,female,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505480184,04 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-11-28,2025-11-28,1,male,2,,,,,2,0.05,,5,,1,1,
,19,,,6,,,19,,,,,,160,,160,1,1,,153,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,9,,2.14,"[{'action_type': 'outbound_click', 'value': '2.14'}]",2.14,,0.675789,,0.08025,0.08025,12.84,,0.083922,1.426667,21.258278,22.928571,1.490066,2025-11-28,2025-11-28,1.078571,female,604,0.993377,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.993377'}]",560,12.84,17,3,17,132,79,49
,,,,,,,,,,,,,6,,6,,,,6,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.086667,0.086667,,,0.086667,,17.931034,19.259259,0,2025-11-28,2025-11-28,1.074074,male,29,,,,,27,0.52,1,4,1,5,4,3
,1,,,1,,,1,,,,,,4,,4,,,,3,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.51,"[{'action_type': 'outbound_click', 'value': '0.51'}]",0.51,,0.51,,0.1275,0.1275,,,0.17,0.51,102,102,20,2025-11-28,2025-11-28,1,unknown,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",5,0.51,,6,,2,2,
,,,,,,,,,,,,,,,,,,,,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,1,female,1,,,,,1,0.01,,2,,,,
,1,,,1,,,1,,,,,,5,,5,,,,4,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.9,"[{'action_type': 'outbound_click', 'value': '0.9'}]",0.9,,0.9,,0.18,0.18,,,0.225,0.9,81.818182,81.818182,9.090909,2025-11-28,2025-11-28,1,female,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",11,0.9,2,10,2,4,3,3
,,,,,,,,,,,,,,,,,,,,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,30,0,2025-11-28,2025-11-28,1,male,1,,,,,1,0.03,,0,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-28,2025-11-28,1,female,1,,,,,1,0.03,,7,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6917505481584,02 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.363333,0.363333,,,0.363333,,99.090909,99.090909,0,2025-11-28,2025-11-28,1,female,11,,,,,11,1.09,,3,,3,2,2
,,,,,,,,,,,,,,,,,,,,,6917505481584,02 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-11-28,2025-11-28,1,male,1,,,,,1,0.06,,0,,,,
,22,,,6,1,1,22,,,,,,64,,64,2,2,,56,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,6,,0.758333,"[{'action_type': 'outbound_click', 'value': '0.758333'}]",0.758333,4.55,0.206818,,0.071094,0.071094,2.275,,0.08125,0.758333,24.462366,25.561798,3.225806,2025-11-28,2025-11-28,1.044944,female,186,3.225806,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '3.225806'}]",178,4.55,6,3,6,53,26,19
,,,,,,,,,,,,,17,,17,1,1,,16,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.047647,0.047647,0.81,,0.050625,,23.142857,23.823529,0,2025-11-28,2025-11-28,1.029412,male,35,,,,,34,0.81,1,3,1,15,4,3
,,,,,,,,,,,,,,,,,,,,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,100,100,0,2025-11-28,2025-11-28,1,unknown,1,,,,,1,0.1,,2,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.0475,0.0475,,,0.0475,,23.75,23.75,0,2025-11-28,2025-11-28,1,female,8,,,,,8,0.19,1,7,1,4,4,4
,,,,,,,,,,,,,,,,,,,,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,50,50,0,2025-11-28,2025-11-28,1,male,4,,,,,4,0.2,,1,,,,
