action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,1,,1,,,,1,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.7,0.7,,,0.7,,58.333333,58.333333,0,2025-12-09,2025-12-09,1,12,,,,,12,0.7,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,1,,,,
,,,,,1,1,,,,1,,,,,9,,9,1,1,,8,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,,,,0.56,,,0.062222,0.062222,0.56,,0.07,0.56,16.470588,17.5,2.941176,2025-12-09,2025-12-09,1.0625,34,,,,,32,0.56,1,2,1,7,4,3
,,,,,,,,,,,,,,,48,,48,,,,48,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.056458,0.056458,,,0.056458,,15.139665,15.485714,0,2025-12-09,2025-12-09,1.022857,179,,,,,175,2.71,4,3,5,41,22,11
,7,,,4,1,1,7,,,,,,,,83,,83,,,,79,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.345,"[{'action_type': 'outbound_click', 'value': '1.345'}]",1.345,5.38,0.768571,,0.064819,0.064819,,,0.068101,1.345,19.492754,20.692308,1.449275,2025-12-09,2025-12-09,1.061538,276,1.449275,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.449275'}]",260,5.38,10,3,10,68,33,18
,3,,,3,,,3,,,,,,,,53,,53,,,,50,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,1.14,"[{'action_type': 'outbound_click', 'value': '1.14'}]",1.14,,1.14,,0.064528,0.064528,,,0.0684,1.14,21.923077,23.108108,1.923077,2025-12-09,2025-12-09,1.054054,156,1.923077,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.923077'}]",148,3.42,6,3,6,45,22,18
,,,,,,,,,,,,,,,10,,10,,,,10,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.118,0.118,,,0.118,,36.875,39.333333,0,2025-12-09,2025-12-09,1.066667,32,,,,,30,1.18,,3,,8,4,2
,,,,,,,,,,1,,,,,3,,3,1,1,,2,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.103333,0.103333,0.31,,0.155,,31,34.444444,0,2025-12-09,2025-12-09,1.111111,10,,,,,9,0.31,,2,,1,1,
,,,,,,,,,,,,,,,7,,7,,,,7,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.062857,0.062857,,,0.062857,,14.666667,15.172414,0,2025-12-09,2025-12-09,1.034483,30,,,,,29,0.44,,2,,6,3,
,9,,,2,,,9,,,,,,,,31,,31,,,,29,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,1.55,"[{'action_type': 'outbound_click', 'value': '1.55'}]",1.55,,0.344444,,0.1,0.1,,,0.106897,1.55,21.678322,22.142857,1.398601,2025-12-09,2025-12-09,1.021429,143,1.398601,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.398601'}]",140,3.1,6,3,6,22,10,8
,6,,,2,2,2,6,,,1,,,,,68,,68,1,1,,65,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,"[{'action_type': 'subscribe_mobile_app', 'value': '4.72'}, {'action_type': 'subscribe_total', 'value': '4.72'}, {'action_type': 'start_trial_mobile_app', 'value': '4.72'}, {'action_type': 'start_trial_total', 'value': '4.72'}]",2.36,"[{'action_type': 'outbound_click', 'value': '2.36'}]",2.36,2.36,0.786667,,0.069412,0.069412,4.72,,0.072615,2.36,20.521739,21.953488,0.869565,2025-12-09,2025-12-09,1.069767,230,0.869565,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.869565'}]",215,4.72,10,3,10,57,25,16
,16,,,3,2,2,16,,,2,,,,,52,,52,2,2,,47,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,0.923333,"[{'action_type': 'outbound_click', 'value': '0.923333'}]",0.923333,1.385,0.173125,,0.053269,0.053269,1.385,,0.058936,0.923333,24.298246,24.513274,2.631579,2025-12-09,2025-12-09,1.00885,114,2.631579,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",113,2.77,6,4,5,42,20,13
,,,,,,,,,,,,,,,8,,8,,,,8,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.07,0.07,,,0.07,,35,37.333333,0,2025-12-09,2025-12-09,1.066667,16,,,,,15,0.56,,4,,5,5,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-09,2025-12-09,1,3,,,,,3,0.08,,2,,1,,
,8,,,3,1,1,8,,,3,,,1,,81,,81,4,4,,74,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,"[{'action_type': 'subscribe_mobile_app', 'value': '3.37'}, {'action_type': 'subscribe_total', 'value': '3.37'}, {'action_type': 'start_trial_mobile_app', 'value': '3.37'}, {'action_type': 'start_trial_total', 'value': '3.37'}]",1.123333,"[{'action_type': 'outbound_click', 'value': '1.123333'}]",1.123333,3.37,0.42125,,0.041605,0.041605,0.8425,,0.045541,0.8425,14.100418,15.112108,1.67364,2025-12-09,2025-12-09,1.071749,239,1.25523,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.25523'}]",223,3.37,7,3,7,64,31,18
,63,,,19,3,3,63,,,6,1,1,,,330,,330,7,6,,304,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,19,"[{'action_type': 'subscribe_mobile_app', 'value': '8.135'}, {'action_type': 'subscribe_total', 'value': '8.135'}, {'action_type': 'start_trial_mobile_app', 'value': '8.135'}, {'action_type': 'start_trial_total', 'value': '8.135'}]",0.856316,"[{'action_type': 'outbound_click', 'value': '0.856316'}]",0.856316,5.423333,0.258254,,0.049303,0.049303,2.324286,,0.05352,0.856316,13.811545,14.123264,1.612903,2025-12-09,2025-12-09,1.022569,1178,1.612903,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.612903'}]",1152,16.27,36,3,36,262,128,73
,42,1,,16,6,6,42,,,12,,,1,,536,2,536,15,13,,505,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,16,"[{'action_type': 'subscribe_mobile_app', 'value': '27.61'}, {'action_type': 'subscribe_total', 'value': '27.61'}, {'action_type': 'start_trial_mobile_app', 'value': '27.61'}, {'action_type': 'start_trial_total', 'value': '27.61'}]",1.725625,"[{'action_type': 'outbound_click', 'value': '1.725625'}]",1.725625,4.601667,0.657381,,0.051511,0.051511,1.840667,,0.054673,1.725625,15.768133,15.768133,0.913764,2025-12-09,2025-12-09,1,1751,0.913764,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '0.913764'}]",1751,27.61,56,4,55,426,206,133
,31,,1,16,1,1,31,,,6,,,,,358,1,358,8,6,,334,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,19,,1.388125,"[{'action_type': 'outbound_click', 'value': '1.388125'}]",1.388125,22.21,0.716452,,0.062039,0.062039,2.77625,,0.066497,1.168947,19.707187,21.294343,1.685892,2025-12-09,2025-12-09,1.080537,1127,1.419698,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.419698'}]",1043,22.21,33,3,35,299,147,85
,3,,,4,1,1,3,,,2,,,,,71,,71,2,2,,65,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.2475,"[{'action_type': 'outbound_click', 'value': '1.2475'}]",1.2475,4.99,1.663333,,0.070282,0.070282,2.495,,0.076769,1.2475,28.19209,28.514286,2.259887,2025-12-09,2025-12-09,1.011429,177,2.259887,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.259887'}]",175,4.99,4,3,3,62,30,14
,,,,,,,,,,,,,,,5,,5,,,,5,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09,0.09,,,0.09,,12.857143,13.636364,0,2025-12-09,2025-12-09,1.060606,35,,,,,33,0.45,,2,,5,1,1
,,,,,,,,,,,,,,,4,,4,,,,4,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.1075,0.1075,,,0.1075,,14.827586,15.925926,0,2025-12-09,2025-12-09,1.074074,29,,,,,27,0.43,,2,,3,2,1
,3,,,1,1,1,3,,,1,,,,,36,,36,1,1,,34,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,"[{'action_type': 'subscribe_mobile_app', 'value': '3.15'}, {'action_type': 'subscribe_total', 'value': '3.15'}, {'action_type': 'start_trial_mobile_app', 'value': '3.15'}, {'action_type': 'start_trial_total', 'value': '3.15'}]",3.15,"[{'action_type': 'outbound_click', 'value': '3.15'}]",3.15,3.15,1.05,,0.0875,0.0875,3.15,,0.092647,3.15,19.207317,19.811321,0.609756,2025-12-09,2025-12-09,1.031447,164,0.609756,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.609756'}]",159,3.15,1,2,1,31,14,7
,9,,,6,1,1,9,,,,,,,,81,,81,,,,75,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,,0.851667,"[{'action_type': 'outbound_click', 'value': '0.851667'}]",0.851667,5.11,0.567778,,0.063086,0.063086,,,0.068133,0.851667,21.380753,21.837607,2.51046,2025-12-09,2025-12-09,1.021368,239,2.51046,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.51046'}]",234,5.11,14,5,13,61,28,22
,4,,,1,,,4,,,1,,,,,71,,71,1,1,,69,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,5.91,"[{'action_type': 'outbound_click', 'value': '5.91'}]",5.91,,1.4775,,0.083239,0.083239,5.91,,0.085652,5.91,27.235023,28.142857,0.460829,2025-12-09,2025-12-09,1.033333,217,0.460829,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.460829'}]",210,5.91,8,3,7,63,33,18
,,,,,,,,,,,,,,,20,,20,,,,20,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0725,0.0725,,,0.0725,,27.358491,28.431373,0,2025-12-09,2025-12-09,1.039216,53,,,,,51,1.45,6,4,6,18,11,8
,1,,,1,,,1,,,,,,,,5,,5,,,,4,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.2,"[{'action_type': 'outbound_click', 'value': '0.2'}]",0.2,,0.2,,0.04,0.04,,,0.05,0.2,28.571429,28.571429,14.285714,2025-12-09,2025-12-09,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",7,0.2,2,10,2,4,4,4
,5,,,1,1,1,5,,,,,,,,37,1,37,1,,,35,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,"[{'action_type': 'subscribe_mobile_app', 'value': '1.8'}, {'action_type': 'subscribe_total', 'value': '1.8'}, {'action_type': 'start_trial_mobile_app', 'value': '1.8'}, {'action_type': 'start_trial_total', 'value': '1.8'}]",1.8,"[{'action_type': 'outbound_click', 'value': '1.8'}]",1.8,1.8,0.36,,0.048649,0.048649,1.8,,0.051429,1.8,17.142857,17.475728,0.952381,2025-12-09,2025-12-09,1.019417,105,0.952381,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.952381'}]",103,1.8,,2,,26,5,2
,36,,,4,3,3,36,,,,,,,,149,1,149,1,,,144,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,2,"[{'action_type': 'outbound_click', 'value': '2'}]",2,2.666667,0.222222,,0.053691,0.053691,8,,0.055556,2,16.736402,17.429194,0.83682,2025-12-09,2025-12-09,1.041394,478,0.83682,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.83682'}]",459,8,9,3,9,123,53,32
,42,1,,6,6,6,42,,,1,,,,,225,,225,1,1,,218,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,"[{'action_type': 'subscribe_mobile_app', 'value': '12.48'}, {'action_type': 'subscribe_total', 'value': '12.48'}, {'action_type': 'start_trial_mobile_app', 'value': '12.48'}, {'action_type': 'start_trial_total', 'value': '12.48'}]",2.08,"[{'action_type': 'outbound_click', 'value': '2.08'}]",2.08,2.08,0.297143,,0.055467,0.055467,12.48,,0.057248,2.08,16.979592,17.430168,0.816327,2025-12-09,2025-12-09,1.026536,735,0.816327,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.816327'}]",716,12.48,27,3,26,183,105,63
,32,,,4,1,1,32,,,2,,,,,137,,137,2,2,,131,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,"[{'action_type': 'subscribe_mobile_app', 'value': '9.52'}, {'action_type': 'subscribe_total', 'value': '9.52'}, {'action_type': 'start_trial_mobile_app', 'value': '9.52'}, {'action_type': 'start_trial_total', 'value': '9.52'}]",2.38,"[{'action_type': 'outbound_click', 'value': '2.38'}]",2.38,9.52,0.2975,,0.069489,0.069489,4.76,,0.072672,2.38,23.8,23.979849,1,2025-12-09,2025-12-09,1.007557,400,1,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1'}]",397,9.52,20,4,18,121,67,46
,,,,,,,,,,1,,,,,16,,16,1,1,,15,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09375,0.09375,1.5,,0.1,,25.862069,26.315789,0,2025-12-09,2025-12-09,1.017544,58,,,,,57,1.5,,2,,14,4,2
,,,,,,,,,,,,,,,5,,5,,,,5,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.048,0.048,,,0.048,,17.142857,17.142857,0,2025-12-09,2025-12-09,1,14,,,,,14,0.24,1,4,1,4,2,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-09,2025-12-09,1,6,,,,,6,0.06,,4,,1,1,1
,,,,,,,,,,,,,,,9,,9,,,,9,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.067778,0.067778,,,0.067778,,17.941176,17.941176,0,2025-12-09,2025-12-09,1,34,,,,,34,0.61,1,3,1,8,1,1
,,,,1,,,,,,,,,,,12,,12,,,,11,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.4,"[{'action_type': 'outbound_click', 'value': '1.4'}]",1.4,,,,0.116667,0.116667,,,0.127273,1.4,29.787234,30.434783,2.12766,2025-12-09,2025-12-09,1.021739,47,2.12766,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",46,1.4,2,3,2,10,4,3
,1,,,1,,,1,,,1,,,,,7,1,7,2,1,,4,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.69,"[{'action_type': 'outbound_click', 'value': '0.69'}]",0.69,,0.69,,0.098571,0.098571,0.345,,0.1725,0.69,27.6,27.6,4,2025-12-09,2025-12-09,1,25,4,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4'}]",25,0.69,1,3,1,4,3,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.05,0.05,,,0.05,,33.333333,33.333333,0,2025-12-09,2025-12-09,1,3,,,,,3,0.1,1,10,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,1,0.01,,2,,,,
,,,,1,,,,,,,,,,,15,,15,,,,14,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.6,"[{'action_type': 'outbound_click', 'value': '0.6'}]",0.6,,,,0.04,0.04,,,0.042857,0.6,13.953488,13.953488,2.325581,2025-12-09,2025-12-09,1,43,2.325581,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.325581'}]",43,0.6,1,3,1,12,8,6
,6,,,7,3,3,6,,,,1,1,,,92,,92,1,,,84,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,,0.772857,"[{'action_type': 'outbound_click', 'value': '0.772857'}]",0.772857,1.803333,0.901667,,0.058804,0.058804,5.41,,0.064405,0.67625,18.277027,18.527397,2.702703,2025-12-09,2025-12-09,1.013699,296,2.364865,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.364865'}]",292,5.41,8,3,6,76,44,22
,,,,5,1,1,,,,2,,,,,120,,120,2,2,,113,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,1.304,"[{'action_type': 'outbound_click', 'value': '1.304'}]",1.304,6.52,,,0.054333,0.054333,3.26,,0.057699,1.304,18.314607,18.735632,1.404494,2025-12-09,2025-12-09,1.022989,356,1.404494,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.404494'}]",348,6.52,10,3,10,96,52,27
,,,,2,,,,,,1,,,,,62,,62,1,1,,59,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,2.65,"[{'action_type': 'outbound_click', 'value': '2.65'}]",2.65,,,,0.085484,0.085484,5.3,,0.089831,2.65,29.120879,29.943503,1.098901,2025-12-09,2025-12-09,1.028249,182,1.098901,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.098901'}]",177,5.3,6,4,4,54,26,20
,,,,,,,,,,,,,,,21,,21,,,,21,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,26.25,26.808511,0,2025-12-09,2025-12-09,1.021277,48,,,,,47,1.26,1,4,1,18,9,4
,,,,,,,,,,,,,,,2,,2,,,,2,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.185,0.185,,,0.185,,61.666667,61.666667,0,2025-12-09,2025-12-09,1,6,,,,,6,0.37,,4,,2,1,
,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,14.444444,14.444444,0,2025-12-09,2025-12-09,1,9,,,,,9,0.13,,0,,,,
,,,,,,,,,,,,,,,8,,8,,,,8,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06375,0.06375,,,0.06375,,13.783784,13.783784,0,2025-12-09,2025-12-09,1,37,,,,,37,0.51,,2,,5,3,1
,,,,,,,,,,1,,,,,16,,16,1,1,,15,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0775,0.0775,1.24,,0.082667,,21.37931,21.37931,0,2025-12-09,2025-12-09,1,58,,,,,58,1.24,1,3,1,14,5,4
,2,,,1,,,2,,,,,,,,16,,16,,,,15,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.99,"[{'action_type': 'outbound_click', 'value': '0.99'}]",0.99,,0.495,,0.061875,0.061875,,,0.066,0.99,21.06383,21.521739,2.12766,2025-12-09,2025-12-09,1.021739,47,2.12766,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",46,0.99,2,4,2,15,7,4
,,,,,,,,,,,,,,,2,,2,,,,2,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.1,0.1,,,0.1,,28.571429,28.571429,0,2025-12-09,2025-12-09,1,7,,,,,7,0.2,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,28,35,0,2025-12-09,2025-12-09,1.25,5,,,,,4,0.14,,2,,,,
