action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,1,,,,
,626,6,1,220,63,63,626,,,5,5,,6391,4,6391,73,63,,6098,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,238,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '22.778'}, {'action_type': 'subscribe_total', 'value': '22.778'}, {'action_type': 'start_trial_mobile_app', 'value': '20.707273'}, {'action_type': 'start_trial_total', 'value': '20.707273'}]",1.035364,"[{'action_type': 'outbound_click', 'value': '1.035364'}]",1.035364,3.615556,0.363866,,0.035641,0.035641,3.120274,,0.037353,0.957059,14.666152,15.654983,1.532419,2025-12-01,2025-12-01,ABOVE_AVERAGE,1.067423,15531,1.416522,220,"[{'action_type': 'outbound_click', 'value': '220'}]","[{'action_type': 'outbound_click', 'value': '1.416522'}]",AVERAGE,14550,227.78,546,4,513,5493,2917,1768
,,,,1,,,,,,,,,5,,5,,,,4,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,UNKNOWN,,0.13,"[{'action_type': 'outbound_click', 'value': '0.13'}]",0.13,,,,0.026,0.026,,,0.0325,0.13,21.666667,21.666667,16.666667,2025-12-01,2025-12-01,UNKNOWN,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",UNKNOWN,6,0.13,,6,,2,1,1
,473,5,,130,54,54,473,,,1,1,,3479,1,3479,37,35,,3312,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,125,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '15.8275'}, {'action_type': 'subscribe_total', 'value': '15.8275'}, {'action_type': 'start_trial_mobile_app', 'value': '14.61'}, {'action_type': 'start_trial_total', 'value': '14.61'}]",1.461,"[{'action_type': 'outbound_click', 'value': '1.461'}]",1.461,3.517222,0.401543,,0.054593,0.054593,5.133243,,0.057346,1.51944,22.342077,22.847348,1.470415,2025-12-01,2025-12-01,AVERAGE,1.022615,8501,1.529232,130,"[{'action_type': 'outbound_click', 'value': '130'}]","[{'action_type': 'outbound_click', 'value': '1.529232'}]",AVERAGE,8313,189.93,387,4,346,2906,1503,1181
,137,,,34,8,8,137,,,,,,743,,743,5,5,,704,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,34,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '22.475'}, {'action_type': 'subscribe_total', 'value': '22.475'}, {'action_type': 'start_trial_mobile_app', 'value': '8.99'}, {'action_type': 'start_trial_total', 'value': '8.99'}]",1.322059,"[{'action_type': 'outbound_click', 'value': '1.322059'}]",1.322059,5.61875,0.328102,,0.060498,0.060498,8.99,,0.063849,1.322059,18.597435,19.758242,1.406703,2025-12-01,2025-12-01,ABOVE_AVERAGE,1.062418,2417,1.406703,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '1.406703'}]",AVERAGE,2275,44.95,82,4,78,611,337,225
,3,,,1,,,3,,,,,,4,,4,,,,3,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,UNKNOWN,,0.37,"[{'action_type': 'outbound_click', 'value': '0.37'}]",0.37,,0.123333,,0.0925,0.0925,,,0.123333,0.37,37,37,10,2025-12-01,2025-12-01,UNKNOWN,1,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",UNKNOWN,10,0.37,1,4,1,2,2,1
,,,,,,,,,,,,,2,,2,,,,2,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-12-01,2025-12-01,UNKNOWN,1,6,,,,,UNKNOWN,6,0.14,1,6,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6917505481784,03 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,,,,,,,38,38,0,2025-12-01,2025-12-01,UNKNOWN,1,5,,,,,UNKNOWN,5,0.19,,1,,,,
,913,4,,146,74,74,913,,,,,,3780,3,3780,51,48,,3583,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,145,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '24.9475'}, {'action_type': 'subscribe_total', 'value': '24.9475'}, {'action_type': 'start_trial_mobile_app', 'value': '12.47375'}, {'action_type': 'start_trial_total', 'value': '12.47375'}]",1.366986,"[{'action_type': 'outbound_click', 'value': '1.366986'}]",1.366986,2.697027,0.218598,,0.052799,0.052799,3.913333,,0.055702,1.376414,19.387993,21.361447,1.408588,2025-12-01,2025-12-01,AVERAGE,1.101787,10294,1.418302,146,"[{'action_type': 'outbound_click', 'value': '146'}]","[{'action_type': 'outbound_click', 'value': '1.418302'}]",AVERAGE,9343,199.58,399,4,372,3256,1627,946
,10,,,2,,,10,,,,,,15,,15,,,,13,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,UNKNOWN,,1.045,"[{'action_type': 'outbound_click', 'value': '1.045'}]",1.045,,0.209,,0.139333,0.139333,,,0.160769,1.045,46.444444,50.97561,4.444444,2025-12-01,2025-12-01,UNKNOWN,1.097561,45,4.444444,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.444444'}]",UNKNOWN,41,2.09,,3,,13,4,3
