action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,94,,,17,11,11,94,,,,,,330,1,330,6,5,,307,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,55-64,6913347651784,FB_iOS_itoshi_rap_install,18,"[{'action_type': 'start_trial_mobile_app', 'value': '11.83'}, {'action_type': 'start_trial_total', 'value': '11.83'}]",0.695882,"[{'action_type': 'outbound_click', 'value': '0.695882'}]",0.695882,1.075455,0.125851,,0.035848,0.035848,1.971667,,0.038534,0.657222,13.820093,15.648148,2.102804,2025-12-01,2025-12-01,1.132275,856,1.985981,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.985981'}]",756,11.83,40,4,38,272,140,88
,38,,,10,4,4,38,,,,,,145,,145,2,2,,133,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,65+,6913347651784,FB_iOS_itoshi_rap_install,8,"[{'action_type': 'start_trial_mobile_app', 'value': '5.8'}, {'action_type': 'start_trial_total', 'value': '5.8'}]",0.58,"[{'action_type': 'outbound_click', 'value': '0.58'}]",0.58,1.45,0.152632,,0.04,0.04,2.9,,0.043609,0.725,18.709677,20.27972,2.580645,2025-12-01,2025-12-01,1.083916,310,3.225806,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '3.225806'}]",286,5.8,21,5,21,115,56,37
,,,,,,,,,,,,,,,,,,,,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,15,15,0,2025-12-01,2025-12-01,1,2,,,,,2,0.03,,1,,,,
,3,,,,,,3,,,,,,1,,1,,,,1,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0.12,,0.36,0.36,,,0.36,,30,30,0,2025-12-01,2025-12-01,1,12,,,,,12,0.36,,2,,1,,
,4,,,2,1,1,4,,,,,,5,,5,,,,3,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,2,,0.19,"[{'action_type': 'outbound_click', 'value': '0.19'}]",0.19,0.38,0.095,,0.076,0.076,,,0.126667,0.19,34.545455,38,18.181818,2025-12-01,2025-12-01,1.1,11,18.181818,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '18.181818'}]",10,0.38,,4,,3,2,1
,,,,,,,,,,,,,2,,2,,,,2,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.08,0.08,,,0.08,,32,32,0,2025-12-01,2025-12-01,1,5,,,,,5,0.16,,2,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,1,0,,4,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-01,2025-12-01,1,3,,,,,3,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,1,0.02,,3,,,,
,3,,,1,,,3,,,1,1,,5,,5,2,1,,2,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,1,,0.15,"[{'action_type': 'outbound_click', 'value': '0.15'}]",0.15,,0.05,,0.03,0.03,0.075,,0.075,0.15,30,30,20,2025-12-01,2025-12-01,1,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",5,0.15,,3,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.03,0.03,,,0.03,,6,6,0,2025-12-01,2025-12-01,1,5,,,,,5,0.03,,1,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.036,0.036,,,0.036,,12,12.857143,0,2025-12-01,2025-12-01,1.071429,15,,,,,14,0.18,,3,,5,1,
,,,,,,,,,,,,,11,,11,1,1,,10,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.011818,0.011818,0.13,,0.013,,10.833333,10.833333,0,2025-12-01,2025-12-01,1,12,,,,,12,0.13,1,7,,10,5,4
,3,,,1,,,3,,,,,,5,,5,,,,4,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,65+,6913347651784,FB_iOS_itoshi_rap_install,1,,0.08,"[{'action_type': 'outbound_click', 'value': '0.08'}]",0.08,,0.026667,,0.016,0.016,,,0.02,0.08,20,20,25,2025-12-01,2025-12-01,1,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",4,0.08,1,9,1,4,4,1
,,,,,,,,,,,,,,,,,,,,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-01,2025-12-01,1,2,,,,,2,0.01,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,1,0.02,,3,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.0375,0.0375,,,0.0375,,15,15,0,2025-12-01,2025-12-01,1,10,,,,,10,0.15,,3,,3,2,1
,10,,,2,,,10,,,,,,13,,13,,,,11,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,2,,0.245,"[{'action_type': 'outbound_click', 'value': '0.245'}]",0.245,,0.049,,0.037692,0.037692,,,0.044545,0.245,10.888889,10.888889,4.444444,2025-12-01,2025-12-01,1,45,4.444444,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.444444'}]",45,0.49,1,3,1,11,6,2
,57,,,2,2,2,57,,,,,,46,,46,,,,44,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,2,,1.03,"[{'action_type': 'outbound_click', 'value': '1.03'}]",1.03,1.03,0.03614,,0.044783,0.044783,,,0.046818,1.03,11.573034,11.83908,1.123596,2025-12-01,2025-12-01,1.022989,178,1.123596,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.123596'}]",174,2.06,8,3,7,43,24,17
,48,,,3,7,7,48,,,,,,70,,70,,,,67,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,3,,0.82,"[{'action_type': 'outbound_click', 'value': '0.82'}]",0.82,0.351429,0.05125,,0.035143,0.035143,,,0.036716,0.82,11.232877,11.714286,1.369863,2025-12-01,2025-12-01,1.042857,219,1.369863,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.369863'}]",210,2.46,12,3,11,57,38,29
,10,,,1,,,10,,,,,,29,,29,1,1,,27,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,1,,1.01,"[{'action_type': 'outbound_click', 'value': '1.01'}]",1.01,,0.101,,0.034828,0.034828,1.01,,0.037407,1.01,14.428571,15.074627,1.428571,2025-12-01,2025-12-01,1.044776,70,1.428571,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.428571'}]",67,1.01,3,4,3,25,13,9
,,,,,,,,,,,,,8,,8,1,1,,7,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04625,0.04625,0.37,,0.052857,,21.764706,23.125,0,2025-12-01,2025-12-01,1.0625,17,,,,,16,0.37,2,9,2,6,3,3
,6,,,1,,,6,,,,,,25,,25,1,1,,23,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,0.760073,"[{'action_type': 'outbound_click', 'value': '0.760073'}]",0.760073,,0.126679,,0.030403,0.030403,0.760073,,0.033047,0.760073,10.411956,10.411956,1.369863,2025-12-01,2025-12-01,1,73,1.369863,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.369863'}]",73,0.760073,1,3,1,18,5,3
,28,2,,16,6,6,28,,,,,,252,,252,7,7,,229,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,16,,0.42254,"[{'action_type': 'outbound_click', 'value': '0.42254'}]",0.42254,1.126775,0.241452,,0.026828,0.026828,0.965807,,0.029522,0.42254,9.363778,9.671885,2.216066,2025-12-01,2025-12-01,1.032904,722,2.216066,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '2.216066'}]",699,6.760648,18,3,15,193,85,65
,252,2,1,49,21,21,252,,,1,1,,1259,,1259,22,20,,1188,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,47,"[{'action_type': 'subscribe_mobile_app', 'value': '14.111352'}, {'action_type': 'subscribe_total', 'value': '14.111352'}, {'action_type': 'start_trial_mobile_app', 'value': '9.407568'}, {'action_type': 'start_trial_total', 'value': '9.407568'}]",0.575974,"[{'action_type': 'outbound_click', 'value': '0.575974'}]",0.575974,1.343938,0.111995,,0.022417,0.022417,1.28285,,0.023756,0.600483,9.779177,10.025827,1.628552,2025-12-01,2025-12-01,1.025222,2886,1.697852,49,"[{'action_type': 'outbound_click', 'value': '49'}]","[{'action_type': 'outbound_click', 'value': '1.697852'}]",2815,28.222704,128,4,110,1053,540,437
,450,1,,74,23,23,450,,,1,1,,2109,1,2109,45,43,,1990,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,73,"[{'action_type': 'subscribe_mobile_app', 'value': '11.978648'}, {'action_type': 'subscribe_total', 'value': '11.978648'}, {'action_type': 'start_trial_mobile_app', 'value': '11.978648'}, {'action_type': 'start_trial_total', 'value': '11.978648'}]",0.647494,"[{'action_type': 'outbound_click', 'value': '0.647494'}]",0.647494,2.083243,0.106477,,0.022719,0.022719,1.064769,,0.024078,0.656364,11.948776,11.978648,1.820449,2025-12-01,2025-12-01,1.0025,4010,1.845387,74,"[{'action_type': 'outbound_click', 'value': '74'}]","[{'action_type': 'outbound_click', 'value': '1.845387'}]",4000,47.91459,254,5,226,1786,964,756
,205,1,2,39,17,17,205,,,,,,771,2,771,18,14,,714,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,39,"[{'action_type': 'subscribe_mobile_app', 'value': '18.201744'}, {'action_type': 'subscribe_total', 'value': '18.201744'}, {'action_type': 'start_trial_mobile_app', 'value': '18.201744'}, {'action_type': 'start_trial_total', 'value': '18.201744'}]",0.466711,"[{'action_type': 'outbound_click', 'value': '0.466711'}]",0.466711,1.070691,0.088789,,0.023608,0.023608,1.011208,,0.025493,0.466711,13.958392,14.678826,2.990798,2025-12-01,2025-12-01,1.051613,1304,2.990798,39,"[{'action_type': 'outbound_click', 'value': '39'}]","[{'action_type': 'outbound_click', 'value': '2.990798'}]",1240,18.201744,124,6,113,658,407,326
,77,,,6,4,4,77,,,,,,91,,91,3,3,,82,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,65+,6913347651784,FB_iOS_itoshi_rap_install,6,"[{'action_type': 'subscribe_mobile_app', 'value': '2.520241'}, {'action_type': 'subscribe_total', 'value': '2.520241'}, {'action_type': 'start_trial_mobile_app', 'value': '2.520241'}, {'action_type': 'start_trial_total', 'value': '2.520241'}]",0.42004,"[{'action_type': 'outbound_click', 'value': '0.42004'}]",0.42004,0.63006,0.03273,,0.027695,0.027695,0.84008,,0.030735,0.42004,14.56787,15.091266,3.468208,2025-12-01,2025-12-01,1.035928,173,3.468208,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '3.468208'}]",167,2.520241,17,6,16,75,51,41
,,,,,,,,,,,,,,,,,,,,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,1,2,,,,,2,0.02,,7,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,1,0.01,,1,,,,
,,,,1,,,,,,,,,4,,4,,,,3,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,0.16,"[{'action_type': 'outbound_click', 'value': '0.16'}]",0.16,,,,0.04,0.04,,,0.053333,0.16,14.545455,14.545455,9.090909,2025-12-01,2025-12-01,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",11,0.16,,3,,3,,
,13,,,1,,,13,,,,,,32,,32,1,1,,30,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,25-34,6913347651784,FB_iOS_itoshi_rap_install,1,,0.72,"[{'action_type': 'outbound_click', 'value': '0.72'}]",0.72,,0.055385,,0.0225,0.0225,0.72,,0.024,0.72,8.674699,9.6,1.204819,2025-12-01,2025-12-01,1.106667,83,1.204819,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.204819'}]",75,0.72,6,4,6,25,13,11
,10,,,7,,,10,,,,,,130,,130,4,4,,119,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,7,,0.382857,"[{'action_type': 'outbound_click', 'value': '0.382857'}]",0.382857,,0.268,,0.020615,0.020615,0.67,,0.022521,0.382857,9.337979,9.571429,2.439024,2025-12-01,2025-12-01,1.025,287,2.439024,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.439024'}]",280,2.68,19,5,18,109,64,48
,60,1,,17,4,4,60,,,,,,237,1,237,2,1,,218,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,14,,0.261765,"[{'action_type': 'outbound_click', 'value': '0.261765'}]",0.261765,1.1125,0.074167,,0.018776,0.018776,2.225,,0.020413,0.317857,9.549356,9.737418,3.004292,2025-12-01,2025-12-01,1.019694,466,3.648069,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '3.648069'}]",457,4.45,30,5,27,204,117,77
,9,,,3,1,1,9,,,,,,105,,105,,,,102,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,3,,0.76,"[{'action_type': 'outbound_click', 'value': '0.76'}]",0.76,2.28,0.253333,,0.021714,0.021714,,,0.022353,0.76,12.954545,13.255814,1.704545,2025-12-01,2025-12-01,1.023256,176,1.704545,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.704545'}]",172,2.28,16,6,15,96,55,42
,2,,,,,,2,,,,,,23,,23,1,1,,22,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0.235,,0.020435,0.020435,0.47,,0.021364,,12.702703,13.055556,0,2025-12-01,2025-12-01,1.027778,37,,,,,36,0.47,4,6,4,18,12,8
,,,,,,,,,,,,,2,,2,,,,2,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,1,4,,,,,4,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-12-01,2025-12-01,1,3,,,,,3,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,1,2,,,,,2,0.02,,4,,1,1,
,,,,1,,,,,,,,,24,,24,2,2,,21,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,0.700268,"[{'action_type': 'outbound_click', 'value': '0.700268'}]",0.700268,,,,0.029178,0.029178,0.350134,,0.033346,0.700268,10.610129,10.773361,1.515152,2025-12-01,2025-12-01,1.015385,66,1.515152,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.515152'}]",65,0.700268,1,3,1,20,11,7
,61,1,,6,4,4,61,,,,,,113,,113,3,3,,104,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,25-34,6913347651784,FB_iOS_itoshi_rap_install,6,,0.478517,"[{'action_type': 'outbound_click', 'value': '0.478517'}]",0.478517,0.717775,0.047067,,0.025408,0.025408,0.957034,,0.027607,0.478517,9.085762,9.085762,1.898734,2025-12-01,2025-12-01,1,316,1.898734,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.898734'}]",316,2.871101,12,4,11,90,51,31
,231,,,27,9,9,231,,,,,,629,,629,10,10,,592,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,27,"[{'action_type': 'subscribe_mobile_app', 'value': '3.511346'}, {'action_type': 'subscribe_total', 'value': '3.511346'}, {'action_type': 'start_trial_mobile_app', 'value': '3.511346'}, {'action_type': 'start_trial_total', 'value': '3.511346'}]",0.520199,"[{'action_type': 'outbound_click', 'value': '0.520199'}]",0.520199,1.560598,0.060803,,0.02233,0.02233,1.404539,,0.023725,0.520199,8.951807,9.01501,1.720841,2025-12-01,2025-12-01,1.00706,1569,1.720841,27,"[{'action_type': 'outbound_click', 'value': '27'}]","[{'action_type': 'outbound_click', 'value': '1.720841'}]",1558,14.045385,60,4,51,527,280,162
,456,,,91,39,39,456,,,,,,2120,5,2120,41,36,,1988,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,94,"[{'action_type': 'subscribe_mobile_app', 'value': '14.675627'}, {'action_type': 'subscribe_total', 'value': '14.675627'}, {'action_type': 'start_trial_mobile_app', 'value': '11.00672'}, {'action_type': 'start_trial_total', 'value': '11.00672'}]",0.483812,"[{'action_type': 'outbound_click', 'value': '0.483812'}]",0.483812,1.128894,0.09655,,0.020767,0.020767,1.073826,,0.022146,0.468371,10.022053,10.13977,2.139768,2025-12-01,2025-12-01,1.011746,4393,2.071477,91,"[{'action_type': 'outbound_click', 'value': '91'}]","[{'action_type': 'outbound_click', 'value': '2.071477'}]",4342,44.02688,222,5,194,1810,977,582
,263,2,,71,34,34,263,,,,,,1481,1,1481,29,28,,1381,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,69,"[{'action_type': 'subscribe_mobile_app', 'value': '17.221603'}, {'action_type': 'subscribe_total', 'value': '17.221603'}, {'action_type': 'start_trial_mobile_app', 'value': '34.443205'}, {'action_type': 'start_trial_total', 'value': '34.443205'}]",0.485116,"[{'action_type': 'outbound_click', 'value': '0.485116'}]",0.485116,1.013035,0.130963,,0.023257,0.023257,1.187697,,0.024941,0.499177,12.813693,13.319105,2.566964,2025-12-01,2025-12-01,1.039443,2688,2.641369,71,"[{'action_type': 'outbound_click', 'value': '71'}]","[{'action_type': 'outbound_click', 'value': '2.641369'}]",2586,34.443205,190,5,170,1284,782,501
,36,1,,19,5,5,36,,,,,,324,,324,10,10,,295,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,65+,6913347651784,FB_iOS_itoshi_rap_install,18,,0.433851,"[{'action_type': 'outbound_click', 'value': '0.433851'}]",0.433851,1.648632,0.228977,,0.025442,0.025442,0.824316,,0.027943,0.457953,14.385969,14.960364,3.141361,2025-12-01,2025-12-01,1.039927,573,3.315881,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '3.315881'}]",551,8.24316,50,5,42,267,170,116
,,,,,,,,,,,,,2,,2,,,,2,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.005,0.005,,,0.005,,5,5,0,2025-12-01,2025-12-01,1,2,,,,,2,0.01,,7,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-01,2025-12-01,1,2,,,,,2,0.03,,3,,1,,
,,,,,,,,,,,,,3,,3,,,,3,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-01,2025-12-01,1,3,,,,,3,0.03,,5,1,,1,1
,,,,,,,,,,,,,,,,,,,,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,50,50,0,2025-12-01,2025-12-01,1,1,,,,,1,0.05,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-01,2025-12-01,1,1,,,,,1,0.03,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,1,0.01,,1,,,,
