action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
1,700,12,,173,83,83,700,1,1,,,1,3715,5,3715,59,54,1,3483,1,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,164,"[{'action_type': 'subscribe_mobile_app', 'value': '77.048669'}, {'action_type': 'subscribe_total', 'value': '77.048669'}]",0.445368,"[{'action_type': 'outbound_click', 'value': '0.445368'}]",0.445368,0.928297,0.11007,77.048669,0.02074,0.02074,1.30591,77.048669,0.022121,0.469809,11.272666,11.672272,2.399415,2025-12-03,2025-12-03,1.035449,6835,2.53109,173,"[{'action_type': 'outbound_click', 'value': '173'}]","[{'action_type': 'outbound_click', 'value': '2.53109'}]",facebook,6601,77.048669,553,5,510,3129,1758,1421
,71,,,20,9,9,71,,,,,,448,2,448,16,14,,412,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,25,,0.583066,"[{'action_type': 'outbound_click', 'value': '0.583066'}]",0.583066,1.295701,0.164244,,0.02603,0.02603,0.728832,,0.028304,0.466452,16.018286,16.040319,3.434066,2025-12-03,2025-12-03,1.001376,728,2.747253,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '2.747253'}]",instagram,727,11.661312,56,6,56,371,200,158
,,,,,,,,,,,,,8,,8,,,,8,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.021252,0.021252,,,0.021252,,11.334609,11.334609,0,2025-12-03,2025-12-03,1,15,,,,,threads,15,0.170019,3,8,3,7,5,3
,1,,,1,,,1,,,,,,2,,2,,,,1,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.06,"[{'action_type': 'outbound_click', 'value': '0.06'}]",0.06,,0.06,,0.03,0.03,,,0.06,0.06,12,12,20,2025-12-03,2025-12-03,1,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",facebook,5,0.06,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,5,10,0,2025-12-03,2025-12-03,2,2,,,,,instagram,1,0.01,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0.02,,4,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0.02,,2,,,,
,16,,,5,1,1,16,,,,,,67,,67,1,1,,61,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,5,,0.242,"[{'action_type': 'outbound_click', 'value': '0.242'}]",0.242,1.21,0.075625,,0.01806,0.01806,1.21,,0.019836,0.242,11.308411,11.415094,4.672897,2025-12-03,2025-12-03,1.009434,107,4.672897,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '4.672897'}]",facebook,106,1.21,13,6,13,55,37,34
,,,,,,,,,,,,,1,,1,,,,1,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.02,,6,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,10,10,0,2025-12-03,2025-12-03,1,5,,,,,threads,5,0.05,,2,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0.05,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,instagram,3,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.00999,0.00999,,,0.00999,,9.989992,9.989992,0,2025-12-03,2025-12-03,1,1,,,,,audience_network,1,0.00999,,9,,1,1,
1,459,5,,219,58,58,459,1,1,3,3,1,4546,8,4546,69,58,1,4258,1,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,212,"[{'action_type': 'subscribe_mobile_app', 'value': '79.660198'}, {'action_type': 'subscribe_total', 'value': '79.660198'}]",0.363745,"[{'action_type': 'outbound_click', 'value': '0.363745'}]",0.363745,1.373452,0.173552,79.660198,0.017523,0.017523,1.154496,79.660198,0.018708,0.375756,9.096745,9.282242,2.42092,2025-12-03,2025-12-03,1.020392,8757,2.500856,219,"[{'action_type': 'outbound_click', 'value': '219'}]","[{'action_type': 'outbound_click', 'value': '2.500856'}]",facebook,8582,79.660198,591,5,526,3918,2327,1467
,62,,,17,7,7,62,,,,,,400,2,400,7,5,,376,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,22,,0.535346,"[{'action_type': 'outbound_click', 'value': '0.535346'}]",0.535346,1.300126,0.146788,,0.022752,0.022752,1.300126,,0.024204,0.413677,12.23237,12.23237,2.956989,2025-12-03,2025-12-03,1,744,2.284946,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '2.284946'}]",instagram,744,9.100883,53,5,53,346,190,118
,,,,2,,,,,,,,,71,,71,,,,69,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,2,,0.534465,"[{'action_type': 'outbound_click', 'value': '0.534465'}]",0.534465,,,,0.015055,0.015055,,,0.015492,0.534465,8.761714,8.761714,1.639344,2025-12-03,2025-12-03,1,122,1.639344,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.639344'}]",threads,122,1.068929,11,7,13,63,34,19
1,128,1,,21,4,4,128,1,1,,,1,381,1,381,6,5,1,354,1,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,19,"[{'action_type': 'subscribe_mobile_app', 'value': '18.757099'}, {'action_type': 'subscribe_total', 'value': '18.757099'}]",0.893195,"[{'action_type': 'outbound_click', 'value': '0.893195'}]",0.893195,4.689275,0.14654,18.757099,0.049231,0.049231,3.126183,18.757099,0.052986,0.987216,19.599894,19.640941,1.985371,2025-12-03,2025-12-03,1.002094,957,2.194357,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '2.194357'}]",facebook,955,18.757099,40,4,40,321,166,97
,,,,3,,,,,,1,1,,57,,57,2,1,,52,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,0.960876,"[{'action_type': 'outbound_click', 'value': '0.960876'}]",0.960876,,,,0.050572,0.050572,1.441314,,0.055435,0.960876,21.041078,21.195792,2.189781,2025-12-03,2025-12-03,1.007353,137,2.189781,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.189781'}]",instagram,136,2.882628,6,4,6,50,21,13
,,,,,,,,,,,,,12,,12,,,,12,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.025023,0.025023,,,0.025023,,14.298749,14.298749,0,2025-12-03,2025-12-03,1,21,,,,,threads,21,0.300274,3,7,3,10,5,4
,,,,,,,,,,,,,4,,4,,,,4,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.055,0.055,,,0.055,,18.333333,18.333333,0,2025-12-03,2025-12-03,1,12,,,,,facebook,12,0.22,,3,,3,2,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,3,,,,,instagram,3,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0.02,,4,,,,
,9,1,2,19,4,4,9,,,,,,747,,747,6,4,,722,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,19,,1.278947,"[{'action_type': 'outbound_click', 'value': '1.278947'}]",1.278947,6.075,2.7,,0.03253,0.03253,4.05,,0.033657,1.278947,15.576923,15.616967,1.217949,2025-12-03,2025-12-03,1.002571,1560,1.217949,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.217949'}]",facebook,1556,24.3,60,4,57,636,332,200
,,,,,,,,,,,,,32,,32,,,,32,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.074063,0.074063,,,0.074063,,20.25641,20.25641,0,2025-12-03,2025-12-03,1,117,,,,,instagram,117,2.37,,3,,29,14,6
,,,,,,,,,,,,,1,,1,,,,1,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-03,2025-12-03,1,3,,,,,threads,3,0.08,,3,,1,,
,,,,3,1,1,,,,,,,11,,11,,,,8,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,0.086667,"[{'action_type': 'outbound_click', 'value': '0.086667'}]",0.086667,0.26,,,0.023636,0.023636,,,0.0325,0.086667,21.666667,21.666667,25,2025-12-03,2025-12-03,1,12,25,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '25'}]",facebook,12,0.26,2,10,2,7,4,3
,,,,,,,,,,,,,1,,1,,,,1,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.02,1,26,1,1,1,1
,,,,1,,,,,,,,,2,,2,,,,1,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.07,"[{'action_type': 'outbound_click', 'value': '0.07'}]",0.07,,,,0.035,0.035,,,0.07,0.07,35,35,50,2025-12-03,2025-12-03,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",audience_network,2,0.07,,6,1,1,1,1
,87,3,,38,9,9,87,,,1,1,,1775,1,1775,14,12,,1723,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,37,,2.372632,"[{'action_type': 'outbound_click', 'value': '2.372632'}]",2.372632,10.017778,1.036322,,0.050794,0.050794,6.44,,0.052327,2.436757,20.589176,20.589176,0.844942,2025-12-03,2025-12-03,1,4379,0.867778,38,"[{'action_type': 'outbound_click', 'value': '38'}]","[{'action_type': 'outbound_click', 'value': '0.867778'}]",facebook,4379,90.16,186,4,178,1495,735,527
,2,,,3,,,2,,,,,,119,,119,,,,116,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,,3.24,"[{'action_type': 'outbound_click', 'value': '3.24'}]",3.24,,4.86,,0.081681,0.081681,,,0.083793,1.944,26.129032,26.129032,1.344086,2025-12-03,2025-12-03,1,372,0.806452,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.806452'}]",instagram,372,9.72,9,3,9,96,45,27
,,,,1,,,,,,,,,4,,4,,,,3,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.2,"[{'action_type': 'outbound_click', 'value': '0.2'}]",0.2,,,,0.05,0.05,,,0.066667,0.2,18.181818,18.181818,9.090909,2025-12-03,2025-12-03,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",threads,11,0.2,1,7,1,3,3,1
1,116,,,20,5,5,116,1,1,,,1,574,,574,1,1,1,553,1,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,20,,1.435412,"[{'action_type': 'outbound_click', 'value': '1.435412'}]",1.435412,5.741649,0.247485,28.708245,0.050014,0.050014,28.708245,28.708245,0.051914,1.435412,15.467804,16.219347,1.077586,2025-12-03,2025-12-03,1.048588,1856,1.077586,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.077586'}]",facebook,1770,28.708245,54,4,50,464,215,127
,3,,,1,,,3,,,,,,28,,28,1,1,,26,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,2.561628,"[{'action_type': 'outbound_click', 'value': '2.561628'}]",2.561628,,0.853876,,0.091487,0.091487,2.561628,,0.098524,2.561628,20.012719,20.012719,0.78125,2025-12-03,2025-12-03,1,128,0.78125,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.78125'}]",instagram,128,2.561628,4,3,4,22,10,9
,,,,,,,,,,,,,,,,,,,,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,17.511129,17.511129,0,2025-12-03,2025-12-03,1,4,,,,,messenger,4,0.070045,,,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.065041,0.065041,,,0.065041,,32.520668,32.520668,0,2025-12-03,2025-12-03,1,4,,,,,threads,4,0.130083,,5,,2,1,1
,,,,,,,,,,,,,5,,5,,,,5,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.048,0.048,,,0.048,,24,24,0,2025-12-03,2025-12-03,1,10,,,,,facebook,10,0.24,1,6,1,5,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.25,0.25,,,0.25,,41.666667,41.666667,0,2025-12-03,2025-12-03,1,6,,,,,instagram,6,0.25,,2,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.1,0.1,,,0.1,,33.333333,33.333333,0,2025-12-03,2025-12-03,1,3,,,,,facebook,3,0.1,1,7,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505481584,02 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.1,0.1,,,0.1,,25,25,0,2025-12-03,2025-12-03,1,4,,,,,facebook,4,0.1,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6917505481784,03 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0.02,,0,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.07,0.07,,,0.07,,70,70,0,2025-12-03,2025-12-03,1,1,,,,,audience_network,1,0.07,,3,,,,
,139,,1,44,10,10,139,,,1,1,,1819,,1819,11,9,,1764,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,43,,2.003636,"[{'action_type': 'outbound_click', 'value': '2.003636'}]",2.003636,8.816,0.634245,,0.048466,0.048466,8.014545,,0.049977,2.050233,18.95914,19.223724,0.924731,2025-12-03,2025-12-03,1.013956,4650,0.946237,44,"[{'action_type': 'outbound_click', 'value': '44'}]","[{'action_type': 'outbound_click', 'value': '0.946237'}]",facebook,4586,88.16,204,4,192,1599,764,435
,14,,,7,1,1,14,,,,,,273,,273,3,3,,263,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,9,,2.93,"[{'action_type': 'outbound_click', 'value': '2.93'}]",2.93,20.51,1.465,,0.075128,0.075128,6.836667,,0.077985,2.278889,23.904429,24.387634,1.048951,2025-12-03,2025-12-03,1.020214,858,0.815851,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.815851'}]",instagram,841,20.51,32,4,32,245,120,84
,,,,,,,,,,,,,21,,21,,,,21,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.034762,0.034762,,,0.034762,,22.121212,22.121212,0,2025-12-03,2025-12-03,1,33,,,,,threads,33,0.73,7,8,7,20,13,8
,,,,,,,,,,,,,2,,2,,,,2,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.36,0.36,,,0.36,,65.454545,65.454545,0,2025-12-03,2025-12-03,1,11,,,,,facebook,11,0.72,,4,,2,2,1
,,,,,,,,,,,,,,,,,,,,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920196825784,01_black4_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,messenger,1,0,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920199274584,02_blackNew_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.01,1,39,1,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6920199274584,02_blackNew_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.015,0.015,,,0.015,,7.5,7.5,0,2025-12-03,2025-12-03,1,4,,,,,instagram,4,0.03,,3,,2,1,
,,,,1,,,,,,,,,3,,3,,,,2,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.019998,"[{'action_type': 'outbound_click', 'value': '0.019998'}]",0.019998,,,,0.006666,0.006666,,,0.009999,0.019998,9.998824,19.997648,50,2025-12-03,2025-12-03,2,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",audience_network,1,0.019998,,3,,1,,
1,526,2,,218,64,64,526,1,1,,,1,3946,7,3946,48,41,1,3680,1,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,205,"[{'action_type': 'subscribe_mobile_app', 'value': '77.850842'}, {'action_type': 'subscribe_total', 'value': '77.850842'}]",0.357114,"[{'action_type': 'outbound_click', 'value': '0.357114'}]",0.357114,1.216419,0.148005,77.850842,0.019729,0.019729,1.621893,77.850842,0.021155,0.37976,10.484962,11.048942,2.760943,2025-12-03,2025-12-03,1.053789,7425,2.936027,218,"[{'action_type': 'outbound_click', 'value': '218'}]","[{'action_type': 'outbound_click', 'value': '2.936027'}]",facebook,7046,77.850842,500,6,457,3359,1887,1287
1,82,,,12,4,4,82,1,1,1,1,1,214,,214,7,6,1,195,1,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,13,"[{'action_type': 'subscribe_mobile_app', 'value': '7.049171'}, {'action_type': 'subscribe_total', 'value': '7.049171'}]",0.587431,"[{'action_type': 'outbound_click', 'value': '0.587431'}]",0.587431,1.762293,0.085966,7.049171,0.03294,0.03294,1.007024,7.049171,0.03615,0.542244,12.366966,12.4324,2.280702,2025-12-03,2025-12-03,1.005291,570,2.105263,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '2.105263'}]",instagram,567,7.049171,27,4,27,179,91,56
,,,,,,,,,,,,,10,,10,,,,10,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.008999,0.008999,,,0.008999,,6.427815,6.922263,0,2025-12-03,2025-12-03,1.076923,14,,,,,threads,13,0.089989,,5,,9,2,
,,,,,,,,,,,,,7,,7,,,,7,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.017143,0.017143,,,0.017143,,8.571429,8.571429,0,2025-12-03,2025-12-03,1,14,,,,,facebook,14,0.12,,4,,6,4,3
,,,,,,,,,,,,,,,,,,,,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,25,25,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0.05,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920201298984,05_greendress_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,6.666667,8,0,2025-12-03,2025-12-03,1.2,6,,,,,facebook,5,0.04,1,5,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920201298984,05_greendress_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.03,,1,,,,
,44,1,,19,4,4,44,,,,,,280,,280,3,3,,258,,6920202402984,06_green hair_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,15,,0.316842,"[{'action_type': 'outbound_click', 'value': '0.316842'}]",0.316842,1.505,0.136818,,0.0215,0.0215,2.006667,,0.023333,0.401333,8.77551,9.121212,2.186589,2025-12-03,2025-12-03,1.039394,686,2.769679,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '2.769679'}]",facebook,660,6.02,28,4,24,234,118,72
