action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,1,,,,,,,,,,5,,5,,,,4,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.57,"[{'action_type': 'outbound_click', 'value': '0.57'}]",0.57,,,,0.114,0.114,,,0.1425,0.57,28.5,30,5,2025-12-06,2025-12-06,1.052632,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",19,0.57,1,3,1,4,2,2
,1,,,1,,,1,,,,,,,13,,13,,,,12,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.55,"[{'action_type': 'outbound_click', 'value': '1.55'}]",1.55,,1.55,,0.119231,0.119231,,,0.129167,1.55,25.409836,29.245283,1.639344,2025-12-06,2025-12-06,1.150943,61,1.639344,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.639344'}]",53,1.55,2,2,2,9,7,4
,,,,,,,,,,,,,,33,,33,,,,33,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.108788,0.108788,,,0.108788,,32.342342,35.196078,0,2025-12-06,2025-12-06,1.088235,111,,,,,102,3.59,2,3,1,28,13,6
,5,,,2,,,5,,,,,,,33,,33,1,1,,30,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.79,"[{'action_type': 'outbound_click', 'value': '1.79'}]",1.79,,0.716,,0.108485,0.108485,3.58,,0.119333,1.193333,31.681416,34.423077,2.654867,2025-12-06,2025-12-06,1.086538,113,1.769912,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.769912'}]",104,3.58,3,3,3,23,10,9
,,,,,,,,,,,,1,,18,,18,1,1,,17,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.150556,0.150556,2.71,,0.159412,,41.692308,44.42623,0,2025-12-06,2025-12-06,1.065574,65,,,,,61,2.71,1,3,1,14,5,3
,5,,,1,2,2,5,,,,,,,2,,2,,,,1,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.34,"[{'action_type': 'outbound_click', 'value': '0.34'}]",0.34,0.17,0.068,,0.17,0.17,,,0.34,0.34,34,37.777778,10,2025-12-06,2025-12-06,1.111111,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",9,0.34,1,3,1,1,1,1
,,,,1,,,,,,,,,,3,,3,,,,2,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,,,,0.083333,0.083333,,,0.125,0.25,25,27.777778,10,2025-12-06,2025-12-06,1.111111,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",9,0.25,1,3,1,2,1,1
,,,,1,,,,,,,,,,6,,6,1,1,,4,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,0.83,"[{'action_type': 'outbound_click', 'value': '0.83'}]",0.83,,,,0.138333,0.138333,0.83,,0.2075,0.415,20.75,22.432432,5,2025-12-06,2025-12-06,1.081081,40,2.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.5'}]",37,0.83,,2,,4,1,1
,,,,,,,,,,,,,,19,,19,,,,19,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.144211,0.144211,,,0.144211,,36.533333,40.895522,0,2025-12-06,2025-12-06,1.119403,75,,,,,67,2.74,3,3,3,18,3,3
,1,,,1,,,1,,,,,,,30,,30,,,,29,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,3.93,"[{'action_type': 'outbound_click', 'value': '3.93'}]",3.93,,3.93,,0.131,0.131,,,0.135517,3.93,35.727273,38.15534,0.909091,2025-12-06,2025-12-06,1.067961,110,0.909091,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.909091'}]",103,3.93,3,3,3,25,10,5
,6,,,1,3,3,6,,,,,,,22,,22,,,,21,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,3.29,"[{'action_type': 'outbound_click', 'value': '3.29'}]",3.29,1.096667,0.548333,,0.149545,0.149545,,,0.156667,1.645,49.104478,51.40625,2.985075,2025-12-06,2025-12-06,1.046875,67,1.492537,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.492537'}]",64,3.29,4,3,3,19,8,4
,,,,,,,,,,,,,,11,,11,,,,11,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.078182,0.078182,,,0.078182,,43,50.588235,0,2025-12-06,2025-12-06,1.176471,20,,,,,17,0.86,1,5,1,10,4,2
,,,,2,,,,,,,,,,5,,5,,,,3,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,0.23,"[{'action_type': 'outbound_click', 'value': '0.23'}]",0.23,,,,0.092,0.092,,,0.153333,0.23,24.210526,27.058824,10.526316,2025-12-06,2025-12-06,1.117647,19,10.526316,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '10.526316'}]",17,0.46,,2,,3,2,1
,5,,,,2,2,5,,,,,,,40,,40,,,,40,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,1.575,0.63,,0.07875,0.07875,,,0.07875,,19.811321,21.283784,0,2025-12-06,2025-12-06,1.074324,159,,,,,148,3.15,3,3,3,36,15,5
,15,,,6,5,5,15,,,,,,,109,,109,1,1,,102,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,5,,1.07,"[{'action_type': 'outbound_click', 'value': '1.07'}]",1.07,1.284,0.428,,0.058899,0.058899,6.42,,0.062941,1.284,22.447552,23.516484,1.748252,2025-12-06,2025-12-06,1.047619,286,2.097902,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.097902'}]",273,6.42,9,4,9,83,36,20
,7,,,,,,7,,,,,,,110,,110,,,,110,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,,,,,1.178571,,0.075,0.075,,,0.075,4.125,28.156997,28.947368,0.682594,2025-12-06,2025-12-06,1.02807,293,,,,,285,8.25,8,4,8,90,37,21
,,,,3,,,,,,,,,,56,,56,,,,53,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.553333,"[{'action_type': 'outbound_click', 'value': '1.553333'}]",1.553333,,,,0.083214,0.083214,,,0.087925,1.553333,47.55102,49.052632,3.061224,2025-12-06,2025-12-06,1.031579,98,3.061224,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.061224'}]",95,4.66,9,5,8,47,26,16
,,,,,,,,,,,,,,14,,14,1,1,,13,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.066429,0.066429,0.93,,0.071538,,33.214286,35.769231,0,2025-12-06,2025-12-06,1.076923,28,,,,,26,0.93,2,4,2,11,4,4
,,,,,,,,,,,,,,1,,1,,,,1,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-06,2025-12-06,1,2,,,,,2,0.04,,4,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09,0.09,,,0.09,,30,30,0,2025-12-06,2025-12-06,1,3,,,,,3,0.09,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-06,2025-12-06,1,2,,,,,2,0.04,,3,,1,,
,,,,,,,,,,,,,,6,,6,,,,6,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.058333,0.058333,,,0.058333,,14.583333,16.666667,0,2025-12-06,2025-12-06,1.142857,24,,,,,21,0.35,,2,,4,2,3
,4,,,1,,,4,,,,,,,9,,9,,,,8,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.33,"[{'action_type': 'outbound_click', 'value': '1.33'}]",1.33,,0.3325,,0.147778,0.147778,,,0.16625,1.33,20.151515,21.803279,1.515152,2025-12-06,2025-12-06,1.081967,66,1.515152,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.515152'}]",61,1.33,1,2,1,8,4,3
,13,,,3,1,1,13,,,,,,,52,,52,,,,49,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.393333,"[{'action_type': 'outbound_click', 'value': '1.393333'}]",1.393333,4.18,0.321538,,0.080385,0.080385,,,0.085306,1.393333,29.027778,30.071942,2.083333,2025-12-06,2025-12-06,1.035971,144,2.083333,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.083333'}]",139,4.18,3,4,3,37,15,8
,9,,,2,,,9,,,,,,,35,,35,,,,33,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.42,"[{'action_type': 'outbound_click', 'value': '1.42'}]",1.42,,0.315556,,0.081143,0.081143,,,0.086061,1.42,28.4,31.208791,2,2025-12-06,2025-12-06,1.098901,100,2,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2'}]",91,2.84,3,3,3,26,7,5
,6,,,1,,,6,,,,,,,11,,11,1,1,,9,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.98,"[{'action_type': 'outbound_click', 'value': '0.98'}]",0.98,,0.163333,,0.089091,0.089091,0.98,,0.108889,0.98,36.296296,40.833333,3.703704,2025-12-06,2025-12-06,1.125,27,3.703704,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.703704'}]",24,0.98,1,4,1,7,3,2
,,,,,,,,,,,,,,2,,2,,,,2,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-06,2025-12-06,1,6,,,,,6,0.16,,3,,2,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.066667,0.066667,,,0.066667,,20,22.222222,0,2025-12-06,2025-12-06,1.111111,10,,,,,9,0.2,1,4,1,3,2,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.29,0.29,,,0.29,,58,58,0,2025-12-06,2025-12-06,1,5,,,,,5,0.29,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-06,2025-12-06,1,3,,,,,3,0.06,,3,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,15,20,0,2025-12-06,2025-12-06,1.333333,4,,,,,3,0.06,,1,,,,
,,,,1,,,,,,,,,,7,,7,,,,6,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.55,"[{'action_type': 'outbound_click', 'value': '0.55'}]",0.55,,,,0.078571,0.078571,,,0.091667,0.55,26.190476,26.190476,4.761905,2025-12-06,2025-12-06,1,21,4.761905,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",21,0.55,,3,,6,4,
,1,,,,,,1,,,,,,,5,,5,,,,5,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.73,,0.146,0.146,,,0.146,,22.8125,22.8125,0,2025-12-06,2025-12-06,1,32,,,,,32,0.73,,1,,2,1,
,,,,1,,,,,,,,,,5,,5,,,,4,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.93,"[{'action_type': 'outbound_click', 'value': '0.93'}]",0.93,,,,0.186,0.186,,,0.2325,0.93,44.285714,44.285714,4.761905,2025-12-06,2025-12-06,1,21,4.761905,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",21,0.93,1,10,1,4,3,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.14,0.14,,,0.14,,42,46.666667,0,2025-12-06,2025-12-06,1.111111,10,,,,,9,0.42,,2,,2,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.15,0.15,,,0.15,,16.666667,16.666667,0,2025-12-06,2025-12-06,1,9,,,,,9,0.15,,1,,,,
,,,,1,,,,,,,,,,5,,5,,,,4,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.33,"[{'action_type': 'outbound_click', 'value': '0.33'}]",0.33,,,,0.066,0.066,,,0.0825,0.33,15.714286,17.368421,4.761905,2025-12-06,2025-12-06,1.105263,21,4.761905,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",19,0.33,,2,,3,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.27,0.27,,,0.27,,14.210526,14.210526,0,2025-12-06,2025-12-06,1,19,,,,,19,0.27,,1,,1,,
,,,,,,,,,,,,,,6,,6,,,,6,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.038333,0.038333,,,0.038333,,13.529412,13.529412,0,2025-12-06,2025-12-06,1,17,,,,,17,0.23,,2,,2,2,
,,,,,,,,,,,,,,2,,2,,,,2,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.035,0.035,,,0.035,,17.5,17.5,0,2025-12-06,2025-12-06,1,4,,,,,4,0.07,,3,,2,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,,,0.06,0.06,,,0.09,0.18,60,60,33.333333,2025-12-06,2025-12-06,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",3,0.18,,14,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,17.5,17.5,0,2025-12-06,2025-12-06,1,4,,,,,4,0.07,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,20,20,0,2025-12-06,2025-12-06,1,5,,,,,5,0.1,,2,,2,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.13,0.13,,,0.13,,32.5,35.454545,0,2025-12-06,2025-12-06,1.090909,12,,,,,11,0.39,1,5,1,3,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.18,0.18,,,0.18,,45,45,0,2025-12-06,2025-12-06,1,4,,,,,4,0.18,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,13.333333,16,0,2025-12-06,2025-12-06,1.2,6,,,,,5,0.08,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-06,2025-12-06,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,20,0,2025-12-06,2025-12-06,1.333333,4,,,,,3,0.06,,0,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.14,0.14,,,0.14,,28,28,0,2025-12-06,2025-12-06,1,5,,,,,5,0.14,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.15,0.15,,,0.15,,21.428571,21.428571,0,2025-12-06,2025-12-06,1,7,,,,,7,0.15,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.195,0.195,,,0.195,,48.75,48.75,0,2025-12-06,2025-12-06,1,8,,,,,8,0.39,,2,,2,1,
,,,,,,,,,,,,,,,,,,,,,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-06,2025-12-06,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-06,2025-12-06,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-06,2025-12-06,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-06,2025-12-06,1,2,,,,,2,0.12,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,33.333333,33.333333,0,2025-12-06,2025-12-06,1,3,,,,,3,0.1,,1,,,,
,,,,,,,,,,,,,,5,,5,,,,5,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.036,0.036,,,0.036,,25.714286,25.714286,0,2025-12-06,2025-12-06,1,7,,,,,7,0.18,,4,,4,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.045,0.045,,,0.045,,18,18,0,2025-12-06,2025-12-06,1,5,,,,,5,0.09,,4,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,40,40,0,2025-12-06,2025-12-06,1,1,,,,,1,0.04,,2,,,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.036667,0.036667,,,0.036667,,15.714286,15.714286,0,2025-12-06,2025-12-06,1,7,,,,,7,0.11,,2,,2,,
,1,,,2,,,1,,,,,,,6,,6,,,,4,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,0.23,"[{'action_type': 'outbound_click', 'value': '0.23'}]",0.23,,0.46,,0.076667,0.076667,,,0.115,0.23,38.333333,41.818182,16.666667,2025-12-06,2025-12-06,1.090909,12,16.666667,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",11,0.46,,4,,3,2,1
,,,,,,,,,,,,,,8,,8,,,,8,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09125,0.09125,,,0.09125,,42.941176,42.941176,0,2025-12-06,2025-12-06,1,17,,,,,17,0.73,1,3,1,7,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,13.333333,13.333333,0,2025-12-06,2025-12-06,1,12,,,,,12,0.16,,2,,2,1,
,,,,,,,,,,,,,,,,,,,,,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,73.333333,73.333333,0,2025-12-06,2025-12-06,1,9,,,,,9,0.66,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.075,0.075,,,0.075,,50,50,0,2025-12-06,2025-12-06,1,3,,,,,3,0.15,1,8,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,3,,,,,3,0.03,,2,,,,
,,,,,,,,,,,,,,6,,6,,,,6,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.216667,0.216667,,,0.216667,,54.166667,56.521739,0,2025-12-06,2025-12-06,1.043478,24,,,,,23,1.3,,2,,3,,
,1,,,,,,1,,,,,,,12,,12,,,,12,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.97,,0.080833,0.080833,,,0.080833,,21.086957,22.045455,0,2025-12-06,2025-12-06,1.045455,46,,,,,44,0.97,,2,,10,2,1
,1,,,,,,1,,,,,,,23,,23,,,,23,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,1.89,,0.082174,0.082174,,,0.082174,,24.545455,25.2,0,2025-12-06,2025-12-06,1.026667,77,,,,,75,1.89,2,3,2,22,7,3
,1,,,1,,,1,,,,,,,20,,20,1,1,,18,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.81,"[{'action_type': 'outbound_click', 'value': '1.81'}]",1.81,,1.81,,0.0905,0.0905,1.81,,0.100556,1.81,37.708333,41.136364,2.083333,2025-12-06,2025-12-06,1.090909,48,2.083333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.083333'}]",44,1.81,,3,,14,4,2
,,,,,,,,,,,,,,7,,7,,,,7,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.051429,0.051429,,,0.051429,,27.692308,27.692308,0,2025-12-06,2025-12-06,1,13,,,,,13,0.36,1,5,1,5,2,1
