action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6916177885384,13 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-11-26,2025-11-26,1,6,,,,,facebook,6,0.1,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885384,13 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-11-26,2025-11-26,1,4,,,,,instagram,4,0.04,,2,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,8,10,0,2025-11-26,2025-11-26,1.25,5,,,,,facebook,4,0.04,,4,,2,1,1
,1,,,1,,,1,,,,,,7,,7,1,1,,5,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.38,"[{'action_type': 'outbound_click', 'value': '0.38'}]",0.38,,0.38,,0.054286,0.054286,0.38,,0.076,0.38,23.75,23.75,6.25,2025-11-26,2025-11-26,1,16,6.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.25'}]",instagram,16,0.38,,4,,5,3,1
,,,,,,,,,,,,,1,,1,,,,1,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-11-26,2025-11-26,1,1,,,,,threads,1,0.01,,3,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6916177885784,05 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.1575,0.1575,,,0.1575,,42,45,0,2025-11-26,2025-11-26,1.071429,15,,,,,facebook,14,0.63,,3,,4,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916177885784,05 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-11-26,2025-11-26,1,3,,,,,instagram,3,0.05,1,7,1,1,1,1
,96,1,,40,11,11,96,,,,,,510,1,510,2,1,,468,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,38,,0.51197,"[{'action_type': 'outbound_click', 'value': '0.51197'}]",0.51197,1.86171,0.213321,,0.040155,0.040155,10.239406,,0.043758,0.538916,16.635915,18.997043,3.086921,2025-11-26,2025-11-26,1.14193,1231,3.249391,40,"[{'action_type': 'outbound_click', 'value': '40'}]","[{'action_type': 'outbound_click', 'value': '3.249391'}]",facebook,1078,20.478812,68,4,61,420,230,159
,15,,,5,3,3,15,,,,,,39,,39,1,1,,33,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,6,,0.548236,"[{'action_type': 'outbound_click', 'value': '0.548236'}]",0.548236,0.913727,0.182745,,0.070287,0.070287,2.74118,,0.083066,0.456863,26.106472,27.140391,5.714286,2025-11-26,2025-11-26,1.039604,105,4.761905,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",instagram,101,2.74118,4,3,4,27,13,8
,5,,,1,,,5,,,,,,3,,3,,,,2,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.020009,"[{'action_type': 'outbound_click', 'value': '0.020009'}]",0.020009,,0.004002,,0.00667,0.00667,,,0.010004,0.020009,10.004305,10.004305,50,2025-11-26,2025-11-26,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",threads,2,0.020009,2,114,2,2,2,2
,302,3,,80,38,38,302,,,,,,1457,,1457,28,28,,1349,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,78,"[{'action_type': 'subscribe_mobile_app', 'value': '40.51'}, {'action_type': 'subscribe_total', 'value': '40.51'}, {'action_type': 'start_trial_mobile_app', 'value': '13.503333'}, {'action_type': 'start_trial_total', 'value': '13.503333'}]",0.506375,"[{'action_type': 'outbound_click', 'value': '0.506375'}]",0.506375,1.066053,0.134139,,0.027804,0.027804,1.446786,,0.03003,0.519359,14.027008,14.915317,2.700831,2025-11-26,2025-11-26,1.063328,2888,2.770083,80,"[{'action_type': 'outbound_click', 'value': '80'}]","[{'action_type': 'outbound_click', 'value': '2.770083'}]",facebook,2716,40.51,190,5,173,1198,648,525
,36,,,8,6,6,36,,,,,,122,,122,,,,114,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,11,,0.51875,"[{'action_type': 'outbound_click', 'value': '0.51875'}]",0.51875,0.691667,0.115278,,0.034016,0.034016,,,0.036404,0.377273,16.023166,16.338583,4.247104,2025-11-26,2025-11-26,1.019685,259,3.088803,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '3.088803'}]",instagram,254,4.15,15,5,15,95,51,39
,,,,1,1,1,,,,,,,4,,4,,,,3,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.17,"[{'action_type': 'outbound_click', 'value': '0.17'}]",0.17,0.17,,,0.0425,0.0425,,,0.056667,0.17,21.25,21.25,12.5,2025-11-26,2025-11-26,1,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",threads,8,0.17,2,10,2,3,3,3
,73,1,,13,5,5,73,,,,,,87,,87,,,,74,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,13,,0.464615,"[{'action_type': 'outbound_click', 'value': '0.464615'}]",0.464615,1.208,0.08274,,0.069425,0.069425,,,0.081622,0.464615,26.034483,30.974359,5.603448,2025-11-26,2025-11-26,1.189744,232,5.603448,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '5.603448'}]",facebook,195,6.04,6,3,5,60,24,15
,10,,,1,,,10,,,,,,5,,5,,,,4,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.47,"[{'action_type': 'outbound_click', 'value': '0.47'}]",0.47,,0.047,,0.094,0.094,,,0.1175,0.47,23.5,23.5,5,2025-11-26,2025-11-26,1,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",instagram,20,0.47,,2,,3,1,
,,,,,,,,,,,,,14,,14,,,,14,,6916177886584,01 Esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.081429,0.081429,,,0.081429,,23.75,24.782609,0,2025-11-26,2025-11-26,1.043478,48,,,,,facebook,46,1.14,1,2,1,9,2,2
,8,,,2,,,8,,,,,,10,,10,,,,8,,6916177886584,01 Esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,0.22,"[{'action_type': 'outbound_click', 'value': '0.22'}]",0.22,,0.055,,0.044,0.044,,,0.055,0.22,20,20.952381,9.090909,2025-11-26,2025-11-26,1.047619,22,9.090909,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",instagram,21,0.44,2,4,2,8,4,2
,,,,,,,,,,,,,7,,7,,,,7,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.041429,0.041429,,,0.041429,,17.058824,17.058824,0,2025-11-26,2025-11-26,1,17,,,,,facebook,17,0.29,2,4,2,6,2,2
,,,,,,,,,,,,,,,,,,,,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-26,2025-11-26,1,1,,,,,instagram,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-26,2025-11-26,1,1,,,,,threads,1,0,,1,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6916177886984,03 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.045,0.045,,,0.045,,16.875,16.875,0,2025-11-26,2025-11-26,1,16,,,,,facebook,16,0.27,2,9,2,6,3,2
,3,,,2,,,3,,,,,,7,,7,,,,5,,6916177886984,03 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.235,"[{'action_type': 'outbound_click', 'value': '0.235'}]",0.235,,0.156667,,0.067143,0.067143,,,0.094,0.47,29.375,29.375,6.25,2025-11-26,2025-11-26,1,16,12.5,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",instagram,16,0.47,,3,,5,2,2
