action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,30,0,2025-11-25,2025-11-25,1,1,,,,,1,0.03,,2,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0,0,,,0,,0,0,0,2025-11-25,2025-11-25,1,1,,,,,1,0,1,20,1,1,1,1
,,,,,,,,,,,,,13,,13,,,,13,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.075385,0.075385,,,0.075385,,23.902439,23.902439,0,2025-11-25,2025-11-25,1,41,,,,,41,0.98,2,4,2,12,6,3
,,,,2,1,1,,,,,,,86,,86,,,,84,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,2.845,"[{'action_type': 'outbound_click', 'value': '2.845'}]",2.845,5.69,,,0.066163,0.066163,,,0.067738,2.845,22.851406,22.851406,0.803213,2025-11-25,2025-11-25,1,249,0.803213,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.803213'}]",249,5.69,5,3,5,80,27,12
,,,,,,,,,,,,,131,,131,,,,131,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.066489,0.066489,,,0.066489,,26.314199,26.882716,0,2025-11-25,2025-11-25,1.021605,331,,,,,324,8.71,15,4,15,119,42,23
,,,,,,,,,,,,,70,,70,,,,70,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.069143,0.069143,,,0.069143,,30.062112,30.062112,0,2025-11-25,2025-11-25,1,161,,,,,161,4.84,7,4,7,67,27,17
,,,,1,,,,,,,,,27,,27,1,1,,25,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.48,"[{'action_type': 'outbound_click', 'value': '1.48'}]",1.48,,,,0.054815,0.054815,1.48,,0.0592,1.48,32.888889,32.888889,2.222222,2025-11-25,2025-11-25,1,45,2.222222,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.222222'}]",45,1.48,5,5,5,23,12,8
,,,,1,,,,,,,,,7,,7,,,,6,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.29,"[{'action_type': 'outbound_click', 'value': '0.29'}]",0.29,,,,0.041429,0.041429,,,0.048333,0.29,26.363636,26.363636,9.090909,2025-11-25,2025-11-25,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",11,0.29,,4,,6,1,
,,,,,,,,,,,,,,,,,,,,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-25,2025-11-25,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.045,0.045,,,0.045,,45,45,0,2025-11-25,2025-11-25,1,2,,,,,2,0.09,,5,,2,1,
,5,,,2,1,1,5,,,,,,18,,18,,,,16,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,"[{'action_type': 'start_trial_mobile_app', 'value': '1.09'}, {'action_type': 'start_trial_total', 'value': '1.09'}]",0.545,"[{'action_type': 'outbound_click', 'value': '0.545'}]",0.545,1.09,0.218,,0.060556,0.060556,,,0.068125,0.545,15.138889,15.138889,2.777778,2025-11-25,2025-11-25,1,72,2.777778,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",72,1.09,1,2,1,16,2,2
,2,,,2,,,2,,,,,,71,,71,1,1,,68,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,2.91,"[{'action_type': 'outbound_click', 'value': '2.91'}]",2.91,,2.91,,0.081972,0.081972,5.82,,0.085588,2.91,20.935252,20.935252,0.719424,2025-11-25,2025-11-25,1,278,0.719424,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.719424'}]",278,5.82,12,3,12,63,31,18
,5,,,5,,,5,,,,,,159,,159,1,1,,153,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,4,,2.246,"[{'action_type': 'outbound_click', 'value': '2.246'}]",2.246,,2.246,,0.070629,0.070629,11.23,,0.073399,2.8075,21.679537,21.933594,0.772201,2025-11-25,2025-11-25,1.011719,518,0.965251,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.965251'}]",512,11.23,23,3,21,146,67,39
,9,,,5,2,2,9,,,,,,112,,112,1,1,,106,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,,1.67,"[{'action_type': 'outbound_click', 'value': '1.67'}]",1.67,4.175,0.927778,,0.074554,0.074554,8.35,,0.078774,1.67,32.745098,33.003953,1.960784,2025-11-25,2025-11-25,1.007905,255,1.960784,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",253,8.35,16,4,16,103,56,31
,,,,,,,,,,,,,24,,24,1,1,,23,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.082083,0.082083,1.97,,0.085652,,38.627451,38.627451,0,2025-11-25,2025-11-25,1,51,,,,,51,1.97,4,4,4,22,12,8
,,,,1,,,,,,,,,6,,6,,,,5,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.63,"[{'action_type': 'outbound_click', 'value': '0.63'}]",0.63,,,,0.105,0.105,,,0.126,0.63,33.157895,33.157895,5.263158,2025-11-25,2025-11-25,1,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",19,0.63,1,3,1,5,2,1
