action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,37,,,3,1,1,37,,,,,,30,,30,,,,27,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,"[{'action_type': 'start_trial_mobile_app', 'value': '2.82'}, {'action_type': 'start_trial_total', 'value': '2.82'}]",0.94,"[{'action_type': 'outbound_click', 'value': '0.94'}]",0.94,2.82,0.076216,,0.094,0.094,,,0.104444,0.94,25.178571,27.647059,2.678571,2025-11-29,2025-11-29,1.098039,112,2.678571,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.678571'}]",facebook,102,2.82,4,3,4,23,9,5
,,,,,,,,,,,,,3,,3,,,,3,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.153333,0.153333,,,0.153333,,65.714286,65.714286,0,2025-11-29,2025-11-29,1,7,,,,,instagram,7,0.46,,2,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-11-29,2025-11-29,1,4,,,,,threads,4,0.06,,3,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.14,0.14,,,0.14,,25.454545,28,0,2025-11-29,2025-11-29,1.1,11,,,,,facebook,10,0.28,1,4,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.01,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,13.333333,13.333333,0,2025-11-29,2025-11-29,1,3,,,,,threads,3,0.04,2,19,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,1,,,,,audience_network,1,0,,0,,,,
,392,8,,137,39,39,392,,,2,2,,2320,4,2320,38,32,,2145,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,130,"[{'action_type': 'subscribe_mobile_app', 'value': '14.050622'}, {'action_type': 'subscribe_total', 'value': '14.050622'}, {'action_type': 'start_trial_mobile_app', 'value': '10.218634'}, {'action_type': 'start_trial_total', 'value': '10.218634'}]",0.820474,"[{'action_type': 'outbound_click', 'value': '0.820474'}]",0.820474,2.882179,0.286747,,0.04845,0.04845,2.958026,,0.052403,0.864654,17.839229,18.904302,2.063165,2025-11-29,2025-11-29,1.059704,6301,2.174258,137,"[{'action_type': 'outbound_click', 'value': '137'}]","[{'action_type': 'outbound_click', 'value': '2.174258'}]",facebook,5946,112.404979,237,4,214,1919,1043,647
,66,,,9,2,2,66,,,,,,272,1,272,6,5,,257,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,11,"[{'action_type': 'subscribe_mobile_app', 'value': '18.334074'}, {'action_type': 'subscribe_total', 'value': '18.334074'}, {'action_type': 'start_trial_mobile_app', 'value': '18.334074'}, {'action_type': 'start_trial_total', 'value': '18.334074'}]",2.037119,"[{'action_type': 'outbound_click', 'value': '2.037119'}]",2.037119,9.167037,0.277789,,0.067405,0.067405,3.055679,,0.071339,1.666734,22.662638,24.028931,1.359703,2025-11-29,2025-11-29,1.060288,809,1.112485,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.112485'}]",instagram,763,18.334074,17,4,17,227,123,69
,4,,,2,1,1,4,,,,,,154,,154,,,,152,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,"[{'action_type': 'subscribe_mobile_app', 'value': '4.260947'}, {'action_type': 'subscribe_total', 'value': '4.260947'}, {'action_type': 'start_trial_mobile_app', 'value': '4.260947'}, {'action_type': 'start_trial_total', 'value': '4.260947'}]",2.130473,"[{'action_type': 'outbound_click', 'value': '2.130473'}]",2.130473,4.260947,1.065237,,0.027668,0.027668,,,0.028033,2.130473,13.569895,13.879306,0.636943,2025-11-29,2025-11-29,1.022801,314,0.636943,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.636943'}]",threads,307,4.260947,29,14,32,132,78,48
,,,,,,,,,,,,,5,,5,,,,5,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.154,0.154,,,0.154,,32.083333,35,0,2025-11-29,2025-11-29,1.090909,24,,,,,facebook,22,0.77,,2,,5,1,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.28,0.28,,,0.28,,35,35,0,2025-11-29,2025-11-29,1,8,,,,,instagram,8,0.28,,1,,1,,
,,,,,,,,,,,,,4,,4,,,,4,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.045,0.045,,,0.045,,20,20,0,2025-11-29,2025-11-29,1,9,,,,,threads,9,0.18,1,4,1,1,1,1
,19,,,1,,,19,,,,,,15,,15,,,,14,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,2,"[{'action_type': 'outbound_click', 'value': '2'}]",2,,0.105263,,0.133333,0.133333,,,0.142857,2,37.735849,39.215686,1.886792,2025-11-29,2025-11-29,1.039216,53,1.886792,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.886792'}]",facebook,51,2,1,3,1,14,5,4
,,,,,,,,,,,,,1,,1,,,,1,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-29,2025-11-29,1,2,,,,,instagram,2,0.04,1,7,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-11-29,2025-11-29,1,3,,,,,threads,3,0.03,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6917461955584,03 Snoop_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,1,,,,,facebook,1,0,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.48,0.48,,,0.48,,26.666667,30,0,2025-11-29,2025-11-29,1.125,18,,,,,facebook,16,0.48,,1,,1,1,
,,,,1,,,,,,,,,3,,3,,,,2,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.04,"[{'action_type': 'outbound_click', 'value': '0.04'}]",0.04,,,,0.013333,0.013333,,,0.02,0.04,13.333333,13.333333,33.333333,2025-11-29,2025-11-29,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",instagram,3,0.04,,4,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-11-29,2025-11-29,1,1,,,,,threads,1,0.04,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,35,0,2025-11-29,2025-11-29,1.166667,7,,,,,facebook,6,0.21,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-11-29,2025-11-29,1,4,,,,,threads,4,0.06,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,33.333333,0,2025-11-29,2025-11-29,1.111111,10,,,,,facebook,9,0.3,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,1,,,,,threads,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,2,,,,,facebook,2,0.02,,1,,,,
,5,,,,,,5,,,,,,2,,2,,,,2,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0.024,,0.06,0.06,,,0.06,,24,30,0,2025-11-29,2025-11-29,1.25,5,,,,,instagram,4,0.12,,3,,2,,
,,,,,,,,,,,,,2,,2,,,,2,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-11-29,2025-11-29,1,2,,,,,threads,2,0.02,,4,,2,,
,,,,,,,,,,,,,,,,,,,,,6917461956584,01 Santa_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,23.333333,23.333333,0,2025-11-29,2025-11-29,1,3,,,,,facebook,3,0.07,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956584,01 Santa_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,threads,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,46.666667,46.666667,0,2025-11-29,2025-11-29,1,3,,,,,facebook,3,0.14,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,80,80,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.08,,1,,,,
,486,1,,71,33,33,486,,,,,,2034,3,2034,24,21,,1939,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,68,"[{'action_type': 'subscribe_mobile_app', 'value': '13.1'}, {'action_type': 'subscribe_total', 'value': '13.1'}, {'action_type': 'start_trial_mobile_app', 'value': '7.053846'}, {'action_type': 'start_trial_total', 'value': '7.053846'}]",1.291549,"[{'action_type': 'outbound_click', 'value': '1.291549'}]",1.291549,2.778788,0.188683,,0.045084,0.045084,3.820833,,0.047292,1.348529,18.619289,20.737223,1.380711,2025-11-29,2025-11-29,1.113749,4925,1.441624,71,"[{'action_type': 'outbound_click', 'value': '71'}]","[{'action_type': 'outbound_click', 'value': '1.441624'}]",facebook,4422,91.7,151,4,130,1729,898,573
,254,,,49,22,22,254,,,2,2,,1533,3,1533,24,19,,1460,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,73,"[{'action_type': 'subscribe_mobile_app', 'value': '19.68'}, {'action_type': 'subscribe_total', 'value': '19.68'}, {'action_type': 'start_trial_mobile_app', 'value': '9.84'}, {'action_type': 'start_trial_total', 'value': '9.84'}]",1.606531,"[{'action_type': 'outbound_click', 'value': '1.606531'}]",1.606531,3.578182,0.309921,,0.05135,0.05135,3.28,,0.053918,1.078356,19.47069,20.526728,1.80559,2025-11-29,2025-11-29,1.054237,4043,1.211971,49,"[{'action_type': 'outbound_click', 'value': '49'}]","[{'action_type': 'outbound_click', 'value': '1.211971'}]",instagram,3835,78.72,113,4,113,1298,628,400
,,,,,,,,,,,,,1,,1,,,,1,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,7.5,7.5,0,2025-11-29,2025-11-29,1,4,,,,,messenger,4,0.03,,2,,1,,
,2,,,1,,,2,,,,,,254,,254,,,,253,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,6.8,"[{'action_type': 'outbound_click', 'value': '6.8'}]",6.8,,3.4,,0.026772,0.026772,,,0.026877,6.8,14.686825,14.686825,0.215983,2025-11-29,2025-11-29,1,463,0.215983,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.215983'}]",threads,463,6.8,32,6,35,222,122,69
,,,,,,,,,,,,,2,,2,,,,2,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.17,0.17,,,0.17,,37.777778,37.777778,0,2025-11-29,2025-11-29,1,9,,,,,facebook,9,0.34,,2,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0,0,,,0,,0,0,0,2025-11-29,2025-11-29,1,1,,,,,threads,1,0,,9,,1,1,
,,,,,,,,,,,,,,,,,,,,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.01,,1,,,,
,151,,,59,16,16,151,,,,,,1437,1,1437,17,16,,1361,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,58,"[{'action_type': 'subscribe_mobile_app', 'value': '20.40184'}, {'action_type': 'subscribe_total', 'value': '20.40184'}, {'action_type': 'start_trial_mobile_app', 'value': '20.40184'}, {'action_type': 'start_trial_total', 'value': '20.40184'}]",1.383176,"[{'action_type': 'outbound_click', 'value': '1.383176'}]",1.383176,5.10046,0.540446,,0.05679,0.05679,4.800433,,0.059961,1.407023,19.603017,21.163735,1.393226,2025-11-29,2025-11-29,1.079616,4163,1.417247,59,"[{'action_type': 'outbound_click', 'value': '59'}]","[{'action_type': 'outbound_click', 'value': '1.417247'}]",facebook,3856,81.607362,144,4,127,1182,579,460
,,,,,,,,,,,,,42,,42,,,,42,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,,,,,,,0.115053,0.115053,,,0.115053,4.832212,27.14726,28.094258,0.561798,2025-11-29,2025-11-29,1.034884,178,,,,,instagram,172,4.832212,8,3,8,31,21,18
,,,,,,,,,,,,,29,,29,,,,29,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.032084,0.032084,,,0.032084,,14.768666,14.768666,0,2025-11-29,2025-11-29,1,63,,,,,threads,63,0.930426,5,6,5,26,14,7
,,,,,,,,,,,,,1,,1,,,,1,,6917505480184,04 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-11-29,2025-11-29,1,3,,,,,facebook,3,0.08,,4,,1,1,
,,,,,,,,,,,,,,,,,,,,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,5.005255,10.01051,0,2025-11-29,2025-11-29,2,2,,,,,audience_network,1,0.010011,,2,,,,
,55,,,11,4,4,55,,,1,1,,216,,216,1,,,204,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,10,"[{'action_type': 'subscribe_mobile_app', 'value': '14.13484'}, {'action_type': 'subscribe_total', 'value': '14.13484'}, {'action_type': 'start_trial_mobile_app', 'value': '7.06742'}, {'action_type': 'start_trial_total', 'value': '7.06742'}]",1.284985,"[{'action_type': 'outbound_click', 'value': '1.284985'}]",1.284985,3.53371,0.256997,,0.065439,0.065439,14.13484,,0.069288,1.413484,18.771368,20.57473,1.328021,2025-11-29,2025-11-29,1.09607,753,1.460823,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.460823'}]",facebook,687,14.13484,23,3,21,180,85,64
,29,,,4,1,1,29,,,,,,57,,57,,,,53,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,6,"[{'action_type': 'start_trial_mobile_app', 'value': '4.264477'}, {'action_type': 'start_trial_total', 'value': '4.264477'}]",1.066119,"[{'action_type': 'outbound_click', 'value': '1.066119'}]",1.066119,4.264477,0.147051,,0.074815,0.074815,,,0.080462,0.710746,20.601339,22.095736,2.898551,2025-11-29,2025-11-29,1.072539,207,1.932367,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.932367'}]",instagram,193,4.264477,5,3,5,48,28,23
,2,,,1,2,2,2,,,,,,35,,35,,,,34,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.640673,"[{'action_type': 'outbound_click', 'value': '0.640673'}]",0.640673,0.320336,0.320336,,0.018305,0.018305,,,0.018843,0.640673,12.562208,12.562208,1.960784,2025-11-29,2025-11-29,1,51,1.960784,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",threads,51,0.640673,8,8,8,30,20,15
,,,,,,,,,,,,,1,,1,,,,1,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-11-29,2025-11-29,1,3,,,,,instagram,3,0.06,,3,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.403333,0.403333,,,0.403333,,57.619048,63.684211,0,2025-11-29,2025-11-29,1.105263,21,,,,,facebook,19,1.21,,2,,3,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.25,0.25,,,0.25,,62.5,62.5,0,2025-11-29,2025-11-29,1,4,,,,,instagram,4,0.25,,2,,,,
,,,,1,,,,,,,,,3,,3,,,,2,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.87,"[{'action_type': 'outbound_click', 'value': '0.87'}]",0.87,,,,0.29,0.29,,,0.435,0.87,124.285714,174,14.285714,2025-11-29,2025-11-29,1.4,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",facebook,5,0.87,,3,,2,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.24,0.24,,,0.24,,240,240,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.24,,13,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6917505481584,02 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,37.5,37.5,0,2025-11-29,2025-11-29,1,4,,,,,facebook,4,0.15,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,audience_network,1,0.01,,8,,1,1,
,89,2,,29,12,12,89,,,,,,423,1,423,4,3,,390,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,28,"[{'action_type': 'subscribe_mobile_app', 'value': '28.17'}, {'action_type': 'subscribe_total', 'value': '28.17'}, {'action_type': 'start_trial_mobile_app', 'value': '14.085'}, {'action_type': 'start_trial_total', 'value': '14.085'}]",0.971379,"[{'action_type': 'outbound_click', 'value': '0.971379'}]",0.971379,2.3475,0.316517,,0.066596,0.066596,7.0425,,0.072231,1.006071,21.61934,23.128079,2.148887,2025-11-29,2025-11-29,1.069787,1303,2.225633,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '2.225633'}]",facebook,1218,28.17,45,3,40,355,178,103
,,,,2,1,1,,,,,,,13,,13,,,,11,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,0.48,"[{'action_type': 'outbound_click', 'value': '0.48'}]",0.48,0.96,,,0.073846,0.073846,,,0.087273,0.48,34.285714,34.285714,7.142857,2025-11-29,2025-11-29,1,28,7.142857,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '7.142857'}]",instagram,28,0.96,,3,,10,6,
,,,,,,,,,,,,,4,,4,,,,4,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.025,0.025,,,0.025,,14.285714,14.285714,0,2025-11-29,2025-11-29,1,7,,,,,threads,7,0.1,1,6,1,4,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.33,0.33,,,0.33,,47.142857,55,0,2025-11-29,2025-11-29,1.166667,7,,,,,facebook,6,0.33,,1,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,threads,1,0.01,,9,,1,,
