action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,3,,,1,,,,,,36,,36,1,1,,32,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.26,"[{'action_type': 'outbound_click', 'value': '0.26'}]",0.26,,0.78,,0.021667,0.021667,0.78,,0.024375,0.195,14.716981,15,7.54717,2025-12-03,2025-12-03,1.019231,53,5.660377,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '5.660377'}]",52,0.78,8,7,7,31,14,12
,,,,,,,,,,,,,2,,2,,,,2,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.015,0.015,,,0.015,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,7,,2,1,
,,,,,,,,,,,,,,,,,,,,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920223939184,06_green hair_Wap 1,6920220510584,Test_F_Wap1,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,7,,1,1,
,,,,,,,,,,,,,,,,,,,,,6920223939184,06_green hair_Wap 1,6920220510584,Test_F_Wap1,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,1,,,,
,,,,3,,,,,,,,,10,,10,,,,7,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.1,"[{'action_type': 'outbound_click', 'value': '0.1'}]",0.1,,,,0.03,0.03,,,0.042857,0.1,13.636364,16.666667,13.636364,2025-12-03,2025-12-03,1.222222,22,13.636364,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '13.636364'}]",18,0.3,,5,,7,7,5
,,,,1,,,,,,,,,6,,6,,,,5,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.41,"[{'action_type': 'outbound_click', 'value': '0.41'}]",0.41,,,,0.068333,0.068333,,,0.082,0.41,15.769231,16.4,3.846154,2025-12-03,2025-12-03,1.04,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",25,0.41,,2,,3,1,
,,,,,,,,,,,,,7,,7,,,,7,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.055714,0.055714,,,0.055714,,14.444444,15,0,2025-12-03,2025-12-03,1.038462,27,,,,,26,0.39,1,3,1,7,4,1
,,,,,1,1,,,,,,,8,,8,,,,8,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.49,,,0.06125,0.06125,,,0.06125,,21.304348,24.5,0,2025-12-03,2025-12-03,1.15,23,,,,,20,0.49,,2,,5,2,
,,,,,,,,,,,,,1,,1,,,,1,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.1,0.1,,,0.1,,16.666667,20,0,2025-12-03,2025-12-03,1.2,6,,,,,5,0.1,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.05,1,20,1,1,1,1
,,,,,,,,,,,,,8,,8,,,,8,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02625,0.02625,,,0.02625,,10,10,0,2025-12-03,2025-12-03,1,21,,,,,21,0.21,1,3,1,5,4,3
,8,,,,1,1,8,,,,,,7,,7,1,1,,6,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.19,0.02375,,0.027143,0.027143,0.19,,0.031667,,7.916667,7.916667,0,2025-12-03,2025-12-03,1,24,,,,,24,0.19,,2,,6,1,1
,2,,,4,,,2,,,,,,25,,25,,,,21,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.1625,"[{'action_type': 'outbound_click', 'value': '0.1625'}]",0.1625,,0.325,,0.026,0.026,,,0.030952,0.216667,12.745098,13.541667,5.882353,2025-12-03,2025-12-03,1.0625,51,7.843137,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '7.843137'}]",48,0.65,4,5,2,19,13,9
,,,,,,,,,,,,,3,,3,,,,3,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.08,0.08,,,0.08,,14.117647,14.117647,0,2025-12-03,2025-12-03,1,17,,,,,17,0.24,1,3,1,2,1,1
,2,,,,1,1,2,,,,,,1,,1,,,,1,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.02,0.01,,0.02,0.02,,,0.02,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,8,,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.045,0.045,,,0.045,,15,18,0,2025-12-03,2025-12-03,1.2,6,,,,,5,0.09,,3,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.026667,0.026667,,,0.026667,,8.888889,10,0,2025-12-03,2025-12-03,1.125,9,,,,,8,0.08,,3,,3,1,
,,,,,,,,,,,,,5,,5,,,,5,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.046,0.046,,,0.046,,12.777778,12.777778,0,2025-12-03,2025-12-03,1,18,,,,,18,0.23,,2,,2,1,1
,,,,1,,,,,,,,,9,,9,,,,8,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.23,"[{'action_type': 'outbound_click', 'value': '0.23'}]",0.23,,,,0.025556,0.025556,,,0.02875,0.23,12.105263,12.105263,5.263158,2025-12-03,2025-12-03,1,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",19,0.23,,4,,8,3,2
,,,,,,,,,,,,,3,,3,,,,3,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.033333,0.033333,,,0.033333,,12.5,12.5,0,2025-12-03,2025-12-03,1,8,,,,,8,0.1,1,5,1,2,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,6,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-03,2025-12-03,1,3,,,,,3,0.03,,6,,1,1,
,,,,,,,,,,,,,4,,4,,,,4,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,14.545455,14.545455,0,2025-12-03,2025-12-03,1,11,,,,,11,0.16,1,5,1,3,3,2
,,,,,,,,,,,,,5,,5,,,,5,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.026,0.026,,,0.026,,9.285714,9.285714,0,2025-12-03,2025-12-03,1,14,,,,,14,0.13,,4,,5,2,
,,,,,,,,,,,,,5,,5,,,,5,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,7.142857,7.142857,0,2025-12-03,2025-12-03,1,7,,,,,7,0.05,,4,,3,2,
,,,,1,,,,,,,,,3,,3,,,,2,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,,,,0.016667,0.016667,,,0.025,0.05,16.666667,16.666667,33.333333,2025-12-03,2025-12-03,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",3,0.05,1,13,,2,2,2
,,,,,,,,,,,,,,,,,,,,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.09,0.09,,,0.09,,15,15,0,2025-12-03,2025-12-03,1,6,,,,,6,0.09,,2,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.05,0.05,,,0.05,,12.5,12.5,0,2025-12-03,2025-12-03,1,4,,,,,4,0.05,,2,,1,,
,,,,1,,,,,,,,,3,,3,,,,2,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,,,,0.016667,0.016667,,,0.025,0.05,12.5,12.5,25,2025-12-03,2025-12-03,1,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",4,0.05,1,8,1,2,2,1
,,,,,,,,,,,,,2,,2,,,,2,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.025,0.025,,,0.025,,12.5,12.5,0,2025-12-03,2025-12-03,1,4,,,,,4,0.05,,5,,2,2,1
,,,,,,,,,,,,,,,,,,,,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-03,2025-12-03,1,2,,,,,2,0.01,,8,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.013333,0.013333,,,0.013333,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.04,,9,,3,2,1
,3,,,4,,,3,,,,,,46,,46,1,1,,41,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.4075,"[{'action_type': 'outbound_click', 'value': '0.4075'}]",0.4075,,0.543333,,0.035435,0.035435,1.63,,0.039756,0.4075,13.04,13.813559,3.2,2025-12-03,2025-12-03,1.059322,125,3.2,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.2'}]",118,1.63,4,3,4,37,24,10
,37,1,,18,7,7,37,,,1,1,,251,,251,6,5,,227,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,20,,0.360556,"[{'action_type': 'outbound_click', 'value': '0.360556'}]",0.360556,0.927143,0.175405,,0.025857,0.025857,1.081667,,0.02859,0.3245,10.285261,10.798669,3.169572,2025-12-03,2025-12-03,1.049917,631,2.852615,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '2.852615'}]",601,6.49,27,4,26,202,126,82
,216,,,46,24,24,216,,,1,1,,1129,1,1129,18,16,,1065,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,46,,0.52913,"[{'action_type': 'outbound_click', 'value': '0.52913'}]",0.52913,1.014167,0.112685,,0.021559,0.021559,1.352222,,0.022854,0.52913,10.141667,10.44187,1.916667,2025-12-03,2025-12-03,1.029601,2400,1.916667,46,"[{'action_type': 'outbound_click', 'value': '46'}]","[{'action_type': 'outbound_click', 'value': '1.916667'}]",2331,24.34,127,5,120,964,576,390
,235,,,66,28,28,235,,,,,,1659,2,1659,21,19,,1572,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,66,,0.539091,"[{'action_type': 'outbound_click', 'value': '0.539091'}]",0.539091,1.270714,0.151404,,0.021447,0.021447,1.694286,,0.022634,0.539091,11.863955,12.004049,2.200734,2025-12-03,2025-12-03,1.011808,2999,2.200734,66,"[{'action_type': 'outbound_click', 'value': '66'}]","[{'action_type': 'outbound_click', 'value': '2.200734'}]",2964,35.58,218,5,208,1425,822,559
,65,,,21,8,8,65,,,,,,769,1,769,9,8,,739,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,19,,0.80381,"[{'action_type': 'outbound_click', 'value': '0.80381'}]",0.80381,2.11,0.259692,,0.021951,0.021951,1.875556,,0.022842,0.888421,13.493205,13.904448,1.518785,2025-12-03,2025-12-03,1.030478,1251,1.678657,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '1.678657'}]",1214,16.88,116,6,110,674,439,291
,18,,,8,1,1,18,,,,,,123,,123,1,1,,114,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,8,,0.36,"[{'action_type': 'outbound_click', 'value': '0.36'}]",0.36,2.88,0.16,,0.023415,0.023415,2.88,,0.025263,0.36,15.652174,16,4.347826,2025-12-03,2025-12-03,1.022222,184,4.347826,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",180,2.88,18,8,15,98,63,44
,,,,,,,,,,,,,,,,,,,,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.05,0.05,,,0.05,,10,10,0,2025-12-03,2025-12-03,1,5,,,,,5,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.05,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.023333,0.023333,,,0.023333,,10,10,0,2025-12-03,2025-12-03,1,7,,,,,7,0.07,1,6,1,3,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.06,0.06,,,0.06,,10,10,0,2025-12-03,2025-12-03,1,6,,,,,6,0.06,,3,,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.035,0.035,,,0.035,,23.333333,23.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.07,,5,,2,1,
,,,,,,,,,,,,,,,,,,,,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,0,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,40,0,2025-12-03,2025-12-03,1.5,3,,,,,2,0.08,,5,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,4,,,,,4,0.04,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,4,,,,,4,0.04,,2,,,,
,,,,1,,,,,,,,,2,,2,,,,1,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.03,"[{'action_type': 'outbound_click', 'value': '0.03'}]",0.03,,,,0.015,0.015,,,0.03,0.03,10,10,33.333333,2025-12-03,2025-12-03,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",3,0.03,,4,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,11,,1,1,
,,,,,,,,,,,,,,,,,,,,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,2,,,,
,,,,1,,,,,,,,,4,,4,,,,3,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.06,"[{'action_type': 'outbound_click', 'value': '0.06'}]",0.06,,,,0.015,0.015,,,0.02,0.06,10,10,16.666667,2025-12-03,2025-12-03,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",6,0.06,1,7,1,3,3,2
,,,,,,,,,,,,,1,,1,,,,1,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-03,2025-12-03,1,2,,,,,2,0.01,1,7,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,5,,1,1,
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,0,,,,
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.01,,2,,,,
