action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,2,,,1,,,,,,23,,23,,,,21,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,0.21,"[{'action_type': 'outbound_click', 'value': '0.21'}]",0.21,,0.42,,0.018261,0.018261,,,0.02,0.21,10.769231,10.769231,5.128205,2025-12-02,2025-12-02,1,unknown,39,5.128205,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.128205'}]",39,0.42,4,5,2,19,10,6
,,,,2,,,,,,,,,57,,57,1,1,,54,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,2,,0.45,"[{'action_type': 'outbound_click', 'value': '0.45'}]",0.45,,,,0.015789,0.015789,0.9,,0.016667,0.45,9,9.278351,2,2025-12-02,2025-12-02,1.030928,female,100,2,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2'}]",97,0.9,6,5,5,49,24,12
1,113,1,,22,6,6,113,1,1,,,1,498,1,498,4,3,1,472,1,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,22,"[{'action_type': 'subscribe_mobile_app', 'value': '9.58'}, {'action_type': 'subscribe_total', 'value': '9.58'}]",0.435455,"[{'action_type': 'outbound_click', 'value': '0.435455'}]",0.435455,1.596667,0.084779,9.58,0.019237,0.019237,2.395,9.58,0.020297,0.435455,9.608826,9.906929,2.20662,2025-12-02,2025-12-02,1.031024,male,997,2.20662,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '2.20662'}]",967,9.58,48,5,44,436,252,152
,,,,,,,,,,,,,2,,2,1,1,,1,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.015,0.015,0.03,,0.03,,10,10,0,2025-12-02,2025-12-02,1,unknown,3,,,,,3,0.03,1,6,1,1,1,1
,,,,,,,,,,,,,3,,3,,,,3,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,12,12,0,2025-12-02,2025-12-02,1,male,5,,,,,5,0.06,1,8,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-02,2025-12-02,1,male,1,,,,,1,0.01,,1,,,,
,,,,9,1,1,,,,,,,282,1,282,13,12,,260,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,8,,0.715556,"[{'action_type': 'outbound_click', 'value': '0.715556'}]",0.715556,6.44,,,0.022837,0.022837,0.495385,,0.024769,0.805,11.046312,11.603604,1.372213,2025-12-02,2025-12-02,1.05045,female,583,1.543739,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.543739'}]",555,6.44,29,4,26,241,116,67
,662,3,2,175,70,70,662,,,3,3,,3696,9,3696,69,55,,3452,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,173,"[{'action_type': 'subscribe_mobile_app', 'value': '37.685'}, {'action_type': 'subscribe_total', 'value': '37.685'}, {'action_type': 'start_trial_mobile_app', 'value': '25.123333'}, {'action_type': 'start_trial_total', 'value': '25.123333'}]",0.430686,"[{'action_type': 'outbound_click', 'value': '0.430686'}]",0.430686,1.076714,0.113852,,0.020392,0.020392,1.092319,,0.021834,0.435665,10.114063,10.114063,2.321524,2025-12-02,2025-12-02,1,male,7452,2.348363,175,"[{'action_type': 'outbound_click', 'value': '175'}]","[{'action_type': 'outbound_click', 'value': '2.348363'}]",7452,75.37,447,5,402,3196,1815,1165
,,,,,,,,,,,,,18,,18,,,,18,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.027778,0.027778,,,0.027778,,10.638298,10.638298,0,2025-12-02,2025-12-02,1,unknown,47,,,,,47,0.5,,4,,15,9,5
,,,,,,,,,,,,,27,,27,,,,27,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.056296,0.056296,,,0.056296,,20.266667,20.540541,0,2025-12-02,2025-12-02,1.013514,female,75,,,,,74,1.52,4,3,4,24,11,9
,55,,1,19,4,4,55,,,,,,305,,305,7,6,,279,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,17,"[{'action_type': 'start_trial_mobile_app', 'value': '14.18'}, {'action_type': 'start_trial_total', 'value': '14.18'}]",0.746316,"[{'action_type': 'outbound_click', 'value': '0.746316'}]",0.746316,3.545,0.257818,,0.046492,0.046492,2.025714,,0.050824,0.834118,19.188092,19.971831,2.300406,2025-12-02,2025-12-02,1.040845,male,739,2.571042,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '2.571042'}]",710,14.18,38,5,35,254,154,92
,,,,,,,,,,,,,3,,3,,,,3,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.06,0.06,,,0.06,,30,36,0,2025-12-02,2025-12-02,1.2,unknown,6,,,,,5,0.18,2,5,2,3,2,2
,,,,,,,,,,,,,,,,,,,,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,15,15,0,2025-12-02,2025-12-02,1,male,2,,,,,2,0.03,,1,,,,
,16,,,3,1,1,16,,,,,,55,,55,1,1,,51,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,0.75,"[{'action_type': 'outbound_click', 'value': '0.75'}]",0.75,2.25,0.140625,,0.040909,0.040909,2.25,,0.044118,0.75,18.292683,18.907563,2.439024,2025-12-02,2025-12-02,1.033613,female,123,2.439024,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.439024'}]",119,2.25,3,4,3,46,29,16
,49,,,22,2,2,49,,,,,,456,1,456,2,1,,432,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,22,"[{'action_type': 'subscribe_mobile_app', 'value': '16.02'}, {'action_type': 'subscribe_total', 'value': '16.02'}, {'action_type': 'start_trial_mobile_app', 'value': '16.02'}, {'action_type': 'start_trial_total', 'value': '16.02'}]",0.728182,"[{'action_type': 'outbound_click', 'value': '0.728182'}]",0.728182,8.01,0.326939,,0.035132,0.035132,8.01,,0.037083,0.728182,15.721295,16.704901,2.158979,2025-12-02,2025-12-02,1.062565,male,1019,2.158979,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '2.158979'}]",959,16.02,39,4,43,386,213,133
,,,,,,,,,,,,,3,,3,,,,3,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,20,24,0,2025-12-02,2025-12-02,1.2,unknown,6,,,,,5,0.12,,5,,3,2,2
,,,,,,,,,,,,,,,,,,,,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-02,2025-12-02,1,male,1,,,,,1,0.01,,,,,,
,266,1,,36,17,17,266,,,,,,776,1,776,15,14,,725,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,35,"[{'action_type': 'subscribe_mobile_app', 'value': '11.1975'}, {'action_type': 'subscribe_total', 'value': '11.1975'}, {'action_type': 'start_trial_mobile_app', 'value': '7.465'}, {'action_type': 'start_trial_total', 'value': '7.465'}]",1.244167,"[{'action_type': 'outbound_click', 'value': '1.244167'}]",1.244167,2.634706,0.168383,,0.057719,0.057719,2.986,,0.061779,1.279714,23.243384,23.761273,1.816295,2025-12-02,2025-12-02,1.022281,female,1927,1.868189,36,"[{'action_type': 'outbound_click', 'value': '36'}]","[{'action_type': 'outbound_click', 'value': '1.868189'}]",1885,44.79,93,4,87,628,333,260
,8,,,1,1,1,8,,,,,,47,,47,1,1,,45,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,3.16,"[{'action_type': 'outbound_click', 'value': '3.16'}]",3.16,3.16,0.395,,0.067234,0.067234,3.16,,0.070222,3.16,19.036145,19.506173,0.60241,2025-12-02,2025-12-02,1.024691,male,166,0.60241,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.60241'}]",162,3.16,5,3,4,40,19,13
,1,,,1,,,1,,,,,,4,,4,,,,3,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.44,"[{'action_type': 'outbound_click', 'value': '0.44'}]",0.44,,0.44,,0.11,0.11,,,0.146667,0.44,40,44,9.090909,2025-12-02,2025-12-02,1.1,unknown,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",10,0.44,,3,,3,1,1
,42,,,7,5,5,42,,,,,,143,,143,,,,136,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,8,"[{'action_type': 'start_trial_mobile_app', 'value': '8.51'}, {'action_type': 'start_trial_total', 'value': '8.51'}]",1.215714,"[{'action_type': 'outbound_click', 'value': '1.215714'}]",1.215714,1.702,0.202619,,0.05951,0.05951,,,0.062574,1.06375,19.473684,20.261905,1.830664,2025-12-02,2025-12-02,1.040476,female,437,1.601831,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.601831'}]",420,8.51,22,4,22,123,66,54
,,,,,,,,,,,,,6,,6,,,,6,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.081667,0.081667,,,0.081667,,17.5,18.148148,0,2025-12-02,2025-12-02,1.037037,male,28,,,,,27,0.49,2,5,2,6,2,2
,,,,,,,,,,,,,,,,,,,,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-02,2025-12-02,1,unknown,3,,,,,3,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917505481584,02 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,35,35,0,2025-12-02,2025-12-02,1,female,2,,,,,2,0.07,,1,,,,
,194,1,,34,14,14,194,,,,,,842,,842,11,11,,797,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,35,"[{'action_type': 'subscribe_mobile_app', 'value': '15.07'}, {'action_type': 'subscribe_total', 'value': '15.07'}, {'action_type': 'start_trial_mobile_app', 'value': '11.3025'}, {'action_type': 'start_trial_total', 'value': '11.3025'}]",1.329706,"[{'action_type': 'outbound_click', 'value': '1.329706'}]",1.329706,3.229286,0.233041,,0.053694,0.053694,4.11,,0.056725,1.291714,20.429282,21.235322,1.581563,2025-12-02,2025-12-02,1.039455,female,2213,1.536376,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '1.536376'}]",2129,45.21,98,4,91,732,386,224
,,,,2,,,,,,,,,80,,80,2,2,,76,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,1.945,"[{'action_type': 'outbound_click', 'value': '1.945'}]",1.945,,,,0.048625,0.048625,1.945,,0.051184,1.296667,17.212389,17.762557,1.327434,2025-12-02,2025-12-02,1.031963,male,226,0.884956,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.884956'}]",219,3.89,9,4,9,67,27,15
,,,,,,,,,,,,,10,,10,1,1,,9,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,0.5,,0.055556,,31.25,33.333333,0,2025-12-02,2025-12-02,1.066667,unknown,16,,,,,15,0.5,1,6,1,9,6,2
,,,,,,,,,,,,,,,,,,,,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-12-02,2025-12-02,1,female,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-02,2025-12-02,1,male,1,,,,,1,0.05,,9,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920196825784,01_black4_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.08,0.08,,,0.08,,16,16,0,2025-12-02,2025-12-02,1,female,5,,,,,5,0.08,,1,,1,,
,,,,,,,,,,,,,4,,4,,,,4,,6920196825784,01_black4_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.0275,0.0275,,,0.0275,,8.461538,8.461538,0,2025-12-02,2025-12-02,1,male,13,,,,,13,0.11,,2,,3,,
,,,,,,,,,,,,,2,,2,,,,2,,6920199274584,02_blackNew_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.065,0.065,,,0.065,,18.571429,18.571429,0,2025-12-02,2025-12-02,1,female,7,,,,,7,0.13,,3,,2,2,
,1,,,,,,1,,,,,,10,,10,2,2,,8,,6920199274584,02_blackNew_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,,,,,0.4,,0.04,0.04,0.2,,0.05,0.4,8.888889,9.302326,2.222222,2025-12-02,2025-12-02,1.046512,male,45,,,,,43,0.4,1,2,1,8,4,2
,299,6,,113,37,37,299,,,2,2,,2043,8,2043,42,32,,1888,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,111,,0.422301,"[{'action_type': 'outbound_click', 'value': '0.422301'}]",0.422301,1.28973,0.159599,,0.023358,0.023358,1.13619,,0.025275,0.42991,12.071844,12.667906,2.807994,2025-12-02,2025-12-02,1.049376,female,3953,2.858588,113,"[{'action_type': 'outbound_click', 'value': '113'}]","[{'action_type': 'outbound_click', 'value': '2.858588'}]",3767,47.72,224,6,209,1723,961,654
,2,,,2,,,2,,,,,,102,,102,4,4,,96,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,1.855,"[{'action_type': 'outbound_click', 'value': '1.855'}]",1.855,,1.855,,0.036373,0.036373,0.9275,,0.038646,1.855,13.639706,14.106464,0.735294,2025-12-02,2025-12-02,1.034221,male,272,0.735294,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.735294'}]",263,3.71,14,4,14,85,46,36
,,,,1,,,,,,,,,9,,9,,,,8,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,,,0.02,0.02,,,0.0225,0.18,9.473684,11.25,5.263158,2025-12-02,2025-12-02,1.1875,unknown,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",16,0.18,1,4,,8,3,4
,3,,1,3,,,3,,,,,,82,,82,2,1,,77,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.636667,"[{'action_type': 'outbound_click', 'value': '0.636667'}]",0.636667,,0.636667,,0.023293,0.023293,0.955,,0.024805,0.636667,13.642857,14.253731,2.142857,2025-12-02,2025-12-02,1.044776,female,140,2.142857,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.142857'}]",134,1.91,11,6,11,67,36,25
,1,,,1,,,1,,,,,,44,,44,,,,43,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,1.55,"[{'action_type': 'outbound_click', 'value': '1.55'}]",1.55,,1.55,,0.035227,0.035227,,,0.036047,1.55,12.015504,12.809917,0.775194,2025-12-02,2025-12-02,1.066116,male,129,0.775194,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.775194'}]",121,1.55,6,4,6,36,23,10
,,,,,,,,,,,,,,,,,,,,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-02,2025-12-02,1,unknown,1,,,,,1,0,,,,,,
,1,,,1,,,1,,,,,,13,,13,,,,12,,6920201298984,05_greendress_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.35,"[{'action_type': 'outbound_click', 'value': '0.35'}]",0.35,,0.35,,0.026923,0.026923,,,0.029167,0.35,10.606061,11.666667,3.030303,2025-12-02,2025-12-02,1.1,female,33,3.030303,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.030303'}]",30,0.35,1,4,1,11,5,3
,,,,,,,,,,,,,,,,,,,,,6920201298984,05_greendress_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,12.5,12.5,0,2025-12-02,2025-12-02,1,male,4,,,,,4,0.05,,1,,,,
,71,,,24,4,4,71,,,1,1,,245,,245,3,2,,218,,6920202402984,06_green hair_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,24,,0.295417,"[{'action_type': 'outbound_click', 'value': '0.295417'}]",0.295417,1.7725,0.099859,,0.028939,0.028939,2.363333,,0.032523,0.295417,11.876047,12.820976,4.020101,2025-12-02,2025-12-02,1.079566,female,597,4.020101,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '4.020101'}]",553,7.09,26,4,24,195,100,69
,33,,1,7,6,6,33,,,,,,90,,90,4,3,,79,,6920202402984,06_green hair_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,,0.404286,"[{'action_type': 'outbound_click', 'value': '0.404286'}]",0.404286,0.471667,0.085758,,0.031444,0.031444,0.7075,,0.035823,0.471667,12.145923,12.863636,2.575107,2025-12-02,2025-12-02,1.059091,male,233,3.004292,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.004292'}]",220,2.83,11,4,11,74,45,29
,,,,,,,,,,,,,,,,,,,,,6920202402984,06_green hair_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-02,2025-12-02,1,unknown,5,,,,,5,0.05,,1,,,,
,,,,,,,,,,,,,2,,2,1,1,,1,,6920208797384,07_nose ring_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.035,0.035,0.07,,0.07,,14,14,0,2025-12-02,2025-12-02,1,female,5,,,,,5,0.07,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6920208797384,07_nose ring_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-02,2025-12-02,1,male,6,,,,,6,0.06,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920210655784,08_Red dress_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.015,0.015,,,0.015,,15,15,0,2025-12-02,2025-12-02,1,female,2,,,,,2,0.03,1,18,1,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6920210655784,08_Red dress_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.09,0.09,,,0.09,,16.363636,18,0,2025-12-02,2025-12-02,1.1,male,11,,,,,10,0.18,,2,,2,,
,,,,,,,,,,,,,7,,7,,,,7,,6920210745384,09_red lipstick_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.061429,0.061429,,,0.061429,,30.714286,30.714286,0,2025-12-02,2025-12-02,1,female,14,,,,,14,0.43,,3,,7,,
,,,,1,,,,,,,,,27,,27,,,,26,,6920210745384,09_red lipstick_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,1.72,"[{'action_type': 'outbound_click', 'value': '1.72'}]",1.72,,,,0.063704,0.063704,,,0.066154,1.72,23.561644,26.875,1.369863,2025-12-02,2025-12-02,1.140625,male,73,1.369863,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.369863'}]",64,1.72,4,4,4,24,9,4
,1,,,1,,,1,,,,,,8,,8,,,,7,,6920210890384,10_Red pants_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.27,"[{'action_type': 'outbound_click', 'value': '0.27'}]",0.27,,0.27,,0.03375,0.03375,,,0.038571,0.27,15,15,5.555556,2025-12-02,2025-12-02,1,female,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",18,0.27,,2,,5,2,
,3,,,1,1,1,3,,,,,,10,,10,,,,9,,6920210890384,10_Red pants_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.26,"[{'action_type': 'outbound_click', 'value': '0.26'}]",0.26,0.26,0.086667,,0.026,0.026,,,0.028889,0.26,10,10.833333,3.846154,2025-12-02,2025-12-02,1.083333,male,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",24,0.26,1,5,1,8,3,1
,,,,,,,,,,,,,2,,2,,,,2,,6920211097784,11_yellow dress_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.07,0.07,,,0.07,,15.555556,15.555556,0,2025-12-02,2025-12-02,1,male,9,,,,,9,0.14,,2,,2,,
,,,,1,,,,,,,,,3,,3,,,,2,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.14,"[{'action_type': 'outbound_click', 'value': '0.14'}]",0.14,,,,0.046667,0.046667,,,0.07,0.14,17.5,17.5,12.5,2025-12-02,2025-12-02,1,female,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",8,0.14,,2,,2,1,
,,,,,,,,,,,,,6,,6,,,,6,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.115,0.115,,,0.115,,11.5,11.694915,0,2025-12-02,2025-12-02,1.016949,male,60,,,,,59,0.69,,1,,6,2,
,,,,,,,,,,,,,,,,,,,,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-02,2025-12-02,1,unknown,1,,,,,1,0,,1,,,,
,10,1,,5,2,2,10,,,,,,130,,130,,,,125,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,1.018,"[{'action_type': 'outbound_click', 'value': '1.018'}]",1.018,2.545,0.509,,0.039154,0.039154,,,0.04072,1.2725,20.607287,21.845494,1.619433,2025-12-02,2025-12-02,1.060086,female,247,2.024292,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.024292'}]",233,5.09,25,5,25,114,67,44
