action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1875,18,3,484,198,198,1875,,,4,4,,9982,14,9982,171,150,,9327,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,477,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '13.488235'}, {'action_type': 'subscribe_total', 'value': '13.488235'}, {'action_type': 'start_trial_mobile_app', 'value': '8.492593'}, {'action_type': 'start_trial_total', 'value': '8.492593'}]",0.47376,"[{'action_type': 'outbound_click', 'value': '0.47376'}]",0.47376,1.158081,0.122293,,0.022971,0.022971,1.340936,,0.024585,0.480713,12.014042,12.909582,2.499214,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.074541,19086,2.53589,484,"[{'action_type': 'outbound_click', 'value': '484'}]","[{'action_type': 'outbound_click', 'value': '2.53589'}]",AVERAGE,17762,229.3,1233,5,1129,8304,4613,3647
,13,,,3,3,3,13,,,,,,47,,47,,,,44,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,3,UNKNOWN,,1.13,"[{'action_type': 'outbound_click', 'value': '1.13'}]",1.13,1.13,0.260769,,0.072128,0.072128,,,0.077045,1.13,19.261364,21.592357,1.704545,2025-11-27,2025-11-27,UNKNOWN,1.121019,176,1.704545,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.704545'}]",UNKNOWN,157,3.39,4,3,4,41,15,10
,,,,,,,,,,,,,8,,8,,,,8,,6916177886584,01 Esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.035,0.035,,,0.035,,15.555556,15.555556,0,2025-11-27,2025-11-27,UNKNOWN,1,18,,,,,UNKNOWN,18,0.28,,3,,7,1,
,,,,1,,,,,,,,,3,,3,,,,2,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.78,"[{'action_type': 'outbound_click', 'value': '0.78'}]",0.78,,,,0.26,0.26,,,0.39,0.78,60,65,7.692308,2025-11-27,2025-11-27,UNKNOWN,1.083333,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",UNKNOWN,12,0.78,,2,,2,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916177886984,03 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.1,0.1,,,0.1,,14.285714,16.666667,0,2025-11-27,2025-11-27,UNKNOWN,1.166667,7,,,,,UNKNOWN,6,0.1,,2,,1,,
,1,,,1,,,1,,,,,,13,,13,,,,12,,6916855008184,01 Bob_snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.85,"[{'action_type': 'outbound_click', 'value': '0.85'}]",0.85,,0.85,,0.065385,0.065385,,,0.070833,0.85,18.085106,18.888889,2.12766,2025-11-27,2025-11-27,UNKNOWN,1.044444,47,2.12766,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",UNKNOWN,45,0.85,,2,,12,4,1
,,,,,,,,,,,,,17,,17,,,,17,,6916856043584,01 Jesus_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.063529,0.063529,,,0.063529,,11.612903,12.272727,0,2025-11-27,2025-11-27,UNKNOWN,1.056818,93,,,,,UNKNOWN,88,1.08,1,2,1,13,7,4
,1,,,1,1,1,1,,,,,,40,,40,2,2,,37,,6916856622384,01 Jesus_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,1.86,"[{'action_type': 'outbound_click', 'value': '1.86'}]",1.86,1.86,1.86,,0.0465,0.0465,0.93,,0.05027,1.86,12.827586,13.098592,0.689655,2025-11-27,2025-11-27,UNKNOWN,1.021127,145,0.689655,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.689655'}]",UNKNOWN,142,1.86,4,3,3,32,15,8
,13,,,5,2,2,13,,,,,,111,,111,,,,106,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,5,UNKNOWN,,0.838,"[{'action_type': 'outbound_click', 'value': '0.838'}]",0.838,2.095,0.322308,,0.037748,0.037748,,,0.039528,0.838,12.005731,12.932099,1.432665,2025-11-27,2025-11-27,UNKNOWN,1.07716,349,1.432665,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.432665'}]",UNKNOWN,324,4.19,8,3,8,88,42,22
,,,,,,,,,,,,,32,,32,,,,32,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.060313,0.060313,,,0.060313,,19.896907,22.97619,0,2025-11-27,2025-11-27,UNKNOWN,1.154762,97,,,,,UNKNOWN,84,1.93,5,5,5,27,13,8
,660,2,1,196,77,77,660,,,1,1,,6097,6,6097,86,78,,5815,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,193,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '55.42'}, {'action_type': 'subscribe_total', 'value': '55.42'}, {'action_type': 'start_trial_mobile_app', 'value': '36.946667'}, {'action_type': 'start_trial_total', 'value': '36.946667'}]",0.56551,"[{'action_type': 'outbound_click', 'value': '0.56551'}]",0.56551,1.439481,0.167939,,0.018179,0.018179,1.288837,,0.019061,0.574301,10.327029,10.782101,1.798192,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.044066,10733,1.826144,196,"[{'action_type': 'outbound_click', 'value': '196'}]","[{'action_type': 'outbound_click', 'value': '1.826144'}]",AVERAGE,10280,110.84,507,5,448,5368,3054,1893
,,,,,,,,,,,,,34,,34,1,1,,33,,6916859158784,02 Mike_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.041765,0.041765,1.42,,0.04303,,14.639175,14.947368,0,2025-11-27,2025-11-27,UNKNOWN,1.021053,97,,,,,UNKNOWN,95,1.42,2,4,2,28,12,6
,,,,2,,,,,,,,,33,,33,2,2,,29,,6916860073184,02 Mike_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,0.565,"[{'action_type': 'outbound_click', 'value': '0.565'}]",0.565,,,,0.034242,0.034242,0.565,,0.038966,0.565,10.462963,11.188119,1.851852,2025-11-27,2025-11-27,UNKNOWN,1.069307,108,1.851852,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.851852'}]",UNKNOWN,101,1.13,2,3,2,27,10,7
,5,,,,2,2,5,,,1,1,,29,,29,1,,,28,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,"[{'action_type': 'subscribe_mobile_app', 'value': '1.17'}, {'action_type': 'subscribe_total', 'value': '1.17'}, {'action_type': 'start_trial_mobile_app', 'value': '1.17'}, {'action_type': 'start_trial_total', 'value': '1.17'}]",,,,0.585,0.234,,0.040345,0.040345,1.17,,0.041786,1.17,14.625,16.027397,1.25,2025-11-27,2025-11-27,UNKNOWN,1.09589,80,,,,,UNKNOWN,73,1.17,6,4,6,21,12,8
,,,,,,,,,,,,,7,,7,,,,7,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.077143,0.077143,,,0.077143,,12.272727,13.170732,0,2025-11-27,2025-11-27,UNKNOWN,1.073171,44,,,,,UNKNOWN,41,0.54,,2,,5,3,2
,3,,,3,,,3,,,,,,77,,77,,,,74,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,0.736667,"[{'action_type': 'outbound_click', 'value': '0.736667'}]",0.736667,,0.736667,,0.028701,0.028701,,,0.029865,1.105,11.631579,12.346369,1.052632,2025-11-27,2025-11-27,UNKNOWN,1.061453,190,1.578947,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.578947'}]",UNKNOWN,179,2.21,7,4,7,69,34,23
,,,,,,,,,,,,,,,,,,,,,6916862669184,03 Snoop_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,6.666667,6.666667,0,2025-11-27,2025-11-27,UNKNOWN,1,6,,,,,UNKNOWN,6,0.04,,1,,,,
,19,,,9,1,1,19,,,,,,165,,165,2,2,,154,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,9,UNKNOWN,,0.537778,"[{'action_type': 'outbound_click', 'value': '0.537778'}]",0.537778,4.84,0.254737,,0.029333,0.029333,2.42,,0.031429,0.537778,12.009926,12.906667,2.233251,2025-11-27,2025-11-27,UNKNOWN,1.074667,403,2.233251,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '2.233251'}]",UNKNOWN,375,4.84,13,4,13,134,66,37
,1,,,2,,,1,,,,,,21,,21,,,,19,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,0.375,"[{'action_type': 'outbound_click', 'value': '0.375'}]",0.375,,0.75,,0.035714,0.035714,,,0.039474,0.375,12.295082,12.5,3.278689,2025-11-27,2025-11-27,UNKNOWN,1.016667,61,3.278689,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.278689'}]",UNKNOWN,60,0.75,1,3,1,13,8,2
,70,2,,29,10,10,70,,,,,,442,,442,7,7,,406,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,29,UNKNOWN,,0.491724,"[{'action_type': 'outbound_click', 'value': '0.491724'}]",0.491724,1.426,0.203714,,0.032262,0.032262,2.037143,,0.035123,0.491724,13.659004,14.807892,2.777778,2025-11-27,2025-11-27,UNKNOWN,1.084112,1044,2.777778,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",UNKNOWN,963,14.26,52,4,42,363,213,133
,3,,,1,,,3,,,,,,24,,24,1,1,,22,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.67,"[{'action_type': 'outbound_click', 'value': '0.67'}]",0.67,,0.223333,,0.027917,0.027917,0.67,,0.030455,0.67,13.137255,13.958333,1.960784,2025-11-27,2025-11-27,UNKNOWN,1.0625,51,1.960784,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",UNKNOWN,48,0.67,2,4,2,19,8,5
,,,,,,,,,,,,,2,,2,,,,2,,6916865142184,04 Will_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.115,0.115,,,0.115,,15.333333,17.692308,0,2025-11-27,2025-11-27,UNKNOWN,1.153846,15,,,,,UNKNOWN,13,0.23,,2,,2,1,
