action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,1,,,,,4,,4,1,1,,3,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0825,0.0825,0.33,,0.11,,55,66,0,2025-12-09,2025-12-09,1.2,6,,,,,instagram,5,0.33,1,6,1,3,2,1
,,,,,,,,,,,,,,,7,,7,,,,7,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.015716,0.015716,,,0.015716,,11.000894,11.000894,0,2025-12-09,2025-12-09,1,10,,,,,audience_network,10,0.110009,3,8,3,7,6,5
,378,3,,143,28,28,378,,,24,,,1,,2210,,2210,25,25,,2042,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,140,"[{'action_type': 'subscribe_mobile_app', 'value': '16.117976'}, {'action_type': 'subscribe_total', 'value': '16.117976'}, {'action_type': 'start_trial_mobile_app', 'value': '13.815408'}, {'action_type': 'start_trial_total', 'value': '13.815408'}]",0.676279,"[{'action_type': 'outbound_click', 'value': '0.681041'}]",0.676279,3.453852,0.255841,,0.043759,0.043759,3.868314,,0.047359,0.69077,21.1522,22.884017,3.062117,2025-12-09,2025-12-09,1.081874,4572,3.127734,143,"[{'action_type': 'outbound_click', 'value': '142'}]","[{'action_type': 'outbound_click', 'value': '3.105862'}]",facebook,4226,96.707856,284,5,262,1808,1060,650
1,434,,,65,28,28,434,1,1,36,,,,1,2335,6,2335,42,36,1,2228,1,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,84,"[{'action_type': 'subscribe_mobile_app', 'value': '24.00695'}, {'action_type': 'subscribe_total', 'value': '24.00695'}, {'action_type': 'start_trial_mobile_app', 'value': '28.80834'}, {'action_type': 'start_trial_total', 'value': '28.80834'}]",2.216026,"[{'action_type': 'outbound_click', 'value': '2.216026'}]",2.216026,5.144346,0.331893,144.041702,0.061688,0.061688,3.429564,144.041702,0.064651,1.714782,30.008688,30.830844,1.75,2025-12-09,2025-12-09,1.027397,4800,1.354167,65,"[{'action_type': 'outbound_click', 'value': '65'}]","[{'action_type': 'outbound_click', 'value': '1.354167'}]",instagram,4672,144.041702,193,5,193,1947,961,535
,,,,2,,,,,,,,,,,104,,104,,,,102,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,2.665217,"[{'action_type': 'outbound_click', 'value': '2.665217'}]",2.665217,,,,0.051254,0.051254,,,0.052259,2.665217,30.811752,30.811752,1.156069,2025-12-09,2025-12-09,1,173,1.156069,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.156069'}]",threads,173,5.330433,20,7,22,89,49,34
,,,,1,,,,,,,,,,,1,,1,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.04,"[{'action_type': 'outbound_click', 'value': '0.04'}]",0.04,,,,0.04,0.04,,,,0.04,20,20,50,2025-12-09,2025-12-09,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",facebook,2,0.04,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,facebook,1,0.02,,4,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,1,,,,,,,,,,,11,,11,,,,10,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.270026,"[{'action_type': 'outbound_click', 'value': '0.270026'}]",0.270026,,,,0.024548,0.024548,,,0.027003,0.270026,18.001748,19.287587,6.666667,2025-12-09,2025-12-09,1.071429,15,6.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",audience_network,14,0.270026,,5,1,9,4,2
1,711,3,1,134,42,42,711,1,1,43,2,2,1,1,3580,3,3580,50,44,1,3396,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,133,"[{'action_type': 'subscribe_mobile_app', 'value': '15.286485'}, {'action_type': 'subscribe_total', 'value': '15.286485'}, {'action_type': 'start_trial_mobile_app', 'value': '14.110601'}, {'action_type': 'start_trial_total', 'value': '14.110601'}]",1.368939,"[{'action_type': 'outbound_click', 'value': '1.368939'}]",1.368939,4.367567,0.258,183.437815,0.05124,0.05124,3.668756,183.437815,0.054016,1.379232,23.906922,25.630546,1.733351,2025-12-09,2025-12-09,1.072097,7673,1.746383,134,"[{'action_type': 'outbound_click', 'value': '134'}]","[{'action_type': 'outbound_click', 'value': '1.746383'}]",facebook,7157,183.437815,432,5,408,3057,1831,1269
,25,,,12,1,1,25,,,5,1,1,,,292,,292,6,5,,274,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,14,,1.768505,"[{'action_type': 'outbound_click', 'value': '1.768505'}]",1.768505,21.222061,0.848882,,0.072678,0.072678,3.53701,,0.077453,1.515862,32.449635,33.793091,2.140673,2025-12-09,2025-12-09,1.041401,654,1.834862,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.834862'}]",instagram,628,21.222061,23,5,23,244,128,77
,,,,,,,,,,,,,,,11,,11,,,,11,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.091827,0.091827,,,0.091827,,48.099909,48.099909,0,2025-12-09,2025-12-09,1,21,,,,,threads,21,1.010098,2,6,2,10,6,5
,,,,2,,,,,,,,,,,15,,15,,,,13,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,0.77,"[{'action_type': 'outbound_click', 'value': '0.77'}]",0.77,,,,0.102667,0.102667,,,0.118462,0.77,32.083333,33.478261,4.166667,2025-12-09,2025-12-09,1.043478,48,4.166667,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.166667'}]",facebook,46,1.54,1,3,1,12,9,6
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-09,2025-12-09,1,1,,,,,instagram,1,0.03,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-09,2025-12-09,1,1,,,,,threads,1,0.04,,,,,,
,,,,2,,,,,,,,,,,4,,4,,,,2,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,0.095,"[{'action_type': 'outbound_click', 'value': '0.095'}]",0.095,,,,0.0475,0.0475,,,0.095,0.095,31.666667,38,33.333333,2025-12-09,2025-12-09,1.2,6,33.333333,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",facebook,5,0.19,1,9,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,instagram,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,facebook,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,facebook,1,0.02,,2,,,,
,,,,,,,,,,,,,,,8,,8,,,,8,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.028758,0.028758,,,0.028758,,19.171712,28.757568,0,2025-12-09,2025-12-09,1.5,12,,,,,audience_network,8,0.230061,4,7,4,8,5,4
,281,2,1,68,26,26,281,,,22,2,2,,,1917,,1917,25,22,,1824,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,66,"[{'action_type': 'subscribe_mobile_app', 'value': '36.066158'}, {'action_type': 'subscribe_total', 'value': '36.066158'}, {'action_type': 'start_trial_mobile_app', 'value': '36.066158'}, {'action_type': 'start_trial_total', 'value': '36.066158'}]",1.591154,"[{'action_type': 'outbound_click', 'value': '1.591154'}]",1.591154,4.16148,0.385048,,0.056442,0.056442,4.327939,,0.059319,1.639371,25.9531,27.385086,1.583113,2025-12-09,2025-12-09,1.055176,4169,1.631087,68,"[{'action_type': 'outbound_click', 'value': '68'}]","[{'action_type': 'outbound_click', 'value': '1.631087'}]",facebook,3951,108.198473,212,5,200,1647,1030,691
,53,,1,19,9,9,53,,,9,,,,,613,2,613,12,9,,582,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,25,"[{'action_type': 'subscribe_mobile_app', 'value': '20.040274'}, {'action_type': 'subscribe_total', 'value': '20.040274'}, {'action_type': 'start_trial_mobile_app', 'value': '20.040274'}, {'action_type': 'start_trial_total', 'value': '20.040274'}]",2.109503,"[{'action_type': 'outbound_click', 'value': '2.109503'}]",2.109503,4.453394,0.756237,,0.065384,0.065384,3.340046,,0.068867,1.603222,29.755418,30.549198,1.855976,2025-12-09,2025-12-09,1.026677,1347,1.410542,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.410542'}]",instagram,1312,40.080548,43,4,43,522,277,167
,,,,,,,,,,,,,,,,,,,,,,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20.005265,20.005265,0,2025-12-09,2025-12-09,1,2,,,,,messenger,2,0.040011,,,,,,
,,,,1,,,,,,,,,,,68,,68,,,,67,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,3.450908,"[{'action_type': 'outbound_click', 'value': '3.450908'}]",3.450908,,,,0.050749,0.050749,,,0.051506,3.450908,34.509081,34.509081,1,2025-12-09,2025-12-09,1,100,1,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1'}]",threads,100,3.450908,11,7,11,62,36,21
,,,,1,,,,,,,,,,,3,,3,,,,2,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.22,"[{'action_type': 'outbound_click', 'value': '0.22'}]",0.22,,,,0.073333,0.073333,,,0.11,0.22,55,110,25,2025-12-09,2025-12-09,2,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",facebook,2,0.22,2,10,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,instagram,1,0,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-09,2025-12-09,1,1,,,,,audience_network,1,0.01,,5,,1,,
,170,,,24,13,13,170,,,11,,,,,769,1,769,12,11,,733,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,24,"[{'action_type': 'subscribe_mobile_app', 'value': '11.9725'}, {'action_type': 'subscribe_total', 'value': '11.9725'}, {'action_type': 'start_trial_mobile_app', 'value': '9.578'}, {'action_type': 'start_trial_total', 'value': '9.578'}]",1.995417,"[{'action_type': 'outbound_click', 'value': '1.995417'}]",1.995417,3.683846,0.281706,,0.062276,0.062276,3.990833,,0.065334,1.995417,26.112323,27.210227,1.308615,2025-12-09,2025-12-09,1.042045,1834,1.308615,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '1.308615'}]",facebook,1760,47.89,82,5,74,671,380,275
,,,,1,,,,,,,,,,,34,,34,,,,33,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,3.16,"[{'action_type': 'outbound_click', 'value': '3.16'}]",3.16,,,,0.092941,0.092941,,,0.095758,3.16,31.919192,32.57732,1.010101,2025-12-09,2025-12-09,1.020619,99,1.010101,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.010101'}]",instagram,97,3.16,4,3,4,27,15,9
,,,,,,,,,,,,,,,10,,10,,,,10,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.051,0.051,,,0.051,,24.285714,24.285714,0,2025-12-09,2025-12-09,1,21,,,,,threads,21,0.51,,5,,10,4,2
,15,,,,1,1,15,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,facebook,0,0,,,,,,
,4,,,,,,4,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,instagram,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,facebook,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,instagram,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,instagram,0,0,,,,,,
,5,,,,,,5,,,,,,,,,,,,,,,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,facebook,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,facebook,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,instagram,0,0,,,,,,
,127,1,,48,15,15,127,,,17,1,1,1,,785,1,785,20,18,,717,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,45,,0.371667,"[{'action_type': 'outbound_click', 'value': '0.371667'}]",0.371667,1.189333,0.140472,,0.022726,0.022726,0.892,,0.024881,0.396444,9.911111,10.408401,2.5,2025-12-09,2025-12-09,1.050175,1800,2.666667,48,"[{'action_type': 'outbound_click', 'value': '48'}]","[{'action_type': 'outbound_click', 'value': '2.666667'}]",facebook,1714,17.84,107,4,98,653,364,240
,74,,,22,9,9,74,,,14,,,1,,433,,433,15,15,,396,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,29,,0.381364,"[{'action_type': 'outbound_click', 'value': '0.381364'}]",0.381364,0.932222,0.113378,,0.019376,0.019376,0.559333,,0.021187,0.28931,10.96732,11.493151,3.79085,2025-12-09,2025-12-09,1.047945,765,2.875817,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '2.875817'}]",instagram,730,8.39,54,5,54,366,218,140
,,,,1,,,,,,,,,,,24,,24,,,,23,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,1,,0.59,"[{'action_type': 'outbound_click', 'value': '0.59'}]",0.59,,,,0.024583,0.024583,,,0.025652,0.59,17.352941,17.352941,2.941176,2025-12-09,2025-12-09,1,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",threads,34,0.59,2,7,4,20,14,9
,26,,,7,2,2,26,,,1,,,,,160,1,160,2,1,,151,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,7,,0.521429,"[{'action_type': 'outbound_click', 'value': '0.521429'}]",0.521429,1.825,0.140385,,0.022813,0.022813,1.825,,0.024172,0.521429,11.265432,11.774194,2.160494,2025-12-09,2025-12-09,1.045161,324,2.160494,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.160494'}]",facebook,310,3.65,11,4,9,131,69,47
,65,,,10,9,9,65,,,6,,,,,151,,151,6,6,,135,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,10,,0.368,"[{'action_type': 'outbound_click', 'value': '0.368'}]",0.368,0.408889,0.056615,,0.024371,0.024371,0.613333,,0.027259,0.368,13.579336,13.680297,3.690037,2025-12-09,2025-12-09,1.007435,271,3.690037,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '3.690037'}]",instagram,269,3.68,12,5,12,123,52,32
,,,,,,,,,,,,,,,,,,,,,,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,,,,,,,6,6,0,2025-12-09,2025-12-09,1,5,,,,,messenger,5,0.03,,1,,,,
,,,,,,,,,,,,,,,10,,10,,,,10,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0.038,0.038,,,0.038,,15.833333,15.833333,0,2025-12-09,2025-12-09,1,24,,,,,threads,24,0.38,1,8,2,10,4,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6924095752984,jesus_rap_1_4x5 - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,5,,,,,facebook,5,0,,3,,2,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924095752984,jesus_rap_1_4x5 - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,2,,,,,instagram,2,0,,2,,1,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6924096131184,12 Prerna - Copy,6924094572584,FB_iOS_BAU_F_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0.0025,0.0025,,,0.0025,,1.666667,1.666667,0,2025-12-09,2025-12-09,1,6,,,,,facebook,6,0.01,1,12,1,3,2,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6924096131184,12 Prerna - Copy,6924094572584,FB_iOS_BAU_F_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0.05,0.05,,,0.05,,10,10,0,2025-12-09,2025-12-09,1,5,,,,,instagram,5,0.05,,3,,1,,
,124,2,1,34,18,18,124,,,8,,,1,,767,2,767,12,9,,721,,6924096397984,03_blackbodysuit_Big energy - Copy 2,6924094572584,FB_iOS_BAU_F_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,33,,0.485651,"[{'action_type': 'outbound_click', 'value': '0.485651'}]",0.485651,0.91734,0.133162,,0.021528,0.021528,1.37601,,0.022902,0.500367,11.00808,11.309671,2.2,2025-12-09,2025-12-09,1.027397,1500,2.266667,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '2.266667'}]",facebook,1460,16.51212,103,6,96,653,383,264
,24,,,5,2,2,24,,,2,,,,,54,,54,2,2,,47,,6924096397984,03_blackbodysuit_Big energy - Copy 2,6924094572584,FB_iOS_BAU_F_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,5,,0.359611,"[{'action_type': 'outbound_click', 'value': '0.359611'}]",0.359611,0.899027,0.074919,,0.033297,0.033297,0.899027,,0.038256,0.359611,15.367974,15.772395,4.273504,2025-12-09,2025-12-09,1.026316,117,4.273504,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '4.273504'}]",instagram,114,1.798053,8,5,8,41,24,17
,,,,,,,,,,,,,,,5,,5,,,,5,,6924096397984,03_blackbodysuit_Big energy - Copy 2,6924094572584,FB_iOS_BAU_F_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0.031965,0.031965,,,0.031965,,22.832419,22.832419,0,2025-12-09,2025-12-09,1,7,,,,,threads,7,0.159827,2,10,2,5,3,3
,55,1,,16,7,7,55,,,3,,,,,237,1,237,4,3,,217,,6924661652784,04_MorganF_Nuthin But A G Thang - Copy 3,6924661349784,FB_iOS_BAU_Purchase_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,16,"[{'action_type': 'subscribe_mobile_app', 'value': '5.92'}, {'action_type': 'subscribe_total', 'value': '5.92'}, {'action_type': 'start_trial_mobile_app', 'value': '5.92'}, {'action_type': 'start_trial_total', 'value': '5.92'}]",0.37,"[{'action_type': 'outbound_click', 'value': '0.37'}]",0.37,0.845714,0.107636,,0.024979,0.024979,1.48,,0.027281,0.37,11.384615,11.653543,3.076923,2025-12-09,2025-12-09,1.023622,520,3.076923,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '3.076923'}]",facebook,508,5.92,23,4,22,193,111,66
,2,,,3,1,1,2,,,5,,,,,146,1,146,6,5,,137,,6924661652784,04_MorganF_Nuthin But A G Thang - Copy 3,6924661349784,FB_iOS_BAU_Purchase_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,3,,1.31,"[{'action_type': 'outbound_click', 'value': '1.31'}]",1.31,3.93,1.965,,0.026918,0.026918,0.655,,0.028686,1.31,13.741259,13.741259,1.048951,2025-12-09,2025-12-09,1,286,1.048951,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.048951'}]",instagram,286,3.93,13,4,13,119,59,39
,,,,,,,,,,,,,,,14,,14,,,,14,,6924661652784,04_MorganF_Nuthin But A G Thang - Copy 3,6924661349784,FB_iOS_BAU_Purchase_M_Rap,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0.015,0.015,,,0.015,,9.545455,9.545455,0,2025-12-09,2025-12-09,1,22,,,,,threads,22,0.21,3,7,3,12,6,5
