action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
3,936,6,,170,77,77,936,3,3,1,1,3,5182,4,5182,57,52,3,4955,3,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,168,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '13.512857'}, {'action_type': 'subscribe_total', 'value': '13.512857'}, {'action_type': 'start_trial_mobile_app', 'value': '10.51'}, {'action_type': 'start_trial_total', 'value': '10.51'}]",0.556412,"[{'action_type': 'outbound_click', 'value': '0.556412'}]",0.556412,1.228442,0.101058,31.53,0.018254,0.018254,1.659474,31.53,0.01909,0.563036,9.790912,10.287113,1.73895,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.05068,9661,1.759652,170,"[{'action_type': 'outbound_click', 'value': '170'}]","[{'action_type': 'outbound_click', 'value': '1.759652'}]",AVERAGE,9195,94.59,410,5,376,4580,2532,1523
,,,,,,,,,,,,,2,,2,,,,2,,6916859158784,02 Mike_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.065,0.065,,,0.065,,21.666667,26,0,2025-11-28,2025-11-28,UNKNOWN,1.2,6,,,,,UNKNOWN,5,0.13,,2,,2,,
,,,,,,,,,,,,,18,,18,,,,18,,6916860073184,02 Mike_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.038889,0.038889,,,0.038889,,10.144928,10.9375,0,2025-11-28,2025-11-28,UNKNOWN,1.078125,69,,,,,UNKNOWN,64,0.7,1,3,1,17,6,6
,,,,1,,,,,,,,,6,,6,,,,5,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.21,"[{'action_type': 'outbound_click', 'value': '0.21'}]",0.21,,,,0.035,0.035,,,0.042,0.21,13.125,14,6.25,2025-11-28,2025-11-28,UNKNOWN,1.066667,16,6.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.25'}]",UNKNOWN,15,0.21,,3,,4,2,1
,,,,1,,,,,,,,,9,,9,1,1,,7,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.55,"[{'action_type': 'outbound_click', 'value': '0.55'}]",0.55,,,,0.061111,0.061111,0.55,,0.078571,0.55,19.642857,20.37037,3.571429,2025-11-28,2025-11-28,UNKNOWN,1.037037,28,3.571429,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.571429'}]",UNKNOWN,27,0.55,,3,,7,4,2
,,,,,,,,,,,,,3,,3,,,,3,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.053333,0.053333,,,0.053333,,17.777778,17.777778,0,2025-11-28,2025-11-28,UNKNOWN,1,9,,,,,UNKNOWN,9,0.16,,3,,3,1,
,,,,,,,,,,,,,2,,2,,,,2,,6916862669184,03 Snoop_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.025,0.025,,,0.025,,16.666667,16.666667,0,2025-11-28,2025-11-28,UNKNOWN,1,3,,,,,UNKNOWN,3,0.05,1,11,,2,2,1
,2,,,4,1,1,2,,,,,,101,,101,1,1,,96,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,3,UNKNOWN,,0.835,"[{'action_type': 'outbound_click', 'value': '0.835'}]",0.835,3.34,1.67,,0.033069,0.033069,3.34,,0.034792,1.113333,11.170569,12.279412,1.003344,2025-11-28,2025-11-28,UNKNOWN,1.099265,299,1.337793,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.337793'}]",UNKNOWN,272,3.34,9,4,9,86,46,26
,,,,,,,,,,,,,14,,14,,,,14,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.044286,0.044286,,,0.044286,,15.897436,15.897436,0,2025-11-28,2025-11-28,UNKNOWN,1,39,,,,,UNKNOWN,39,0.62,,2,,11,,
,378,1,1,86,46,46,378,,,,,,1841,5,1841,38,32,,1717,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,82,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '45.67'}, {'action_type': 'subscribe_total', 'value': '45.67'}, {'action_type': 'start_trial_mobile_app', 'value': '15.223333'}, {'action_type': 'start_trial_total', 'value': '15.223333'}]",0.531047,"[{'action_type': 'outbound_click', 'value': '0.531047'}]",0.531047,0.992826,0.12082,,0.024807,0.024807,1.201842,,0.026599,0.556951,11.42607,11.871588,2.051539,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.038991,3997,2.151614,86,"[{'action_type': 'outbound_click', 'value': '86'}]","[{'action_type': 'outbound_click', 'value': '2.151614'}]",AVERAGE,3847,45.67,207,5,181,1593,912,541
,,,,,,,,,,,,,2,,2,,,,2,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-11-28,2025-11-28,UNKNOWN,1,6,,,,,UNKNOWN,6,0.14,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,6916865142184,04 Will_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,15,15,0,2025-11-28,2025-11-28,UNKNOWN,1,2,,,,,UNKNOWN,2,0.03,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461954384,04 Will_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0.03,,9,,1,1,
,,,,,,,,,,,,,28,,28,1,1,,27,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.079286,0.079286,2.22,,0.082222,,26.428571,28.101266,0,2025-11-28,2025-11-28,UNKNOWN,1.063291,84,,,,,UNKNOWN,79,2.22,2,3,2,25,10,4
,,,,,,,,,,,,,5,,5,,,,5,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.028,0.028,,,0.028,,14,14,0,2025-11-28,2025-11-28,UNKNOWN,1,10,,,,,UNKNOWN,10,0.14,,3,,4,2,
,145,1,,34,7,7,145,,,,,,816,1,816,16,15,,766,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,36,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '54.2'}, {'action_type': 'subscribe_total', 'value': '54.2'}, {'action_type': 'start_trial_mobile_app', 'value': '13.55'}, {'action_type': 'start_trial_total', 'value': '13.55'}]",1.594118,"[{'action_type': 'outbound_click', 'value': '1.594118'}]",1.594118,7.742857,0.373793,,0.066422,0.066422,3.3875,,0.070757,1.505556,24.782808,27.086457,1.646091,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.092954,2187,1.554641,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '1.554641'}]",AVERAGE,2001,54.2,78,4,72,685,355,202
,,,,,,,,,,1,1,,9,,9,1,,,8,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.083333,0.083333,0.75,,0.09375,,23.4375,25.862069,0,2025-11-28,2025-11-28,UNKNOWN,1.103448,32,,,,,UNKNOWN,29,0.75,2,3,2,8,5,4
,6,,,2,,,6,,,,,,62,,62,,,,60,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,UNKNOWN,,1.825,"[{'action_type': 'outbound_click', 'value': '1.825'}]",1.825,,0.608333,,0.058871,0.058871,,,0.060833,1.825,18.159204,18.527919,0.995025,2025-11-28,2025-11-28,UNKNOWN,1.020305,201,0.995025,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.995025'}]",UNKNOWN,197,3.65,4,3,4,54,36,24
,,,,,,,,,,,,,1,,1,,,,1,,6917461955584,03 Snoop_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0,0,,,0,,0,0,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,7,,1,,
,,,,,,,,,,,,,10,,10,,,,10,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.044,0.044,,,0.044,,18.333333,19.130435,0,2025-11-28,2025-11-28,UNKNOWN,1.043478,24,,,,,UNKNOWN,23,0.44,2,5,2,10,4,3
,,,,,,,,,,,,,5,,5,1,1,,4,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.102,0.102,0.51,,0.1275,,26.842105,28.333333,0,2025-11-28,2025-11-28,UNKNOWN,1.055556,19,,,,,UNKNOWN,18,0.51,,2,,4,2,1
,,,,,,,,,,,,,3,,3,,,,3,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.286667,0.286667,,,0.286667,,43,43,0,2025-11-28,2025-11-28,UNKNOWN,1,20,,,,,UNKNOWN,20,0.86,,2,,3,2,
,,,,1,,,,,,,,,4,,4,,,,3,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,UNKNOWN,,0.32,"[{'action_type': 'outbound_click', 'value': '0.32'}]",0.32,,,,0.08,0.08,,,0.106667,0.32,80,80,25,2025-11-28,2025-11-28,UNKNOWN,1,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",UNKNOWN,4,0.32,1,11,1,3,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6917461956584,01 Santa_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.1,0.1,,,0.1,,28.571429,28.571429,0,2025-11-28,2025-11-28,UNKNOWN,1,7,,,,,UNKNOWN,7,0.2,1,3,1,2,1,1
,21,,,12,4,4,21,,,,,,393,1,393,6,5,,375,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,13,ABOVE_AVERAGE,"[{'action_type': 'start_trial_mobile_app', 'value': '24.21'}, {'action_type': 'start_trial_total', 'value': '24.21'}]",2.0175,"[{'action_type': 'outbound_click', 'value': '2.0175'}]",2.0175,6.0525,1.152857,,0.061603,0.061603,4.035,,0.06456,1.862308,23.211889,24.21,1.246405,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.043,1043,1.150527,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.150527'}]",AVERAGE,1000,24.21,26,4,25,336,184,112
,,,,,,,,,,,,,5,,5,,,,5,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.192,0.192,,,0.192,,50.526316,53.333333,0,2025-11-28,2025-11-28,UNKNOWN,1.055556,19,,,,,UNKNOWN,18,0.96,1,3,1,5,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-11-28,2025-11-28,UNKNOWN,1,4,,,,,UNKNOWN,4,0.06,,3,,,1,
,,,,,,,,,,,,,,,,,,,,,6917504276384,03 will_loseYourself - Copy,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,,,,,,,5,5,0,2025-11-28,2025-11-28,UNKNOWN,1,2,,,,,UNKNOWN,2,0.01,,2,,,,
,68,,,19,8,8,68,,,,,,458,,458,3,3,,436,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,19,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '15.36'}, {'action_type': 'subscribe_total', 'value': '15.36'}, {'action_type': 'start_trial_mobile_app', 'value': '10.24'}, {'action_type': 'start_trial_total', 'value': '10.24'}]",1.616842,"[{'action_type': 'outbound_click', 'value': '1.616842'}]",1.616842,3.84,0.451765,,0.067074,0.067074,10.24,,0.070459,1.616842,24.615385,25.642738,1.522436,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.041736,1248,1.522436,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.522436'}]",AVERAGE,1198,30.72,57,5,55,390,204,155
,,,,,,,,,,,,,1,,1,,,,1,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.05,0.05,,,0.05,,12.5,12.5,0,2025-11-28,2025-11-28,UNKNOWN,1,4,,,,,UNKNOWN,4,0.05,,11,,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6917505480184,04 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.045,0.045,,,0.045,,22.5,22.5,0,2025-11-28,2025-11-28,UNKNOWN,1,4,,,,,UNKNOWN,4,0.09,,4,,1,1,
,20,,,7,,,20,,,,,,170,,170,1,1,,162,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,10,ABOVE_AVERAGE,,1.981429,"[{'action_type': 'outbound_click', 'value': '1.981429'}]",1.981429,,0.6935,,0.081588,0.081588,13.87,,0.085617,1.387,21.739812,23.429054,1.567398,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.077703,638,1.097179,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.097179'}]",AVERAGE,592,13.87,18,3,18,139,85,52
,,,,,,,,,,,,,,,,,,,,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,2,,,,
,1,,,1,,,1,,,,,,5,,5,,,,4,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,UNKNOWN,,0.93,"[{'action_type': 'outbound_click', 'value': '0.93'}]",0.93,,0.93,,0.186,0.186,,,0.2325,0.93,77.5,77.5,8.333333,2025-11-28,2025-11-28,UNKNOWN,1,12,8.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",UNKNOWN,12,0.93,2,9,2,4,3,3
,,,,,,,,,,,,,1,,1,,,,1,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0.03,,7,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6917505481584,02 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.383333,0.383333,,,0.383333,,95.833333,95.833333,0,2025-11-28,2025-11-28,UNKNOWN,1,12,,,,,UNKNOWN,12,1.15,,3,,3,2,2
,22,,,6,1,1,22,,,,,,81,,81,3,3,,72,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,6,UNKNOWN,,0.91,"[{'action_type': 'outbound_click', 'value': '0.91'}]",0.91,5.46,0.248182,,0.067407,0.067407,1.82,,0.075833,0.91,24.594595,25.633803,2.702703,2025-11-28,2025-11-28,UNKNOWN,1.042254,222,2.702703,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",UNKNOWN,213,5.46,7,3,7,68,30,22
,,,,,,,,,,,,,4,,4,,,,4,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.0975,0.0975,,,0.0975,,32.5,32.5,0,2025-11-28,2025-11-28,UNKNOWN,1,12,,,,,UNKNOWN,12,0.39,1,5,1,4,4,4
