action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,3,,3,,,,3,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.103333,0.103333,,,0.103333,,28.181818,28.181818,0,2025-11-29,2025-11-29,1,female,11,,,,,11,0.31,,3,,3,,
,19,,,1,,,19,,,,,,14,,14,,,,13,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.76,"[{'action_type': 'outbound_click', 'value': '1.76'}]",1.76,,0.092632,,0.125714,0.125714,,,0.135385,1.76,37.446809,39.111111,2.12766,2025-11-29,2025-11-29,1.044444,male,47,2.12766,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",45,1.76,2,4,2,13,6,5
,,,,,,,,,,,,,,,,,,,,,6917461955584,03 Snoop_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,male,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,22.5,22.5,0,2025-11-29,2025-11-29,1,female,4,,,,,4,0.09,,1,,,,
,,,,1,,,,,,,,,5,,5,,,,4,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.47,"[{'action_type': 'outbound_click', 'value': '0.47'}]",0.47,,,,0.094,0.094,,,0.1175,0.47,26.111111,29.375,5.555556,2025-11-29,2025-11-29,1.125,male,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",16,0.47,,2,,4,2,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-29,2025-11-29,1,female,2,,,,,2,0.04,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,26.25,30,0,2025-11-29,2025-11-29,1.142857,male,8,,,,,7,0.21,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461955984,02 Mike_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-11-29,2025-11-29,1,unknown,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-11-29,2025-11-29,1,female,2,,,,,2,0.12,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,22.5,0,2025-11-29,2025-11-29,1.125,male,9,,,,,8,0.18,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0,0,,,0,,0,0,0,2025-11-29,2025-11-29,1,female,1,,,,,1,0,,4,,1,,
,5,,,,,,5,,,,,,3,,3,,,,3,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0.032,,0.053333,0.053333,,,0.053333,,20,22.857143,0,2025-11-29,2025-11-29,1.142857,male,8,,,,,7,0.16,,2,,3,,
,,,,,,,,,,,,,,,,,,,,,6917461956584,01 Santa_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-11-29,2025-11-29,1,female,2,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956584,01 Santa_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-11-29,2025-11-29,1,male,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,female,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-11-29,2025-11-29,1,male,2,,,,,2,0.12,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,100,100,0,2025-11-29,2025-11-29,1,unknown,1,,,,,1,0.1,,0,,,,
,106,1,,16,2,2,106,,,1,1,,536,1,536,11,9,,509,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,17,"[{'action_type': 'subscribe_mobile_app', 'value': '14.555'}, {'action_type': 'subscribe_total', 'value': '14.555'}, {'action_type': 'start_trial_mobile_app', 'value': '9.703333'}, {'action_type': 'start_trial_total', 'value': '9.703333'}]",1.819375,"[{'action_type': 'outbound_click', 'value': '1.819375'}]",1.819375,14.555,0.274623,,0.05431,0.05431,2.646364,,0.057191,1.712353,20.089717,21.27924,1.173223,2025-11-29,2025-11-29,1.059211,female,1449,1.10421,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.10421'}]",1368,29.11,37,4,36,446,210,123
,630,,,104,53,53,630,,,1,1,,3266,5,3266,37,31,,3125,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,124,"[{'action_type': 'subscribe_mobile_app', 'value': '16.335556'}, {'action_type': 'subscribe_total', 'value': '16.335556'}, {'action_type': 'start_trial_mobile_app', 'value': '8.167778'}, {'action_type': 'start_trial_total', 'value': '8.167778'}]",1.413654,"[{'action_type': 'outbound_click', 'value': '1.413654'}]",1.413654,2.773962,0.233365,,0.045015,0.045015,3.973514,,0.047046,1.185645,18.542061,20.010889,1.563879,2025-11-29,2025-11-29,1.079216,male,7929,1.311641,104,"[{'action_type': 'outbound_click', 'value': '104'}]","[{'action_type': 'outbound_click', 'value': '1.311641'}]",7347,147.02,258,4,241,2787,1433,915
,6,,,1,,,6,,,,,,20,,20,,,,19,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.12,"[{'action_type': 'outbound_click', 'value': '1.12'}]",1.12,,0.186667,,0.056,0.056,,,0.058947,1.12,19.649123,21.960784,1.754386,2025-11-29,2025-11-29,1.117647,unknown,57,1.754386,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",51,1.12,1,3,1,17,5,4
,,,,,,,,,,,,,2,,2,,,,2,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-11-29,2025-11-29,1,female,3,,,,,3,0.03,,4,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.31,0.31,,,0.31,,44.285714,44.285714,0,2025-11-29,2025-11-29,1,male,7,,,,,7,0.31,,2,,1,1,
,,,,,,,,,,,,,,,,,,,,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,male,1,,,,,1,0.01,,1,,,,
,149,,,59,16,16,149,,,,,,1463,,1463,15,15,,1389,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,59,"[{'action_type': 'subscribe_mobile_app', 'value': '21.01212'}, {'action_type': 'subscribe_total', 'value': '21.01212'}, {'action_type': 'start_trial_mobile_app', 'value': '21.01212'}, {'action_type': 'start_trial_total', 'value': '21.01212'}]",1.424551,"[{'action_type': 'outbound_click', 'value': '1.424551'}]",1.424551,5.25303,0.564084,,0.057449,0.057449,5.603232,,0.06051,1.424551,19.776113,21.332101,1.388235,2025-11-29,2025-11-29,1.07868,female,4250,1.388235,59,"[{'action_type': 'outbound_click', 'value': '59'}]","[{'action_type': 'outbound_click', 'value': '1.388235'}]",3940,84.048479,151,4,135,1208,597,470
,2,,,,,,2,,,,,,39,,39,1,1,,38,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,1.230563,,0.063106,0.063106,2.461127,,0.064766,,18.504712,19.689014,0,2025-11-29,2025-11-29,1.064,male,133,,,,,125,2.461127,5,3,5,26,14,12
,,,,,,,,,,,,,6,1,6,1,,,5,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.143399,0.143399,0.860394,,0.172079,,40.971138,40.971138,0,2025-11-29,2025-11-29,1,unknown,21,,,,,21,0.860394,1,3,,5,3,3
,,,,,,,,,,,,,1,,1,,,,1,,6917505480184,04 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-11-29,2025-11-29,1,female,2,,,,,2,0.02,,5,,1,1,
,,,,,,,,,,,,,,,,,,,,,6917505480184,04 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-11-29,2025-11-29,1,male,1,,,,,1,0.06,,3,,,,
,82,,,15,7,7,82,,,1,1,,291,,291,1,,,275,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,16,"[{'action_type': 'subscribe_mobile_app', 'value': '18.099002'}, {'action_type': 'subscribe_total', 'value': '18.099002'}, {'action_type': 'start_trial_mobile_app', 'value': '6.033001'}, {'action_type': 'start_trial_total', 'value': '6.033001'}]",1.2066,"[{'action_type': 'outbound_click', 'value': '1.2066'}]",1.2066,2.585572,0.22072,,0.062196,0.062196,18.099002,,0.065815,1.131188,18.813931,20.473984,1.663202,2025-11-29,2025-11-29,1.088235,female,962,1.559252,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.559252'}]",884,18.099002,32,3,30,243,125,96
,3,,,1,,,3,,,,,,17,,17,,,,16,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.900946,"[{'action_type': 'outbound_click', 'value': '0.900946'}]",0.900946,,0.300315,,0.052997,0.052997,,,0.056309,0.900946,19.169061,20.95223,2.12766,2025-11-29,2025-11-29,1.093023,male,47,2.12766,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",43,0.900946,4,4,4,15,8,6
,1,,,,,,1,,,,,,,,,,,,,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0.050053,,,,,,,,12.513137,12.513137,0,2025-11-29,2025-11-29,1,unknown,4,,,,,4,0.050053,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-11-29,2025-11-29,1,female,3,,,,,3,0.06,,3,,1,1,
,,,,,,,,,,,,,4,,4,,,,4,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.365,0.365,,,0.365,,58.4,63.478261,0,2025-11-29,2025-11-29,1.086957,female,25,,,,,23,1.46,,2,,3,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.71,0.71,,,0.71,,236.666667,236.666667,0,2025-11-29,2025-11-29,1,female,3,,,,,3,0.71,,3,,1,1,
,,,,1,,,,,,,,,3,,3,,,,2,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.4,"[{'action_type': 'outbound_click', 'value': '0.4'}]",0.4,,,,0.133333,0.133333,,,0.2,0.4,80,133.333333,20,2025-11-29,2025-11-29,1.666667,male,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",3,0.4,,6,,2,2,2
,,,,,,,,,,,,,,,,,,,,,6917505481584,02 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,37.5,37.5,0,2025-11-29,2025-11-29,1,female,4,,,,,4,0.15,,2,,,,
,87,2,,29,10,10,87,,,,,,408,1,408,4,3,,375,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,28,"[{'action_type': 'subscribe_mobile_app', 'value': '27.25'}, {'action_type': 'subscribe_total', 'value': '27.25'}, {'action_type': 'start_trial_mobile_app', 'value': '13.625'}, {'action_type': 'start_trial_total', 'value': '13.625'}]",0.939655,"[{'action_type': 'outbound_click', 'value': '0.939655'}]",0.939655,2.725,0.313218,,0.066789,0.066789,6.8125,,0.072667,0.973214,22.281276,23.987676,2.289452,2025-11-29,2025-11-29,1.076585,female,1223,2.371218,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '2.371218'}]",1136,27.25,44,3,39,339,174,100
,2,,,1,3,3,2,,,,,,31,,31,,,,30,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.86,"[{'action_type': 'outbound_click', 'value': '1.86'}]",1.86,0.62,0.93,,0.06,0.06,,,0.062,1.86,17.54717,18.235294,0.943396,2025-11-29,2025-11-29,1.039216,male,106,0.943396,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.943396'}]",102,1.86,1,3,1,30,11,3
,,,,1,,,,,,,,,2,,2,,,,1,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.13,"[{'action_type': 'outbound_click', 'value': '0.13'}]",0.13,,,,0.065,0.065,,,0.13,0.13,13,13,10,2025-11-29,2025-11-29,1,unknown,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",10,0.13,1,3,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,55,55,0,2025-11-29,2025-11-29,1,female,2,,,,,2,0.11,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.115,0.115,,,0.115,,38.333333,46,0,2025-11-29,2025-11-29,1.2,male,6,,,,,5,0.23,,3,,2,,
