action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,151,,,26,9,9,151,,,,,,468,1,468,6,5,,436,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,27,"[{'action_type': 'subscribe_mobile_app', 'value': '42.22'}, {'action_type': 'subscribe_total', 'value': '42.22'}, {'action_type': 'start_trial_mobile_app', 'value': '10.555'}, {'action_type': 'start_trial_total', 'value': '10.555'}]",1.623846,"[{'action_type': 'outbound_click', 'value': '1.623846'}]",1.623846,4.691111,0.279603,,0.090214,0.090214,7.036667,,0.096835,1.563704,34.691865,37.49556,2.21857,2025-11-26,2025-11-26,1.080817,1217,2.136401,26,"[{'action_type': 'outbound_click', 'value': '26'}]","[{'action_type': 'outbound_click', 'value': '2.136401'}]",1126,42.22,82,4,79,425,231,145
,4,,,7,,,4,,,,,,90,,90,,,,83,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,,1.452857,"[{'action_type': 'outbound_click', 'value': '1.452857'}]",1.452857,,2.5425,,0.113,0.113,,,0.12253,2.034,42.911392,45.2,2.109705,2025-11-26,2025-11-26,1.053333,237,2.953587,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.953587'}]",225,10.17,13,4,13,81,35,23
,3,,,,,,3,,,,,,19,,19,,,,19,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0.626667,,0.098947,0.098947,,,0.098947,,40.869565,47,0,2025-11-26,2025-11-26,1.15,46,,,,,40,1.88,4,4,4,19,10,6
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-11-26,2025-11-26,1,3,,,,,3,0.06,,1,,,,
,1,,,1,1,1,1,,,,,,5,,5,,,,4,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.2,"[{'action_type': 'outbound_click', 'value': '1.2'}]",1.2,1.2,1.2,,0.24,0.24,,,0.3,1.2,54.545455,75,4.545455,2025-11-26,2025-11-26,1.375,22,4.545455,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.545455'}]",16,1.2,2,2,2,4,2,2
,,,,2,,,,,,,,,16,,16,,,,14,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,1.11,"[{'action_type': 'outbound_click', 'value': '1.11'}]",1.11,,,,0.13875,0.13875,,,0.158571,1.11,43.529412,51.627907,3.921569,2025-11-26,2025-11-26,1.186047,51,3.921569,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.921569'}]",43,2.22,,2,,14,7,2
,,,,,,,,,,,,,3,,3,,,,3,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.323333,0.323333,,,0.323333,,35.925926,42.173913,0,2025-11-26,2025-11-26,1.173913,27,,,,,23,0.97,,1,,3,,
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,50,50,0,2025-11-26,2025-11-26,1,1,,,,,1,0.05,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-26,2025-11-26,1,4,,,,,4,0.08,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,32,32,0,2025-11-26,2025-11-26,1,5,,,,,5,0.16,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.145,0.145,,,0.145,,36.25,36.25,0,2025-11-26,2025-11-26,1,8,,,,,8,0.29,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-11-26,2025-11-26,1,2,,,,,2,0.05,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.08,0.08,,,0.08,,20,26.666667,0,2025-11-26,2025-11-26,1.333333,4,,,,,3,0.08,1,5,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,7.142857,8.333333,0,2025-11-26,2025-11-26,1.166667,7,,,,,6,0.05,,2,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-11-26,2025-11-26,1,5,,,,,5,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,20,20,0,2025-11-26,2025-11-26,1,3,,,,,3,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-26,2025-11-26,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916144704784,tyson_rap_2_4x5_subtitles,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-26,2025-11-26,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,56.428571,65.833333,0,2025-11-26,2025-11-26,1.166667,14,,,,,12,0.79,,2,,,,
,16,,,1,1,1,16,,,,,,11,,11,,,,10,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,"[{'action_type': 'subscribe_mobile_app', 'value': '2'}, {'action_type': 'subscribe_total', 'value': '2'}, {'action_type': 'start_trial_mobile_app', 'value': '2'}, {'action_type': 'start_trial_total', 'value': '2'}]",2,"[{'action_type': 'outbound_click', 'value': '2'}]",2,2,0.125,,0.181818,0.181818,,,0.2,2,35.714286,39.215686,1.785714,2025-11-26,2025-11-26,1.098039,56,1.785714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",51,2,1,3,1,10,4,3
,44,,,3,3,3,44,,,,,,23,,23,,,,20,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,"[{'action_type': 'subscribe_mobile_app', 'value': '1.99'}, {'action_type': 'subscribe_total', 'value': '1.99'}, {'action_type': 'start_trial_mobile_app', 'value': '1.99'}, {'action_type': 'start_trial_total', 'value': '1.99'}]",0.663333,"[{'action_type': 'outbound_click', 'value': '0.663333'}]",0.663333,0.663333,0.045227,,0.086522,0.086522,,,0.0995,0.663333,25.844156,26.533333,3.896104,2025-11-26,2025-11-26,1.026667,77,3.896104,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.896104'}]",75,1.99,3,4,3,19,12,6
,13,,,1,,,13,,,,,,12,,12,,,,11,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,2.77,"[{'action_type': 'outbound_click', 'value': '2.77'}]",2.77,,0.213077,,0.230833,0.230833,,,0.251818,2.77,58.93617,62.954545,2.12766,2025-11-26,2025-11-26,1.068182,47,2.12766,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",44,2.77,1,3,1,10,5,1
,,,,,,,,,,,,,5,,5,,,,5,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.128,0.128,,,0.128,,42.666667,45.714286,0,2025-11-26,2025-11-26,1.071429,15,,,,,14,0.64,1,4,1,4,2,1
,,,,,,,,,,,,,2,,2,,,,2,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-26,2025-11-26,1,4,,,,,4,0.08,,3,,1,,
,,,,,,,,,,,,,4,1,4,1,,,3,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.08,0.08,0.32,,0.106667,,35.555556,40,0,2025-11-26,2025-11-26,1.125,9,,,,,8,0.32,,2,,3,,
,3,,,2,,,3,,,,,,17,,17,1,1,,14,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,1.34,"[{'action_type': 'outbound_click', 'value': '1.34'}]",1.34,,0.893333,,0.157647,0.157647,2.68,,0.191429,1.34,51.538462,59.555556,3.846154,2025-11-26,2025-11-26,1.155556,52,3.846154,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",45,2.68,,3,,10,5,4
,9,,,3,,,9,,,,,,33,,33,,,,30,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,1.16,"[{'action_type': 'outbound_click', 'value': '1.16'}]",1.16,,0.386667,,0.105455,0.105455,,,0.116,1.16,39.101124,40.941176,3.370787,2025-11-26,2025-11-26,1.047059,89,3.370787,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.370787'}]",85,3.48,6,4,6,28,15,9
,16,,,1,,,16,,,,,,26,,26,1,1,,24,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,4.56,"[{'action_type': 'outbound_click', 'value': '4.56'}]",4.56,,0.285,,0.175385,0.175385,4.56,,0.19,4.56,60,62.465753,1.315789,2025-11-26,2025-11-26,1.041096,76,1.315789,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.315789'}]",73,4.56,1,4,1,23,10,7
,,,,,,,,,,,,,10,,10,,,,10,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.327,0.327,,,0.327,,96.176471,121.111111,0,2025-11-26,2025-11-26,1.259259,34,,,,,27,3.27,,3,,9,7,4
,5,,,1,1,1,5,,,,,,4,,4,,,,3,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,"[{'action_type': 'subscribe_mobile_app', 'value': '0.87'}, {'action_type': 'subscribe_total', 'value': '0.87'}, {'action_type': 'start_trial_mobile_app', 'value': '0.87'}, {'action_type': 'start_trial_total', 'value': '0.87'}]",0.87,"[{'action_type': 'outbound_click', 'value': '0.87'}]",0.87,0.87,0.174,,0.2175,0.2175,,,0.29,0.87,217.5,290,25,2025-11-26,2025-11-26,1.333333,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",3,0.87,,7,,3,3,1
,,,,,,,,,,,,,1,,1,,,,1,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.08,0.08,,,0.08,,16,16,0,2025-11-26,2025-11-26,1,5,,,,,5,0.08,,1,,,,
,,,,,,,,,,,,,4,,4,1,1,,3,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.1425,0.1425,0.57,,0.19,,38,38,0,2025-11-26,2025-11-26,1,15,,,,,15,0.57,,2,,3,1,
,,,,,,,,,,,,,10,,10,,,,10,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.073,0.073,,,0.073,,33.181818,36.5,0,2025-11-26,2025-11-26,1.1,22,,,,,20,0.73,1,5,1,5,3,1
,,,,,,,,,,,,,4,,4,,,,4,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.0575,0.0575,,,0.0575,,23,23,0,2025-11-26,2025-11-26,1,10,,,,,10,0.23,,4,,4,3,1
,,,,,,,,,,,,,2,,2,,,,2,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,16,0,2025-11-26,2025-11-26,1.2,6,,,,,5,0.08,1,5,1,2,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.32,0.32,,,0.32,,320,320,0,2025-11-26,2025-11-26,1,1,,,,,1,0.32,,6,,1,,
,,,,,,,,,,,,,,,,,,,,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,53.333333,53.333333,0,2025-11-26,2025-11-26,1,3,,,,,3,0.16,,2,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.122,0.122,,,0.122,,23.461538,24.4,0,2025-11-26,2025-11-26,1.04,26,,,,,25,0.61,1,3,1,5,3,2
,,,,,,,,,,,,,13,,13,,,,13,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.129231,0.129231,,,0.129231,,50.909091,52.5,0,2025-11-26,2025-11-26,1.03125,33,,,,,32,1.68,2,4,2,11,5,4
,,,,,,,,,,,,,10,,10,1,1,,9,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.182,0.182,1.82,,0.202222,,55.151515,56.875,0,2025-11-26,2025-11-26,1.03125,33,,,,,32,1.82,2,4,2,9,6,4
,,,,,,,,,,,,,2,,2,,,,2,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.09,0.09,,,0.09,,36,36,0,2025-11-26,2025-11-26,1,5,,,,,5,0.18,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,30,0,2025-11-26,2025-11-26,1,1,,,,,1,0.03,,2,,,,
,4,,,2,,,4,,,,,,8,,8,,,,6,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,0.52,"[{'action_type': 'outbound_click', 'value': '0.52'}]",0.52,,0.26,,0.13,0.13,,,0.173333,0.52,35.862069,37.142857,6.896552,2025-11-26,2025-11-26,1.035714,29,6.896552,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '6.896552'}]",28,1.04,1,2,1,4,3,3
,7,,,6,,,7,,,,,,76,,76,,,,70,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,,1.221667,"[{'action_type': 'outbound_click', 'value': '1.221667'}]",1.221667,,1.047143,,0.096447,0.096447,,,0.104714,1.221667,22.078313,23.41853,1.807229,2025-11-26,2025-11-26,1.060703,332,1.807229,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.807229'}]",313,7.33,6,3,5,63,32,23
,79,,,14,5,5,79,,,1,1,,215,,215,4,3,,197,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,14,"[{'action_type': 'subscribe_mobile_app', 'value': '8.455'}, {'action_type': 'subscribe_total', 'value': '8.455'}, {'action_type': 'start_trial_mobile_app', 'value': '5.636667'}, {'action_type': 'start_trial_total', 'value': '5.636667'}]",1.207857,"[{'action_type': 'outbound_click', 'value': '1.207857'}]",1.207857,3.382,0.214051,,0.078651,0.078651,4.2275,,0.085838,1.207857,24.941003,27.142857,2.064897,2025-11-26,2025-11-26,1.088283,678,2.064897,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '2.064897'}]",623,16.91,21,4,18,169,84,64
,16,,1,11,5,5,16,,,,,,180,,180,7,6,,162,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,11,"[{'action_type': 'subscribe_mobile_app', 'value': '13.01'}, {'action_type': 'subscribe_total', 'value': '13.01'}, {'action_type': 'start_trial_mobile_app', 'value': '13.01'}, {'action_type': 'start_trial_total', 'value': '13.01'}]",1.182727,"[{'action_type': 'outbound_click', 'value': '1.182727'}]",1.182727,2.602,0.813125,,0.072278,0.072278,1.858571,,0.080309,1.182727,31.887255,34.786096,2.696078,2025-11-26,2025-11-26,1.090909,408,2.696078,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '2.696078'}]",374,13.01,27,6,26,139,86,65
,,,,2,,,,,,,,,35,,35,1,1,,32,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,1.285,"[{'action_type': 'outbound_click', 'value': '1.285'}]",1.285,,,,0.073429,0.073429,2.57,,0.080313,1.285,32.125,35.694444,2.5,2025-11-26,2025-11-26,1.111111,80,2.5,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.5'}]",72,2.57,7,5,6,29,15,13
,,,,1,,,,,,,,,7,,7,,,,6,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,,,,0.035714,0.035714,,,0.041667,0.25,16.666667,17.857143,6.666667,2025-11-26,2025-11-26,1.071429,15,6.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",14,0.25,1,5,1,5,3,4
,28,,,5,1,1,28,,,1,1,,66,,66,1,,,60,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,,1.450246,"[{'action_type': 'outbound_click', 'value': '1.450246'}]",1.450246,7.251232,0.258973,,0.109867,0.109867,7.251232,,0.120854,1.03589,25.442921,30.339885,2.45614,2025-11-26,2025-11-26,1.192469,285,1.754386,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",239,7.251232,5,3,5,54,30,23
,243,1,,45,20,20,243,,,1,1,,824,2,824,7,4,,772,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,48,"[{'action_type': 'subscribe_mobile_app', 'value': '11.501955'}, {'action_type': 'subscribe_total', 'value': '11.501955'}, {'action_type': 'start_trial_mobile_app', 'value': '8.215682'}, {'action_type': 'start_trial_total', 'value': '8.215682'}]",1.277995,"[{'action_type': 'outbound_click', 'value': '1.277995'}]",1.277995,2.875489,0.236666,,0.069793,0.069793,8.215682,,0.074495,1.19812,17.332663,20.150587,1.446655,2025-11-26,2025-11-26,1.162579,3318,1.356239,45,"[{'action_type': 'outbound_click', 'value': '45'}]","[{'action_type': 'outbound_click', 'value': '1.356239'}]",2854,57.509775,92,3,87,664,353,241
2,444,1,,98,31,31,444,2,2,,,2,1530,1,1530,9,8,2,1423,2,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,93,"[{'action_type': 'subscribe_mobile_app', 'value': '10.54068'}, {'action_type': 'subscribe_total', 'value': '10.54068'}, {'action_type': 'start_trial_mobile_app', 'value': '6.776152'}, {'action_type': 'start_trial_total', 'value': '6.776152'}]",0.968022,"[{'action_type': 'outbound_click', 'value': '0.968022'}]",0.968022,3.060198,0.213662,47.433062,0.062004,0.062004,10.54068,47.433062,0.066666,1.020066,19.09928,22.657302,1.872358,2025-11-26,2025-11-26,1.186291,4967,1.973022,98,"[{'action_type': 'outbound_click', 'value': '98'}]","[{'action_type': 'outbound_click', 'value': '1.973022'}]",4187,94.866124,164,4,159,1224,656,452
1,273,,,46,18,18,273,1,1,,,1,856,1,856,6,5,1,804,1,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,43,"[{'action_type': 'subscribe_mobile_app', 'value': '11.763999'}, {'action_type': 'subscribe_total', 'value': '11.763999'}, {'action_type': 'start_trial_mobile_app', 'value': '8.402857'}, {'action_type': 'start_trial_total', 'value': '8.402857'}]",1.278696,"[{'action_type': 'outbound_click', 'value': '1.278696'}]",1.278696,3.267778,0.215458,58.819997,0.068715,0.068715,9.803333,58.819997,0.073159,1.367907,25.430176,29.964339,1.859058,2025-11-26,2025-11-26,1.178299,2313,1.988759,46,"[{'action_type': 'outbound_click', 'value': '46'}]","[{'action_type': 'outbound_click', 'value': '1.988759'}]",1963,58.819997,81,4,80,681,334,230
,76,1,,8,3,3,76,,,1,1,,171,,171,1,,,162,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,"[{'action_type': 'subscribe_mobile_app', 'value': '14.422451'}, {'action_type': 'subscribe_total', 'value': '14.422451'}, {'action_type': 'start_trial_mobile_app', 'value': '14.422451'}, {'action_type': 'start_trial_total', 'value': '14.422451'}]",1.802806,"[{'action_type': 'outbound_click', 'value': '1.802806'}]",1.802806,4.807484,0.189769,,0.084342,0.084342,14.422451,,0.089027,2.06035,34.33917,38.45987,1.666667,2025-11-26,2025-11-26,1.12,420,1.904762,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.904762'}]",375,14.422451,26,5,24,147,76,55
,10,,,2,2,2,10,,,,,,40,1,40,1,,,37,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,1.23521,"[{'action_type': 'outbound_click', 'value': '1.23521'}]",1.23521,1.23521,0.247042,,0.061761,0.061761,2.47042,,0.066768,0.823473,24.704199,28.072953,3,2025-11-26,2025-11-26,1.136364,100,2,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2'}]",88,2.47042,3,4,3,32,16,12
,,,,,,,,,,,,,,,,,,,,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,270,270,0,2025-11-26,2025-11-26,1,1,,,,,1,0.27,,2,,,,
