action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
3,696,3,1,182,73,73,696,3,3,57,3,3,3,3,4082,6,4082,70,60,3,3830,3,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,173,"[{'action_type': 'subscribe_mobile_app', 'value': '67.072526'}, {'action_type': 'subscribe_total', 'value': '67.072526'}]",1.105591,"[{'action_type': 'outbound_click', 'value': '1.111699'}]",1.105591,2.756405,0.289106,67.072526,0.049294,0.049294,2.874537,67.072526,0.052537,1.163107,22.91511,24.490942,1.970163,2025-12-08,2025-12-08,1.068768,8781,2.072657,182,"[{'action_type': 'outbound_click', 'value': '181'}]","[{'action_type': 'outbound_click', 'value': '2.061269'}]",facebook,8216,201.217577,500,5,466,3412,2060,1453
,36,,,10,5,5,36,,,3,1,1,,,220,2,220,6,3,,204,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,11,,1.692232,"[{'action_type': 'outbound_click', 'value': '1.692232'}]",1.692232,3.384464,0.470064,,0.07692,0.07692,2.820387,,0.082953,1.538393,30.823897,31.107204,2.003643,2025-12-08,2025-12-08,1.009191,549,1.821494,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.821494'}]",instagram,544,16.922319,24,5,24,191,99,70
,,,,,,,,,,,,,,,9,,9,,,,9,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.032227,0.032227,,,0.032227,,24.169979,24.169979,0,2025-12-08,2025-12-08,1,12,,,,,threads,12,0.29004,4,10,4,7,5,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.15,0.15,,,0.15,,30,30,0,2025-12-08,2025-12-08,1,5,,,,,facebook,5,0.15,,4,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,instagram,1,0.03,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,2,,,,,facebook,2,0.02,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-08,2025-12-08,1,3,,,,,facebook,3,0.06,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,50,50,0,2025-12-08,2025-12-08,1,1,,,,,instagram,1,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,facebook,1,0.03,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,40,40,0,2025-12-08,2025-12-08,1,2,,,,,facebook,2,0.08,,5,,1,1,
,,,,1,,,,,,,,,,,12,,12,,,,11,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.329883,"[{'action_type': 'outbound_click', 'value': '0.329883'}]",0.329883,,,,0.02749,0.02749,,,0.029989,0.329883,29.989352,47.126125,9.090909,2025-12-08,2025-12-08,1.571429,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",audience_network,7,0.329883,2,7,2,10,3,2
1,256,1,,87,37,37,256,1,1,29,1,1,2,1,2664,2,2664,34,31,1,2543,1,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,85,"[{'action_type': 'subscribe_mobile_app', 'value': '139.300541'}, {'action_type': 'subscribe_total', 'value': '139.300541'}]",1.601156,"[{'action_type': 'outbound_click', 'value': '1.601156'}]",1.601156,3.764879,0.544143,139.300541,0.05229,0.05229,4.097075,139.300541,0.054778,1.63883,25.758236,26.412693,1.571746,2025-12-08,2025-12-08,1.025408,5408,1.608728,87,"[{'action_type': 'outbound_click', 'value': '87'}]","[{'action_type': 'outbound_click', 'value': '1.608728'}]",facebook,5274,139.300541,324,5,300,2316,1512,999
,31,,,6,2,2,31,,,2,1,1,,,356,,356,3,2,,347,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,11,,4.53339,"[{'action_type': 'outbound_click', 'value': '4.53339'}]",4.53339,13.600171,0.87743,,0.076405,0.076405,9.066781,,0.078387,2.472758,30.90948,30.944644,1.25,2025-12-08,2025-12-08,1.001138,880,0.681818,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.681818'}]",instagram,879,27.200343,22,5,22,311,181,120
,,,,,,,,,,,,,,,40,,40,,,,40,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.053981,0.053981,,,0.053981,,34.826345,34.826345,0,2025-12-08,2025-12-08,1,62,,,,,threads,62,2.159233,4,6,4,35,22,9
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.11,0.11,,,0.11,,27.5,27.5,0,2025-12-08,2025-12-08,1,4,,,,,facebook,4,0.11,,3,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,26.666667,26.666667,0,2025-12-08,2025-12-08,1,3,,,,,instagram,3,0.08,,4,,1,,
3,157,2,,25,9,9,157,3,3,11,,,,3,735,,735,11,11,3,699,3,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,25,"[{'action_type': 'subscribe_mobile_app', 'value': '14.106667'}, {'action_type': 'subscribe_total', 'value': '14.106667'}]",1.6928,"[{'action_type': 'outbound_click', 'value': '1.6928'}]",1.6928,4.702222,0.269554,14.106667,0.057578,0.057578,3.847273,14.106667,0.060544,1.6928,25.867971,27.696335,1.528117,2025-12-08,2025-12-08,1.070681,1636,1.528117,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '1.528117'}]",facebook,1528,42.32,94,5,89,643,347,257
,,,,,,,,,,1,,,,,16,,16,1,1,,15,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.146875,0.146875,2.35,,0.156667,,41.22807,42.727273,0,2025-12-08,2025-12-08,1.036364,57,,,,,instagram,55,2.35,1,3,1,13,7,5
,,,,,,,,,,,,,,,,,,,,,,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,22,22,0,2025-12-08,2025-12-08,1,5,,,,,messenger,5,0.11,,0,,,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0325,0.0325,,,0.0325,,21.666667,21.666667,0,2025-12-08,2025-12-08,1,6,,,,,threads,6,0.13,,7,,4,3,3
,,,,,,,,,,,,,,,2,,2,,,,2,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,20,20,0,2025-12-08,2025-12-08,1,8,,,,,facebook,8,0.16,1,9,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,26.666667,26.666667,0,2025-12-08,2025-12-08,1,3,,,,,instagram,3,0.08,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,facebook,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-08,2025-12-08,1,2,,,,,instagram,2,0.03,,13,,,,
,4,,,,,,4,,,,,,,,1,,1,,,,1,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.1025,,0.41,0.41,,,0.41,,37.272727,41,0,2025-12-08,2025-12-08,1.1,11,,,,,facebook,10,0.41,,2,,1,1,
,3,,,,,,3,,,,,,,,,,,,,,,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.026667,,,,,,,,20,26.666667,0,2025-12-08,2025-12-08,1.333333,4,,,,,instagram,3,0.08,,1,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.073333,0.073333,,,0.073333,,44,44,0,2025-12-08,2025-12-08,1,5,,,,,facebook,5,0.22,,3,,3,,
,,,,,,,,,,,,,,,,,,,,,,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,instagram,1,0,,2,,,,
,35,,,11,5,5,35,,,,,,,,141,,141,,,,130,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,11,,1.170909,"[{'action_type': 'outbound_click', 'value': '1.170909'}]",1.170909,2.576,0.368,,0.091348,0.091348,,,0.099077,1.170909,26.61157,28.878924,2.272727,2025-12-08,2025-12-08,1.085202,484,2.272727,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '2.272727'}]",facebook,446,12.88,20,3,19,109,53,36
,53,,,5,3,3,53,,,1,,,1,,75,1,75,3,2,,67,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,6,,1.98,"[{'action_type': 'outbound_click', 'value': '1.98'}]",1.98,3.3,0.186792,,0.132,0.132,3.3,,0.147761,1.65,38.823529,39.759036,2.352941,2025-12-08,2025-12-08,1.024096,255,1.960784,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",instagram,249,9.9,10,3,10,52,24,16
,,,,1,,,,,,,,,,,12,,12,,,,11,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1,"[{'action_type': 'outbound_click', 'value': '1'}]",1,,,,0.083333,0.083333,,,0.090909,1,43.478261,43.478261,4.347826,2025-12-08,2025-12-08,1,23,4.347826,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",threads,23,1,2,5,2,10,5,4
,,,,,,,,,,,,,,,,,,,,,,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,63.333333,63.333333,0,2025-12-08,2025-12-08,1,3,,,,,facebook,3,0.19,,1,,,,
,1,,,,,,1,,,,,,,,2,,2,,,,2,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.06,,0.03,0.03,,,0.03,,30,30,0,2025-12-08,2025-12-08,1,2,,,,,instagram,2,0.06,,8,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,facebook,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,instagram,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-08,2025-12-08,1,1,,,,,threads,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,facebook,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-08,2025-12-08,1,4,,,,,facebook,4,0.06,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-08,2025-12-08,1,2,,,,,instagram,2,0.05,,3,,1,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.071429,0.071429,,,0.071429,,41.666667,41.666667,0,2025-12-08,2025-12-08,1,12,,,,,facebook,12,0.5,1,6,1,6,2,1
,,,,,,,,,,,,,,,,,,,,,,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-08,2025-12-08,1,2,,,,,instagram,2,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,threads,1,0.01,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.034988,0.034988,,,0.034988,,23.325587,23.325587,0,2025-12-08,2025-12-08,1,3,,,,,audience_network,3,0.069977,1,5,1,2,1,1
,4,,,11,,,4,,,2,,,,,448,2,448,4,2,,433,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,11,,2.497352,"[{'action_type': 'outbound_click', 'value': '2.497352'}]",2.497352,,6.867719,,0.061319,0.061319,6.867719,,0.063443,2.497352,27.307034,29.602238,1.093439,2025-12-08,2025-12-08,1.084052,1006,1.093439,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.093439'}]",facebook,928,27.470876,102,5,102,385,224,149
,,,,,1,1,,,,,,,,,25,,25,,,,25,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,1.989339,,,0.079574,0.079574,,,0.079574,,26.882964,27.629713,0,2025-12-08,2025-12-08,1.027778,74,,,,,instagram,72,1.989339,2,3,2,20,11,4
,,,,,,,,,,,,,,,9,,9,,,,9,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.064423,0.064423,,,0.064423,,36.237965,36.237965,0,2025-12-08,2025-12-08,1,16,,,,,threads,16,0.579807,1,6,1,7,5,3
,,,,,,,,,,,,,,,3,,3,,,,3,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.093333,0.093333,,,0.093333,,17.5,18.666667,0,2025-12-08,2025-12-08,1.066667,16,,,,,facebook,15,0.28,,2,,3,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-08,2025-12-08,1,3,,,,,instagram,3,0.04,,2,,1,,
,,,,,,,,,,,,,,,19,,19,,,,19,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.135789,0.135789,,,0.135789,,26.875,28.043478,0,2025-12-08,2025-12-08,1.043478,96,,,,,facebook,92,2.58,2,3,2,14,5,4
,,,,,,,,,,,,,,,2,,2,,,,2,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.39,0.39,,,0.39,,45.882353,45.882353,0,2025-12-08,2025-12-08,1,17,,,,,instagram,17,0.78,,1,,2,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-08,2025-12-08,1,2,,,,,threads,2,0.02,1,16,1,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,20,0,2025-12-08,2025-12-08,1.2,6,,,,,facebook,5,0.1,1,11,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,30,0,2025-12-08,2025-12-08,2,2,,,,,instagram,1,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25,25,0,2025-12-08,2025-12-08,1,2,,,,,facebook,2,0.05,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-08,2025-12-08,1,1,,,,,facebook,1,0.04,1,14,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,50,50,0,2025-12-08,2025-12-08,1,2,,,,,instagram,2,0.1,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,threads,1,0.01,,0,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-08,2025-12-08,1,2,,,,,facebook,2,0.08,,8,,2,1,
,,,,,,,,,,,,,,,5,,5,,,,5,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.174,0.174,,,0.174,,29,32.222222,0,2025-12-08,2025-12-08,1.111111,30,,,,,facebook,27,0.87,,2,,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,75,75,0,2025-12-08,2025-12-08,1,2,,,,,instagram,2,0.15,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25,25,0,2025-12-08,2025-12-08,1,2,,,,,threads,2,0.05,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.18,0.18,,,0.18,,30,30,0,2025-12-08,2025-12-08,1,6,,,,,facebook,6,0.18,1,4,1,1,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.046667,0.046667,,,0.046667,,23.333333,23.333333,0,2025-12-08,2025-12-08,1,6,,,,,facebook,6,0.14,,3,,1,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.06,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,2,,,,,facebook,2,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-08,2025-12-08,1,1,,,,,instagram,1,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,facebook,1,0.03,,3,,,,
,4,,,1,1,1,4,,,,,,,,4,,4,,,,3,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.75,"[{'action_type': 'outbound_click', 'value': '0.75'}]",0.75,0.75,0.1875,,0.1875,0.1875,,,0.25,0.75,50,50,6.666667,2025-12-08,2025-12-08,1,15,6.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",facebook,15,0.75,1,3,1,3,1,1
,1,,,,,,1,,,,,,,,2,,2,,,,2,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.63,,0.315,0.315,,,0.315,,70,70,0,2025-12-08,2025-12-08,1,9,,,,,instagram,9,0.63,,2,,2,,
1,70,,,8,3,3,70,1,1,3,,,,1,206,1,206,4,3,1,194,1,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,8,"[{'action_type': 'subscribe_mobile_app', 'value': '7.785'}, {'action_type': 'subscribe_total', 'value': '7.785'}]",1.94625,"[{'action_type': 'outbound_click', 'value': '1.94625'}]",1.94625,5.19,0.222429,15.57,0.075583,0.075583,3.8925,15.57,0.080258,1.94625,21.387363,22.242857,1.098901,2025-12-08,2025-12-08,1.04,728,1.098901,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.098901'}]",facebook,700,15.57,32,4,31,168,81,58
,2,,,1,1,1,2,,,,,,,,13,,13,,,,12,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.49,"[{'action_type': 'outbound_click', 'value': '1.49'}]",1.49,1.49,0.745,,0.114615,0.114615,,,0.124167,1.49,27.090909,27.592593,1.818182,2025-12-08,2025-12-08,1.018519,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",instagram,54,1.49,2,4,2,11,4,3
,,,,,,,,,,,,,,,2,,2,,,,2,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.045,0.045,,,0.045,,30,30,0,2025-12-08,2025-12-08,1,3,,,,,threads,3,0.09,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,2,,,,,facebook,2,0.06,,1,,,,
