action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
2,138,,,9,7,7,138,2,2,,,2,122,,122,2,2,2,111,2,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,9,"[{'action_type': 'subscribe_mobile_app', 'value': '6.781153'}, {'action_type': 'subscribe_total', 'value': '6.781153'}, {'action_type': 'start_trial_mobile_app', 'value': '4.520768'}, {'action_type': 'start_trial_total', 'value': '4.520768'}]",1.506923,"[{'action_type': 'outbound_click', 'value': '1.506923'}]",1.506923,1.937472,0.098278,6.781153,0.111166,0.111166,6.781153,6.781153,0.122183,1.506923,26.232699,30.273003,1.740812,2025-11-26,2025-11-26,1.154018,male,517,1.740812,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.740812'}]",448,13.562305,12,3,12,102,54,32
,,,,,,,,,,,,,9,,9,,,,9,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.137801,0.137801,,,0.137801,,26.961104,31.00527,0,2025-11-26,2025-11-26,1.15,unknown,46,,,,,40,1.240211,1,3,1,8,3,3
,,,,,,,,,,,,,2,,2,,,,2,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.405,0.405,,,0.405,,115.714286,115.714286,0,2025-11-26,2025-11-26,1,female,7,,,,,7,0.81,,2,,2,,
,,,,1,,,,,,,,,9,,9,,,,8,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,3.35,"[{'action_type': 'outbound_click', 'value': '3.35'}]",3.35,,,,0.372222,0.372222,,,0.41875,3.35,111.666667,139.583333,3.333333,2025-11-26,2025-11-26,1.25,male,30,3.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.333333'}]",24,3.35,1,3,1,6,3,2
,,,,,,,,,,,,,,,,,,,,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,40,40,0,2025-11-26,2025-11-26,1,female,5,,,,,5,0.2,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.05,0.05,,,0.05,,33.333333,33.333333,0,2025-11-26,2025-11-26,1,male,3,,,,,3,0.1,1,11,1,2,2,2
2,126,1,,18,8,8,126,2,2,,,2,238,1,238,7,6,2,213,2,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,21,"[{'action_type': 'subscribe_mobile_app', 'value': '10.545'}, {'action_type': 'subscribe_total', 'value': '10.545'}, {'action_type': 'start_trial_mobile_app', 'value': '7.03'}, {'action_type': 'start_trial_total', 'value': '7.03'}]",1.171667,"[{'action_type': 'outbound_click', 'value': '1.171667'}]",1.171667,2.63625,0.167381,10.545,0.088613,0.088613,3.012857,10.545,0.099014,1.004286,31.014706,33.961353,3.088235,2025-11-26,2025-11-26,1.095008,female,680,2.647059,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '2.647059'}]",621,21.09,33,4,29,192,97,62
1,93,,,10,5,5,93,1,1,,,1,181,,181,3,3,1,168,1,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,10,"[{'action_type': 'subscribe_mobile_app', 'value': '18.37'}, {'action_type': 'subscribe_total', 'value': '18.37'}, {'action_type': 'start_trial_mobile_app', 'value': '9.185'}, {'action_type': 'start_trial_total', 'value': '9.185'}]",1.837,"[{'action_type': 'outbound_click', 'value': '1.837'}]",1.837,3.674,0.197527,18.37,0.101492,0.101492,6.123333,18.37,0.109345,1.837,26.975037,28.703125,1.468429,2025-11-26,2025-11-26,1.064063,male,681,1.468429,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.468429'}]",640,18.37,16,3,15,152,70,41
,,,,,,,,,,,,,1,,1,,,,1,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.28,0.28,,,0.28,,28,28,0,2025-11-26,2025-11-26,1,unknown,10,,,,,10,0.28,,1,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916169150784,13 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.07,0.07,,,0.07,,70,70,0,2025-11-26,2025-11-26,1,female,1,,,,,1,0.07,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6916169150784,13 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,0,0,0,2025-11-26,2025-11-26,1,male,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,13,,13,,,,13,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.17,0.17,,,0.17,,40.925926,44.2,0,2025-11-26,2025-11-26,1.08,female,54,,,,,50,2.21,2,4,2,11,3,3
,,,,,,,,,,,,,3,1,3,1,,,2,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,,,,,,,0.116667,0.116667,0.35,,0.175,0.35,26.923077,26.923077,7.692308,2025-11-26,2025-11-26,1,male,13,,,,,13,0.35,1,3,1,2,2,2
,12,,,3,,,12,,,,,,15,,15,,,,12,,6916170650384,18 esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,0.373333,"[{'action_type': 'outbound_click', 'value': '0.373333'}]",0.373333,,0.093333,,0.074667,0.074667,,,0.093333,0.56,29.473684,30.27027,5.263158,2025-11-26,2025-11-26,1.027027,female,38,7.894737,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '7.894737'}]",37,1.12,3,5,3,10,8,5
,,,,,,,,,,,,,2,,2,,,,2,,6916170650384,18 esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.185,0.185,,,0.185,,33.636364,37,0,2025-11-26,2025-11-26,1.1,male,11,,,,,10,0.37,,3,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-11-26,2025-11-26,1,male,4,,,,,4,0.06,,2,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,0,0,0,2025-11-26,2025-11-26,1,unknown,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-11-26,2025-11-26,1,female,2,,,,,2,0.02,,2,,1,,
,,,,,,,,,,,,,6,,6,,,,6,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.111667,0.111667,,,0.111667,,18.108108,19.142857,0,2025-11-26,2025-11-26,1.057143,male,37,,,,,35,0.67,,2,,4,1,
,,,,,,,,,,,,,,,,,,,,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,5,10,0,2025-11-26,2025-11-26,2,unknown,2,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-11-26,2025-11-26,1,female,3,,,,,3,0.05,,2,,,,
,,,,,,,,,,,,,8,,8,,,,8,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.1025,0.1025,,,0.1025,,20.5,22.162162,0,2025-11-26,2025-11-26,1.081081,male,40,,,,,37,0.82,2,3,2,8,3,2
,23,1,,15,2,2,23,,,,,,282,1,282,8,7,,259,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,15,"[{'action_type': 'subscribe_mobile_app', 'value': '23.45'}, {'action_type': 'subscribe_total', 'value': '23.45'}, {'action_type': 'start_trial_mobile_app', 'value': '23.45'}, {'action_type': 'start_trial_total', 'value': '23.45'}]",1.563333,"[{'action_type': 'outbound_click', 'value': '1.563333'}]",1.563333,11.725,1.019565,,0.083156,0.083156,2.93125,,0.090541,1.563333,27.817319,31.142098,1.779359,2025-11-26,2025-11-26,1.119522,female,843,1.779359,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.779359'}]",753,23.45,33,4,31,234,117,77
,57,,,13,1,1,57,,,1,1,,397,,397,5,4,,379,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,14,"[{'action_type': 'start_trial_mobile_app', 'value': '29.79'}, {'action_type': 'start_trial_total', 'value': '29.79'}]",2.291538,"[{'action_type': 'outbound_click', 'value': '2.291538'}]",2.291538,29.79,0.522632,,0.075038,0.075038,5.958,,0.078602,2.127857,20.587422,23.057276,0.967519,2025-11-26,2025-11-26,1.119969,male,1447,0.898411,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '0.898411'}]",1292,29.79,51,3,48,328,156,111
,,,,,,,,,,,,,2,,2,,,,2,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.145,0.145,,,0.145,,24.166667,24.166667,0,2025-11-26,2025-11-26,1,unknown,12,,,,,12,0.29,,2,,1,1,
,29,,,6,1,1,29,,,,,,86,,86,,,,80,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,,1.698333,"[{'action_type': 'outbound_click', 'value': '1.698333'}]",1.698333,10.19,0.351379,,0.118488,0.118488,,,0.127375,1.698333,36.654676,41.255061,2.158273,2025-11-26,2025-11-26,1.125506,female,278,2.158273,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.158273'}]",247,10.19,6,3,6,67,32,17
,17,,,3,1,1,17,,,,,,34,,34,,,,31,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,"[{'action_type': 'start_trial_mobile_app', 'value': '2.97'}, {'action_type': 'start_trial_total', 'value': '2.97'}]",0.99,"[{'action_type': 'outbound_click', 'value': '0.99'}]",0.99,2.97,0.174706,,0.087353,0.087353,,,0.095806,0.99,25.384615,29.405941,2.564103,2025-11-26,2025-11-26,1.158416,male,117,2.564103,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.564103'}]",101,2.97,5,3,5,27,11,7
,,,,,,,,,,,,,,,,,,,,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-26,2025-11-26,1,unknown,1,,,,,1,0.01,,2,,,,
,62,,,16,5,5,62,,,,,,370,2,370,7,5,,347,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,16,"[{'action_type': 'subscribe_mobile_app', 'value': '19.59'}, {'action_type': 'subscribe_total', 'value': '19.59'}, {'action_type': 'start_trial_mobile_app', 'value': '19.59'}, {'action_type': 'start_trial_total', 'value': '19.59'}]",1.224375,"[{'action_type': 'outbound_click', 'value': '1.224375'}]",1.224375,3.918,0.315968,,0.052946,0.052946,2.798571,,0.056455,1.224375,17.664563,20.730159,1.442741,2025-11-26,2025-11-26,1.173545,female,1109,1.442741,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.442741'}]",945,19.59,47,4,46,311,144,90
,78,,,21,8,8,78,,,,,,366,,366,2,2,,343,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,19,"[{'action_type': 'subscribe_mobile_app', 'value': '15.76'}, {'action_type': 'subscribe_total', 'value': '15.76'}, {'action_type': 'start_trial_mobile_app', 'value': '7.88'}, {'action_type': 'start_trial_total', 'value': '7.88'}]",0.750476,"[{'action_type': 'outbound_click', 'value': '0.750476'}]",0.750476,1.97,0.202051,,0.04306,0.04306,7.88,,0.045948,0.829474,14.952562,17.130435,1.802657,2025-11-26,2025-11-26,1.145652,male,1054,1.99241,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '1.99241'}]",920,15.76,42,4,38,302,149,96
,2,,,1,,,2,,,,,,11,,11,,,,10,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,1,,0.35,"[{'action_type': 'outbound_click', 'value': '0.35'}]",0.35,,0.175,,0.031818,0.031818,,,0.035,0.35,13.461538,19.444444,3.846154,2025-11-26,2025-11-26,1.444444,unknown,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",18,0.35,1,3,1,9,2,1
,109,,,34,14,14,109,,,,,,657,,657,17,17,,606,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,36,"[{'action_type': 'start_trial_mobile_app', 'value': '22.19'}, {'action_type': 'start_trial_total', 'value': '22.19'}]",0.652647,"[{'action_type': 'outbound_click', 'value': '0.652647'}]",0.652647,1.585,0.203578,,0.033775,0.033775,1.305294,,0.036617,0.616389,17.082371,17.695375,2.771363,2025-11-26,2025-11-26,1.035885,female,1299,2.617398,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '2.617398'}]",1254,22.19,77,5,71,544,302,195
,133,3,,42,15,15,133,,,,,,898,,898,9,9,,847,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,42,"[{'action_type': 'subscribe_mobile_app', 'value': '29.19'}, {'action_type': 'subscribe_total', 'value': '29.19'}, {'action_type': 'start_trial_mobile_app', 'value': '29.19'}, {'action_type': 'start_trial_total', 'value': '29.19'}]",0.695,"[{'action_type': 'outbound_click', 'value': '0.695'}]",0.695,1.946,0.219474,,0.032506,0.032506,3.243333,,0.034463,0.695,12.956059,13.953155,1.864181,2025-11-26,2025-11-26,1.07696,male,2253,1.864181,42,"[{'action_type': 'outbound_click', 'value': '42'}]","[{'action_type': 'outbound_click', 'value': '1.864181'}]",2092,29.19,102,4,99,748,390,264
,,,,,,,,,,,,,8,,8,,,,8,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.025,0.025,,,0.025,,9.52381,10.526316,0,2025-11-26,2025-11-26,1.105263,unknown,21,,,,,19,0.2,2,22,2,6,4,4
,4,,,1,,,4,,,,,,4,,4,,,,3,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.1,"[{'action_type': 'outbound_click', 'value': '0.1'}]",0.1,,0.025,,0.025,0.025,,,0.033333,0.1,20,25,20,2025-11-26,2025-11-26,1.25,female,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",4,0.1,2,11,2,3,3,3
,6,,,2,1,1,6,,,,,,18,,18,,,,16,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,1.405,"[{'action_type': 'outbound_click', 'value': '1.405'}]",1.405,2.81,0.468333,,0.156111,0.156111,,,0.175625,1.405,40.142857,46.833333,2.857143,2025-11-26,2025-11-26,1.166667,male,70,2.857143,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.857143'}]",60,2.81,2,3,2,14,5,3
,6,,,1,1,1,6,,,,,,17,,17,1,1,,15,,6916177884784,18 esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.98,"[{'action_type': 'outbound_click', 'value': '0.98'}]",0.98,0.98,0.163333,,0.057647,0.057647,0.98,,0.065333,0.98,16.610169,18.148148,1.694915,2025-11-26,2025-11-26,1.092593,female,59,1.694915,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.694915'}]",54,0.98,1,2,1,12,3,2
,5,,,1,1,1,5,,,,,,15,,15,,,,14,,6916177884784,18 esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.42,"[{'action_type': 'outbound_click', 'value': '0.42'}]",0.42,0.42,0.084,,0.028,0.028,,,0.03,0.42,12.352941,12.727273,2.941176,2025-11-26,2025-11-26,1.030303,male,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",33,0.42,2,4,2,13,8,4
,,,,3,,,,,,,,,27,,27,,,,24,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,3,,0.446667,"[{'action_type': 'outbound_click', 'value': '0.446667'}]",0.446667,,,,0.04963,0.04963,,,0.055833,0.446667,19.42029,19.705882,4.347826,2025-11-26,2025-11-26,1.014706,female,69,4.347826,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",68,1.34,3,4,3,23,12,7
,,,,2,,,,,,,,,5,,5,,,,3,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.24,"[{'action_type': 'outbound_click', 'value': '0.24'}]",0.24,,,,0.096,0.096,,,0.16,0.48,28.235294,28.235294,5.882353,2025-11-26,2025-11-26,1,male,17,11.764706,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '11.764706'}]",17,0.48,1,2,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-26,2025-11-26,1,unknown,1,,,,,1,0,,2,,,,
,17,,,6,2,2,17,,,,,,62,,62,3,3,,53,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,6,,0.485,"[{'action_type': 'outbound_click', 'value': '0.485'}]",0.485,1.455,0.171176,,0.046935,0.046935,0.97,,0.054906,0.485,16.348315,17.42515,3.370787,2025-11-26,2025-11-26,1.065868,female,178,3.370787,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '3.370787'}]",167,2.91,8,4,7,50,29,18
,9,,,3,2,2,9,,,,,,60,,60,,,,57,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,3,"[{'action_type': 'start_trial_mobile_app', 'value': '2.78'}, {'action_type': 'start_trial_total', 'value': '2.78'}]",0.926667,"[{'action_type': 'outbound_click', 'value': '0.926667'}]",0.926667,1.39,0.308889,,0.046333,0.046333,,,0.048772,0.926667,17.160494,18.533333,1.851852,2025-11-26,2025-11-26,1.08,male,162,1.851852,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.851852'}]",150,2.78,12,5,12,51,23,16
,,,,,,,,,,,,,,,,,,,,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-11-26,2025-11-26,1,unknown,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885384,13 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-26,2025-11-26,1,female,2,,,,,2,0.04,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6916177885384,13 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,12.5,12.5,0,2025-11-26,2025-11-26,1,male,8,,,,,8,0.1,,1,,,,
,1,,,1,,,1,,,,,,4,,4,1,1,,2,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.04,"[{'action_type': 'outbound_click', 'value': '0.04'}]",0.04,,0.04,,0.01,0.01,0.04,,0.02,0.04,8,8,20,2025-11-26,2025-11-26,1,female,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",5,0.04,,3,,2,1,
,,,,,,,,,,,,,6,,6,,,,6,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.065,0.065,,,0.065,,22.941176,24.375,0,2025-11-26,2025-11-26,1.0625,male,17,,,,,16,0.39,,4,,5,3,2
,,,,,,,,,,,,,3,,3,,,,3,,6916177885784,05 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.07,0.07,,,0.07,,30,30,0,2025-11-26,2025-11-26,1,female,7,,,,,7,0.21,1,5,1,3,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6916177885784,05 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.235,0.235,,,0.235,,42.727273,47,0,2025-11-26,2025-11-26,1.1,male,11,,,,,10,0.47,,2,,2,1,1
,109,1,,44,13,13,109,,,,,,513,1,513,3,2,,466,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,43,,0.436097,"[{'action_type': 'outbound_click', 'value': '0.436097'}]",0.436097,1.47602,0.176039,,0.037404,0.037404,6.396086,,0.041177,0.446239,16.5416,18.848975,3.706897,2025-11-26,2025-11-26,1.139489,female,1160,3.793103,44,"[{'action_type': 'outbound_click', 'value': '44'}]","[{'action_type': 'outbound_click', 'value': '3.793103'}]",1018,19.188257,68,5,61,415,227,156
,7,,,2,1,1,7,,,,,,37,,37,,,,35,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,2.000861,"[{'action_type': 'outbound_click', 'value': '2.000861'}]",2.000861,4.001722,0.571675,,0.108155,0.108155,,,0.114335,2.000861,23.131341,26.50147,1.156069,2025-11-26,2025-11-26,1.145695,male,173,1.156069,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.156069'}]",151,4.001722,6,3,6,33,18,13
,,,,,,,,,,,,,2,,2,,,,2,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.025011,0.025011,,,0.025011,,10.004305,10.004305,0,2025-11-26,2025-11-26,1,unknown,5,,,,,5,0.050022,,3,,1,,
,216,2,,65,31,31,216,,,,,,1106,,1106,21,21,,1020,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,64,"[{'action_type': 'start_trial_mobile_app', 'value': '31.24'}, {'action_type': 'start_trial_total', 'value': '31.24'}]",0.480615,"[{'action_type': 'outbound_click', 'value': '0.480615'}]",0.480615,1.007742,0.14463,,0.028246,0.028246,1.487619,,0.030627,0.488125,14.954524,15.465347,3.063667,2025-11-26,2025-11-26,1.034158,female,2089,3.111537,65,"[{'action_type': 'outbound_click', 'value': '65'}]","[{'action_type': 'outbound_click', 'value': '3.111537'}]",2020,31.24,156,5,142,907,515,416
