action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.messaging_block,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,23,1,,13,1,1,23,,,,,,,,207,,207,2,2,,192,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,13,,0.831538,"[{'action_type': 'outbound_click', 'value': '0.831538'}]",0.831538,10.81,0.47,,0.052222,0.052222,5.405,,0.056302,0.831538,15.967504,18.016667,1.920236,2025-12-05,2025-12-05,1.128333,677,1.920236,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.920236'}]",600,10.81,23,3,23,167,84,52
,121,1,,60,12,12,121,,,,1,1,1,,1136,3,1136,15,11,,1061,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,59,,0.825667,"[{'action_type': 'outbound_click', 'value': '0.825667'}]",0.825667,4.128333,0.409421,,0.043609,0.043609,3.302667,,0.046692,0.839661,17.871573,19.457973,2.128427,2025-12-05,2025-12-05,1.088767,2772,2.164502,60,"[{'action_type': 'outbound_click', 'value': '60'}]","[{'action_type': 'outbound_click', 'value': '2.164502'}]",2546,49.54,158,4,153,935,515,326
4,329,2,,81,23,23,329,4,4,,1,1,1,4,1354,3,1354,21,17,4,1252,4,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,79,"[{'action_type': 'subscribe_mobile_app', 'value': '30.47'}, {'action_type': 'subscribe_total', 'value': '30.47'}]",0.752346,"[{'action_type': 'outbound_click', 'value': '0.752346'}]",0.752346,2.649565,0.185228,15.235,0.045007,0.045007,2.901905,15.235,0.048674,0.771392,22.578733,24.812704,2.92701,2025-12-05,2025-12-05,1.098941,2699,3.001112,81,"[{'action_type': 'outbound_click', 'value': '81'}]","[{'action_type': 'outbound_click', 'value': '3.001112'}]",2456,60.94,186,5,178,1114,623,392
1,107,,,21,4,4,107,1,1,,,,,1,338,,338,4,4,1,313,1,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,20,"[{'action_type': 'subscribe_mobile_app', 'value': '14.5'}, {'action_type': 'subscribe_total', 'value': '14.5'}]",0.690476,"[{'action_type': 'outbound_click', 'value': '0.690476'}]",0.690476,3.625,0.135514,14.5,0.042899,0.042899,3.625,14.5,0.046326,0.725,24.534687,26.851852,3.384095,2025-12-05,2025-12-05,1.094444,591,3.553299,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '3.553299'}]",540,14.5,61,5,54,293,172,128
,2,,,4,,,2,,,,,,,,60,,60,,,,56,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,4,,0.6175,"[{'action_type': 'outbound_click', 'value': '0.6175'}]",0.6175,,1.235,,0.041167,0.041167,,,0.044107,0.6175,24.455446,27.142857,3.960396,2025-12-05,2025-12-05,1.10989,101,3.960396,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.960396'}]",91,2.47,13,6,13,50,25,20
,,,,,,,,,,,,,,,,,,,,,,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.11,0.11,,,0.11,,36.666667,36.666667,0,2025-12-05,2025-12-05,1,3,,,,,3,0.11,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,13,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-05,2025-12-05,1,2,,,,,2,0.08,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,15,15,0,2025-12-05,2025-12-05,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-05,2025-12-05,1,2,,,,,2,0.02,,3,,1,,
,,,,,,,,,,,,,,,2,,2,1,1,,1,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,0.02,,0.02,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,8,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-05,2025-12-05,1,3,,,,,3,0.02,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,1,14,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-05,2025-12-05,1,5,,,,,5,0.15,,6,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.015,0.015,,,0.015,,15,15,0,2025-12-05,2025-12-05,1,2,,,,,2,0.03,,5,,2,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-05,2025-12-05,1,1,,,,,1,0.03,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,3,,3,1,1,,2,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.036667,0.036667,0.11,,0.055,,36.666667,36.666667,0,2025-12-05,2025-12-05,1,3,,,,,3,0.11,,5,,2,1,1
,,,,2,,,,,,,,,,,21,,21,1,1,,18,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,2,,0.895,"[{'action_type': 'outbound_click', 'value': '0.895'}]",0.895,,,,0.085238,0.085238,1.79,,0.099444,0.895,37.291667,38.913043,4.166667,2025-12-05,2025-12-05,1.043478,48,4.166667,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.166667'}]",46,1.79,6,6,6,16,11,9
,,,,16,4,4,,,,,,,,,258,1,258,5,4,,237,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,17,,1.006875,"[{'action_type': 'outbound_click', 'value': '1.006875'}]",1.006875,4.0275,,,0.062442,0.062442,3.222,,0.067975,0.947647,22.786422,25.330189,2.404526,2025-12-05,2025-12-05,1.111635,707,2.263083,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '2.263083'}]",636,16.11,31,4,31,215,122,90
1,240,3,,45,21,21,240,1,1,,1,1,,1,1062,3,1062,21,17,1,996,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,45,"[{'action_type': 'subscribe_mobile_app', 'value': '56.27'}, {'action_type': 'subscribe_total', 'value': '56.27'}]",1.250444,"[{'action_type': 'outbound_click', 'value': '1.250444'}]",1.250444,2.679524,0.234458,56.27,0.052985,0.052985,2.679524,56.27,0.056496,1.250444,23.954874,26.923445,1.915709,2025-12-05,2025-12-05,1.123923,2349,1.915709,45,"[{'action_type': 'outbound_click', 'value': '45'}]","[{'action_type': 'outbound_click', 'value': '1.915709'}]",2090,56.27,123,5,116,895,539,374
,224,1,,37,25,25,224,,,,,,,,959,2,959,14,12,,908,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,38,,1.477838,"[{'action_type': 'outbound_click', 'value': '1.477838'}]",1.477838,2.1872,0.244107,,0.057018,0.057018,3.905714,,0.06022,1.438947,29.334764,31.22787,2.038627,2025-12-05,2025-12-05,1.064535,1864,1.984979,37,"[{'action_type': 'outbound_click', 'value': '37'}]","[{'action_type': 'outbound_click', 'value': '1.984979'}]",1751,54.68,127,6,122,822,505,353
,52,,,10,5,5,52,,,,,,,,274,,274,2,2,,262,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,10,,1.672,"[{'action_type': 'outbound_click', 'value': '1.672'}]",1.672,3.344,0.321538,,0.061022,0.061022,8.36,,0.063817,1.672,34.262295,37.321429,2.04918,2025-12-05,2025-12-05,1.089286,488,2.04918,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2.04918'}]",448,16.72,41,6,39,238,145,95
,,,,2,,,,,,,,,,,51,1,51,4,3,,45,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,2,,1.065,"[{'action_type': 'outbound_click', 'value': '1.065'}]",1.065,,,,0.041765,0.041765,0.5325,,0.047333,1.065,26.962025,29.178082,2.531646,2025-12-05,2025-12-05,1.082192,79,2.531646,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.531646'}]",73,2.13,6,5,6,43,20,17
,,,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,33.333333,33.333333,0,2025-12-05,2025-12-05,1,3,,,,,3,0.1,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,40,0,2025-12-05,2025-12-05,2,2,,,,,1,0.04,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,5,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,25,25,0,2025-12-05,2025-12-05,1,2,,,,,2,0.05,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.12,0.12,,,0.12,,30,30,0,2025-12-05,2025-12-05,1,4,,,,,4,0.12,,3,,1,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,8,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-05,2025-12-05,1,1,,,,,1,0.03,,3,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-05,2025-12-05,1,2,,,,,2,0.02,,7,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,17.5,17.5,0,2025-12-05,2025-12-05,1,4,,,,,4,0.07,,3,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-05,2025-12-05,1,2,,,,,2,0.04,,7,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.12,0.12,,,0.12,,120,120,0,2025-12-05,2025-12-05,1,1,,,,,1,0.12,,6,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-05,2025-12-05,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-05,2025-12-05,1,4,,,,,4,0.12,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-05,2025-12-05,1,3,,,,,3,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-05,2025-12-05,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-05,2025-12-05,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-05,2025-12-05,1,3,,,,,3,0.05,,2,,1,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.013333,0.013333,,,0.013333,,8,8,0,2025-12-05,2025-12-05,1,5,,,,,5,0.04,1,13,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-05,2025-12-05,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-05,2025-12-05,1,1,,,,,1,0.03,,1,,,,
,1,,,5,,,1,,,,,,1,,108,,108,3,3,,100,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,5,,0.934,"[{'action_type': 'outbound_click', 'value': '0.934'}]",0.934,,4.67,,0.043241,0.043241,1.556667,,0.0467,0.934,16.385965,17.961538,1.754386,2025-12-05,2025-12-05,1.096154,285,1.754386,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",260,4.67,4,4,4,92,65,48
1,97,,,35,15,15,97,1,1,,2,2,2,1,843,3,843,19,14,1,789,1,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,37,,1.146286,"[{'action_type': 'outbound_click', 'value': '1.146286'}]",1.146286,2.674667,0.413608,40.12,0.047592,0.047592,2.111579,40.12,0.050849,1.084324,19.589844,21.351783,1.806641,2025-12-05,2025-12-05,1.089941,2048,1.708984,35,"[{'action_type': 'outbound_click', 'value': '35'}]","[{'action_type': 'outbound_click', 'value': '1.708984'}]",1879,40.12,60,4,60,699,429,276
,209,1,1,72,27,27,209,,,,2,2,,,1884,3,1884,21,15,,1791,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,82,,1.186389,"[{'action_type': 'outbound_click', 'value': '1.186389'}]",1.186389,3.163704,0.408708,,0.04534,0.04534,4.067619,,0.047694,1.041707,21.880123,23.281548,2.10041,2025-12-05,2025-12-05,1.06405,3904,1.844262,72,"[{'action_type': 'outbound_click', 'value': '72'}]","[{'action_type': 'outbound_click', 'value': '1.844262'}]",3669,85.42,180,5,169,1632,1008,628
2,106,2,,32,16,16,106,2,2,,,,1,2,890,1,890,11,10,2,847,2,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,37,"[{'action_type': 'subscribe_mobile_app', 'value': '23.94'}, {'action_type': 'subscribe_total', 'value': '23.94'}]",1.49625,"[{'action_type': 'outbound_click', 'value': '1.49625'}]",1.49625,2.9925,0.451698,23.94,0.053798,0.053798,4.352727,23.94,0.056529,1.294054,26.570477,30.056497,2.053274,2025-12-05,2025-12-05,1.131199,1802,1.775805,32,"[{'action_type': 'outbound_click', 'value': '32'}]","[{'action_type': 'outbound_click', 'value': '1.775805'}]",1593,47.88,102,6,96,780,471,291
,2,,,5,,,2,,,,1,1,,,146,,146,2,1,,139,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,6,,1.652,"[{'action_type': 'outbound_click', 'value': '1.652'}]",1.652,,4.13,,0.056575,0.056575,4.13,,0.059424,1.376667,29.5,31.287879,2.142857,2025-12-05,2025-12-05,1.060606,280,1.785714,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",264,8.26,17,5,16,127,73,50
,,,,,,,,,,,,,,,37,,37,1,1,,36,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.039189,0.039189,1.45,,0.040278,,19.594595,21.641791,0,2025-12-05,2025-12-05,1.104478,74,,,,,67,1.45,5,6,5,33,18,11
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-05,2025-12-05,1,2,,,,,2,0.03,,5,,,1,
,,,,,,,,,,,,,,,,,,,,,,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-05,2025-12-05,1,1,,,,,1,0,,,,,,
