action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,4,,4,,,,4,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.385,0.385,,,0.385,,38.5,44,0,2025-11-28,2025-11-28,1.142857,40,,,,,35,1.54,1,6,1,3,1,1
,,,,,,,,,,,,,4,,4,,,,4,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.245,0.245,,,0.245,,37.692308,39.2,0,2025-11-28,2025-11-28,1.04,26,,,,,25,0.98,,1,,4,,
,,,,,,,,,,,,,1,,1,,,,1,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.14,0.14,,,0.14,,35,35,0,2025-11-28,2025-11-28,1,4,,,,,4,0.14,,2,,1,,
,,,,,,,,,,,,,3,,3,,,,3,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.16,0.16,,,0.16,,25.263158,32,0,2025-11-28,2025-11-28,1.266667,19,,,,,15,0.48,,2,,2,1,
,,,,1,,,,,,,,,11,,11,,,,10,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.95,"[{'action_type': 'outbound_click', 'value': '0.95'}]",0.95,,,,0.086364,0.086364,,,0.095,0.95,25.675676,28.787879,2.702703,2025-11-28,2025-11-28,1.121212,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",33,0.95,,3,,10,10,3
,,,,,,,,,,,,,3,,3,,,,3,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.266667,0.266667,,,0.266667,,22.857143,25.806452,0,2025-11-28,2025-11-28,1.129032,35,,,,,31,0.8,2,2,2,3,2,2
,,,,,,,,,,,,,5,,5,,,,5,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.134,0.134,,,0.134,,35.263158,39.411765,0,2025-11-28,2025-11-28,1.117647,19,,,,,17,0.67,1,3,1,5,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-11-28,2025-11-28,1,2,,,,,2,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916144704984,jesus_rap_1_4x5_subtitles,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,50,50,0,2025-11-28,2025-11-28,1,3,,,,,3,0.15,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-11-28,2025-11-28,1,3,,,,,3,0.05,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.12,0.12,,,0.12,,40,40,0,2025-11-28,2025-11-28,1,3,,,,,3,0.12,,4,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,30,0,2025-11-28,2025-11-28,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,6,,6,1,1,,5,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.136667,0.136667,0.82,,0.164,,43.157895,43.157895,0,2025-11-28,2025-11-28,1,19,,,,,19,0.82,1,3,1,5,2,1
,,,,,,,,,,,,,4,,4,,,,4,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.4575,0.4575,,,0.4575,,87.142857,87.142857,0,2025-11-28,2025-11-28,1,21,,,,,21,1.83,,2,,2,,
,4,,,1,1,1,4,,,,,,3,,3,,,,2,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.89,"[{'action_type': 'outbound_click', 'value': '0.89'}]",0.89,0.89,0.2225,,0.296667,0.296667,,,0.445,0.89,68.461538,74.166667,7.692308,2025-11-28,2025-11-28,1.083333,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",12,0.89,1,5,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.17,0.17,,,0.17,,21.25,34,0,2025-11-28,2025-11-28,1.6,8,,,,,5,0.17,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,20,20,0,2025-11-28,2025-11-28,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,20,20,0,2025-11-28,2025-11-28,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.02,0.02,,,0.02,,13.333333,40,0,2025-11-28,2025-11-28,3,3,,,,,1,0.04,1,8,1,2,2,1
,,,,1,,,,,,,,,18,,18,,,,17,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.06,"[{'action_type': 'outbound_click', 'value': '2.06'}]",2.06,,,,0.114444,0.114444,,,0.121176,1.03,23.953488,25.432099,2.325581,2025-11-28,2025-11-28,1.061728,86,1.162791,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.162791'}]",81,2.06,3,3,3,15,6,5
,46,,,8,6,6,46,,,1,1,,243,,243,5,4,,230,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,9,"[{'action_type': 'subscribe_mobile_app', 'value': '8.96'}, {'action_type': 'subscribe_total', 'value': '8.96'}, {'action_type': 'start_trial_mobile_app', 'value': '8.96'}, {'action_type': 'start_trial_total', 'value': '8.96'}]",2.24,"[{'action_type': 'outbound_click', 'value': '2.24'}]",2.24,2.986667,0.389565,,0.073745,0.073745,3.584,,0.077913,1.991111,20.363636,21.56438,1.022727,2025-11-28,2025-11-28,1.058965,880,0.909091,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '0.909091'}]",831,17.92,21,3,16,201,106,83
,257,3,1,51,19,19,257,,,,,,1056,1,1056,9,7,,996,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,50,"[{'action_type': 'subscribe_mobile_app', 'value': '15.2275'}, {'action_type': 'subscribe_total', 'value': '15.2275'}, {'action_type': 'start_trial_mobile_app', 'value': '10.151667'}, {'action_type': 'start_trial_total', 'value': '10.151667'}]",1.194314,"[{'action_type': 'outbound_click', 'value': '1.194314'}]",1.194314,3.205789,0.237004,,0.05768,0.05768,6.767778,,0.061155,1.2182,22.40986,23.34611,1.839588,2025-11-28,2025-11-28,1.041778,2718,1.87638,51,"[{'action_type': 'outbound_click', 'value': '51'}]","[{'action_type': 'outbound_click', 'value': '1.87638'}]",2609,60.91,116,4,102,869,457,377
2,261,1,,54,32,32,261,2,2,,,2,961,2,961,18,16,2,889,2,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,53,"[{'action_type': 'subscribe_mobile_app', 'value': '20.016667'}, {'action_type': 'subscribe_total', 'value': '20.016667'}, {'action_type': 'start_trial_mobile_app', 'value': '10.008333'}, {'action_type': 'start_trial_total', 'value': '10.008333'}]",1.112037,"[{'action_type': 'outbound_click', 'value': '1.112037'}]",1.112037,1.876563,0.230077,30.025,0.062487,0.062487,3.336111,30.025,0.067548,1.133019,30.559796,32.424406,2.697201,2025-11-28,2025-11-28,1.061015,1965,2.748092,54,"[{'action_type': 'outbound_click', 'value': '54'}]","[{'action_type': 'outbound_click', 'value': '2.748092'}]",1852,60.05,123,5,111,792,421,325
,10,,,6,1,1,10,,,,,,188,1,188,8,7,,174,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,,1.996667,"[{'action_type': 'outbound_click', 'value': '1.996667'}]",1.996667,11.98,1.198,,0.063723,0.063723,1.4975,,0.068851,1.996667,33.093923,35.443787,1.657459,2025-11-28,2025-11-28,1.071006,362,1.657459,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.657459'}]",338,11.98,29,5,26,155,86,70
,,,,,,,,,,,,,15,,15,,,,15,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.084667,0.084667,,,0.084667,,27.021277,27.608696,0,2025-11-28,2025-11-28,1.021739,47,,,,,46,1.27,2,4,2,12,7,6
,1,,,2,,,1,,,,,,74,1,74,5,4,,67,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,3.090904,"[{'action_type': 'outbound_click', 'value': '3.090904'}]",3.090904,,6.181807,,0.083538,0.083538,1.236361,,0.092266,3.090904,19.439646,21.243324,0.628931,2025-11-28,2025-11-28,1.092784,318,0.628931,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.628931'}]",291,6.181807,4,2,4,54,30,21
,102,,,25,8,8,102,,,,,,492,,492,4,4,,463,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,28,"[{'action_type': 'subscribe_mobile_app', 'value': '20.000847'}, {'action_type': 'subscribe_total', 'value': '20.000847'}, {'action_type': 'start_trial_mobile_app', 'value': '20.000847'}, {'action_type': 'start_trial_total', 'value': '20.000847'}]",1.600068,"[{'action_type': 'outbound_click', 'value': '1.600068'}]",1.600068,5.000212,0.392173,,0.081304,0.081304,10.000424,,0.086397,1.428632,18.922278,20.492671,1.324503,2025-11-28,2025-11-28,1.082992,2114,1.182592,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '1.182592'}]",1952,40.001695,64,3,60,402,221,158
,223,3,,46,18,18,223,,,1,1,,938,,938,4,3,,888,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,48,"[{'action_type': 'subscribe_mobile_app', 'value': '19.549049'}, {'action_type': 'subscribe_total', 'value': '19.549049'}, {'action_type': 'start_trial_mobile_app', 'value': '7.330893'}, {'action_type': 'start_trial_total', 'value': '7.330893'}]",1.274938,"[{'action_type': 'outbound_click', 'value': '1.274938'}]",1.274938,3.258175,0.262992,,0.062524,0.062524,14.661786,,0.066044,1.221816,19.575149,20.657677,1.602136,2025-11-28,2025-11-28,1.055301,2996,1.535381,46,"[{'action_type': 'outbound_click', 'value': '46'}]","[{'action_type': 'outbound_click', 'value': '1.535381'}]",2839,58.647146,106,4,99,753,407,288
,50,1,,13,2,2,50,,,,,,387,1,387,1,,,373,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,13,,1.915945,"[{'action_type': 'outbound_click', 'value': '1.915945'}]",1.915945,12.453641,0.498146,,0.06436,0.06436,24.907282,,0.066776,1.915945,23.212751,24.394987,1.211556,2025-11-28,2025-11-28,1.05093,1073,1.211556,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.211556'}]",1021,24.907282,38,4,34,313,158,108
,24,,,3,1,1,24,,,,,,81,,81,2,2,,76,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,1.88055,"[{'action_type': 'outbound_click', 'value': '1.88055'}]",1.88055,5.641649,0.235069,,0.06965,0.06965,2.820825,,0.074232,2.820825,33.782332,35.934072,1.197605,2025-11-28,2025-11-28,1.063694,167,1.796407,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.796407'}]",157,5.641649,7,4,6,69,39,29
,1,,,,,,1,,,,,,15,,15,,,,15,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,1.440421,,0.096028,0.096028,,,0.096028,,34.295741,36.010528,0,2025-11-28,2025-11-28,1.05,42,,,,,40,1.440421,2,4,2,12,7,5
,,,,,,,,,,,,,2,,2,1,1,,1,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.08,0.08,0.16,,0.16,,160,160,0,2025-11-28,2025-11-28,1,1,,,,,1,0.16,,11,,1,1,1
,4,,,,,,4,,,,,,12,,12,,,,12,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,0.482684,,0.160895,0.160895,,,0.160895,,40.223674,41.97253,0,2025-11-28,2025-11-28,1.043478,48,,,,,46,1.930736,2,3,2,11,9,5
,44,,,6,3,3,44,,,,,,116,,116,,,,110,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,"[{'action_type': 'subscribe_mobile_app', 'value': '10.794117'}, {'action_type': 'subscribe_total', 'value': '10.794117'}, {'action_type': 'start_trial_mobile_app', 'value': '5.397058'}, {'action_type': 'start_trial_total', 'value': '5.397058'}]",1.799019,"[{'action_type': 'outbound_click', 'value': '1.799019'}]",1.799019,3.598039,0.245321,,0.093053,0.093053,,,0.098128,1.799019,22.164511,23.828072,1.232033,2025-11-28,2025-11-28,1.075055,487,1.232033,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.232033'}]",453,10.794117,16,3,16,99,42,29
,93,,,12,6,6,93,,,,,,215,,215,2,2,,201,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,12,"[{'action_type': 'subscribe_mobile_app', 'value': '9.428596'}, {'action_type': 'subscribe_total', 'value': '9.428596'}, {'action_type': 'start_trial_mobile_app', 'value': '3.771438'}, {'action_type': 'start_trial_total', 'value': '3.771438'}]",1.571433,"[{'action_type': 'outbound_click', 'value': '1.571433'}]",1.571433,3.142865,0.202766,,0.087708,0.087708,9.428596,,0.093817,1.571433,23.779561,26.08187,1.513241,2025-11-28,2025-11-28,1.096819,793,1.513241,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.513241'}]",723,18.857192,22,3,20,175,81,49
,237,,,17,12,12,237,,,,,,192,,192,1,1,,174,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,"[{'action_type': 'subscribe_mobile_app', 'value': '5.378718'}, {'action_type': 'subscribe_total', 'value': '5.378718'}, {'action_type': 'start_trial_mobile_app', 'value': '2.689359'}, {'action_type': 'start_trial_total', 'value': '2.689359'}]",0.949186,"[{'action_type': 'outbound_click', 'value': '0.949186'}]",0.949186,1.34468,0.068085,,0.084042,0.084042,16.136154,,0.092737,0.896453,34.552793,37.878296,3.85439,2025-11-28,2025-11-28,1.096244,467,3.640257,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '3.640257'}]",426,16.136154,21,4,18,158,75,46
,7,,,2,,,7,,,,,,44,,44,2,2,,40,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.080794,"[{'action_type': 'outbound_click', 'value': '2.080794'}]",2.080794,,0.594512,,0.094582,0.094582,2.080794,,0.10404,2.080794,43.806181,45.234643,2.105263,2025-11-28,2025-11-28,1.032609,95,2.105263,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.105263'}]",92,4.161587,7,5,7,35,20,14
,1,,,1,,,1,,,,,,8,,8,,,,7,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.560214,"[{'action_type': 'outbound_click', 'value': '0.560214'}]",0.560214,,0.560214,,0.070027,0.070027,,,0.080031,0.560214,28.010683,31.122981,5,2025-11-28,2025-11-28,1.111111,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",18,0.560214,1,4,1,6,3,2
,5,,,1,,,5,,,,,,3,,3,,,,2,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,0.036,,0.06,0.06,,,0.09,0.18,45,45,25,2025-11-28,2025-11-28,1,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",4,0.18,1,7,1,2,2,2
,,,,,,,,,,,,,3,,3,,,,3,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.153333,0.153333,,,0.153333,,57.5,57.5,0,2025-11-28,2025-11-28,1,8,,,,,8,0.46,,3,,2,2,
,,,,,,,,,,,,,,,,,,,,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,50,50,0,2025-11-28,2025-11-28,1,5,,,,,5,0.25,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,25,25,0,2025-11-28,2025-11-28,1,2,,,,,2,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916170650384,18 esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,20,20,0,2025-11-28,2025-11-28,1,2,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916170650384,18 esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-28,2025-11-28,1,1,,,,,1,0.03,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-11-28,2025-11-28,1,2,,,,,2,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,60,60,0,2025-11-28,2025-11-28,1,1,,,,,1,0.06,,,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.036667,0.036667,,,0.036667,,12.222222,12.222222,0,2025-11-28,2025-11-28,1,9,,,,,9,0.11,,2,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.17,0.17,,,0.17,,42.5,42.5,0,2025-11-28,2025-11-28,1,4,,,,,4,0.17,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.075,0.075,,,0.075,,30,30,0,2025-11-28,2025-11-28,1,5,,,,,5,0.15,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-28,2025-11-28,1,1,,,,,1,0.03,,12,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,40,40,0,2025-11-28,2025-11-28,1,2,,,,,2,0.08,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.45,0.45,,,0.45,,150,150,0,2025-11-28,2025-11-28,1,3,,,,,3,0.45,,5,,1,1,1
,,,,,,,,,,,,,19,,19,,,,19,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.062188,0.062188,,,0.062188,,17.902472,18.754971,0,2025-11-28,2025-11-28,1.047619,66,,,,,63,1.181563,2,3,2,18,9,7
,1,,,4,,,1,,,,,,106,1,106,3,2,,99,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,2.177881,"[{'action_type': 'outbound_click', 'value': '2.177881'}]",2.177881,,8.711525,,0.082184,0.082184,2.903842,,0.087995,2.177881,20.165567,21.888254,0.925926,2025-11-28,2025-11-28,1.085427,432,0.925926,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.925926'}]",398,8.711525,9,2,9,83,32,26
