action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,523,6,1,190,49,49,523,,,3,3,,4533,3,4533,39,32,,4304,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,180,"[{'action_type': 'subscribe_mobile_app', 'value': '26.403478'}, {'action_type': 'subscribe_total', 'value': '26.403478'}, {'action_type': 'start_trial_mobile_app', 'value': '22.631552'}, {'action_type': 'start_trial_total', 'value': '22.631552'}]",0.833794,"[{'action_type': 'outbound_click', 'value': '0.833794'}]",0.833794,3.233079,0.302908,,0.034948,0.034948,4.062073,,0.036808,0.880116,14.618517,16.428587,1.660976,2025-12-01,2025-12-01,1.12382,10837,1.753253,190,"[{'action_type': 'outbound_click', 'value': '190'}]","[{'action_type': 'outbound_click', 'value': '1.753253'}]",facebook,9643,158.420865,406,4,369,3889,2123,1319
,90,,,26,13,13,90,,,2,2,,1267,1,1267,30,27,,1211,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,54,"[{'action_type': 'subscribe_mobile_app', 'value': '13.59179'}, {'action_type': 'subscribe_total', 'value': '13.59179'}, {'action_type': 'start_trial_mobile_app', 'value': '13.59179'}, {'action_type': 'start_trial_total', 'value': '13.59179'}]",2.091045,"[{'action_type': 'outbound_click', 'value': '2.091045'}]",2.091045,4.182089,0.60408,,0.04291,0.04291,1.812239,,0.044894,1.006799,15.241705,16.195162,1.513877,2025-12-01,2025-12-01,1.062556,3567,0.728904,26,"[{'action_type': 'outbound_click', 'value': '26'}]","[{'action_type': 'outbound_click', 'value': '0.728904'}]",instagram,3357,54.36716,75,4,75,1076,523,298
,,,,,,,,,,,,,,,,,,,,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10.001317,10.001317,0,2025-12-01,2025-12-01,1,1,,,,,messenger,1,0.010001,,,,,,
,13,,,4,1,1,13,,,,,,590,,590,4,4,,582,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,4,,3.72049,"[{'action_type': 'outbound_click', 'value': '3.72049'}]",3.72049,14.88196,1.144766,,0.025224,0.025224,3.72049,,0.02557,3.72049,13.263779,13.443505,0.356506,2025-12-01,2025-12-01,1.01355,1122,0.356506,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.356506'}]",threads,1107,14.88196,65,7,69,527,270,150
,,,,1,,,,,,,,,5,,5,,,,4,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.13,"[{'action_type': 'outbound_click', 'value': '0.13'}]",0.13,,,,0.026,0.026,,,0.0325,0.13,21.666667,21.666667,16.666667,2025-12-01,2025-12-01,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",facebook,6,0.13,,6,,2,1,1
,,,,,,,,,,,,,11,,11,,,,11,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.011823,0.011823,,,0.011823,,10.837328,18.578276,0,2025-12-01,2025-12-01,1.714286,12,,,,,audience_network,7,0.130048,,5,,10,,
,470,5,,127,53,53,470,,,1,1,,3298,1,3298,33,31,,3138,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,122,"[{'action_type': 'subscribe_mobile_app', 'value': '16.265086'}, {'action_type': 'subscribe_total', 'value': '16.265086'}, {'action_type': 'start_trial_mobile_app', 'value': '14.909662'}, {'action_type': 'start_trial_total', 'value': '14.909662'}]",1.408787,"[{'action_type': 'outbound_click', 'value': '1.408787'}]",1.408787,3.375772,0.380672,,0.05425,0.05425,5.421695,,0.057016,1.466524,22.242161,22.955599,1.516658,2025-12-01,2025-12-01,1.032076,8044,1.578817,127,"[{'action_type': 'outbound_click', 'value': '127'}]","[{'action_type': 'outbound_click', 'value': '1.578817'}]",facebook,7794,178.915941,363,4,322,2756,1424,1126
,3,,,2,1,1,3,,,,,,130,,130,4,4,,124,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,"[{'action_type': 'subscribe_mobile_app', 'value': '9.44348'}, {'action_type': 'subscribe_total', 'value': '9.44348'}, {'action_type': 'start_trial_mobile_app', 'value': '9.44348'}, {'action_type': 'start_trial_total', 'value': '9.44348'}]",4.72174,"[{'action_type': 'outbound_click', 'value': '4.72174'}]",4.72174,9.44348,3.147827,,0.072642,0.072642,2.36087,,0.076157,4.72174,25.661632,25.872549,0.543478,2025-12-01,2025-12-01,1.008219,368,0.543478,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.543478'}]",instagram,365,9.44348,15,3,15,106,57,43
,,,,1,,,,,,,,,40,,40,,,,39,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.440531,"[{'action_type': 'outbound_click', 'value': '1.440531'}]",1.440531,,,,0.036013,0.036013,,,0.036937,1.440531,18.708194,18.954354,1.298701,2025-12-01,2025-12-01,1.013158,77,1.298701,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.298701'}]",threads,76,1.440531,9,7,9,34,22,12
,,,,2,,,,,,,,,6,,6,,,,4,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,0.18004,"[{'action_type': 'outbound_click', 'value': '0.18004'}]",0.18004,,,,0.060013,0.060013,,,0.09002,0.18004,90.020027,180.040053,50,2025-12-01,2025-12-01,2,4,50,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '50'}]",audience_network,2,0.36008,1,11,1,4,3,3
,137,,,31,8,8,137,,,,,,638,,638,2,2,,605,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,29,"[{'action_type': 'subscribe_mobile_app', 'value': '18.979222'}, {'action_type': 'subscribe_total', 'value': '18.979222'}, {'action_type': 'start_trial_mobile_app', 'value': '7.591689'}, {'action_type': 'start_trial_total', 'value': '7.591689'}]",1.224466,"[{'action_type': 'outbound_click', 'value': '1.224466'}]",1.224466,4.744806,0.277069,,0.059496,0.059496,18.979222,,0.062741,1.308912,17.888051,19.268246,1.366635,2025-12-01,2025-12-01,1.077157,2122,1.460886,31,"[{'action_type': 'outbound_click', 'value': '31'}]","[{'action_type': 'outbound_click', 'value': '1.460886'}]",facebook,1970,37.958445,65,3,61,517,274,176
,,,,,,,,,,,,,42,,42,2,2,,40,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,,,,,,,0.11836,0.11836,2.485553,,0.124278,2.485553,25.492851,26.870843,1.025641,2025-12-01,2025-12-01,1.054054,195,,,,,instagram,185,4.971106,4,3,4,36,23,18
,,,,1,,,,,,,,,57,,57,1,1,,55,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.660369,"[{'action_type': 'outbound_click', 'value': '1.660369'}]",1.660369,,,,0.029129,0.029129,1.660369,,0.030189,1.660369,17.295514,17.295514,1.041667,2025-12-01,2025-12-01,1,96,1.041667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.041667'}]",threads,96,1.660369,12,9,12,54,37,28
,3,,,1,,,3,,,,,,3,,3,,,,2,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.31,"[{'action_type': 'outbound_click', 'value': '0.31'}]",0.31,,0.103333,,0.103333,0.103333,,,0.155,0.31,44.285714,44.285714,14.285714,2025-12-01,2025-12-01,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",facebook,7,0.31,1,6,1,2,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,instagram,1,0.02,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,2,,,,,threads,2,0.04,,0,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-12-01,2025-12-01,1,6,,,,,facebook,6,0.14,1,6,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6917505481784,03 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,40,40,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0.04,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6917505481784,03 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,50,50,0,2025-12-01,2025-12-01,1,3,,,,,instagram,3,0.15,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917505481784,03 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,threads,1,0,,1,,,,
,,,,,,,,,,,,,13,,13,,,,13,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.008463,0.008463,,,0.008463,,8.462811,27.504134,0,2025-12-01,2025-12-01,3.25,13,,,,,audience_network,4,0.110017,7,10,7,12,7,7
,872,4,,129,67,67,872,,,,,,3360,3,3360,43,40,,3188,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,127,"[{'action_type': 'subscribe_mobile_app', 'value': '21.717014'}, {'action_type': 'subscribe_total', 'value': '21.717014'}, {'action_type': 'start_trial_mobile_app', 'value': '10.858507'}, {'action_type': 'start_trial_total', 'value': '10.858507'}]",1.346792,"[{'action_type': 'outbound_click', 'value': '1.346792'}]",1.346792,2.593076,0.199239,,0.051707,0.051707,4.040375,,0.054497,1.368001,19.131826,21.195085,1.398524,2025-12-01,2025-12-01,1.107844,9081,1.420548,129,"[{'action_type': 'outbound_click', 'value': '129'}]","[{'action_type': 'outbound_click', 'value': '1.420548'}]",facebook,8197,173.736115,343,4,316,2887,1445,835
,41,,,17,7,7,41,,,,,,353,,353,7,7,,329,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,18,,1.445511,"[{'action_type': 'outbound_click', 'value': '1.445511'}]",1.445511,3.510528,0.599358,,0.069614,0.069614,3.510528,,0.074692,1.365205,22.198459,23.38125,1.626016,2025-12-01,2025-12-01,1.053283,1107,1.535682,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.535682'}]",instagram,1051,24.573694,44,4,44,306,156,99
,,,,,,,,,,,,,54,,54,1,1,,53,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.021485,0.021485,1.160174,,0.02189,,12.474993,12.474993,0,2025-12-01,2025-12-01,1,93,,,,,threads,93,1.160174,5,6,5,51,19,5
,10,,,2,,,10,,,,,,12,,12,,,,10,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,0.815,"[{'action_type': 'outbound_click', 'value': '0.815'}]",0.815,,0.163,,0.135833,0.135833,,,0.163,0.815,47.941176,52.580645,5.882353,2025-12-01,2025-12-01,1.096774,34,5.882353,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",facebook,31,1.63,,3,,10,3,2
,,,,,,,,,,,,,3,,3,,,,3,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.15,0.15,,,0.15,,45,50,0,2025-12-01,2025-12-01,1.111111,10,,,,,instagram,9,0.45,,3,,3,1,1
,,,,,,,,,,,,,,,,,,,,,6917505482184,08 aiartist3 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,threads,1,0.01,,,,,,
